loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.176402419991792,0.0007939999923110008,0.11941789998672903,21.50703199999407,21.756775390030818,22.05674139992334,22.356826989818366,22.673394500045106,22.956759289978073,23.273414899827912,23.273414899827912,0.01932159997522831,0.11934270011261106,43.27364389994182,20.019564300077036,43.40681069996208,0.019459599861875176,0.13582149986177683,43.87346939998679,space,3.6561503000557423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,364.2063937999774,0.0002539998386055231,0.09793869988061488,370.20599329983816,6.031362199923024,,370.4059409999754,370.4059409999754,0.08955259993672371,0.1980575998313725,6.031233699759468,376.50595699995756,376.50595699995756,376.50595699995756,0.09096229984425008,0.19793819985352457,382.20606349990703,382.4060039999895,6.03144279983826,6.131285399664193,388.4057865999639,12.031069599790499,388.5059896998573,388.5059896998573,,388.5392211000435,388.5392211000435,0.03150709974579513,0.13124969974160194,up,1.214836100116372,389.805897800019,4.0800077840685844e-05,0.09791600005701184,395.8393720998429,395.8393720998429,0.02581120003014803,0.13131839991547167,2.0,2.773233199957758,,,,,,,376.40601879986934,376.40601879986934,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.6395842998754,398.6395842998754,0.007090999977663159,0.09793940000236034,2.0,0.7255029000807554,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.4058997000102,399.4058997000102,0.006619600113481283,0.09892849996685982,2.0,0.6599950999952853,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1057555999141,400.1057555999141,0.007493299897760153,0.09775690012611449,2.0,0.624448399990797,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.78951249993406,400.78951249993406,0.007687899982556701,0.11424749996513128,1.0,1.2075060999486595,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.02242519985884,402.02242519985884,0.007611799985170364,0.09924530005082488,6.0,2.7260096999816597,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.78915289998986,404.78915289998986,0.007478099782019854,0.09811119991354644,1.0,1.3582345000468194,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.1892975999508,406.1892975999508,0.0007177998777478933,0.09940439998172224,7.0,2.9331529000774026,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,409.1562194998842,0.0002976998221129179,0.09738239995203912,415.1558672999963,6.030804299982265,,415.35571969999,415.35571969999,0.08394289971329272,0.1974333997350186,6.030581699684262,421.4557788998354,421.4557788998354,421.4557788998354,0.0869773996528238,0.19747999962419271,427.1558425000403,427.35580309992656,6.030771999619901,6.1307154996320605,433.355801000027,12.030832099728286,433.45574550004676,433.45574550004676,,433.4890954999719,433.4890954999719,0.030848299618810415,0.1305564995855093,up,1.3284718999639153,434.85576880001463,4.0800077840685844e-05,0.09770740009844303,440.872617200017,440.872617200017,0.008917500032112002,0.1143690999597311,5.0,2.473166400101036,,,,,,,421.355852099834,421.355852099834,440.872617200017,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.3893643999472,443.3893643999472,0.007619600044563413,0.11448840005323291,5.0,1.841251199832186,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.25576249998994,445.25576249998994,0.007603800157085061,0.09810049994848669,5.0,0.9248784000519663,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.23940419987775,446.23940419987775,0.007755599915981293,0.11422790004871786,2.0,1.8075133000966161,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0891401998233,448.0891401998233,0.00822139997035265,0.11478770012035966,7.0,1.507365700090304,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.63920879992656,449.63920879992656,0.007568000117316842,0.1142168000806123,5.0,2.0745202000252903,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.73935969988815,451.73935969988815,0.007433099905028939,0.09809369989670813,5.0,0.8918254999443889,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.6722780999262,452.6722780999262,0.0013551001902669668,0.09764050017111003,2.0,2.7976398998871446,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,455.50599369988777,0.0002840999513864517,0.0977063998579979,461.50567530002445,6.031038400018588,,461.6888816000428,461.6888816000428,0.07070499984547496,0.1812637997791171,6.01429419987835,467.78906310000457,467.78906310000457,467.78906310000457,0.07333819987252355,0.18112859968096018,473.489158899989,473.6892726998776,6.014626999851316,6.114308799849823,479.6891502998769,12.014506299747154,479.7889451999217,479.7889451999217,,479.8222743999213,479.8222743999213,0.014480899786576629,0.11425909958779812,up,0.19532529986463487,480.05572039983235,4.2800093069672585e-05,0.09801489999517798,486.07212489983067,486.07212489983067,0.02697590016759932,0.11476110015064478,2.0,2.7222074000164866,,,,,,,467.6889726999216,467.6889726999216,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.83899439987727,488.83899439987727,0.0068638999946415424,0.09906789986416698,2.0,0.6932062001433223,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.58914709999226,489.58914709999226,0.008847400080412626,0.11461040005087852,2.0,0.6400603000074625,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.2555835999083,490.2555835999083,0.007660800125449896,0.09766259999014437,6.0,2.058013599831611,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.3721642999444,492.3721642999444,0.009224700042977929,0.11401199991814792,2.0,1.5725217000581324,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.9720888999291,493.9720888999291,0.007825299864634871,0.09786399989388883,1.0,1.057833099970594,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.08907829993404,495.08907829993404,0.008375900099053979,0.11430849996395409,2.0,1.9739294000901282,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.08910780004226,497.08910780004226,0.0007113998290151358,0.09929429995827377,6.0,2.099831199971959,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,499.22237279987894,0.00041019986383616924,0.09727279981598258,505.2222458999604,6.030747599899769,,505.45548979984596,505.45548979984596,0.11704119993373752,0.23065639985725284,6.030623799888417,511.522502399981,511.522502399981,511.522502399981,0.08305119979195297,0.19762189965695143,517.222163700033,517.4222088998649,6.030767999822274,6.1306482998188585,523.4221281998325,12.030612799804658,523.5221587999258,523.5221587999258,,523.5557124998886,523.5557124998886,0.030848399735987186,0.13057999964803457,up,0.45392250013537705,524.0554317999631,1.1299969628453255e-05,0.09920980012975633,530.0722370999865,530.0722370999865,0.026161100016906857,0.11569340014830232,2.0,2.2907916998956352,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.4053911999799,532.4053911999799,0.007866399828344584,0.09743429999798536,6.0,1.4909111999440938,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.9386422999669,533.9386422999669,0.006969599984586239,0.09747140016406775,1.0,1.4251000999938697,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.4054921998177,535.4054921998177,0.007564800092950463,0.09828889998607337,1.0,0.5582838000264019,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.022258099867,536.022258099867,0.008765199920162559,0.1145331000443548,2.0,1.0734919998794794,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1219887998886,537.1219887998886,0.007429799996316433,0.09771519992500544,2.0,0.4248519998509437,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6053855998907,537.6053855998907,0.009971000021323562,0.1145166999194771,2.0,0.43886610004119575,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0721030000132,538.0721030000132,0.002035900019109249,0.09724429994821548,6.0,1.6965289001818746,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,539.8057847998571,0.00016709999181330204,0.09935889998450875,545.8220854999963,6.0158464999403805,,545.9889658999164,545.9889658999164,0.07223759987391531,0.18275329982861876,6.015986199956387,552.0888073998503,552.0888073998503,552.0888073998503,0.0668529998511076,0.18278019991703331,557.7886679999065,557.988714999985,6.015900699887425,6.115752799902111,563.9890058999881,12.016278199851513,564.0886490000412,564.0886490000412,,564.1219772000331,564.1219772000331,0.016029999824240804,0.11576709966175258,up,0.40718310000374913,564.5888165999204,4.720012657344341e-05,0.09785270015709102,570.6222977000289,570.6222977000289,0.024930800078436732,0.1312857000157237,2.0,2.107322200201452,,,,,,,551.9886922999285,551.9886922999285,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.7554162000306,572.7554162000306,0.007271799957379699,0.09847530000843108,2.0,0.8254520997870713,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.62211570004,573.62211570004,0.007604100042954087,0.09859520010650158,6.0,1.5923083999659866,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2551900998224,575.2551900998224,0.00712329987436533,0.09817149979062378,1.0,0.9254168998450041,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.2218466999475,576.2218466999475,0.006533399922773242,0.09895600005984306,2.0,1.126933499937877,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3884727000259,577.3884727000259,0.00814920011907816,0.09804500010795891,2.0,1.0911581998225302,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.5389794998337,578.5389794998337,0.00864370004273951,0.11478800000622869,1.0,1.2404058000538498,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.8053168999031,579.8053168999031,0.001222300110384822,0.09823130001313984,6.0,1.2646600999869406,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,581.105276199989,0.00017719995230436325,0.09867940004914999,587.1052692998201,6.032018400030211,,587.3053600999992,587.3053600999992,0.09096969990059733,0.1989552997983992,6.03195340000093,593.3885558999609,593.3885558999609,593.3885558999609,0.07598959980532527,0.1822301996871829,599.0885842998978,599.2885363998357,6.015242799883708,6.115236399695277,605.288765499834,12.015497999731451,605.388561999891,605.388561999891,,605.421876899898,605.421876899898,0.015496599720790982,0.11534609971567988,down,1.3954827000852674,606.8552097999491,4.4899992644786835e-05,0.09797749994322658,612.8716960998718,612.8716960998718,0.01124090002849698,0.11447819997556508,6.0,2.437766999937594,,,,,,,593.2884130999446,593.2884130999446,612.8716960998718,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.3383921999484,615.3383921999484,0.007260699989274144,0.09818969992920756,1.0,1.9587626999709755,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.3385172998533,617.3385172998533,0.006244299933314323,0.09894639998674393,5.0,2.2936048000119627,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.6887000999413,619.6887000999413,0.008411299902945757,0.11445539980195463,6.0,1.173646500101313,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8886896998156,620.8886896998156,0.0071664999704808,0.09799770009703934,6.0,0.8256558000575751,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.755286199972,621.755286199972,0.008421100210398436,0.09734320011921227,7.0,1.0566459000110626,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.8719881998841,622.8719881998841,0.008951399940997362,0.11458829999901354,7.0,0.5732394000515342,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.47194879991,623.47194879991,0.0006919000297784805,0.09915990009903908,1.0,1.4329810000490397,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,624.9388398998417,0.00017550005577504635,0.0993669000454247,630.9552406999283,6.015908900182694,,631.1217665998265,631.1217665998265,0.07146700005978346,0.1828189000952989,6.015933099901304,637.2219795000274,637.2219795000274,637.2219795000274,0.07054789992980659,0.1828246999066323,642.921604800038,643.1217338999268,6.015934399794787,6.1159077999182045,649.1216947999783,12.015967099927366,649.2217218999285,649.2217218999285,,649.255065199919,649.255065199919,0.01607049978338182,0.11584529979154468,up,0.28223780007101595,649.5717174999882,4.0899962186813354e-05,0.09786739991977811,655.588394299848,655.588394299848,0.00901399995200336,0.11451999982818961,6.0,3.3066203999333084,,,,,,,637.1218624999747,637.1218624999747,655.588394299848,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.9216012000106,658.9216012000106,0.0073991999961435795,0.09812940005213022,2.0,2.158276499947533,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.1215460998937,661.1215460998937,0.006559799890965223,0.09925480000674725,7.0,1.5602953999768943,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.7217094998341,662.7217094998341,0.007692399900406599,0.09937619999982417,6.0,1.1258759999182075,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.888194500003,663.888194500003,0.006436199881136417,0.09914099983870983,6.0,0.8604967999272048,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.7884611999616,664.7884611999616,0.006803700001910329,0.09926620009355247,6.0,1.5601570999715477,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.3883358999155,666.3883358999155,0.007517700083553791,0.09796479996293783,7.0,1.4913419999647886,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.9217816998716,667.9217816998716,0.0014043000992387533,0.09760460001416504,2.0,1.2974966000765562,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,669.2551257999148,0.00012100022286176682,0.09929620008915663,675.2549437000416,5.999250500230119,6.099214700050652,675.4216660999227,675.4216660999227,0.05871729995124042,0.16611370001919568,5.999322599964216,681.5381568998564,681.5381568998564,681.5381568998564,0.06908379984088242,0.1824916999321431,687.2383750998415,687.4382396999281,6.015889100031927,6.115905199898407,693.4382605999708,12.015904699917883,693.5382138998248,693.5382138998248,,693.5715812998824,693.5715812998824,0.016066799871623516,0.11583069991320372,up,0.4940434000454843,694.1050263999496,6.250012665987015e-05,0.09773610020056367,700.1217738999985,700.1217738999985,0.008888700045645237,0.11451350012794137,2.0,2.273304400034249,,,,,,,681.4048820999451,681.4048820999451,700.1217738999985,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.4385247000027,702.4385247000027,0.007862200029194355,0.11399650014936924,2.0,0.7072483000811189,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.1714657000266,703.1714657000266,0.008857199922204018,0.09809699980542064,2.0,1.023633100092411,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.2382028000429,704.2382028000429,0.0076929000206291676,0.09793989988975227,1.0,1.0578952000942081,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.3381939998362,705.3381939998362,0.007457399973645806,0.09777550003491342,2.0,1.2585750999860466,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.6548116998747,706.6548116998747,0.010842100018635392,0.11453629983589053,2.0,0.5048829999286681,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
