loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.362637899816,839.362637899816,0.006669300142675638,0.09917589975520968,6.0,1.4268247000873089,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.8294061999768,840.8294061999768,0.00692019984126091,0.09808479994535446,3.0,1.6258111000061035,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.4963533999398,842.4963533999398,0.001149000134319067,0.09792360011488199,2.0,2.064661500044167,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,844.5962773999199,0.00027660001069307327,0.09802959999069571,850.6126857995987,6.014619200024754,850.7793517997488,850.7793517997488,0.08129429956898093,0.18155949981883168,6.014855899848044,856.8794370996766,856.8794370996766,856.8794370996766,0.07753299968317151,0.18139339983463287,862.5793328997679,862.7793024997227,6.014635899569839,6.114758099894971,868.7792944000103,12.014625899493694,868.8792981998995,868.8792981998995,868.9127618996426,868.9127618996426,0.014791999477893114,0.11452769953757524,up,0.8347288998775184,869.8126363996416,4.83999028801918e-05,0.09799439972266555,875.8291672999039,875.8291672999039,0.024321999866515398,0.11470380006358027,3.0,3.791273199953139,,,,,,,856.7794641996734,856.7794641996734,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.6627086997032,879.6627086997032,0.007618799805641174,0.0980436997488141,2.0,1.8580712000839412,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.5794631997123,881.5794631997123,0.0075425999239087105,0.11382790002971888,4.0,1.974093500059098,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5791120999493,883.5791120999493,0.007649400271475315,0.09759730007499456,5.0,2.0575953000225127,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.6792395999655,885.6792395999655,0.007265500258654356,0.09769830014556646,5.0,1.3582846000790596,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.0791837000288,887.0791837000288,0.007538399659097195,0.0980082000605762,3.0,13.957813299726695,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.0791113995947,901.0791113995947,0.007190700154751539,0.09934100043028593,4.0,1.8263472001999617,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.9460267997347,902.9460267997347,0.0016442998312413692,0.09794789971783757,6.0,2.2307921000756323,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,905.212635200005,0.00032590003684163094,0.09749179985374212,911.2125063999556,6.030828199815005,911.4126766999252,911.4126766999252,0.08628549985587597,0.1975002996623516,6.030764699913561,917.512454399839,917.512454399839,917.512454399839,0.08743959991261363,0.19741159956902266,923.2124210996553,923.4124421998858,6.030846099834889,6.130835199728608,929.412418899592,12.030813299585134,929.5125489998609,929.5125489998609,929.5457987999544,929.5457987999544,0.03102119965478778,0.1308048996143043,up,0.6970135001465678,930.279112899676,2.8300099074840546e-05,0.09825369995087385,936.3123665000312,936.3123665000312,0.025927400216460228,0.1316402000375092,2.0,2.7732039000838995,,,,,,,917.412445999682,917.412445999682,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.1125220996328,939.1125220996328,0.007841399870812893,0.09761690022423863,2.0,1.5908265002071857,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.7624629996717,940.7624629996717,0.007279499899595976,0.11405490012839437,4.0,1.4745426001027226,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.2624977999367,942.2624977999367,0.006754900328814983,0.09915800020098686,5.0,1.5602381001226604,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.8623989997432,943.8623989997432,0.0068207997828722,0.09924459969624877,2.0,1.393585099838674,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.2958421995863,945.2958421995863,0.00768220005556941,0.09770420007407665,4.0,1.7247274001128972,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.0625153998844,947.0625153998844,0.006636699661612511,0.09917810000479221,5.0,2.0273894001729786,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.1290897997096,949.1290897997096,0.0010126996785402298,0.09859289973974228,6.0,2.0984674002975225,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,951.2627240996808,0.00019749999046325684,0.09848919976502657,957.2455508997664,6.014983200002462,957.428926799912,957.428926799912,0.053957499563694,0.16513559967279434,6.031838499940932,963.562146899756,963.562146899756,963.562146899756,0.09133299952372909,0.19839829951524734,969.2623124998063,969.4622849998996,6.031767499633133,6.131716499570757,975.4622852997854,12.031760299578309,975.5456483997405,975.5456483997405,975.5789708998054,975.5789708998054,0.015359499491751194,0.11504389951005578,up,0.43946609972044826,976.0794944996014,5.060015246272087e-05,0.09809580026194453,982.0956546999514,982.0956546999514,0.0095124002546072,0.1146534001454711,3.0,5.206003699917346,,,,,,,963.4289581999183,963.4289581999183,982.0956546999514,6.098312399815768,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.3286802000366,987.3286802000366,0.006941600237041712,0.09913010010495782,5.0,2.093100500293076,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.4620472998358,989.4620472998358,0.00721179973334074,0.09739929996430874,5.0,3.4246622999198735,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.9290584996343,992.9290584996343,0.009839300066232681,0.09718090016394854,3.0,1.821738500148058,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.7953573996201,994.7953573996201,0.00644670007750392,0.09900909988209605,2.0,3.026905999984592,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.8622224996798,997.8622224996798,0.007723900023847818,0.0979738999158144,5.0,1.5911735999397933,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.4955474999733,999.4955474999733,0.007301699835807085,0.09758970001712441,3.0,1.5247347000986338,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.0620838999748,1001.0620838999748,0.0008216998539865017,0.09830079972743988,2.0,2.5653393999673426,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1003.6624647998251,0.00032289978116750717,0.09796199994161725,1009.6621636999771,6.031355499755591,1009.8454450997524,1009.8454450997524,0.06941469991579652,0.18149199988693,6.014621799811721,1015.9455591998994,1015.9455591998994,1015.9455591998994,0.06874409969896078,0.18147419951856136,1021.6454770998098,1021.8454408999532,6.014626099728048,6.114577099680901,1027.8454229999334,12.014602799434215,1027.9454014999792,1027.9454014999792,1027.9787383996882,1027.9787383996882,0.014736299403011799,0.11471279943361878,up,0.5517533998936415,1028.5787816997617,5.6599732488393784e-05,0.09783129999414086,1034.5953382998705,1034.5953382998705,0.02702170005068183,0.11455520009621978,2.0,4.72202489990741,,,,,,,1015.8454437996261,1015.8454437996261,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.3620064998977,1039.3620064998977,0.00653090002015233,0.09869940020143986,3.0,1.6265219999477267,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.02871340001,1041.02871340001,0.006883100140839815,0.09899189975112677,4.0,2.926386999897659,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.9952757996507,1043.9952757996507,0.007764599751681089,0.09780630003660917,5.0,1.6575007000938058,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.6954040997662,1045.6954040997662,0.007354800123721361,0.09795690001919866,6.0,2.1918486999347806,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.9286476997659,1047.9286476997659,0.006685399916023016,0.09895099978893995,3.0,1.4934241999872029,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.462090399582,1049.462090399582,0.006475700065493584,0.09932300029322505,5.0,1.560544699896127,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.0622839997523,1051.0622839997523,0.0007743001915514469,0.09951200010254979,2.0,1.7664025998674333,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1052.8622503997758,0.0002993997186422348,0.09775639977306128,1058.8619463997893,6.031091199722141,1059.0619107997045,1059.0619107997045,0.09341079974547029,0.19774629967287183,6.031016099732369,1065.1619350998662,1065.1619350998662,1065.1619350998662,0.09122549975290895,0.1979027995839715,1070.8620268995874,1071.061927799601,6.031067399773747,6.131135499570519,1077.0618914999068,12.031039799563587,1077.1619142997079,1077.1619142997079,1077.1952108000405,1077.1952108000405,0.031220799777656794,0.13097779965028167,up,0.5682324999943376,1077.8286704998463,5.150027573108673e-05,0.09783180011436343,1083.8451202996075,1083.8451202996075,0.024685100186616182,0.11446730000898242,6.0,3.1907990998588502,,,,,,,1065.0620625000447,1065.0620625000447,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.0785488998517,1087.0785488998517,0.006639099679887295,0.09925480000674725,6.0,2.527213799767196,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.645003200043,1089.645003200043,0.007901299744844437,0.09813799988478422,6.0,1.957768099848181,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.6453250995837,1091.6453250995837,0.00929399998858571,0.09935269970446825,3.0,1.7243302003480494,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.411965899635,1093.411965899635,0.00647830031812191,0.09925620025023818,2.0,1.993829700164497,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.4620162998326,1095.4620162998326,0.008104600012302399,0.11443349998444319,4.0,1.807812700048089,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.2949514999054,1097.2949514999054,0.007213599979877472,0.09814319992437959,2.0,1.5252526998519897,,,,,,,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.8619448998943,1098.8619448998943,0.0007104999385774136,0.09933519968762994,2.0,1.8331010998226702,,,,,,,7451,Moral,2025-02-10_09h30.23.177,MoralCondition_v2,2022.2.5,29.95830101974062,
