loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.9779468998313,834.9779468998313,0.008450999855995178,0.11446259962394834,2.0,1.9737633001059294,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.977905199863,836.977905199863,0.0077321999706327915,0.09780910005792975,1.0,1.5578959002159536,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.5950583997183,838.5950583997183,0.009218799881637096,0.11374130006879568,4.0,2.4055643999017775,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.0279714995995,841.0279714995995,0.0070997001603245735,0.09905550023540854,2.0,2.626423600129783,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.6943353996612,843.6943353996612,0.007345600053668022,0.09749740036204457,1.0,1.4577543996274471,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.1946367998607,845.1946367998607,0.0007046000100672245,0.099155199714005,4.0,1.9327974002808332,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,847.1613962999545,0.0002762000076472759,0.09793390007689595,853.1778211998753,6.014600200112909,853.3443700997159,853.3443700997159,0.0717531000263989,0.18135909968987107,6.0145634999498725,859.4280616999604,859.4280616999604,859.4280616999604,0.06537229986861348,0.16478839982300997,865.1277866996825,865.3612143998034,6.0313540999777615,6.13119599968195,871.3611150998622,12.031238799914718,871.4944126997143,871.4944126997143,0.03128909971565008,0.131199199706316,up,2.1597241004928946,873.6944149998017,4.20999713242054e-05,0.09785120002925396,879.7109979996458,879.7109979996458,0.010482399724423885,0.11457669967785478,4.0,2.0716944001615047,,,,,,,859.3444160996005,859.3444160996005,871.4277415997349,871.4277415997349,879.7109979996458,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.8279919996858,881.8279919996858,0.007999999914318323,0.11457059998065233,3.0,1.6744197001680732,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5276096998714,883.5276096998714,0.0069603999145329,0.0980624002404511,5.0,1.7587609002366662,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.3446416999213,885.3446416999213,0.008027299772948027,0.11418089969083667,2.0,1.606973699759692,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.9944050000049,886.9944050000049,0.011153599712997675,0.11422930005937815,2.0,1.3708179998211563,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.394350099843,888.394350099843,0.006517000030726194,0.09894150029867887,1.0,0.8270288002677262,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.2608915995806,889.2608915995806,0.006499799899756908,0.09950829995796084,2.0,2.393888599704951,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.6942737000063,891.6942737000063,0.0020802998915314674,0.09724939987063408,4.0,1.5630729999393225,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,893.2944056997076,0.0002883998677134514,0.0981529001146555,899.2943257996812,6.031475499738008,899.494197299704,899.494197299704,0.08580849971622229,0.19808209966868162,6.031395199708641,905.5943804997951,905.5943804997951,905.5943804997951,0.08634189981967211,0.19821079960092902,911.2943437998183,911.4943003999069,6.031475299503654,6.131442599929869,917.4942445997149,12.03139519970864,917.6276589999907,917.6276589999907,0.031522299628704786,0.1313828998245299,up,1.979235800448805,919.6442437996157,4.1999854147434235e-05,0.09774089977145195,925.6610383000225,925.6610383000225,0.008518199902027845,0.11444939998909831,1.0,2.3400792996399105,,,,,,,905.4942658999935,905.4942658999935,917.5942213996314,917.5942213996314,925.6610383000225,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0273890998214,928.0273890998214,0.00784240011125803,0.09901420027017593,4.0,2.0587680996395648,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.1274012997746,930.1274012997746,0.0066815996542572975,0.09932069992646575,1.0,1.493793800007552,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.6777810999192,931.6777810999192,0.008252900093793869,0.1142369001172483,1.0,1.7067379001528025,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.4110758998431,933.4110758998431,0.006881299894303083,0.09862129995599389,1.0,1.3924429998733103,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.8443310996518,934.8443310996518,0.007910700049251318,0.09767680009827018,1.0,1.8242675997316837,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.7106951000169,936.7106951000169,0.007555199787020683,0.09795239986851811,5.0,1.624909299891442,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.3774893996306,938.3774893996306,0.0006778999231755733,0.09923099959269166,4.0,1.8661481998860836,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,940.2777689998038,0.00028089992702007294,0.09761729976162314,946.2774333995767,6.031001300085336,946.4773962995969,946.4773962995969,0.08443949976935983,0.19767399970442057,6.030928799882531,952.5776772997342,952.5776772997342,952.5776772997342,0.08514439966529608,0.19788349978625774,958.2774352999404,958.477481899783,6.031048599630594,6.130947099998593,964.4773981999606,12.031012599822134,964.610920699779,964.610920699779,0.031270799692720175,0.13091439986601472,up,0.5798228005878627,965.244145100005,5.439994856715202e-05,0.11436700029298663,971.2606090996414,971.2606090996414,0.027022200170904398,0.11440930003300309,3.0,2.154956199694425,,,,,,,952.4774162997492,952.4774162997492,964.5775859998539,964.5775859998539,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.4609186998568,973.4609186998568,0.0070004998706281185,0.09820599993690848,4.0,1.3923084000125527,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.8941538999788,974.8941538999788,0.007538600359112024,0.09794510016217828,2.0,2.1244989996775985,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0607925998047,977.0607925998047,0.008935300167649984,0.0974473999813199,2.0,0.7227574000135064,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.8272384000011,977.8272384000011,0.006715199910104275,0.09918029978871346,3.0,3.926708099897951,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7939159995876,981.7939159995876,0.007137299980968237,0.0980901001021266,2.0,1.8586689000949264,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.6940479995683,983.6940479995683,0.0072062998078763485,0.09813850000500679,1.0,1.0923003000207245,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.8274117996916,984.8274117996916,0.001268200110644102,0.09823059989139438,4.0,1.6978591997176409,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,986.5605895998888,0.0002502002753317356,0.11482120025902987,992.5606080996804,6.031457799952477,992.7604894000106,992.7604894000106,0.09143969975411892,0.198524400126189,6.03146839980036,998.8605324998498,998.8605324998498,998.8605324998498,0.091792699880898,0.19807389983907342,1004.5605687997304,1004.760580400005,6.031449900008738,6.131610000040382,1010.7605160996318,12.031372299883515,1010.8938788999803,1010.8938788999803,0.031540699768811464,0.1313644996844232,up,2.2165760002098978,1013.1605487996712,5.029980093240738e-05,0.09793899999931455,1019.1604766999371,1019.1604766999371,0.008578500244766474,0.09803739981725812,2.0,2.5236988998949528,,,,,,,998.7605931996368,998.7605931996368,1010.8605135995895,1010.8605135995895,1019.1604766999371,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.7275784998201,1021.7275784998201,0.005958499852567911,0.098883300088346,4.0,1.2270081001333892,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.9937563999556,1022.9937563999556,0.0066987001337111,0.09909249981865287,1.0,2.6601017001084983,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7107327999547,1025.7107327999547,0.008366100024431944,0.11494160024449229,1.0,0.907636399846524,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6437945999205,1026.6437945999205,0.007711600046604872,0.09792579989880323,3.0,1.9579060999676585,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.6436129999347,1028.6436129999347,0.00664450041949749,0.09924620017409325,4.0,1.2600495996885002,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.9605124997906,1029.9605124997906,0.00813630037009716,0.11437420034781098,2.0,1.340469399932772,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.3269503996707,1031.3269503996707,0.0022049997933208942,0.09648589976131916,4.0,1.462186699733138,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1032.8274274999276,0.00014009978622198105,0.09923489997163415,1038.8270976999775,6.032397499773651,1039.0102689997293,1039.0102689997293,0.07310309959575534,0.1823615995235741,6.015731299761683,1045.1102509996854,1045.1102509996854,1045.1102509996854,0.0710651995614171,0.18237029947340488,1050.810400399845,1051.0104300999083,6.015753799583763,6.115638699382544,1057.0103571997024,12.015656099654734,1057.1438091997989,1057.1438091997989,0.015834799502044916,0.11562149971723557,up,0.7347476002760231,1057.9438942996785,5.079992115497589e-05,0.09786579990759492,1063.96041149972,1063.96041149972,0.00791190005838871,0.11446089996024966,3.0,2.3407389000058174,,,,,,,1045.010400199797,1045.010400199797,1057.1103737996891,1057.1103737996891,1063.96041149972,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.3270368999802,1066.3270368999802,0.006859299726784229,0.09930109977722168,2.0,2.7932172999717295,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.1603515995666,1069.1603515995666,0.007429900113493204,0.09803650015965104,2.0,1.0579770002514124,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.2768310997635,1070.2768310997635,0.00811670022085309,0.11428399989381433,2.0,1.9735489999875426,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.2935705999844,1072.2935705999844,0.007910999935120344,0.11400629999116063,5.0,1.573628899641335,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.8935645995662,1073.8935645995662,0.007093499880284071,0.09843460004776716,4.0,1.5587368998676538,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.4936710996553,1075.4936710996553,0.007661300245672464,0.0977254998870194,1.0,1.724289699923247,,,,,,,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.2604019995779,1077.2604019995779,0.0015420997515320778,0.09786990005522966,4.0,1.6309628998860717,,,,,,,,7329,Moral,2024-10-01_17h36.00.821,MoralCondition_v2,2022.2.5,29.99985900308149,
