loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.927847961895168,0.0008530998602509499,0.10506050009280443,21.257295600138605,21.524100810056552,22.1071761099156,22.423960799816996,22.707243510289118,23.040474799927324,23.040474799927324,0.004858799744397402,0.10508489981293678,38.05732210027054,15.021767599973828,38.14060499984771,0.005096099805086851,0.10503899957984686,38.60729780001566,space,1.564391900319606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,448.5742011000402,0.00031949998810887337,0.0979547998867929,454.5906107001938,6.014589999802411,454.74054409982637,454.74054409982637,0.06428969977423549,0.1646056999452412,6.031130999792367,460.87406670022756,460.87406670022756,460.87406670022756,0.084143599960953,0.1980076995678246,466.5739203998819,466.77405130025,6.031376999802887,6.1312225996516645,472.77392269996926,12.03123199986294,472.90727710025385,472.90727710025385,0.0315397996455431,0.13121839985251427,up,0.2533069998025894,473.20729289995506,4.810001701116562e-05,0.09773869998753071,479.20730330003425,479.20730330003425,0.007958000060170889,0.09756970033049583,7.0,6.390994599554688,,,,,,,472.874072200153,472.874072200153,,479.20730330003425,460.74062700010836,460.74062700010836,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6409141002223,485.6409141002223,0.008645900059491396,0.09889280004426837,3.0,2.458214499987662,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.1406184001826,488.1406184001826,0.006735699716955423,0.09814819972962141,5.0,2.092512199655175,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.2738525001332,490.2738525001332,0.006031000055372715,0.09936970006674528,3.0,3.8607759000733495,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.17391959996894,494.17391959996894,0.0058883000165224075,0.09918739972636104,6.0,1.5277264998294413,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.74039860023186,495.74039860023186,0.007483999710530043,0.09780099987983704,2.0,3.757720499765128,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.54044270003214,499.54044270003214,0.008956599980592728,0.09739700006321073,3.0,2.056448500137776,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.64067200012505,501.64067200012505,0.0017256997525691986,0.09800389967858791,1.0,3.3974292003549635,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,505.0739559000358,0.0002978998236358166,0.09798640012741089,511.0571659998968,6.014511900022626,511.2572719999589,511.2572719999589,0.07057970017194748,0.18148969998583198,6.01455570012331,517.3570500002243,517.3570500002243,517.3570500002243,0.0722117000259459,0.18125119991600513,523.0571647998877,523.2574000000022,6.0148199000395834,6.114632199984044,529.2572067002766,12.014624000061303,529.3905432000756,529.3905432000756,0.014825899619609118,0.11452269973233342,up,0.5708834999240935,530.0239626001567,4.680035635828972e-05,0.09783390024676919,536.0406611999497,536.0406611999497,0.009111900348216295,0.11439700005576015,3.0,2.3730830997228622,,,,,,,529.3571918001398,529.3571918001398,6.0977918999269605,536.0406611999497,517.2572002001107,517.2572002001107,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4403735999949,538.4403735999949,0.007593399845063686,0.09920120006427169,4.0,1.7592639001086354,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.240516600199,540.240516600199,0.00861999997869134,0.09907929971814156,4.0,1.8248962997458875,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.1239533000626,542.1239533000626,0.009015500079840422,0.11379860015586019,2.0,3.1059693000279367,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2571542002261,545.2571542002261,0.0077124000526964664,0.09790239995345473,4.0,2.858104799874127,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1572500001639,548.1572500001639,0.006807600148022175,0.0993902999907732,4.0,1.9943253002129495,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1903686998412,550.1903686998412,0.006617500446736813,0.09892070014029741,6.0,2.160059000365436,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.3904229002073,552.3904229002073,0.0010688002221286297,0.09904620004817843,6.0,2.53239359986037,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,554.9573041000403,0.00015509966760873795,0.0990136000327766,560.9571207002737,5.999005199875683,561.1408677999862,561.1408677999862,0.07214289996773005,0.1823966996744275,6.015772799961269,567.24057310028,567.24057310028,567.24057310028,0.07438789959996939,0.18239189963787794,572.9404441001825,573.1404972998425,6.01576429978013,6.115662099793553,579.1404428002425,12.015706299804151,579.2905538999476,579.2905538999476,0.03244909970089793,0.13230509962886572,down,0.7185607999563217,580.0570656000637,4.2499974370002747e-05,0.09804830001667142,586.0568397999741,586.0568397999741,0.009591400157660246,0.09783570002764463,7.0,3.122727000154555,,,,,,,579.2237153998576,579.2237153998576,6.099134699907154,586.0568397999741,567.1405525999144,567.1405525999144,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2235691999085,589.2235691999085,0.006917600054293871,0.09921750007197261,5.0,2.7933018002659082,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0570175000466,592.0570175000466,0.007677499670535326,0.09811959974467754,2.0,2.458151699975133,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.5739533999003,594.5739533999003,0.00811769999563694,0.11457940004765987,5.0,1.9407599000260234,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.5570821999572,596.5570821999572,0.008397100027650595,0.11403749976307154,3.0,3.0732800997793674,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.6572803002782,599.6572803002782,0.00726129999384284,0.09784389985725284,4.0,3.2919016000814736,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9903775998391,602.9903775998391,0.006511500105261803,0.0993189001455903,5.0,1.9606419000774622,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.9902470000088,604.9902470000088,0.0012468998320400715,0.09826460015028715,2.0,3.331360099837184,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,608.3571033999324,0.00013739988207817078,0.0993360998108983,614.357011700049,5.999259899836034,614.5236766999587,614.5236766999587,0.06541209993883967,0.16619580006226897,5.999493400100619,620.6235421998426,620.6235421998426,620.6235421998426,0.05604119971394539,0.16586389997974038,626.323630800005,626.5236153998412,5.999239199794829,6.099387599620968,632.5237658000551,11.999381199944764,632.6569349002093,632.6569349002093,0.00011069979518651962,0.09921619947999716,down,5.432431299705058,638.1402644999325,4.329998046159744e-05,0.09815360000357032,644.1571237002499,644.1571237002499,0.010281399823725224,0.11468430003151298,6.0,3.938843899872154,,,,,,,632.6236025001854,632.6236025001854,6.0991679998114705,644.1571237002499,620.5236157001927,620.5236157001927,6.099247399717569,12.099228999577463,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.1236990001053,648.1236990001053,0.007320699747651815,0.09804960014298558,5.0,1.5582280000671744,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.7239383999258,649.7239383999258,0.007110200356692076,0.09741720044985414,5.0,2.325074600055814,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.1070006000809,652.1070006000809,0.007315000053495169,0.11392829986289144,1.0,2.374776799697429,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.506705599837,654.506705599837,0.006223300006240606,0.09897139994427562,2.0,2.82709230016917,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3733755000867,657.3733755000867,0.006481499876827002,0.09933929983526468,3.0,3.2937108003534377,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.7068524002098,660.7068524002098,0.006864599883556366,0.0972843999043107,7.0,1.5585900000296533,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.3067681002431,662.3067681002431,0.0007021003402769566,0.09927430003881454,3.0,4.732922800350934,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,667.073706400115,0.00013640010729432106,0.09908139985054731,673.090142800007,6.015766699798405,673.2568943998776,673.2568943998776,0.07879259996116161,0.18266799999400973,6.015886699780822,679.3568494999781,679.3568494999781,679.3568494999781,0.07120069954544306,0.1825261996127665,685.0567753999494,685.2569376002066,6.0159053998067975,6.115709999576211,691.2569224000908,12.015938599593937,691.3901174999774,691.3901174999774,0.015946299768984318,0.11568409949541092,up,0.2666279999539256,691.7067940998822,4.059961065649986e-05,0.0980643997900188,697.7065389002673,697.7065389002673,0.008931799791753292,0.09787379996851087,2.0,2.190435199998319,,,,,,,691.3567856000736,691.3567856000736,,697.7065389002673,679.2568328999914,679.2568328999914,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.9569068001583,699.9569068001583,0.008141199592500925,0.11477489955723286,2.0,2.3074622000567615,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.2899652002379,702.2899652002379,0.007910999935120344,0.09782049991190434,6.0,1.890915600117296,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.2233759001829,704.2233759001829,0.007492200005799532,0.09767619986087084,5.0,2.391272099688649,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.6567623000592,706.6567623000592,0.007714500185102224,0.09788249991834164,4.0,1.8579865000210702,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.5566120999865,708.5566120999865,0.0066975997760891914,0.0992557997815311,4.0,1.593897100072354,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.1899868999608,710.1899868999608,0.00696579972282052,0.0991742997430265,7.0,1.6600330998189747,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8902153000236,711.8902153000236,0.000738899689167738,0.09878049977123737,6.0,2.7995929000899196,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,714.7235499001108,0.000255499966442585,0.09806889994069934,720.7399865998887,6.014772300142795,720.9066698001698,720.9066698001698,0.0746927997097373,0.1816206998191774,6.0149519997648895,727.0065371999517,727.0065371999517,727.0065371999517,0.06695199990645051,0.18141209986060858,732.7066772999242,732.9067965000868,6.014906900003552,6.11484029982239,738.9065467999317,12.01467559998855,739.0399731998332,739.0399731998332,0.014887599740177393,0.11476349970325828,up,1.7213813001289964,740.8233071002178,4.62997704744339e-05,0.09786889981478453,746.8398612001911,746.8398612001911,0.027316899970173836,0.1147032999433577,7.0,1.9883834002539515,,,,,,,739.006632400211,739.006632400211,,,726.8898570998572,726.8898570998572,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.8733371999115,748.8733371999115,0.007514599710702896,0.0975959999486804,6.0,2.25841260002926,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.1731448001228,751.1731448001228,0.007214600220322609,0.09775929991155863,5.0,3.2255695001222193,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.4403572999872,754.4403572999872,0.009167499840259552,0.09802700020372868,4.0,3.089851999655366,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.5901819001883,757.5901819001883,0.009885199833661318,0.11428650002926588,4.0,1.9720578999258578,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.5898171002045,759.5898171002045,0.006604299880564213,0.09919269988313317,4.0,2.8938337001018226,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.5231715999544,762.5231715999544,0.008676700294017792,0.09767220029607415,4.0,4.223604300059378,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7901542000473,766.7901542000473,0.0006987000815570354,0.09932309994474053,6.0,2.799615299794823,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,769.6232584998943,0.00024369964376091957,0.09798839967697859,775.6233377000317,6.031501499935985,775.8233521999791,775.8233521999791,0.08545139990746975,0.19820629991590977,6.031353799626231,781.9231838998385,781.9231838998385,781.9231838998385,0.09698379971086979,0.19803589954972267,787.6231884001754,787.8231959999539,6.03135129949078,6.131320499815047,793.8231803998351,12.03133269958198,793.9564983998425,793.9564983998425,0.03170169936493039,0.131286199670285,up,0.9319592998363078,794.9232159000821,4.1599851101636887e-05,0.11448119999840856,800.9401751002297,800.9401751002297,0.024790999945253134,0.11464279983192682,1.0,3.7909872001037,,,,,,,793.9233733001165,793.9233733001165,,,781.823235699907,781.823235699907,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.7730121999048,804.7730121999048,0.006742600351572037,0.09915290027856827,6.0,2.0269489996135235,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.8396368999965,806.8396368999965,0.006470600143074989,0.0991555000655353,4.0,1.8603876996785402,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.739766899962,808.739766899962,0.006681600119918585,0.09900220017880201,7.0,1.8603028003126383,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.6398205999285,810.6398205999285,0.007226100191473961,0.09728159988299012,2.0,1.7911358000710607,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.4730397998355,812.4730397998355,0.006722699850797653,0.09816209971904755,4.0,2.2259202003479004,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.7566275000572,814.7566275000572,0.008594200015068054,0.11406029993668199,3.0,2.173834899906069,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.9563672002405,816.9563672002405,0.0019828001968562603,0.0975734000094235,2.0,2.496856300160289,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,819.4901367002167,0.000264899805188179,0.09781109960749745,825.4898175001144,6.031242599710822,825.6898285001516,825.6898285001516,0.09375629993155599,0.19778409972786903,6.031138499733061,831.7898701000959,831.7898701000959,831.7898701000959,0.08581989957019687,0.19778689974918962,837.4898367999122,837.6897550998256,6.031151199713349,6.131114899646491,843.6897160001099,12.031075899489224,843.8231529998593,843.8231529998593,0.03131609968841076,0.1310213995166123,up,0.8417464001104236,844.7230870001949,4.660012200474739e-05,0.11437400011345744,850.7397020999342,850.7397020999342,0.02528059994801879,0.11436629993841052,5.0,3.7233649999834597,,,,,,,843.7897348999977,843.7897348999977,,,831.6897336998954,831.6897336998954,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5061964001507,854.5061964001507,0.006753299850970507,0.0991567000746727,6.0,2.260079899802804,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.82305180002,856.82305180002,0.008034099824726582,0.11465700017288327,6.0,3.941363299731165,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.7898960001767,860.7898960001767,0.007484099827706814,0.09914399962872267,5.0,1.7260247999802232,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.5563396001235,862.5563396001235,0.006492799613624811,0.09931149985641241,3.0,2.460722700227052,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.0565454000607,865.0565454000607,0.0074767000041902065,0.09799079969525337,3.0,1.8582647000439465,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
