loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.867235200014,705.867235200014,0.0019171000458300114,0.09798439999576658,6.0,1.2971040999982506,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,707.2007338999538,0.0002891999902203679,0.09758820000570267,713.2004343000008,6.030957099981606,713.4003397999331,713.4003397999331,0.09320210001897067,0.19762560003437102,6.030884000007063,719.5003584999358,719.5003584999358,719.5003584999358,0.0896190000930801,0.19779810006730258,725.2005579000106,725.4004292999161,6.0309558000881225,6.130916700116359,731.4003772999858,12.030891100061126,731.5336894999491,731.5336894999491,0.03105310013052076,0.130835400079377,up,0.7118249000050128,732.2836981000146,4.6900007873773575e-05,0.09765150002203882,,738.3171123999637,738.3171123999637,0.02548359998036176,0.13100229995325208,2.0,1.773128299973905,,,,,,,,719.4003504000138,719.4003504000138,731.5003712999169,731.5003712999169,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.116847999976,740.116847999976,0.007845700019970536,0.0990550999995321,2.0,0.692251899978146,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.8501882000128,740.8501882000128,0.007387799909338355,0.09791010001208633,2.0,1.1914626999059692,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.1006073999451,742.1006073999451,0.008542200084775686,0.11469610000494868,2.0,1.1404015999287367,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.2669817999704,743.2669817999704,0.0068641999969258904,0.09793200006242841,2.0,1.058559100027196,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.3668352999957,744.3668352999957,0.007392700063064694,0.09836960001848638,5.0,1.4251344000222161,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.8337061000057,745.8337061000057,0.006921000080183148,0.09901250002440065,2.0,1.293086199904792,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.1670770000201,747.1670770000201,0.0006964999483898282,0.09912789997179061,6.0,1.6996276000281796,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,748.9006086000009,0.00029039999935775995,0.09772680001333356,754.9169352999888,6.014293399988674,755.0835003999528,755.0835003999528,0.0677085000788793,0.1807845999719575,6.013967300066724,761.1837071999907,761.1837071999907,761.1837071999907,0.0675713000819087,0.18097680003847927,766.8836464999476,767.0835991000058,6.014180700061843,6.114160199998878,773.0835924999556,12.014175900025293,773.217305899947,773.217305899947,0.0145153000485152,0.11411340010818094,up,0.7720545999472961,774.0502179999603,3.839994315057993e-05,0.09811529994476587,,780.0837406999199,780.0837406999199,0.02437400002963841,0.13131710002198815,5.0,1.3749254000140354,,,,,,,,761.083615200012,761.083615200012,773.183818200021,773.183818200021,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.5005590999499,781.5005590999499,0.007789100054651499,0.1141733000986278,2.0,1.1740310000022873,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.7174803999951,782.7174803999951,0.007982400013133883,0.11434660002123564,2.0,0.7077378999674693,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.4502213000087,783.4502213000087,0.006915200036019087,0.0976780999917537,2.0,0.6582530000014231,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.1502278000116,784.1502278000116,0.008066999958828092,0.09805079991929233,2.0,0.6243295000167564,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.8170041999547,784.8170041999547,0.006522499956190586,0.09941709996201098,2.0,0.7274965000106022,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.5835809999844,785.5835809999844,0.0066850000293925405,0.09868480009026825,2.0,0.5929870000109076,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2167855999433,786.2167855999433,0.0014920999528840184,0.09790769999381155,6.0,1.4640641000587493,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,787.7170809999807,0.00032629992347210646,0.09771049988921732,793.7335198000073,6.014255299931392,793.9001022999873,793.9001022999873,0.07562449993565679,0.18084249994717538,6.014304199954495,800.0002252999693,800.0002252999693,800.0002252999693,0.07324359996709973,0.18097979994490743,805.7000977999996,805.9002027999377,6.014406400034204,6.114240100025199,811.9001091999235,12.014237400027923,812.033422700013,812.033422700013,0.014490799978375435,0.11422160000074655,down,0.9876568000763655,813.0667489999905,4.549999721348286e-05,0.09800929995253682,,819.0832828999264,819.0832828999264,0.025918800034560263,0.11459340003784746,6.0,2.822937299963087,,,,,,,,799.9002640999388,799.9002640999388,812.0002085999586,812.0002085999586,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.966847899952,821.966847899952,0.007851799950003624,0.1139285999815911,2.0,1.7737984000705183,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.76664539997,823.76664539997,0.006805800017900765,0.0991306999931112,5.0,2.359933799947612,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.1667733999202,826.1667733999202,0.006691500078886747,0.0983011000789702,2.0,1.49348479998298,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.7000951999798,827.7000951999798,0.007652899948880076,0.09839259996078908,5.0,1.558568499982357,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.3001047000289,829.3001047000289,0.00765870010945946,0.09748280001804233,3.0,1.8241861999267712,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1667229000013,831.1667229000013,0.006441100034862757,0.09919079998508096,6.0,3.4938489000778645,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.6999692999525,834.6999692999525,0.000687599997036159,0.09912249993067235,2.0,5.832877999986522,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,840.5667308999691,0.0002490999177098274,0.09815390000585467,846.5498527999735,6.014411599957384,846.7332011000253,846.7332011000253,0.0509462000336498,0.16448319994378835,6.0311682999599725,852.8665376999415,852.8665376999415,852.8665376999415,0.08376169996336102,0.19815189996734262,858.5667417999357,858.767031299998,6.031550999963656,6.131530000013299,864.7667624999303,12.031330300029367,864.8999594999477,864.8999594999477,0.03142690006643534,0.131070000003092,down,0.522681700065732,865.4665907999733,1.4999997802078724e-05,0.09951620001811534,871.4833130999468,871.4833130999468,871.4833130999468,0.011341099976561964,0.11616470001172274,3.0,2.539102999959141,,,,,,,6.097758399904706,852.7333258999279,852.7333258999279,864.8666064999998,864.8666064999998,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0498971999623,874.0498971999623,0.007710199919529259,0.09788609994575381,5.0,1.8912341000977904,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.00017080002,876.00017080002,0.00851190008688718,0.11443170008715242,6.0,1.673520699958317,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.7000676000025,877.7000676000025,0.006595099926926196,0.09929469996131957,2.0,1.593644900014624,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.333343999926,879.333343999926,0.00785850000102073,0.09796319995075464,6.0,3.4578251999337226,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.8502499000169,882.8502499000169,0.01000230002682656,0.11469449999276549,5.0,1.6059427000582218,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.48311869998,884.48311869998,0.006211600033566356,0.09916320000775158,2.0,1.1605098000727594,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.6833216999657,885.6833216999657,0.0006923000328242779,0.09886709996499121,2.0,1.9323759999824688,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,887.6500605000183,0.00029200001154094934,0.09744000004138798,893.6498454000102,6.030757600092329,893.8497599000111,893.8497599000111,0.09080000012181699,0.19736360001843423,6.030696800095029,899.9505636999384,899.9505636999384,899.9505636999384,0.08941190014593303,0.19750310003291816,905.6499082000228,905.849746700027,6.03068200009875,6.130673400126398,911.8497703999747,12.030690200044774,911.9830926000141,911.9830926000141,0.031001700088381767,0.13060580007731915,down,1.8303549999836832,913.8497748000082,4.0899962186813354e-05,0.09787269996013492,,919.8833334000083,919.8833334000083,0.02550570003222674,0.13127130002249032,6.0,3.906646899995394,,,,,,,,899.8498281999491,899.8498281999491,911.9497797000222,911.9497797000222,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.8163003999507,923.8163003999507,0.00660070008598268,0.09924820007290691,4.0,6.727037200005725,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.5832234999398,930.5832234999398,0.00669990002643317,0.099129099980928,2.0,1.3933188999071717,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.0164068000158,932.0164068000158,0.0065740999998524785,0.09938939998392016,5.0,2.5601900999899954,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.6164972999832,934.6164972999832,0.007590199937112629,0.09779659996274859,2.0,2.2246126999380067,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.8830145000247,936.8830145000247,0.006800099974498153,0.09940780000761151,3.0,1.9934009000426158,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.9162233999232,938.9162233999232,0.007522600004449487,0.09765209991019219,5.0,1.924582300009206,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.8831526000286,940.8831526000286,0.0006709999870508909,0.09909179992973804,2.0,2.399565099971369,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,943.316507200012,0.00013619998935610056,0.09959969995543361,949.3162717999658,5.9993554999819025,949.4828758999938,949.4828758999938,0.057851499994285405,0.16598139994312078,5.999287900049239,955.5829694999848,955.5829694999848,955.5829694999848,0.05844190006610006,0.16615409997757524,961.2829169000033,961.4829469999531,5.999340299982578,6.099276900058612,967.482890299987,11.999274700065143,967.6162133999169,967.6162133999169,3.850006032735109e-05,0.09920749999582767,up,0.5808254000730813,968.2495485999389,3.9199949242174625e-05,0.09780299989506602,974.2497442000313,974.2497442000313,974.2497442000313,0.008804299985058606,0.0978130999719724,2.0,3.3233130000298843,,,,,,,6.099242799915373,955.4831017999677,955.4831017999677,967.5828878999455,967.5828878999455,6.099526599980891,12.09928540000692,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.6161346000154,977.6161346000154,0.0075379000045359135,0.09787059994414449,2.0,0.824347999994643,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.4829607999418,978.4829607999418,0.0070390000473707914,0.09740720002446324,2.0,1.8911761000053957,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.4329857999692,980.4329857999692,0.007748199976049364,0.11431620002258569,2.0,0.9411035000812262,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.399580999976,981.399580999976,0.006506899953819811,0.09904969995841384,2.0,0.6936976000433788,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.1499481999781,982.1499481999781,0.00889399996958673,0.11581709992606193,2.0,3.0413698999909684,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2160144000081,985.2160144000081,0.0064205999951809645,0.09926319995429367,5.0,2.3936963999876752,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.6495259000221,987.6495259000221,0.0006970999529585242,0.09948119998443872,6.0,1.299787399941124,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,988.982840099954,0.0002767998958006501,0.09819039993453771,994.9828643000219,6.031395499943756,995.1663156999275,995.1663156999275,0.06839739996939898,0.18130289996042848,6.01457819994539,1001.2663661999395,1001.2663661999395,1001.2663661999395,0.06969050003681332,0.18142299994360656,1006.9660825999454,1007.1660629999824,6.014643599977717,6.114593700040132,1013.1662815000163,12.014843499986455,1013.2993766999571,1013.2993766999571,0.01482210005633533,0.11454940005205572,down,0.4179164000088349,1013.7659737999784,3.9800070226192474e-05,0.0983119000447914,1019.765910099959,1019.765910099959,1019.765910099959,0.008131699985824525,0.0977590000256896,4.0,2.457438499899581,,,,,,,,1001.1662967000157,1001.1662967000157,1013.2660718000261,1013.2660718000261,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.2660118999192,1022.2660118999192,0.006745000020600855,0.09940179996192455,2.0,1.6934124999679625,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.9995592000196,1023.9995592000196,0.007536399993114173,0.09769630001392215,3.0,1.9910939999390393,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.032586999936,1026.032586999936,0.0071724000154063106,0.09815889992751181,6.0,1.7252429999643937,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.7991663999856,1027.7991663999856,0.007029499975033104,0.09821269998792559,5.0,1.3587738000787795,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.1995701999404,1029.1995701999404,0.0064498999854549766,0.09929349995218217,6.0,2.360891400021501,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.5993220999371,1031.5993220999371,0.006585999974049628,0.09912629995960742,2.0,1.5269129000371322,,,,,,,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.1662441999651,1033.1662441999651,0.0013040000339969993,0.09922540001571178,2.0,1.8326272999402136,,,,,,,,678,Moral,2024-09-17_10h49.29.192,MoralCondition_v2,2022.2.5,29.974276082780083,
