loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.08795090019703,490.08795090019703,0.007451999932527542,0.09815309941768646,6.0,3.091474300250411,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.22133889980614,493.22133889980614,0.0006745010614395142,0.0990947000682354,6.0,4.399529101327062,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,497.6548229996115,0.00035030022263526917,0.09786510095000267,503.65464829839766,6.031177900731564,503.87150979973376,503.87150979973376,0.10445410199463367,0.21457110159099102,6.014414900913835,509.93779779970646,509.93779779970646,509.93779779970646,0.08159710094332695,0.18132860213518143,515.6379147991538,515.8381284996867,6.0146685019135475,6.114427400752902,521.8378986995667,12.01444660127163,521.9712275993079,521.9712275993079,0.014577900990843773,0.11439950205385685,up,1.8638895023614168,523.8878807984293,4.0899962186813354e-05,0.09764119982719421,529.904617600143,529.904617600143,529.904617600143,0.009838098660111427,0.11437789909541607,6.0,5.272161299362779,,,,,,,521.9378803987056,521.9378803987056,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2215192988515,535.2215192988515,0.008494200184941292,0.11472570151090622,3.0,5.073683699592948,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3213649988174,540.3213649988174,0.007575899362564087,0.09756939858198166,5.0,4.224289899691939,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6046577990055,544.6046577990055,0.009677501395344734,0.11618160083889961,5.0,1.7407917995005846,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.3711505997926,546.3711505997926,0.0064811985939741135,0.09911899827420712,5.0,1.59371680021286,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.004404399544,548.004404399544,0.00656609982252121,0.099226800724864,2.0,4.193647600710392,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2546121999621,552.2546121999621,0.00924769975244999,0.1158939991146326,5.0,6.207520799711347,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.4880001991987,558.4880001991987,0.0013468004763126373,0.09751860052347183,2.0,8.34739140048623,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,566.8712112996727,0.00013760104775428772,0.09937530010938644,572.8710803985596,5.999323399737477,573.0376293994486,573.0376293994486,0.06399339996278286,0.16576440073549747,5.999145500361919,579.137894500047,579.137894500047,579.137894500047,0.06250440143048763,0.16650150157511234,584.8380427993834,585.0712011996657,5.9991368018090725,6.0991376005113125,591.071084799245,11.999107301235199,591.1710684001446,591.1710684001446,-0.00035179778933525085,0.09908390045166016,up,1.0152468010783195,592.2377581000328,3.7999823689460754e-05,0.09781339950859547,598.2382502984256,598.2382502984256,598.2382502984256,0.008755199611186981,0.09765229932963848,2.0,2.89002070017159,,,,,,,591.1376776993275,591.1376776993275,579.0377612002194,579.0377612002194,6.099234100431204,12.099078400060534,6.099175900220871,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.1710057985038,601.1710057985038,0.00680600106716156,0.0980335995554924,6.0,4.225911300629377,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4546181000769,605.4546181000769,0.00793600082397461,0.11472970061004162,2.0,6.141037100926042,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6211120001972,611.6211120001972,0.007115300744771957,0.0989971999078989,2.0,1.2928320989012718,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.954429898411,612.954429898411,0.006634300574660301,0.09912160038948059,3.0,3.493367800489068,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.487555699423,616.487555699423,0.006834600120782852,0.09810630045831203,2.0,2.6592073999345303,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.1876566987485,619.1876566987485,0.0070084985345602036,0.09826209954917431,2.0,2.2590561993420124,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.4878278989345,621.4878278989345,0.0007940009236335754,0.09904460050165653,7.0,6.299396399408579,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,627.8212188985199,0.00036250054836273193,0.09747469983994961,633.8041485995054,6.013980399817228,634.0045180991292,634.0045180991292,0.06737760081887245,0.18080470152199268,6.014063900336623,640.104226898402,640.104226898402,640.104226898402,0.077614801004529,0.18101670034229755,645.8042724989355,646.0042648985982,6.014126900583506,6.114281000569463,652.0042118001729,12.014089901000261,652.1375388987362,652.1375388987362,0.0142155010253191,0.11387850157916546,up,1.0656445026397705,653.2374855987728,2.6399269700050354e-05,0.09860350005328655,,659.2541947998106,659.2541947998106,0.025025900453329086,0.11517770029604435,6.0,3.924805099144578,,,,,,,652.104195099324,652.104195099324,640.0042447000742,640.0042447000742,,,6.097314300015569,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2207931000739,663.2207931000739,0.006410900503396988,0.09903869964182377,5.0,3.9603458996862173,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.2209903988987,667.2209903988987,0.007342498749494553,0.09789660014212132,3.0,7.524943798780441,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7875651996583,674.7875651996583,0.006483200937509537,0.0985966008156538,5.0,4.02653170004487,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.85409889929,678.85409889929,0.006546100601553917,0.0991309005767107,5.0,1.4939065985381603,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.3875417988747,680.3875417988747,0.007431700825691223,0.09791720099747181,5.0,1.3913933001458645,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.8206875994802,681.8206875994802,0.0053161997348070145,0.09914520010352135,3.0,4.194792900234461,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.054231800139,686.054231800139,0.0007266998291015625,0.09914619848132133,2.0,11.866247400641441,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,697.9543925989419,0.00027330033481121063,0.09776199981570244,703.9708444997668,6.014348799362779,704.1374148000032,704.1374148000032,0.07971940003335476,0.18081999942660332,6.014326499775052,710.2374911997467,710.2374911997467,710.2374911997467,0.07140890136361122,0.1812731008976698,715.9373619984835,716.1374049987644,6.0144318006932735,6.114255299791694,722.1373870987445,12.01433110050857,722.2707180995494,722.2707180995494,0.014566401019692421,0.11414040066301823,up,1.4836644008755684,723.8040244001895,4.580058157444e-05,0.09771610051393509,729.8043253999203,729.8043253999203,729.8043253999203,0.008512301370501518,0.0976634006947279,2.0,5.056895101442933,,,,,,,722.2374189998955,722.2374189998955,710.1374373994768,710.1374373994768,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.9039845988154,734.9039845988154,0.006976598873734474,0.09890959970653057,2.0,1.4263313002884388,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.3707074988633,736.3707074988633,0.00660800002515316,0.0992834996432066,2.0,1.3607002012431622,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.7706803996116,737.7706803996116,0.006559498608112335,0.09911989979445934,2.0,1.226877000182867,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.0373697988689,739.0373697988689,0.006793200969696045,0.09913870133459568,2.0,1.4935702998191118,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.5705626998097,740.5705626998097,0.006407199427485466,0.09910609945654869,5.0,4.327122500166297,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.9543173983693,744.9543173983693,0.007713600993156433,0.11407729983329773,5.0,1.940990099683404,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.9207814000547,746.9207814000547,0.0007020998746156693,0.09934310056269169,6.0,3.733108300715685,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,750.6874075997621,0.00013490021228790283,0.09920509904623032,756.6705093998462,6.015668200328946,756.8541119992733,756.8541119992733,0.06437980011105537,0.16582709923386574,5.9992650002241135,762.9539636000991,762.9539636000991,762.9539636000991,0.05515439994633198,0.1657245997339487,768.6539014987648,768.8538974989206,5.999083099886775,6.099042801186442,774.8538983985782,11.999103801324964,774.9870916996151,774.9870916996151,3.1400471925735474e-05,0.09904090128839016,up,1.0472367014735937,776.0873489994556,5.0300732254981995e-05,0.09751790016889572,,782.1037150993943,782.1037150993943,0.02332320064306259,0.114699000492692,2.0,5.35886599868536,,,,,,,774.9539538994431,774.9539538994431,762.8539456985891,762.8539456985891,6.099144600331783,12.099162200465798,6.099024700000882,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5039047989994,787.5039047989994,0.006578000262379646,0.09885970130562782,2.0,0.9599927011877298,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.5037560984492,788.5037560984492,0.006757000461220741,0.09842750057578087,3.0,3.459467900916934,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0039316993207,792.0039316993207,0.007468800991773605,0.09780289977788925,2.0,2.858023300766945,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9037844985723,794.9037844985723,0.0071428995579481125,0.09804120101034641,5.0,1.8251483999192715,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.7704297993332,796.7704297993332,0.007519900798797607,0.09808629937469959,2.0,1.9914097990840673,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.8041094988585,798.8041094988585,0.006703600287437439,0.09919900074601173,2.0,1.1933625992387533,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0370992999524,800.0370992999524,0.0004993006587028503,0.09942670166492462,6.0,3.2003595009446144,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,803.2707922998816,0.0001348014920949936,0.09922750107944012,809.2536577992141,5.99904110096395,809.4373614992946,809.4373614992946,0.056993501260876656,0.1659370008856058,5.999137200415134,815.5371690001339,815.5371690001339,815.5371690001339,0.05420520156621933,0.16603870131075382,821.2371391002089,821.4704546984285,5.999107301235199,6.099008901044726,827.4704438000917,11.999158902093768,827.5535642001778,827.5535642001778,-0.0005920976400375366,0.08239490166306496,up,2.0575543008744717,829.6537840999663,3.9599835872650146e-05,0.0980433002114296,835.6536989994347,835.6536989994347,835.6536989994347,0.010117899626493454,0.0980674996972084,6.0,3.1554824002087116,,,,,,,827.537041099742,827.537041099742,815.4371520001441,815.4371520001441,6.099193600937724,12.099021101370454,6.082413600757718,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.8535593990237,838.8535593990237,0.006841400638222694,0.09964860044419765,2.0,2.3600343987345695,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.2537587992847,841.2537587992847,0.006748201325535774,0.0991430003196001,2.0,1.2602187991142273,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.570440299809,842.570440299809,0.00901469960808754,0.11461949907243252,2.0,1.039936998859048,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.6371161993593,843.6371161993593,0.0072715990245342255,0.09785809926688671,2.0,0.7586214002221823,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.4369780998677,844.4369780998677,0.008084099739789963,0.0992502998560667,3.0,3.1253624986857176,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.6036996990442,847.6036996990442,0.006649099290370941,0.09909669868648052,2.0,2.6271547004580498,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.2703098990023,850.2703098990023,0.00112919881939888,0.09818459860980511,6.0,2.398514900356531,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,852.7039757985622,0.00013639964163303375,0.09930630028247833,858.7203617990017,6.015830598771572,858.8869448993355,858.8869448993355,0.083619000390172,0.18271729908883572,6.015738299116492,864.9872551001608,864.9872551001608,864.9872551001608,0.073649100959301,0.18269409984350204,870.6870466992259,870.8869853001088,6.0157903004437685,6.1157823000103235,876.8869353998452,12.015737300738692,877.0205498989671,877.0205498989671,0.015891600400209427,0.11569550074636936,up,0.534764101728797,877.603860899806,1.3699755072593689e-05,0.099150400608778,883.6201154999435,883.6201154999435,883.6201154999435,0.0106160007417202,0.1157367005944252,2.0,2.8061696998775005,,,,,,,876.9869504999369,876.9869504999369,864.886979399249,864.886979399249,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.4536435995251,886.4536435995251,0.006544198840856552,0.09899069927632809,2.0,1.760266900062561,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.253742299974,888.253742299974,0.007277699187397957,0.09778040088713169,2.0,1.3583455998450518,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.670337298885,889.670337298885,0.00982539914548397,0.11408999934792519,5.0,3.2051229998469353,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.9204171001911,892.9204171001911,0.007988300174474716,0.11444539949297905,2.0,2.940456299111247,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.8868635986,895.8868635986,0.007233200594782829,0.09927299991250038,5.0,3.626357700675726,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.5535282995552,899.5535282995552,0.00652180053293705,0.09863240085542202,2.0,2.9267047997564077,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.5202518999577,902.5202518999577,0.0010155998170375824,0.09864719957113266,6.0,2.031905200332403,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,904.5872536990792,0.00013929978013038635,0.09919239953160286,910.5868881996721,5.999168999493122,910.7701399996877,910.7701399996877,0.06786989979445934,0.18280440010130405,6.015769399702549,916.8700757995248,916.8700757995248,916.8700757995248,0.07954630069434643,0.18262760154902935,922.5701563991606,922.7704413998872,6.0161128006875515,6.115801200270653,928.7704918999225,12.016169400885701,928.9034662991762,928.9034662991762,0.015990000218153,0.11571180075407028,down,1.2753240000456572,930.2369327992201,4.3900683522224426e-05,0.09760970063507557,,936.2535553984344,936.2535553984344,0.024863500148057938,0.11432250030338764,6.0,4.92380060069263,,,,,,,928.8701076991856,928.8701076991856,916.7701538987458,916.7701538987458,,,6.099107699468732,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.2201854996383,941.2201854996383,0.00726890005171299,0.09727709926664829,2.0,2.72448300011456,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.0036928988993,944.0036928988993,0.008456600829958916,0.11443449929356575,6.0,3.6737323999404907,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.7033415995538,947.7033415995538,0.006856599822640419,0.09833870083093643,5.0,2.892529299482703,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.6366731990129,950.6366731990129,0.00726650096476078,0.09914020076394081,6.0,2.6927198991179466,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
