loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.3537363000214,429.3537363000214,0.006385300075635314,0.09923480008728802,2.0,1.4270542000886053,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.8207743000239,430.8207743000239,0.006455600028857589,0.09913489990867674,2.0,1.3602299999911338,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.23726069997065,432.23726069997065,0.008683300111442804,0.11483260011300445,3.0,1.8405249998904765,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.1037628999911,434.1037628999911,0.008046999806538224,0.0980942000169307,3.0,1.5242562999483198,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.68737099994905,435.68737099994905,0.007815600140020251,0.11448440002277493,4.0,1.7412050999701023,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.4706880999729,437.4706880999729,0.008273500017821789,0.11489430000074208,5.0,2.6407750002108514,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.1371251998935,440.1371251998935,0.001491399947553873,0.09771819994784892,3.0,1.9307173998095095,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,442.10371960001066,0.0003402000293135643,0.09711869992315769,448.10363759985194,6.013706299941987,448.2705006999895,448.2705006999895,0.05256989994086325,0.163878999883309,6.030460499925539,454.40381519985385,454.40381519985385,454.40381519985385,0.08578459965065122,0.1973760996479541,460.1036850998644,460.3038126998581,6.030608299653977,6.130367499776185,466.3038701999467,12.030642199795693,466.403685499914,466.403685499914,466.4370160000399,466.4370160000399,0.03061369969509542,0.13043519970960915,up,10.7290603001602,477.2036286999937,3.520003519952297e-05,0.09773690020665526,,483.2202158998698,483.2202158998698,0.02398300007916987,0.11445980006828904,2.0,1.6248451999854296,,,,,,,6.097154199844226,,,454.2703634998761,454.2703634998761,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.88710980000906,484.88710980000906,0.007525600027292967,0.09797969995997846,2.0,0.691368900006637,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6203047998715,485.6203047998715,0.0075026999693363905,0.09790379996411502,5.0,1.991316600004211,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.6534128000494,487.6534128000494,0.007353699998930097,0.09741190006025136,2.0,1.3916112000588328,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.10363519983366,489.10363519983366,0.009884600061923265,0.1156275998800993,4.0,1.540296500083059,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.6702011998277,490.6702011998277,0.006769000086933374,0.099252600222826,2.0,1.4600009000860155,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.1701582998503,492.1701582998503,0.006717200158163905,0.09931459999643266,2.0,0.7268823001068085,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.9369012999814,492.9369012999814,0.0012825001031160355,0.09768000012263656,6.0,3.430974700022489,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,496.40396200004034,0.00016649998724460602,0.099386400077492,502.4035433998797,5.999352100072429,502.57006499986164,502.57006499986164,0.05402499996125698,0.16587599995546043,5.999321999959648,508.67017709999345,508.67017709999345,508.67017709999345,0.05146669992245734,0.1661633998155594,514.3701787998434,514.5702176999766,5.999364499934018,6.099246199941263,520.5703616000246,11.999507199972868,520.6533412998542,520.6533412998542,520.703503599856,520.703503599856,-0.00022240029647946358,0.09924739971756935,up,0.43048670003190637,521.1701690000482,3.609992563724518e-05,0.09841530001722276,,527.2034831000492,527.2034831000492,0.02683909982442856,0.13166139996610582,2.0,1.8724632000084966,,,,,,,6.099330299999565,6.099362199893221,12.09913989994675,508.5702104999218,508.5702104999218,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.1036582998931,529.1036582998931,0.00664189993403852,0.09927109978161752,2.0,0.6270912999752909,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7702623000368,529.7702623000368,0.009261899860575795,0.09737199987284839,5.0,1.455490600084886,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2870576998685,531.2870576998685,0.0078083002008497715,0.11449300008825958,5.0,0.940888199955225,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2535234999377,532.2535234999377,0.0065996001940220594,0.09906859998591244,2.0,1.226938100066036,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.5199889000505,533.5199889000505,0.007926299935206771,0.09739440004341304,2.0,0.6241955000441521,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1869441999588,534.1869441999588,0.0067276000045239925,0.09911979991011322,2.0,0.7267863000743091,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.9537927999627,534.9537927999627,0.0006911999080330133,0.0990178999491036,6.0,2.166854599956423,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,537.1536526998971,0.00032059988006949425,0.09756070002913475,543.1533888999838,6.0308596000541,543.3536804998294,543.3536804998294,0.08892949996516109,0.19756089989095926,6.030863199848682,549.4533714000136,549.4533714000136,549.4533714000136,0.08735909988172352,0.19747739983722568,555.153505000053,555.3536618000362,6.031073199817911,6.13105189986527,561.3533617998473,12.030840899795294,561.4533490999602,561.4533490999602,561.4866913999431,561.4866913999431,0.031023099785670638,0.13080819975584745,up,1.1279264001641423,562.6701976999175,4.429998807609081e-05,0.09785569994710386,568.6699270999525,568.6699270999525,568.6699270999525,0.008833699859678745,0.09766789991408587,6.0,1.690005699871108,,,,,,,,,,549.3534349000547,549.3534349000547,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4035137000028,570.4035137000028,0.008111499948427081,0.09705820004455745,2.0,1.3900703999679536,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8364790999331,571.8364790999331,0.006842199945822358,0.09789890004321933,2.0,0.6588256000541151,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.5367385998834,572.5367385998834,0.008814699947834015,0.09779469994828105,2.0,0.7904670999851078,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.370102699846,573.370102699846,0.006352399941533804,0.09905459987930954,2.0,0.6270562999416143,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0367644999642,574.0367644999642,0.006653200136497617,0.09881910006515682,2.0,0.8931781998835504,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.9698709000368,574.9698709000368,0.0063801000360399485,0.09952709986828268,5.0,1.8605907999444753,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.8699230998755,576.8699230998755,0.0012079998850822449,0.09847859991714358,6.0,1.8002617000602186,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,578.7033309999388,0.00029790005646646023,0.0975951999425888,584.7199444000144,6.0143450000323355,584.886515500024,584.886515500024,0.07501769997179508,0.1809173000510782,6.0143130999058485,590.9866187998559,590.9866187998559,590.9866187998559,0.07248709979467094,0.18112779990769923,596.6868296000175,596.8865809999406,6.014253699919209,6.114229399943724,602.886525799986,12.014188599772751,602.986549400026,602.986549400026,603.0198707999662,603.0198707999662,0.014435999793931842,0.11418519983999431,down,0.9300846001133323,604.0032412998844,5.450006574392319e-05,0.09783479990437627,,610.0365625000559,610.0365625000559,0.02662170003168285,0.13105589989572763,5.0,1.3723318001721054,,,,,,,,,,590.8865900998935,590.8865900998935,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.436527099926,611.436527099926,0.007562199840322137,0.09787929989397526,5.0,1.4245968000032008,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9031096999533,612.9031096999533,0.007420499809086323,0.09777939994819462,2.0,2.558033499866724,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.5197661998682,615.5197661998682,0.007999700028449297,0.11411460000090301,4.0,2.340457099955529,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.9035368999466,617.9035368999466,0.010459999786689878,0.11406959989108145,3.0,1.7711516998242587,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7031447999179,619.7031447999179,0.0071696999948471785,0.09862300008535385,2.0,1.5925366999581456,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.3365482999943,621.3365482999943,0.008065700065344572,0.09757820004597306,5.0,2.0571266000624746,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.4366996998433,623.4366996998433,0.001604099990800023,0.09734800015576184,2.0,2.6323980998713523,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,626.1036050999537,0.00027139997109770775,0.09776090015657246,632.1197917000391,6.0144078999292105,632.2862598998472,632.2862598998472,0.07686659996397793,0.18108999985270202,6.014399999985471,638.3863973000553,638.3863973000553,638.3863973000553,0.07682339986786246,0.18131119990721345,644.086425999878,644.2863983998541,6.014394799945876,6.114405199885368,650.28641099995,12.014419799903408,650.38638299983,650.38638299983,650.4197221000213,650.4197221000213,0.014543099794536829,0.11446529976092279,down,1.074839800130576,651.5530109000392,4.67000063508749e-05,0.09781990014016628,,657.569589599967,657.569589599967,0.024481399916112423,0.11444470006972551,5.0,1.5909766999538988,,,,,,,,,,638.2863888000138,638.2863888000138,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.2030020998791,659.2030020998791,0.0072373999282717705,0.09748469991609454,2.0,1.4246048999484628,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.686716399854,660.686716399854,0.008020900189876556,0.11413870006799698,2.0,0.6741410000249743,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.386728100013,661.386728100013,0.006462600082159042,0.0988455000333488,4.0,1.660062899813056,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0861285999417,663.0861285999417,0.008256300119683146,0.09933990007266402,3.0,1.525462199933827,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.653086300008,664.653086300008,0.007939000148326159,0.09788929997012019,2.0,1.2578394000884145,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9530191000085,665.9530191000085,0.006384300068020821,0.09901580004952848,4.0,2.0607636999338865,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0529793999158,668.0529793999158,0.0011787000112235546,0.09804710000753403,3.0,3.965095299994573,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,672.0529573999811,0.0002656998112797737,0.09766079997643828,678.0697119999677,6.014390699798241,678.236363499891,678.236363499891,0.07266259985044599,0.18123809969983995,6.014356699772179,684.3363752998412,684.3363752998412,684.3363752998412,0.07365799974650145,0.18126879958435893,690.0362104000524,690.2363745998591,6.014519499614835,6.114319899585098,696.2364201999735,12.014543499797583,696.3361519998871,696.3361519998871,696.3695540998597,696.3695540998597,0.01443609967827797,0.11430659960024059,down,1.5808508002664894,698.0028764000162,4.4899992644786835e-05,0.09803570015355945,704.0194736998528,704.0194736998528,704.0194736998528,0.00812400016002357,0.11472870013676584,3.0,2.274223200045526,,,,,,,,,,684.2362277000211,684.2362277000211,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.319624299882,706.319624299882,0.007315800059586763,0.09814180014654994,5.0,1.5585769000463188,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.9195302999578,707.9195302999578,0.007312600035220385,0.09780450002290308,5.0,1.05827120016329,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.0193745000288,709.0193745000288,0.007581699872389436,0.0980545999482274,5.0,0.9914228999987245,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0527945999056,710.0527945999056,0.007086799945682287,0.09797120001167059,3.0,1.5586680001579225,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6528497999534,711.6528497999534,0.006460099946707487,0.09924419992603362,2.0,1.6602839000988752,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.3529650999699,713.3529650999699,0.007363099837675691,0.09765699994750321,4.0,2.4911817999091,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.8862381000072,715.8862381000072,0.000682000070810318,0.0992608000524342,2.0,2.19959930004552,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,718.1197087999899,0.00030589988455176353,0.09772759978659451,724.1363021999132,6.014445799868554,724.3025845999364,724.3025845999364,0.07628509984351695,0.1810791997704655,6.014415599871427,730.4027501000091,730.4027501000091,730.4027501000091,0.07529279962182045,0.1813774995971471,736.1028213999234,736.3027311998885,6.014411199605092,6.114412999711931,742.3026898000389,12.01438789977692,742.3858779999427,742.3858779999427,742.419123099884,742.419123099884,0.014194599585607648,0.09755789954215288,down,0.41918840003199875,742.9030573999044,6.160000339150429e-05,0.09772600000724196,,748.9192702998407,748.9192702998407,0.02329830010421574,0.11396789993159473,3.0,1.39180519990623,,,,,,,,,,730.3027460998856,730.3027460998856,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.3526308999863,750.3526308999863,0.006709299981594086,0.09913169988431036,5.0,1.2271860998589545,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.6364211000036,751.6364211000036,0.007982400013133883,0.11471270001493394,5.0,1.174171500140801,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.8358829000499,752.8358829000499,0.006598500069230795,0.09900559997186065,5.0,0.9267278001643717,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.8027059999295,753.8027059999295,0.006577300140634179,0.09910370013676584,3.0,1.2934693999122828,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.1359965999145,755.1359965999145,0.0069009000435471535,0.09758669999428093,2.0,0.7918233000673354,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9861697000451,755.9861697000451,0.008376300102099776,0.11461729998700321,2.0,0.5069347999524325,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.5192022998817,756.5192022998817,0.0011996000539511442,0.09776469995267689,2.0,4.664424199843779,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
