loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.491736079007385,0.0008120997808873653,0.10970330005511642,20.09067146978341,20.390732700005174,20.70750426999293,21.29065326959826,21.60733149992302,21.60733149992302,0.02656749961897731,0.12634539976716042,41.60732849966735,20.026559599675238,41.74066059989855,0.026840599719434977,0.12653409969061613,42.20733989961445,space,1.6876517999917269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.8390587000176,691.8390587000176,0.0013991002924740314,0.0973729002289474,2.0,1.4638195997104049,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,693.3392053996213,0.00029799994081258774,0.09743559965863824,699.355691799894,6.014289199840277,,699.5725504998118,699.5725504998118,0.11807049950584769,0.23111619986593723,6.030702999792993,705.6388977998868,705.6388977998868,705.6388977998868,0.08702509943395853,0.19744289945811033,711.3389555998147,711.5389365996234,6.030713799409568,6.130747699644417,717.5389586999081,12.030721899587661,,717.6722850999795,717.6722850999795,0.030882999766618013,0.13066039932891726,up,0.28522370010614395,718.0055970996618,1.5000347048044205e-05,0.09922580001875758,724.0221895999275,724.0221895999275,0.01055060001090169,0.11573690036311746,5.0,1.3064955002628267,,,,,,,717.6389318997972,717.6389318997972,724.0221895999275,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.3558009997942,725.3558009997942,0.007317599840462208,0.09741359995678067,4.0,1.957947799935937,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.355628399644,727.355628399644,0.006584600079804659,0.09916040021926165,1.0,1.2273016995750368,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.6392055996694,728.6392055996694,0.00895680021494627,0.11449160007759929,1.0,0.6402116999961436,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3054686998948,729.3054686998948,0.006591799668967724,0.09919440001249313,1.0,0.6270151999779046,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.9724586997181,729.9724586997181,0.0067218998447060585,0.09847630001604557,1.0,0.5260113999247551,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.5388540998101,730.5388540998101,0.007151300087571144,0.09912399994209409,7.0,1.3602432999759912,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.938870199956,731.938870199956,0.0011289999820291996,0.09836120018735528,7.0,2.465206400025636,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,734.4391965996474,0.00026590004563331604,0.09911740012466908,740.4388729999773,5.999126000329852,6.09905350022018,740.6054078997113,740.6054078997113,0.05405879998579621,0.16583519987761974,5.999110099859536,746.7053411998786,746.7053411998786,746.7053411998786,0.052777200005948544,0.16580939991399646,752.4055977999233,752.6056240997277,5.999258100055158,6.099033599719405,758.6054860996082,11.99910550005734,12.099065399728715,758.7388060996309,758.7388060996309,2.998858690261841e-07,0.09923429973423481,down,3.01945500029251,761.8221731996164,5.389982834458351e-05,0.09786490024998784,767.8385296999477,767.8385296999477,0.02695930004119873,0.11433359980583191,2.0,2.555369900073856,,,,,,,758.7054367996752,758.7054367996752,,746.6054981998168,746.6054981998168,6.09912020014599,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.4386692997068,770.4386692997068,0.006848100107163191,0.0991516001522541,2.0,1.0266170999966562,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.5054012998007,771.5054012998007,0.007485100068151951,0.09784060018137097,6.0,2.491578500252217,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0388505998999,774.0388505998999,0.007044400088489056,0.09924380015581846,6.0,1.0264588999561965,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.1053788997233,775.1053788997233,0.006743700243532658,0.09906850010156631,6.0,0.6932362001389265,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.8388729998842,775.8388729998842,0.007515599951148033,0.09764729999005795,6.0,1.09105519996956,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.9721367997117,776.9721367997117,0.008133899886161089,0.09806729992851615,6.0,1.1908440999686718,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.2055416000076,778.2055416000076,0.001241500023752451,0.09787259995937347,2.0,2.231158900074661,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,780.4722667997703,0.00016070017591118813,0.09922130033373833,786.4720801999792,5.999223600141704,6.099073000252247,786.6387765998952,786.6387765998952,0.05381920002400875,0.16590350028127432,5.999031400308013,792.7387559995987,792.7387559995987,792.7387559995987,0.05279819993302226,0.16598880011588335,798.4386773998849,798.6389086996205,5.999382600188255,6.099295000080019,804.6385597996414,11.999038999900222,12.09918100014329,804.755094899796,804.755094899796,-0.0005164998583495617,0.0824163998477161,down,0.23506820015609264,805.0552590996958,4.759989678859711e-05,0.09787219995632768,811.0551883997396,811.0551883997396,0.008815700188279152,0.09775139996781945,5.0,2.2568133999593556,,,,,,,804.7387688998133,804.7387688998133,811.0551883997396,792.638710399624,792.638710399624,6.099204299971461,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.3554671998136,813.3554671998136,0.0067483000457286835,0.09926429996266961,1.0,1.4266535001806915,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.8218946997076,814.8218946997076,0.007427400443702936,0.0975051000714302,5.0,0.891512899659574,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.7553699999116,815.7553699999116,0.00852059992030263,0.0974747003056109,5.0,0.3235349003225565,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.1219469998032,816.1219469998032,0.007767399773001671,0.09834069991484284,5.0,0.3581967996433377,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.5218670000322,816.5218670000322,0.007141599897295237,0.09785400005057454,1.0,1.2586488001979887,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.8219214999117,817.8219214999117,0.006913400255143642,0.09790599998086691,5.0,0.9255492999218404,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.7884934996255,818.7884934996255,0.0007184999994933605,0.09876850014552474,2.0,2.0660980003885925,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,820.8888713996857,0.0004944996908307076,0.09740420011803508,826.9053818997927,6.013881799764931,,827.0718115996569,827.0718115996569,0.070998499635607,0.18072039959952235,6.013875299599022,833.172024499625,833.172024499625,833.172024499625,0.06997629953548312,0.18075149971991777,838.8719323999248,839.0718260998838,6.013993899803609,6.113854999653995,845.0718511999585,12.013937499839813,,845.2051412998699,845.2051412998699,0.014043799601495266,0.11383149959146976,up,0.9603315000422299,846.2051497995853,3.79001721739769e-05,0.09792309999465942,852.2216979996301,852.2216979996301,0.02543159993365407,0.11433310015127063,2.0,4.290263100061566,,,,,,,845.1717602997087,845.1717602997087,,833.0718062999658,833.0718062999658,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.5549910999835,856.5549910999835,0.006564600393176079,0.0993431000970304,5.0,1.3935974002815783,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.988476799801,857.988476799801,0.006588299758732319,0.09913739981129766,1.0,1.193551099859178,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.221724699717,859.221724699717,0.007531600072979927,0.09779610019177198,1.0,0.591261999681592,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.8549118996598,859.8549118996598,0.007218700367957354,0.09782120026648045,7.0,1.3251608000136912,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.2388345999643,861.2388345999643,0.0076812999323010445,0.11421940010040998,1.0,0.9407844999805093,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.2050660997629,862.2050660997629,0.006316300015896559,0.09897249983623624,1.0,0.6272164001129568,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.8718637996353,862.8718637996353,0.0011021001264452934,0.09839239995926619,6.0,1.9316191002726555,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,864.8390277000144,0.00013959966599941254,0.09896630002185702,870.838348899968,6.0323197999969125,,871.0548715996556,871.0548715996556,0.10285249957814813,0.2155895996838808,6.015517899766564,877.1217538998462,877.1217538998462,877.1217538998462,0.07428709976375103,0.18244699947535992,882.8216605000198,883.0216133999638,6.0155466995202005,6.115527499932796,889.0216171997599,12.015544599853456,,889.1549554998055,889.1549554998055,0.015721199568361044,0.11547819944098592,down,0.410784600302577,889.604940999765,3.3600255846977234e-05,0.09818050032481551,895.6217184998095,895.6217184998095,0.011806700378656387,0.11499650031328201,5.0,2.1707620001398027,,,,,,,889.1215937999077,889.1215937999077,895.6217184998095,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.8215052997693,897.8215052997693,0.007477100007236004,0.09769179997965693,2.0,1.5911614000797272,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.4548223996535,899.4548223996535,0.0074848998337984085,0.09797140024602413,2.0,2.8247969998046756,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.3216072996147,902.3216072996147,0.0076385000720620155,0.09793339995667338,2.0,0.6912974999286234,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.0550166997127,903.0550166997127,0.006986800115555525,0.09805160015821457,5.0,2.258776200003922,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.3551625995897,905.3551625995897,0.007645000237971544,0.09723220020532608,5.0,1.0242027002386749,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.4382149996236,906.4382149996236,0.008485899772495031,0.11404519993811846,5.0,0.5398956998251379,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.0050774998963,907.0050774998963,0.0011911001056432724,0.09846530016511679,3.0,3.9315685001201928,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,910.9719316000119,0.0003611999563872814,0.09791780030354857,916.9882141998969,6.014617200009525,,917.1550172995776,917.1550172995776,0.07378430012613535,0.1812610002234578,6.014573200140148,923.2548499996774,923.2548499996774,923.2548499996774,0.074324999935925,0.18130959989503026,928.9548113998026,929.1547946999781,6.014583200216293,6.114739099983126,935.1547870999202,12.014584000222385,,935.2881625997834,935.2881625997834,0.014909399673342705,0.11470729997381568,up,2.718213699758053,938.054784799926,4.600035026669502e-05,0.09769200021401048,944.0712168999016,944.0712168999016,0.026009400375187397,0.11426990013569593,2.0,4.256013600155711,,,,,,,935.2548427996226,935.2548427996226,,923.1380207999609,923.1380207999609,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.3713616998866,948.3713616998866,0.007421400398015976,0.0975963999517262,2.0,1.1579419001936913,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.571288399864,949.571288399864,0.005308600142598152,0.09918139968067408,2.0,0.661595200188458,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.2714411998168,950.2714411998168,0.006538799963891506,0.09917479986324906,2.0,0.5938281998969615,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.904873599764,950.904873599764,0.006762799806892872,0.09813860012218356,5.0,1.3602016000077128,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.3046594997868,952.3046594997868,0.007631099782884121,0.09822600008919835,5.0,0.9582295999862254,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.3046622998081,953.3046622998081,0.0067912000231444836,0.09913570014759898,2.0,1.0266166999936104,,,,,,,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.3715788000263,954.3715788000263,0.0012572999112308025,0.09811319969594479,6.0,5.731624600011855,,,,,,,673,Moral,2024-03-22_14h20.17.563,MoralCondition_v2,2022.2.5,29.994567987769116,
