Blocks_of_Tastants.thisRepN,Blocks_of_Tastants.thisTrialN,Blocks_of_Tastants.thisN,Blocks_of_Tastants.thisIndex,Each_Tastant_Once.thisRepN,Each_Tastant_Once.thisTrialN,Each_Tastant_Once.thisN,Each_Tastant_Once.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,cross.started,p_port_4.started,p_port_4.stopped,cross.stopped,p_port_5.started,instructions.started,spacebar_hit.started,p_port_6.started,p_port_6.stopped,spacebar_hit.keys,spacebar_hit.rt,grab_cup.started,key_resp.started,p_port_7.started,p_port_7.stopped,key_resp.keys,key_resp.rt,taste_sound_1.started,p_port_8.started,p_port_8.stopped,taste_sound_1.stopped,taste_sound_2.started,taste_sound_2.stopped,taste_sound_3.started,taste_sound_3.stopped,Roll_liquid_taste.started,spit_text.started,spit_sound.started,p_port_9.started,p_port_9.stopped,spit_sound.stopped,spit_text.stopped,screen_clear.started,screen_clear.stopped,p_port_18.started,Palatability_Score.started,p_port_17.started,Instruction.started,p_port_17.stopped,Palatability_Score.response,Palatability_Score.rt,Rinse_text.started,p_port_10.started,p_port_10.stopped,Rinse_text.stopped,Begin_Rinse.started,p_port_11.started,p_port_11.stopped,Finish_rinse.started,Rinse_Spit.started,p_port_12.started,p_port_12.stopped,Finish_rinse.stopped,Rinse_Spit.stopped,rest_text.started,p_port_13.started,p_port_13.stopped,rest_text.stopped,p_port_14.started,p_port_5.stopped,Roll_liquid_taste.stopped,Begin_Rinse.stopped,p_port_18.stopped,break_text.started,p_port_15.started,p_port_15.stopped,break_text.stopped,p_port_16.started,p_port_14.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,1846.4124743007123,0.015418801456689835,0.1148489024490118,1852.4291383996606,6.031531101092696,1852.5290926005691,1852.5290926005691,0.03151760250329971,0.13128280267119408,space,2.4287048000842333,1854.9957874007523,1854.9957874007523,3.8798898458480835e-05,0.09826299920678139,num_9,2.881495600566268,1857.9290499994531,0.001642400398850441,0.09840299934148788,1858.2290155999362,1858.729203400202,1859.0290332995355,1859.5122307995334,1859.812189400196,1859.9124228004366,1867.929027101025,1867.9290118003264,0.0013238005340099335,0.09811240062117577,1868.9290046002716,1869.929044701159,1870.0954772997648,1870.5956774000078,10.01467840000987,1878.0287951007485,0.0003268010914325714,1878.0287951007485,0.09811050072312355,5.0,4.3986537009477615,1882.4625707007945,0.002465398982167244,0.09783110022544861,1888.4621759001166,1888.6621396997944,6.214318199083209,6.331326000392437,1908.6453477004543,1908.6286373008043,26.214205799624324,26.314328499138355,1909.6453932002187,1911.6288940012455,1911.6623548008502,0.031345199793577194,0.13124709948897362,1941.6452089007944,30.014095900580287,,1867.929027101025,1889.678872300312,10.097929699346423,,,,,,30.09766330011189,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,1941.7619957011193,0.031046099960803986,0.1309841014444828,1947.761976500973,6.031095901504159,1947.8953450005502,1947.8953450005502,0.030932901427149773,0.1308445017784834,space,6.326000101864338,1954.2619858011603,1954.2619858011603,4.719942808151245e-05,0.09800489991903305,num_9,2.263789100572467,1956.5786027004942,0.0021139997988939285,0.09772749990224838,1956.8951772004366,1957.3785908995196,1957.678540000692,1958.1619232995436,1958.4787160009146,1958.5620753001422,1966.5619075000286,1966.5618755007163,0.014618000015616417,0.11444910056889057,1967.5785400997847,1968.561918700114,1968.761854801327,1969.2450920008123,10.01447250135243,1976.695298600942,0.01624860055744648,1976.695298600942,0.11427570134401321,3.0,5.532468099147081,1982.2621975000948,0.0015620999038219452,0.09947329945862293,1988.261913901195,1988.445063999854,6.215328199788928,6.315537698566914,2008.4450037004426,2008.4450119007379,26.21537009999156,26.315444499254227,,2011.4450030010194,2011.4450030010194,0.01538809947669506,0.11534089967608452,2041.4448512010276,30.01521890051663,,1966.5619075000286,1989.4449591003358,,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,2041.5781395006925,0.015881801024079323,0.11517530120909214,2047.594816301018,6.031798301264644,2047.678023999557,2047.678023999557,0.015208201482892036,0.11515120044350624,space,3.671144200488925,2051.3947813995183,2051.3947813995183,3.260001540184021e-05,0.09804669953882694,num_9,2.43500960059464,2053.8948047002777,0.001970600336790085,0.09802640043199062,2054.1946747004986,2054.6948014004156,2054.994693899527,2055.494773800485,2055.811457000673,2055.878095800057,2063.8947529010475,2063.89475159999,0.0014907997101545334,0.09809459932148457,,2065.911390500143,2066.0780609007925,2066.5780644007027,10.031301900744438,2074.011252099648,0.017341701313853264,2074.011252099648,0.11472189985215664,4.0,8.064899498596787,2082.1115806996822,0.0022154003381729126,0.09825780056416988,2088.1279576998204,2088.2945890994743,6.2148647997528315,6.314831700176001,2108.2944336002693,2108.2945461999625,26.214818499982357,26.314743200317025,,2111.294486099854,2111.294486099854,0.014785001054406166,0.11472950130701065,2141.2942999005318,30.01456930115819,,2063.8947529010475,2089.2945477999747,,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.4279242008924,0.014741901308298111,0.11459340155124664,2171.4273698013276,30.031322302296758,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,2171.527754800394,0.0160830020904541,0.11444520205259323,2177.5276052001864,6.031070001423359,2177.627529900521,2177.627529900521,0.014676302671432495,0.1144351027905941,space,3.6338164005428553,2181.3108271006495,2181.3108271006495,9.300000965595245e-05,0.0977960005402565,num_9,2.8151683006435633,2184.1608072007075,0.0018530003726482391,0.09781399928033352,2184.477474199608,2184.9440671997145,2185.2440428007394,2185.7607833994552,2186.077494001016,2186.1441504005343,2194.1607648003846,2194.1607579002157,0.000866500660777092,0.09777879901230335,2195.1774253007025,2196.177720800042,2196.344101700932,2196.844042800367,10.031063299626112,2204.2773806005716,0.01703299954533577,2204.2773806005716,0.11457790061831474,5.0,4.598326399922371,2208.910673201084,0.002145998179912567,0.0981271993368864,2214.927319601178,2215.1107738008723,6.231430098414421,6.331459499895573,2235.0940881008282,2235.093993900344,26.214826399460435,26.31483899988234,,2238.0939064007252,2238.0939064007252,0.014772199094295502,0.11467539891600609,2268.0937526002526,30.014581199735403,,2194.1607648003846,2216.127296200022,,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,2268.2269596010447,0.015377800911664963,0.11459030024707317,2274.243657000363,6.031124299392104,2274.343812899664,2274.343812899664,0.031318800523877144,0.13115200027823448,space,2.9174655992537737,2277.327066300437,2277.327066300437,4.640035331249237e-05,0.09798520058393478,num_9,2.534858401864767,2279.927186000161,0.001464400440454483,0.09800679981708527,2280.2270761001855,2280.71024509985,2281.026953900233,2281.5270558996126,2281.827031100169,2281.92705460079,2289.9269952997565,2289.926827601157,0.0007409006357192993,0.09800400026142597,2290.96043850109,2291.910114400089,2292.1270238012075,2292.6101396009326,10.014389399439096,2300.0268898010254,0.0011998005211353302,2300.0268898010254,0.09787769988179207,1.0,4.364349300041795,2304.427261400968,0.0033080987632274628,0.0975331999361515,2310.443552101031,2310.6101767001674,6.21417330019176,6.314014699310064,2330.6267619999126,2330.6268192008138,26.2308531999588,26.33070799894631,,2333.626848600805,2333.626848600805,-0.00019669905304908752,0.09740779921412468,2363.6266219001263,30.03067420050502,,2289.9269952997565,2311.626949099824,10.09787129983306,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,2363.7599251996726,0.03127110004425049,0.13068250007927418,2369.7598627004772,6.030504999682307,2369.8432208001614,2369.8432208001614,0.014161000028252602,0.113857701420784,space,3.657930100336671,2373.5430944003165,2373.5430944003165,4.62997704744339e-05,0.09785209968686104,num_9,1.8785725999623537,2375.459848499857,0.0019525997340679169,0.09800140000879765,2375.7767243012786,2376.2430365001783,2376.559841301292,2377.0598676996306,2377.3597417995334,2377.4431689996272,2385.443155501038,2385.443178200163,0.01470080018043518,0.11459670029580593,2386.459788000211,2387.443154901266,2387.6431166008115,2388.1431969013065,10.01457680016756,2395.57639240101,0.015694700181484222,2395.57639240101,0.11474630050361156,5.0,5.366439500823617,2400.976584199816,0.0025383010506629944,0.11420040018856525,2406.9933427013457,2407.159725700505,6.2141599003225565,6.314141301438212,2427.1596819004044,2427.1595863997936,26.214098101481795,26.314080700278282,2428.159585500136,2430.176231600344,2430.176231600344,0.00012200139462947845,0.09740000218153,2460.176072999835,30.03058310225606,,2385.443155501038,2408.1596927996725,,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,2460.293211899698,0.01409190148115158,0.11411320231854916,2466.2925703004003,6.013862701132894,2466.3929473999888,2466.3929473999888,0.01396850310266018,0.11393820308148861,space,2.2289508003741503,2468.6760869007558,2468.6760869007558,4.29004430770874e-05,0.09781979955732822,num_9,2.3934152014553547,2471.109403400682,0.002034200355410576,0.09797959960997105,2471.409327900037,2471.892717999406,2472.209361201152,2472.692649799399,2472.9925170000643,2473.092694800347,2481.109368899837,2481.1093158004805,0.0011740997433662415,0.09781230054795742,2482.1259377002716,2483.1259832009673,2483.2926289997995,2483.7926442008466,10.031100299209356,2491.2425752002746,0.03281549923121929,2491.2425752002746,0.13103239983320236,4.0,3.0335815995931625,2494.3093907013535,0.0029277000576257706,0.09730900079011917,2500.325885700062,2500.492677900009,6.213961901143193,6.31383260153234,2520.492491000332,2520.4924868997186,26.21403820067644,26.313808301463723,2521.5258166007698,2523.509259700775,2523.509259700775,-0.0003852974623441696,0.09721690230071545,2553.5257428009063,30.013693502172828,,2481.109368899837,2501.5092037003487,,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,2553.625622401014,0.01441420242190361,0.11343920230865479,2559.6422431003302,6.030371502041817,2559.7420877013355,2559.7420877013355,0.03048200160264969,0.13029240258038044,space,1.4956398997455835,2561.2755913008004,2561.2755913008004,4.509836435317993e-05,0.09780899994075298,num_9,2.58671179972589,2563.9255588995293,0.0023497994989156723,0.09794529899954796,2564.225509500131,2564.7255894010887,2565.0254279002547,2565.508752499707,2565.8088256008923,2565.925671899691,2573.9255180004984,2573.9254067009315,-0.0008671004325151443,0.0980440005660057,2574.9254946000874,2575.9257932007313,2576.108854399994,2576.6088477000594,10.014604199677706,2584.0420942008495,0.016481999307870865,2584.0420942008495,0.11467820033431053,2.0,10.299037700518966,2594.3757124003023,0.003508700057864189,0.09714660048484802,2600.392078300938,2600.5588366007432,6.213737899437547,6.313818899914622,2620.558477700688,2620.558850299567,26.213961400091648,26.31383159942925,2621.5585530996323,2623.5585855003446,2623.5585855003446,0.013795699924230576,0.1136878002434969,2653.558445001021,30.013521499931812,,2573.9255180004984,2601.5752950999886,,,,,,,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653.6918193995953,0.013770900666713715,0.1135563999414444,2683.691638400778,30.013381300494075,,4417,Gustatory,2024-07-15_12h11.16.246,Gustatory_Condition_v2,2022.2.5,29.995116939357484,
