loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,connecting_message.started,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.62919639999745,365.62919639999745,0.007424200011882931,0.09798750001937151,4.0,0.758222000033129,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.42918560002,366.42918560002,0.007313100039027631,0.09918740001739934,4.0,0.72635089996038,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.19583110004896,367.19583110004896,0.007761100016068667,0.09835320001002401,4.0,0.7250654999515973,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.9625779000344,367.9625779000344,0.007389600039459765,0.09813120000762865,4.0,0.8249639999703504,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.82921150000766,368.82921150000766,0.001393500017002225,0.09800250001717359,4.0,1.2643678999738768,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,370.1295148000354,0.00032110000029206276,0.09774719999404624,376.1291728000506,6.031203499995172,376.32942710001953,376.32942710001953,0.08528860000660643,0.19800990005023777,6.031181700003799,382.42914920003386,382.42914920003386,382.42914920003386,0.0851933000376448,0.19782310002483428,388.12912240001606,388.3290367000154,394.3289922000258,12.030961800075602,394.4289049000363,394.4289049000363,0.014258000068366528,0.0975486000534147,up,1.239688000001479,395.7127136000199,3.960001049563289e-05,0.09822800004621968,,401.7456299000187,401.7456299000187,0.027563400042708963,0.13143330003367737,4.0,1.438262499985285,,,,,,,394.41224640002474,394.41224640002474,382.32911680004327,382.32911680004327,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.2123449000064,403.2123449000064,0.0072908999864012,0.09785720001673326,4.0,0.6918832000228576,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.94581920001656,403.94581920001656,0.00728359998902306,0.09792259999085218,4.0,0.7915892999735661,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7958016000339,404.7958016000339,0.008257799956481904,0.11408159998245537,4.0,0.80681880004704,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6459128000424,405.6459128000424,0.008728400047402829,0.11446660000365227,4.0,0.8399856999749318,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.51247720001265,406.51247720001265,0.007333100016694516,0.09838139999192208,4.0,0.6587252999888733,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.21240820002276,407.21240820002276,0.007772299984935671,0.09782620001351461,4.0,0.6578106000088155,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.9125143000274,407.9125143000274,0.000698799965903163,0.09950459998799488,4.0,0.7330941999680363,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,408.6792681000079,0.00025159999495372176,0.09801280003739521,414.695656099997,6.01476749998983,414.8626129000331,414.8626129000331,0.0679133000667207,0.18149430002085865,6.01473050005734,420.9622640000307,420.9622640000307,420.9622640000307,0.06621600006474182,0.18151100008981302,426.6622651000507,426.86227030004375,432.8624143000343,12.014774900046177,432.9955528000137,432.9955528000137,0.014508400112390518,0.11464220006018877,up,0.7681913999840617,433.82913780002855,5.299999611452222e-05,0.09844149998389184,,439.8628800000297,439.8628800000297,0.02636339998571202,0.13131770002655685,4.0,0.7394647999899462,,,,,,,432.94541540002683,432.94541540002683,420.8622616000357,420.8622616000357,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.62903780001216,440.62903780001216,0.007042200013529509,0.09799869998823851,4.0,0.4588011999730952,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.1288018000196,441.1288018000196,0.007079700008034706,0.09931409999262542,4.0,0.5264612000319175,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.6957158000441,441.6957158000441,0.007549000030849129,0.09791630000108853,4.0,0.5245357999810949,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.26225810003234,442.26225810003234,0.0070742000243626535,0.09917100000893697,4.0,0.5599436000338756,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.86234069999773,442.86234069999773,0.007452899997588247,0.09776840003905818,4.0,0.5246873000287451,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.4455930000404,443.4455930000404,0.008020700013730675,0.11424650001572445,4.0,0.7072599999955855,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.178829600045,444.178829600045,0.0007363000186160207,0.09919119998812675,4.0,1.1333038000157103,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,445.34581710002385,0.0001363000483252108,0.09918420005124062,451.3454949000152,5.999149800045416,451.51210049999645,451.51210049999645,0.051920800062362105,0.16606580006191507,5.999278300034348,457.61200230004033,457.61200230004033,457.61200230004033,0.05572940007550642,0.1658133000601083,463.3121631999966,463.51225110003725,469.5123536000028,11.99931020004442,469.6454847000423,469.6454847000423,0.000148200080730021,0.09906480007339269,up,1.342725900001824,471.028752800019,3.63999861292541e-05,0.09814179997192696,477.02904580003815,477.02904580003815,477.02904580003815,0.006837799970526248,0.09825079998699948,4.0,0.9923800000105985,,,,,,,469.61219760001404,469.61219760001404,457.5123126000399,457.5123126000399,6.09893470001407,6.099338600062765,12.099222800054122,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.062158500019,478.062158500019,0.007556999975349754,0.0977089999942109,4.0,0.4581299999845214,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.56212840002263,478.56212840002263,0.006564099981915206,0.09917400003178045,4.0,0.4603006999823265,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.06207500002347,479.06207500002347,0.006643400003667921,0.09929819998797029,4.0,0.7268498000339605,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.82872869999846,479.82872869999846,0.008529399987310171,0.09728250000625849,4.0,0.7562642999691889,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.6287368000485,480.6287368000485,0.0065799999865703285,0.09912959998473525,4.0,0.960517700004857,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.64550650003366,481.64550650003366,0.009134399995673448,0.11583239998435602,4.0,0.7411344000138342,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.4120722000371,482.4120722000371,0.0013569999719038606,0.09753149998141453,4.0,0.7973984000273049,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,483.24565530003747,0.00013840000610798597,0.09911559999454767,489.22847180004464,6.015361799974926,489.41198850004,489.41198850004,0.052947300020605326,0.16565280000213534,6.032266299996991,495.5455765000079,495.5455765000079,495.5455765000079,0.0870423000305891,0.19912960001965985,501.2453158000135,501.4452911000117,507.4454222000204,12.032391400018241,507.5786192000378,507.5786192000378,0.032446600031107664,0.13218370004324242,up,5.017136999987997,512.6452920000302,4.369998350739479e-05,0.09804680000524968,518.6451174000395,518.6451174000395,518.6451174000395,0.006900399981532246,0.09784200001740828,4.0,5.325567899970338,,,,,,,507.54529590002494,507.54529590002494,495.4119948000298,495.4119948000298,6.0989993999828584,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0118849000428,524.0118849000428,0.007405499985907227,0.09903149999445304,4.0,0.826055700017605,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.8783757000347,524.8783757000347,0.006420399993658066,0.09926819999236614,4.0,0.8940937999868765,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.8117974000052,525.8117974000052,0.006609599979128689,0.09909390000393614,4.0,0.8604513000464067,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.7117700000526,526.7117700000526,0.006612600001972169,0.09912670002086088,4.0,0.8603863000171259,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.6119963000529,527.6119963000529,0.007233500014990568,0.09757169999647886,4.0,0.8914182999869809,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5452900000382,528.5452900000382,0.006551500002387911,0.09937499999068677,4.0,1.1270059999660589,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7118404000066,529.7118404000066,0.0018000000272877514,0.09755629999563098,4.0,1.4969788999878801,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,531.2454339000396,0.00027810002211481333,0.097914700047113,537.2618757000309,6.014642900030594,537.4283465000335,537.4283465000335,0.0745406000642106,0.181593100016471,6.014766500040423,543.5117288000183,543.5117288000183,543.5117288000183,0.06560360005823895,0.1647822000668384,549.2118267000187,549.4450967000448,555.4451465000166,12.031242200057022,555.5784426000318,555.5784426000318,0.03134060010779649,0.1311694000614807,down,4.097283200011589,559.7117867000052,4.850002005696297e-05,0.09755120001500472,565.7283748000045,565.7283748000045,565.7283748000045,0.00832660001469776,0.1142528000054881,4.0,0.773530300008133,,,,,,,555.5117723000003,555.5117723000003,543.4287180000101,543.4287180000101,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.5282785000163,566.5282785000163,0.007419600035063922,0.09933420002926141,4.0,0.7263048999593593,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.3119974000147,567.3119974000147,0.007636900001671165,0.11416880000615492,4.0,0.4741418000194244,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.8285448999959,567.8285448999959,0.01099059998523444,0.11473239999031648,4.0,0.504670399997849,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.3616317000124,568.3616317000124,0.007666699995752424,0.09798359998967499,4.0,0.4912116999621503,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.8950211000047,568.8950211000047,0.006671000039204955,0.09929060004651546,4.0,0.49356219999026507,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.4284915000317,569.4284915000317,0.006735699949786067,0.09915619995445013,4.0,1.2605376999708824,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.7283399000298,570.7283399000298,0.0013651999761350453,0.09933359996648505,4.0,1.0658571000094526,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,571.828637700004,0.00013529998250305653,0.09920270001748577,577.8283508000313,5.999149399984162,577.9948764000437,577.9948764000437,0.06667410000227392,0.16583900002297014,5.999350400001276,584.0951238000416,584.0951238000416,584.0951238000416,0.06277160003082827,0.1660245000384748,589.7949329999974,589.9950816000346,595.9947754000314,12.032391200074926,596.1283796000062,596.1283796000062,0.015750600083265454,0.09891580004477873,up,1.7561059999861754,597.911521800037,1.2100033927708864e-05,0.09955440001795068,603.9449257000233,603.9449257000233,603.9449257000233,0.01098030002322048,0.11642030003713444,4.0,1.5395281000528485,,,,,,,596.0781728000147,596.0781728000147,583.9949545999989,583.9949545999989,6.099157100019511,6.099177199997939,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.5117905000225,605.5117905000225,0.007448200020007789,0.09767160000046715,4.0,0.35824770003091544,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.9114607000374,605.9114607000374,0.006464500038418919,0.0993410000228323,4.0,0.3606423999881372,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.3115216000006,606.3115216000006,0.0076345999841578305,0.0983418999821879,4.0,0.3919688999885693,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.7448543000501,606.7448543000501,0.007748099975287914,0.09798299998510629,4.0,0.4912116000195965,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2784189000377,607.2784189000377,0.0075786999659612775,0.09794810001039878,4.0,0.49099920003209263,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.828504300036,607.828504300036,0.008285899995826185,0.11410280002746731,4.0,0.5070191000122577,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.3616137000499,608.3616137000499,0.0012523999903351068,0.09776309999870136,4.0,0.8309614000027068,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,609.228449700051,0.00022220000391826034,0.09804840001743287,615.2281751999981,6.0314095000503585,615.4113815000164,615.4113815000164,0.07645070005673915,0.18157200003042817,6.014661500055809,621.5115174000384,621.5115174000384,621.5115174000384,0.06772170006297529,0.1815874000894837,627.2114699000376,627.411447200051,633.411419800017,12.014664700080175,633.5447601000196,633.5447601000196,0.014853600063361228,0.1145097000990063,up,4.1234459999832325,637.7282546000206,4.67000063508749e-05,0.09781690000090748,,643.7445118000032,643.7445118000032,0.02638430002843961,0.11468990001594648,4.0,5.155947399965953,,,,,,,633.5114593000035,633.5114593000035,621.4115443000337,621.4115443000337,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.9447206000332,648.9447206000332,0.006993899994995445,0.09779489994980395,4.0,0.5251592000131495,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.5114027000382,649.5114027000382,0.007444799994118512,0.0976964000146836,4.0,0.5244526999886148,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0948048999999,650.0948048999999,0.009686200006399304,0.11374070000601932,4.0,0.6717932000174187,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7947655000025,650.7947655000025,0.007680399983655661,0.09795060002943501,4.0,1.4247235999791883,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.278084300051,652.278084300051,0.00846569996792823,0.11450709996279329,4.0,0.5403425000258721,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.8447152000153,652.8447152000153,0.007704799994826317,0.09761900000739843,4.0,0.5244057000381872,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.4116245000041,653.4116245000041,0.0017864999826997519,0.09785129997180775,4.0,0.7302960999659263,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,654.1783975000144,0.0001338999718427658,0.099216400005389,660.1947030000156,6.015838099992834,660.3612135000294,660.3612135000294,0.07504050002899021,0.18248930003028363,6.01579189999029,666.4614534000284,666.4614534000284,666.4614534000284,0.07227220002096146,0.1826913000550121,672.1613034000038,672.3611473000492,678.3612672000309,12.015819500025827,678.4945865000482,678.4945865000482,0.015993500070180744,0.11577250005211681,up,1.8132845000363886,680.3446074000094,6.140000186860561e-05,0.09769590001087636,686.3443971000379,686.3443971000379,686.3443971000379,0.005121499998494983,0.09776750003220513,4.0,1.5935908000101335,,,,,,,678.4612593000056,678.4612593000056,666.3445402000216,666.3445402000216,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.9779253000161,687.9779253000161,0.007377300004009157,0.0979634000104852,4.0,0.7250495000043884,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7445003000321,688.7445003000321,0.006563200033269823,0.09930660005193204,4.0,0.8270819999743253,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.6278824000037,689.6278824000037,0.009086500038392842,0.11415360000682995,4.0,0.7728911999729462,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
