loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.142548250732943,0.0008366000838577747,0.10366160003468394,14.45840339967981,14.724823789903894,15.024887399747968,15.325280089629814,15.624961499590427,15.924849689705297,16.258289999794215,0.005166700109839439,0.10389750031754375,31.275008799973875,15.020314500201494,31.358353599905968,0.003771000076085329,0.10363620007410645,31.825007599778473,space,5.807703000027686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.7404949995689,874.7404949995689,0.0015211999416351318,0.09762099990621209,2.0,2.9973542001098394,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,877.7740679997951,0.00026400014758110046,0.09808290004730225,883.790416599717,6.014675700105727,883.9572403999045,883.9572403999045,0.07484269980341196,0.18160020001232624,6.014671899843961,890.0570964999497,890.0570964999497,890.0570964999497,0.07481489982455969,0.18154469970613718,895.7569503998384,895.9570368998684,6.014680999796838,6.114654799923301,901.9571594996378,12.014812699984759,902.090395399835,902.090395399835,0.014962199609726667,0.11466179974377155,up,0.806704199872911,902.9403881998733,3.1299889087677e-05,0.09820739971473813,908.9402970997617,908.9402970997617,0.007020299788564444,0.09828579984605312,5.0,5.95873360009864,,,,,,,889.9571067998186,889.9571067998186,,902.0570576000027,902.0570576000027,,908.9402970997617,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.9403764996678,914.9403764996678,0.007980199996381998,0.09730490017682314,5.0,2.9904145998880267,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.9736229996197,917.9736229996197,0.007387999910861254,0.09827119996771216,5.0,5.758522000163794,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.7735261996277,923.7735261996277,0.00752629991620779,0.09827560000121593,2.0,3.05839590029791,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.8736516996287,926.8736516996287,0.006617899984121323,0.0993193001486361,5.0,4.327077300287783,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.2403081995435,931.2403081995435,0.006829599849879742,0.09929820010438561,3.0,2.643822600133717,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.9235289995559,933.9235289995559,0.007920400239527225,0.09905300009995699,5.0,9.825338700320572,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.7903801999055,943.7903801999055,0.0007146997377276421,0.09932800009846687,4.0,3.93295479984954,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,947.7570004998706,0.00027559977024793625,0.0975039997138083,953.7735559996217,6.014194400049746,953.9402902997099,953.9402902997099,0.07443999964743853,0.18099529994651675,6.014152399729937,960.0401759999804,960.0401759999804,960.0401759999804,0.07246699975803494,0.18090169969946146,965.7401902996935,965.9401880996302,6.014177199918777,6.114246899727732,971.9401255999692,12.014111399650574,972.0734771997668,972.0734771997668,0.014342599548399448,0.11404899973422289,down,4.870966599788517,976.9901162995957,4.0699727833271027e-05,0.09799849987030029,983.0067617995664,983.0067617995664,0.025152800139039755,0.11469390010461211,5.0,2.7237859000451863,,,,,,,959.940183899831,959.940183899831,,972.0401288997382,972.0401288997382,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.7734806998633,985.7734806998633,0.00848810002207756,0.09763129986822605,3.0,4.057089199777693,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.8732629995793,989.8732629995793,0.007375800050795078,0.09933610027655959,5.0,6.359598800074309,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.2733862996101,996.2733862996101,0.007026699837297201,0.09800150012597442,5.0,1.9920062003657222,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.3235598998144,998.3235598998144,0.008446599822491407,0.11400009971112013,5.0,2.5065346001647413,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.856516899541,1000.856516899541,0.00912009971216321,0.09853419987484813,5.0,6.890248200390488,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.8067072997801,1007.8067072997801,0.008288000244647264,0.11504509998485446,3.0,4.140943399630487,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.9734415998682,1011.9734415998682,0.001414900179952383,0.0973077998496592,2.0,2.4308154000900686,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1014.4402046999894,0.00014409981667995453,0.09946800023317337,1020.4399865996093,5.999048400204629,1020.6232221997343,1020.6232221997343,0.08064149972051382,0.1825000997632742,6.0156908999197185,1026.7234280998819,1026.7234280998819,1026.7234280998819,0.07077670004218817,0.18232270004227757,1032.4232589998282,1032.6232656999491,6.015700799878687,6.115644999779761,1038.6232397998683,12.015655799768865,1038.756591499783,1038.756591499783,0.01584529969841242,0.11580449994653463,down,0.6039154999889433,1039.423263499979,4.9800146371126175e-05,0.0980261997319758,1045.4401883999817,1045.4401883999817,0.00807589991018176,0.11473509995266795,5.0,5.040851199999452,,,,,,,1026.6233959998935,1026.6233959998935,,1038.7232632995583,1038.7232632995583,,1045.4401883999817,6.0990045000799,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.5065053999424,1050.5065053999424,0.0069912998005747795,0.09941639984026551,6.0,3.2933018002659082,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.857024199795,1053.857024199795,0.007330500055104494,0.11415310017764568,6.0,1.874323499854654,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.7564477999695,1055.7564477999695,0.007508799899369478,0.09750790009275079,5.0,2.5241960999555886,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.3231186997145,1058.3231186997145,0.007715099956840277,0.0977972000837326,5.0,3.191130999941379,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.5566280996427,1061.5566280996427,0.005946800112724304,0.09932309994474053,2.0,3.360910899937153,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.956478699576,1064.956478699576,0.00658530043438077,0.09933930030092597,5.0,4.927392200101167,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.9230849999003,1069.9230849999003,0.0014049001038074493,0.09759719995781779,2.0,3.8309315997175872,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1073.7900592996739,0.00021330034360289574,0.09893740015104413,1079.7896467996761,6.014950400218368,1079.989984399639,1079.989984399639,0.08623160002753139,0.19853230006992817,6.031759100034833,1086.0897627999075,1086.0897627999075,1086.0897627999075,0.09463310008868575,0.19843500014394522,1091.7897624997422,1091.9897310999222,6.03179519996047,6.131746099796146,1097.989799299743,12.031850799918175,1098.1230707997456,1098.1230707997456,0.03199189994484186,0.13169270008802414,up,0.5331108001992106,1098.6897001997568,3.169989213347435e-05,0.09689049981534481,1104.6896054996178,1104.6896054996178,0.003674000035971403,0.0969837000593543,5.0,3.760613199789077,,,,,,,1085.9897716999985,1085.9897716999985,,1098.089690899942,1098.089690899942,,1104.6896054996178,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.506329299882,1108.506329299882,0.012861699797213078,0.11420719977468252,6.0,2.9023070000112057,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.4565586997196,1111.4565586997196,0.008295000065118074,0.11451760027557611,5.0,3.0074398000724614,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.4897063998505,1114.4897063998505,0.006595199927687645,0.09926329972222447,4.0,2.56028199987486,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.0896688997746,1117.0896688997746,0.007275000214576721,0.09795140009373426,2.0,3.3917245999909937,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.523063799832,1120.523063799832,0.00765229994431138,0.09776580007746816,3.0,5.2245860998518765,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.806464899797,1125.806464899797,0.007966399658471346,0.11436739983037114,3.0,2.640537300147116,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.4730645995587,1128.4730645995587,0.0013271002098917961,0.09786810027435422,4.0,3.231039499863982,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1131.739785999991,0.0001404997892677784,0.09927350003272295,1137.7561884997413,6.015756499953568,1137.9394667996094,1137.9394667996094,0.08457779977470636,0.19925619987770915,5.999162099789828,1144.0059976996854,1144.0059976996854,1144.0059976996854,0.06503219995647669,0.165707899723202,1149.7061818996444,1149.9062630999833,5.999179599806666,6.099111799616367,1155.9061470995657,11.999084699898958,1156.0394789995626,1156.0394789995626,-3.3000484108924866e-05,0.09899119986221194,down,0.5855529000982642,1156.6728308997117,3.100000321865082e-05,0.09833789989352226,1162.7061376995407,1162.7061376995407,0.026828200090676546,0.13167429994791746,5.0,6.305801699869335,,,,,,,1144.0059976996854,1144.0059976996854,6.099087900016457,1156.006158199627,1156.006158199627,12.099153799936175,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.039584599901,1169.039584599901,0.005815600045025349,0.09909249981865287,2.0,3.1943681999109685,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.2726649995893,1172.2726649995893,0.00682349968701601,0.09860539995133877,6.0,5.592564800288528,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.9059715997428,1177.9059715997428,0.006625699810683727,0.0992815000936389,5.0,2.3270700997672975,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.2727544996887,1180.2727544996887,0.008224999997764826,0.09794829972088337,5.0,2.6238310001790524,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.9395991996862,1182.9395991996862,0.0064085000194609165,0.09896730026230216,3.0,3.4936559996567667,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.472822099924,1186.472822099924,0.007962099742144346,0.09825900010764599,5.0,4.091215300373733,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.606043599546,1190.606043599546,0.0012307995930314064,0.09800429968163371,1.0,2.731502200011164,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1193.3728944999166,0.00032719969749450684,0.09804359963163733,1199.3892998998053,6.014613999985158,1199.5893116998486,1199.5893116998486,0.11294039990752935,0.21462449990212917,6.014613399747759,1205.6559208999388,1205.6559208999388,1205.6559208999388,0.06954729976132512,0.18150309938937426,1211.3559289998375,1211.5559284999035,6.014637999702245,6.114552099723369,1217.5559323998168,12.014621999580413,1217.6892363997176,1217.6892363997176,0.015015099663287401,0.11453899927437305,down,0.8390220999717712,1218.589250699617,4.279986023902893e-05,0.09796229982748628,1224.6058883997612,1224.6058883997612,0.009185399860143661,0.11461280006915331,5.0,5.53976249974221,,,,,,,,,,1217.6559330997989,1217.6559330997989,,1224.6058883997612,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.1724238996394,1230.1724238996394,0.0071480004116892815,0.09927060035988688,3.0,3.2932910001836717,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.5226311995648,1233.5226311995648,0.00963070010766387,0.11573270009830594,6.0,5.474127599969506,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.039126099553,1239.039126099553,0.0092140999622643,0.11388210020959377,6.0,5.2725653001107275,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.3392207999714,1244.3392207999714,0.007159099914133549,0.09768129978328943,2.0,2.0581859000958502,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.439028099645,1246.439028099645,0.007355900015681982,0.09770460007712245,6.0,3.8912910004146397,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.3723032996058,1250.3723032996058,0.007729200180619955,0.09799049980938435,5.0,2.0913201002404094,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.5059438999742,1252.5059438999742,0.001079500187188387,0.09803680004552007,1.0,2.231517500244081,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1254.7728830999695,0.00013619987294077873,0.09922500001266599,1260.755629199557,6.015739199705422,1260.9391905996017,1260.9391905996017,0.06462599989026785,0.16620109975337982,5.999139199964702,1267.0390170998871,1267.0390170998871,1267.0390170998871,0.055956299882382154,0.16608559945598245,1272.7390094995499,1272.972511400003,5.999106599483639,6.099126499611884,1278.9723892998882,11.999195299576968,1279.0723011996597,1279.0723011996597,2.2699590772390366e-05,0.09886939963325858,down,0.8003330999054015,1279.922361199744,3.750016912817955e-05,0.11456190003082156,1285.9557080999948,1285.9557080999948,0.025585699826478958,0.1312338998541236,5.0,3.9398794998414814,,,,,,,1266.939171299804,1266.939171299804,6.099321299698204,1279.0390035999008,1279.0390035999008,12.099136699456722,,6.099023999646306,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.922290199902,1289.922290199902,0.006567100062966347,0.09921419993042946,5.0,3.5607781000435352,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.5223553995602,1293.5223553995602,0.007523799780756235,0.09791789995506406,6.0,2.9583295001648366,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.5221823998727,1296.5221823998727,0.008307600393891335,0.09730330016463995,1.0,3.9568153000436723,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.522165699862,1300.522165699862,0.0067032999359071255,0.0990178999491036,6.0,3.0267956000752747,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.5889683999121,1303.5889683999121,0.0077887000516057014,0.09797460027039051,5.0,8.524482500273734,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.155722899828,1312.155722899828,0.006767800077795982,0.09930030023679137,5.0,2.8931958000175655,,,,,,,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.0890372996219,1315.0890372996219,0.001973299775272608,0.0972898998297751,1.0,3.7972591002471745,,,,,,,,,3684,Moral,2025-02-18_13h28.55.428,MoralCondition_v2,2022.2.5,29.936749627740127,
