loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,p_port_6.started,fixation_cross.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5697824999997,558.5697824999997,0.006839099999524478,0.13237560000015947,1.0,2.6932833000000755,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3032131,561.3032131,0.0008005999998204061,0.1321471000001111,7.0,6.532656800000041,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,567.8698397999997,9.720000070956303e-05,0.11590050000086194,5.999188900000263,573.8697659,574.1365664000004,574.1365664000004,0.149936599999819,0.29934510000020964,5.999253400000271,580.1697076999999,580.1697076999999,580.1697076999999,0.09762719999980618,0.23254829999950744,585.9030374000004,586.0698327,5.999100499999258,6.132588999999825,592.1029881000004,11.999086499999976,592.1862376999998,592.1862376999998,0.03263319999950909,0.13236879999931261,up,0.4715138999999908,592.7031776000003,1.7600000319362152e-05,0.11574990000008256,598.7196552000005,598.7196552000005,0.0234243000004426,0.14914610000050743,1.0,3.693746499999179,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4529117000002,602.4529117000002,0.006223299999874143,0.1324862999999823,2.0,1.8608178000004045,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.3529774999997,604.3529774999997,0.006393900000148278,0.13212639999983367,2.0,2.860507599999437,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2529230999999,607.2529230999999,0.006650400000580703,0.1322018000000753,6.0,2.3933821999999054,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6862498,609.6862498,0.00676249999924039,0.13252099999954225,2.0,2.5935774999998102,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.3196134,612.3196134,0.007846700000300189,0.13259970000035537,1.0,2.2259638000004998,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.5863042000001,614.5863042000001,0.006867199999760487,0.1324297999999544,4.0,7.059804100000292,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.6861525000004,621.6861525000004,0.0007052000000840053,0.13247660000070027,7.0,3.3995962999997573,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,625.1194989000005,0.0002519999998185085,0.11568779999925027,6.01200179999978,631.1361002000003,631.3028046,631.3028046,0.08313109999926382,0.21571789999961766,6.015739899999062,637.4027346000003,637.4027346000003,637.4027346000003,0.07894959999885032,0.21565459999874292,643.1361198000004,643.3360865000004,6.015593899998748,6.148928199999318,649.3693824000002,12.015568799998618,649.4193315000002,649.4193315000002,0.01573179999832064,0.1155570999990232,up,1.0624356999996962,650.4991811,1.8400000044493936e-05,0.09552789999997913,656.5157355000001,656.5157355000001,0.0018036999999822,0.13252029999966908,1.0,2.331592499999715,,,,,,,,,,656.5157355000001,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.8859657000003,658.8859657000003,0.006770900000447,0.13247390000015002,6.0,2.393406799999866,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.3192750999997,661.3192750999997,0.0056384999998044805,0.13249439999981405,2.0,2.7949109999999564,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.1525772000005,664.1525772000005,0.006780900000194379,0.1326284000006126,2.0,1.4935031000004528,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.6861147,665.6861147,0.006622800000513962,0.13213619999987714,2.0,3.259878600000775,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.9859432000003,668.9859432000003,0.007449400000041351,0.13236330000017915,4.0,2.0595682999992277,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0859054000002,671.0859054000002,0.006697399999211484,0.1325738999994428,1.0,2.0604049000003215,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.1859678999999,673.1859678999999,0.0004864000002271496,0.1324968999997509,7.0,2.366590599999654,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,675.5858896999998,0.0001605000006748014,0.11535650000041642,6.015304700000343,681.5858500000004,681.7692466999997,681.7692466999997,0.08100019999983488,0.21548040000016044,6.015458800000488,687.8691986000003,687.8691986000003,687.8691986000003,0.07285279999996419,0.2153798999997889,693.6024840999999,693.8024648,6.015389099999993,6.148684599999797,699.8357808000001,12.015335899999627,699.8857219000001,699.8857219000001,0.015367799999694398,0.1153465999996115,down,2.4135042999996585,702.3359144000005,1.52000002344721e-05,0.11582369999996445,708.3524177999998,708.3524177999998,0.022628400000030524,0.14918130000023666,5.0,5.228097700000035,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.6190585000004,713.6190585000004,0.006153500000436907,0.1323502000004737,7.0,4.12756360000003,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.7856785000004,717.7856785000004,0.006446400000641006,0.1326000999997632,2.0,2.727589600000101,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.5523042000004,720.5523042000004,0.006577099999958591,0.13233610000042972,2.0,3.393363000000136,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.9857376999998,723.9857376999998,0.0066219999998793355,0.13221659999999247,3.0,6.193389600000046,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.2190121000003,730.2190121000003,0.006826200000432436,0.132572400000754,5.0,5.193264200000158,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4522618000001,735.4522618000001,0.006742300000041723,0.13225409999995463,7.0,2.426908200000071,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9189445000002,737.9189445000002,0.00048549999974056846,0.132423099999869,2.0,6.799888599999576,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,744.7522317000003,0.00012169999990874203,0.11568410000018048,5.99907070000063,750.7521513000002,750.9355053999998,750.9355053999998,0.07881710000037856,0.21582060000037018,6.015713599999799,757.0521734000004,757.0521734000004,757.0521734000004,0.08818619999965449,0.2323432999992292,762.7854705,762.9521884000005,5.999062999999296,6.13243969999985,768.9853811000003,12.032318599999599,769.0686818000004,769.0686818000004,0.032412299999123206,0.13226009999925736,up,0.43690049999986513,769.5521009000004,1.9600000086938962e-05,0.1157602000002953,775.5686547000005,775.5686547000005,0.02285089999986667,0.14548130000002857,4.0,5.977488499999708,,,,,,,6.0991201000006185,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.5853944999999,781.5853944999999,0.006029299999681825,0.13212969999949564,2.0,2.1272454999998445,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.7522164000002,783.7522164000002,0.006568299999344163,0.13227829999959795,6.0,2.6268095000004905,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.4187035000004,786.4187035000004,0.005726000000322529,0.13239380000050005,1.0,2.561080600000423,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0186506999999,789.0186506999999,0.006339300000036019,0.1325213000000076,1.0,0.827303000000029,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.8853617000004,789.8853617000004,0.006840500000180327,0.1323459000004732,2.0,2.3932598999999755,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.3186771999999,792.3186771999999,0.006611200000406825,0.1322864000003392,2.0,1.7934605000000374,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.1519377000004,794.1519377000004,0.00048800000058690784,0.13248790000034205,7.0,3.3333549000008134,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,797.5186946000003,0.00010110000039276201,0.11563750000004802,6.015601000000061,803.5185055000002,803.6982066999999,803.6982066999999,0.08446319999984553,0.21571659999972326,6.015578900000037,809.8019052999998,809.8019052999998,809.8019052999998,0.07722439999906783,0.21553409999978612,815.5351833000004,815.7351890999998,6.015511999999035,6.1488290999996025,821.7684580000005,12.015463799999452,821.8184221000001,821.8184221000001,0.015529599999354105,0.11542869999902905,down,1.8878378999988854,823.7518456999996,1.5100000382517464e-05,0.12890870000046561,829.7684489000003,829.7684489000003,0.023035100000015518,0.1492290000005596,4.0,4.227536200000031,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0350802000003,834.0350802000003,0.006507500000225264,0.13239270000030956,2.0,2.0273018999996566,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.1017155999998,836.1017155999998,0.0061927999995532446,0.1326546000000235,2.0,6.2275137000006,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.3683321999997,842.3683321999997,0.007049499999993714,0.13214940000034403,7.0,4.959493999999722,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.3683178000001,847.3683178000001,0.006979499999943073,0.132372299999588,3.0,3.3597491000000446,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.7682626000005,850.7682626000005,0.006953600000088045,0.1322239000000991,7.0,2.060085500000241,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.8682913000002,852.8682913000002,0.006353200000376091,0.13238379999984318,5.0,1.8269602000000305,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.7351023000001,854.7351023000001,0.0004423000000315369,0.13245280000046478,2.0,5.333234900000207,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,860.1016459000002,9.749999935593223e-05,0.1157880999999179,6.0157116000000315,866.1015009000002,866.2812998999998,866.2812998999998,0.07906549999916024,0.195390399999269,5.999050699999316,872.3848925000002,872.3848925000002,872.3848925000002,0.07659519999924669,0.2158555999985765,878.1181581999999,878.2848276000004,6.015707799999291,6.1490603999991436,884.3181894999998,12.015697399999226,884.4014695000005,884.4014695000005,0.015777999998135783,0.11567289999857167,up,1.248515999999654,885.6811306999998,1.5700000403739978e-05,0.10279150000042137,891.7013785999998,891.7013785999998,0.010236400000394497,0.13252280000051542,4.0,5.010509300000194,,,,,,,,872.2848304999998,872.2848304999998,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.7513589,896.7513589,0.007264799999575189,0.13237289999960922,1.0,2.4596190000002025,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.2513352000005,899.2513352000005,0.006591500000467931,0.13243360000069515,1.0,2.4270841999996264,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.7180433000003,901.7180433000003,0.005835100000695093,0.13251650000074733,2.0,6.027839199999107,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.7847996,907.7847996,0.006111799999416689,0.1322056999997585,2.0,2.593746600000486,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.4180950999998,910.4180950999998,0.00564699999995355,0.13241170000037528,6.0,4.827719999999317,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.2847539000004,915.2847539000004,0.006157099999654747,0.1322680000002947,2.0,2.5608993000005285,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.8846124000002,917.8846124000002,0.0005040999994889717,0.13238490000003367,7.0,2.166216199999326,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,920.0845930000005,0.00014860000010230578,0.11570889999984502,6.01562340000055,926.0845036000001,926.2642871999997,926.2642871999997,0.07422820000010688,0.21566040000016073,6.015611199999512,932.3679309999998,932.3679309999998,932.3679309999998,0.07337299999926472,0.21559099999922182,938.1012084000004,938.3011899000003,6.015632299999197,6.148981599999388,944.3345803000002,12.015764599999784,944.3844062999997,944.3844062999997,0.015651199999410892,0.11550729999908071,up,2.2651984999993147,946.6844733999997,1.2700000297627412e-05,0.11590119999982562,952.7011504000002,952.7011504000002,0.023013799999716866,0.14926230000037322,1.0,3.0940874999996595,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.8344513000002,955.8344513000002,0.005991099999846483,0.13237600000047678,6.0,2.0610795000002327,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.9343588000002,957.9343588000002,0.0068745999997190665,0.1324824000002991,2.0,2.8934276999998474,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.8677434000001,960.8677434000001,0.006420299999263079,0.13255609999941953,1.0,1.794053100000383,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.7010184000001,962.7010184000001,0.006825200000093901,0.1326376999995773,2.0,2.560291099999631,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.3010347999998,965.3010347999998,0.006026299999575713,0.13231479999922158,2.0,1.49425760000031,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.8343086000004,966.8343086000004,0.007012300000496907,0.13245499999993626,4.0,2.126646499999879,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.0011030000005,969.0011030000005,0.0004574000004140544,0.13248180000027787,7.0,4.166598000000704,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,973.2009549000004,0.00012680000054388074,0.11568420000003243,5.999208300000646,979.2010373000003,979.4343196,979.4343196,0.12658180000016728,0.265726700000414,6.0156888999999865,985.4843318000003,985.4843318000003,985.4843318000003,0.07876339999984339,0.21565479999935633,991.2176544000004,991.4176895,6.0156758999992235,6.149120299999595,997.4508802999999,12.015613900000062,997.5008218000003,997.5008218000003,0.01570249999895168,0.1156035999993037,up,0.8615775999996913,998.4008734999998,1.4199999895936344e-05,0.11570639999990817,1004.4174714999999,1004.4174714999999,0.022864700000354787,0.14908960000047955,6.0,4.094094900000528,,,,,,,6.099025299999994,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.550757,1008.550757,0.007076699999743141,0.13234089999969,2.0,1.7263646000001245,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.3174449999997,1010.3174449999997,0.007032299999991665,0.13229860000046756,1.0,1.1929903999998714,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.5508320999998,1011.5508320999998,0.007330200000069453,0.13217619999977614,2.0,2.1259759000004124,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.7175008000004,1013.7175008000004,0.0067347000003792346,0.13213810000070225,2.0,1.159819499999685,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.9174559000003,1014.9174559000003,0.007175600000664417,0.13214180000068154,1.0,1.0260363999996116,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.9840992,1015.9840992,0.0062385000001086155,0.13237759999992704,4.0,1.6270379999996294,,,,,,,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.6507667000005,1017.6507667000005,0.00047540000014123507,0.13248360000034154,7.0,6.09977760000038,,,,,1902,Moral,2024-07-18_11h28.05.500,MoralCondition_v2,2022.2.5,59.96314664998336,
