loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,p_port_6.started,fixation_cross.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.1638917999808,907.1638917999808,0.009321999968960881,0.13071470009163022,2.0,3.189369000028819,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.3972183000296,910.3972183000296,0.009351100074127316,0.13085440010763705,1.0,2.255784699926153,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.6974774999544,912.6974774999544,0.0065789001528173685,0.1327624002005905,5.0,3.12759429984726,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.8809128000867,915.8809128000867,0.008726600091904402,0.14771790010854602,1.0,1.6066865001339465,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.5137726000976,917.5137726000976,0.0013967000413686037,0.13134329998865724,6.0,2.930913800140843,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,920.4807424999308,0.0003331999760121107,0.1307035000063479,6.014033399987966,926.4971187000629,926.6636010999791,926.6636010999791,0.06655750004574656,0.21405120007693768,6.0140098999254405,932.746933999937,932.746933999937,932.746933999937,0.0649521998129785,0.19750029989518225,938.4803774999455,938.6803566999733,6.030691099818796,6.163980099838227,944.7136929000262,12.030599699821323,944.8136694999412,944.8136694999412,0.030829599825665355,0.16400739969685674,up,1.9458653000183403,946.796967699891,2.240017056465149e-05,0.13245130004361272,952.8308651000261,952.8308651000261,0.026054700138047338,0.16557980002835393,5.0,3.674110900145024,,,,,,,,,944.780304600019,944.780304600019,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.530188600067,956.530188600067,0.007810899987816811,0.13241209997795522,1.0,1.8256852000486106,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.3968362000305,958.3968362000305,0.0070050000213086605,0.13193460018374026,1.0,1.6258840998634696,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0634173001163,960.0634173001163,0.007713800063356757,0.13128980016335845,7.0,2.2581211999058723,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.3636237001047,962.3636237001047,0.007974700070917606,0.13188620004802942,1.0,2.825316800037399,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.2303665999789,965.2303665999789,0.0068951998837292194,0.13213649997487664,2.0,1.5932436001021415,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.8635913000908,966.8635913000908,0.006543800001963973,0.13265580008737743,1.0,2.5936495000496507,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.4968113999348,969.4968113999348,0.00046849995851516724,0.13234249991364777,6.0,1.9999245000071824,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,971.5304972000886,0.0003206999972462654,0.13034559995867312,6.030330399982631,977.5634896999691,977.7301245999988,977.7301245999988,0.08580289990641177,0.23028929997235537,6.030276899924502,983.8301226000767,983.8301226000767,983.8301226000767,0.08280709991231561,0.23038589977659285,989.5633696001023,989.7301499999594,6.030312099726871,6.163553899852559,995.7635154000018,12.030244199791923,995.863560799975,995.863560799975,0.030406899750232697,0.1635285997763276,up,1.1201190000865608,997.030381300021,4.7800131142139435e-05,0.1309710000641644,1003.0800872999243,1003.0800872999243,0.04209020012058318,0.18086299998685718,1.0,2.273031699936837,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.380250700051,1005.380250700051,0.005962600000202656,0.1313452001195401,1.0,2.4597601999994367,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.8800609998871,1007.8800609998871,0.007898199837654829,0.13091959990561008,3.0,2.2241638998966664,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.1467895000242,1010.1467895000242,0.007632700027897954,0.13146639987826347,1.0,1.1915255000349134,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.3799751999322,1011.3799751999322,0.007584499893710017,0.13106609997339547,7.0,1.7913677000906318,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.2302002999932,1013.2302002999932,0.007892700145021081,0.1473867001477629,5.0,1.9404848001431674,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.1965481999796,1015.1965481999796,0.00641489983536303,0.13262319983914495,1.0,2.3605597000569105,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.5967733000871,1017.5967733000871,0.0014922998379915953,0.13128619990311563,6.0,1.7642188998870552,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,1019.3968776001129,0.00029639992862939835,0.1310574000235647,6.01453600008972,1025.4134492999874,1025.5968470999505,1025.5968470999505,0.09154469985514879,0.23129140003584325,6.031177399912849,1031.6966570001096,1031.6966570001096,1031.6966570001096,0.09067679988220334,0.23118699993938208,1037.4298805000726,1037.5967186999042,6.031350399833173,6.164313399931416,1043.629899499938,12.031118899816647,1043.7298858000431,1043.7298858000431,0.03135429974645376,0.16447679977864027,down,0.6609906000085175,1044.429880599957,4.0499959141016006e-05,0.1311379000544548,1050.4468115000054,1050.4468115000054,0.023426200030371547,0.14747179998084903,1.0,1.7251472000498325,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.2131068001036,1052.2131068001036,0.005975899985060096,0.1325903998222202,2.0,3.2275068000890315,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.4968220998999,1055.4968220998999,0.007906100014224648,0.1475414999295026,7.0,2.7073868999723345,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.2469299999066,1058.2469299999066,0.009184800088405609,0.14834569999948144,5.0,2.7402731999754906,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.013145300094,1061.013145300094,0.0068045000080019236,0.1323813998606056,4.0,3.3601776999421418,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.4129846000578,1064.4129846000578,0.006298599997535348,0.13209199998527765,5.0,1.9602037000004202,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.4131912998855,1066.4131912998855,0.006855399813503027,0.13267869991250336,7.0,1.8269637001212686,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.2800318000372,1068.2800318000372,0.0006870999932289124,0.13270549988374114,1.0,3.532783899921924,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,1071.8464359999634,0.0005592000670731068,0.13058620016090572,6.0136641000863165,1077.8463069000281,1078.0463833000977,1078.0463833000977,0.09328019991517067,0.23042849986813962,6.030351500026882,1084.1463778000325,1084.1463778000325,1084.1463778000325,0.09320109989494085,0.230407299939543,1089.8797190999612,1090.046368200099,6.030385499820113,6.163777699926868,1096.0796739000361,12.030306099914014,1096.1797124000732,1096.1797124000732,0.03048519976437092,0.1636606997344643,up,0.5795766999945045,1096.7963654999621,3.429991193115711e-05,0.1311228999402374,1102.8128460000735,1102.8128460000735,0.024771800031885505,0.14769420004449785,1.0,5.657385000027716,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.5295949999709,1108.5295949999709,0.008248399943113327,0.14707139995880425,1.0,1.0730530000291765,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.6293496999424,1109.6293496999424,0.007714099949225783,0.13117130007594824,5.0,2.757897400064394,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.4295012000948,1112.4295012000948,0.006750499829649925,0.1326090998481959,5.0,1.7936599000822753,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.2795140000526,1114.2795140000526,0.008655200013890862,0.14751409995369613,7.0,1.6397534999996424,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.9463023999706,1115.9463023999706,0.0073847000021487474,0.13142400002107024,1.0,1.3917965998407453,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.3796669999138,1117.3796669999138,0.007777900202199817,0.1313452001195401,1.0,2.0246425999794155,,,,,,,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.4463498000987,1119.4463498000987,0.0007386000361293554,0.13228749996051192,6.0,2.2328043999150395,,,,,6164,Moral,2025-02-07_10h37.18.903,MoralCondition_v2,2022.2.5,59.92387266267894,
