loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.5921565000899,759.5921565000899,0.008128700079396367,0.11406260007061064,5.0,5.907037100056186,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.5248418999836,765.5248418999836,0.007572700036689639,0.09768020012415946,6.0,2.3577180998399854,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9250217999797,767.9250217999797,0.007419199915602803,0.09786089998669922,6.0,0.9915954999160022,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.9582072000485,768.9582072000485,0.006549699930474162,0.09844579990021884,5.0,0.7264119999017566,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.7248261000495,769.7248261000495,0.006717300042510033,0.09920299984514713,2.0,1.5268037000205368,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.2915622000583,771.2915622000583,0.001171099953353405,0.09827329986728728,3.0,3.5316550999414176,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,774.858269700082,0.00013470021076500416,0.09924120013602078,780.8749096000101,6.015848100185394,781.0415672000963,781.0415672000963,0.07222809991799295,0.18268759991042316,6.015914299990982,787.1417674000841,787.1417674000841,787.1417674000841,0.06918849982321262,0.182639499893412,792.8417501000222,793.0416272000875,6.015970499953255,6.115797000005841,799.0414430000819,12.015786099946126,799.1748245998751,799.1748245998751,0.015859099803492427,0.11575699993409216,down,0.3230093999300152,799.5414885000791,4.91999089717865e-05,0.09712859988212585,805.5583140999079,805.5583140999079,805.5583140999079,0.007849999936297536,0.11343290004879236,2.0,4.2732385999988765,,,,,,,799.1414530000184,799.1414530000184,,,787.0414350999054,787.0414350999054,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.8750777998939,809.8750777998939,0.008759899996221066,0.11475470010191202,5.0,2.106807600008324,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0082121999003,812.0082121999003,0.00824210001155734,0.09762390004470944,6.0,1.3238973000552505,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.3748725999612,813.3748725999612,0.006679699989035726,0.0991615999955684,3.0,2.3938700000289828,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.8079695000779,815.8079695000779,0.007749699987471104,0.09805019991472363,2.0,3.9582249000668526,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.8081264998764,819.8081264998764,0.007167699979618192,0.09845079993829131,4.0,3.492221500026062,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.3414358000737,823.3414358000737,0.006281800102442503,0.09944349993020296,6.0,4.594213699921966,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.9748048000038,827.9748048000038,0.0013468998949974775,0.09773800009861588,2.0,9.997483799932525,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,838.0080856999848,0.00013649999164044857,0.09944360004737973,844.0079326999839,5.999161700019613,844.1746418999974,844.1746418999974,0.05451789987273514,0.1657382999546826,6.032418399816379,850.3079691999592,850.3079691999592,850.3079691999592,0.0868839998729527,0.19934519985690713,856.0080792999361,856.2079225000925,5.999081899877638,6.0991946996655315,862.2078770000953,11.999142299871892,862.3079283998813,862.3079283998813,4.4996850192546844e-06,0.0990488997194916,up,0.6538763998541981,863.007912500063,5.350005812942982e-05,0.09761360008269548,869.007919699885,869.007919699885,869.007919699885,0.0077974998857825994,0.0976146999746561,5.0,2.5573104000650346,,,,,,,862.3079283998813,862.3079283998813,12.099029299803078,6.099082599859685,850.1746131998952,850.1746131998952,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.607905899873,871.607905899873,0.006522299954667687,0.09957160009071231,4.0,3.960284400032833,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.6248677999247,875.6248677999247,0.008247800171375275,0.11452460009604692,4.0,2.707121399929747,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.3750469000079,878.3750469000079,0.00778290000744164,0.11444350006058812,2.0,4.907685999991372,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.3078069998883,883.3078069998883,0.006413200171664357,0.0991329001262784,5.0,1.3602481000125408,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.7078782999888,884.7078782999888,0.007655099965631962,0.09716020012274384,3.0,1.8571711999829859,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.6077992999926,886.6077992999926,0.006725599989295006,0.09933290001936257,4.0,3.0601590001024306,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.707942900015,889.707942900015,0.001361900009214878,0.09759079990908504,5.0,5.997512100031599,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,895.7413600001018,0.0002413000911474228,0.09799470007419586,901.7578040000517,6.0147608001716435,901.9245197998825,901.9245197998825,0.06987529993057251,0.18130140006542206,6.01465000002645,908.0242812000215,908.0242812000215,908.0242812000215,0.06611469993367791,0.18128839996643364,913.7243409999646,913.9244041999336,6.014617499895394,6.1146488999947906,919.9244888999965,12.014721299987286,920.0408173000906,920.0408173000906,0.01463899970985949,0.09797529969364405,up,0.5775061000604182,920.6744699000847,6.0999998822808266e-05,0.09786379989236593,,926.691724400036,926.691724400036,0.025467999977990985,0.1146174999885261,4.0,3.1567534001078457,,,,,,,920.0243502999656,920.0243502999656,,,907.9244033000432,907.9244033000432,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.891251699999,929.891251699999,0.007542100036516786,0.09728370001539588,4.0,3.857590099796653,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.7909870999865,933.7909870999865,0.005617500049993396,0.09935609996318817,3.0,4.395057699875906,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.2241893000901,938.2241893000901,0.006497600115835667,0.09933440014719963,1.0,2.2603132999502122,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.5242246999405,940.5242246999405,0.007737299893051386,0.09848139993846416,5.0,1.3918537001591176,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.9744001000654,941.9744001000654,0.008480099961161613,0.11425139987841249,6.0,1.4402409999165684,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.4578162999824,943.4578162999824,0.008786299964413047,0.11400970001704991,2.0,1.7064755999017507,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.1911307999399,945.1911307999399,0.0017311000265181065,0.0974636001046747,5.0,2.530205999966711,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,947.7579516000114,0.00032430002465844154,0.0975730000063777,953.7575228998903,6.030864299973473,953.940711400006,953.940711400006,0.06737289996817708,0.1811305999290198,6.014382899971679,960.0408145000692,960.0408145000692,960.0408145000692,0.06985979992896318,0.1810248999390751,965.740852399962,965.9408297999762,6.014178199926391,6.114441999932751,971.9408019999973,12.014148499816656,972.0741767999716,972.0741767999716,0.014571399660781026,0.11409649974666536,down,0.4804979001637548,972.6075007999316,4.0499959141016006e-05,0.09811730007641017,,978.6239791999105,978.6239791999105,0.025820399867370725,0.11445900006219745,3.0,6.823211699957028,,,,,,,972.0409118998796,972.0409118998796,,,959.940823199926,959.940823199926,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.4909822999034,985.4909822999034,0.006558900000527501,0.09933059988543391,3.0,4.060164700029418,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.5906074000522,989.5906074000522,0.0060443999245762825,0.09914820012636483,3.0,2.127612099982798,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.7741034000646,991.7741034000646,0.007855799980461597,0.11430520005524158,6.0,6.774104099953547,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.5743018998764,998.5743018998764,0.0076460998971015215,0.09911689977161586,5.0,4.692597900051624,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.3073613001034,1003.3073613001034,0.00651460001245141,0.0994248001370579,6.0,2.260373800061643,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.6242505998816,1005.6242505998816,0.010146499844267964,0.11409289995208383,1.0,1.8382748998701572,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.4905669,1007.4905669,0.0009888000786304474,0.0985288000665605,2.0,2.3993635999504477,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1009.9239646999631,0.0003574998117983341,0.09750519995577633,1015.9406194998883,6.0139316997956485,1016.1074349000119,1016.1074349000119,0.0679242997430265,0.18070219992659986,6.013886199798435,1022.2072699998971,1022.2072699998971,1022.2072699998971,0.06747449981048703,0.18065999960526824,1027.9072652000468,1028.1073994000908,6.014096399769187,6.113883599638939,1034.1072595000733,12.013971699634567,1034.2405461999588,1034.2405461999588,0.01411409955471754,0.11384079954586923,down,0.7941179000772536,1035.0906036000233,5.7999975979328156e-05,0.09877169993706048,1041.1071544999722,1041.1071544999722,1041.1071544999722,0.009305699961259961,0.11555059999227524,2.0,1.3072063999716192,,,,,,,1034.2072534998879,1034.2072534998879,,,1022.1073090001009,1022.1073090001009,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.440606799908,1042.440606799908,0.007386700017377734,0.09791339980438352,5.0,1.5916961999610066,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.073775100056,1044.073775100056,0.007237799931317568,0.0974489999935031,7.0,1.091097999829799,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.2072525999974,1045.2072525999974,0.007357500027865171,0.09839330008253455,7.0,0.79204440000467,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0574626000598,1046.0574626000598,0.008077600039541721,0.11468120012432337,5.0,1.4409189999569207,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.540793800028,1047.540793800028,0.00785399996675551,0.11442269990220666,4.0,3.8075736998580396,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.390480699949,1051.390480699949,0.00784339988604188,0.11425749980844557,3.0,6.90757909999229,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.32391320006,1058.32391320006,0.0010496999602764845,0.09779729996807873,2.0,1.8313080000225455,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1060.1907379999757,0.00013489997945725918,0.09932960011065006,1066.20711269998,6.015951600158587,1066.3738895999268,1066.3738895999268,0.06881750002503395,0.18290530005469918,6.015958199976012,1072.4739153999835,1072.4739153999835,1072.4739153999835,0.07108149980194867,0.1828014999628067,1078.1737643999513,1078.3737383999396,6.0159739998634905,6.115887799998745,1084.3737896000966,12.016027299920097,1084.5070126999635,1084.5070126999635,0.015847699716687202,0.11569749983027577,up,0.750871199881658,1085.3236758999992,4.560011439025402e-05,0.0980667001567781,1091.3239442999475,1091.3239442999475,1091.3239442999475,0.00902900006622076,0.09792680013924837,4.0,2.356714199995622,,,,,,,1084.4568560998887,1084.4568560998887,,,1072.3737401999533,1072.3737401999533,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.7237201998942,1093.7237201998942,0.007318099960684776,0.09786300011910498,1.0,1.3245987000409514,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.090379399946,1095.090379399946,0.007382999872788787,0.09799099992960691,6.0,1.5583816999569535,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.707493999973,1096.707493999973,0.007777000078931451,0.11432590009644628,3.0,1.3074334999546409,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.0573436999694,1098.0573436999694,0.008128400193527341,0.11443970003165305,3.0,1.8072190000675619,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.9072123998776,1099.9072123998776,0.009008999913930893,0.11461780010722578,5.0,3.7731594999786466,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.7068872998934,1103.7068872998934,0.006647699978202581,0.09896599990315735,2.0,2.293713500024751,,,,,,,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0402277000248,1106.0402277000248,0.0017436998896300793,0.0971745999995619,6.0,5.896721199853346,,,,,,,9565,Moral,2024-08-14_18h45.47.744,MoralCondition_v2,2022.2.5,29.988802193747507,
