loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.23379017964471,0.0010952999582514167,0.11198569997213781,17.813622170081363,18.113765400019474,18.414146469975822,18.713892100029625,19.01366837003734,19.347032300080173,0.014492499991320074,0.1119173999177292,34.36370420001913,15.02847959997598,34.44706849998329,0.011882200022228062,0.11191710003186017,34.91383840003982,space,0.9959328999975696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.6286643000785,642.6286643000785,0.00655749998986721,0.09928819991182536,1.0,1.4602918999735266,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.1285160999978,644.1285160999978,0.006912299897521734,0.09813049994409084,2.0,1.0593120000557974,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.2286683000857,645.2286683000857,0.0016453999560326338,0.09776849998161197,7.0,2.397469599964097,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,647.6621467000805,0.00013589998707175255,0.09932130004744977,653.6785106000025,6.015919300029054,,653.8620205000043,653.8620205000043,0.09079839999321848,0.19951710000168532,5.9992541000247,659.945389600005,659.945389600005,659.945389600005,0.06940360006410629,0.18284240004140884,665.6451427000575,665.8451533000916,6.015954000060447,6.115973700070754,671.8451561999973,12.01595630007796,671.9784821000649,671.9784821000649,0.016221200115978718,0.11582350009121001,up,0.5302713999990374,672.5451993000461,4.7200010158121586e-05,0.09762959997169673,678.5786713000853,678.5786713000853,0.026695200009271502,0.13128209998831153,2.0,2.372326700016856,,,,,,,659.945389600005,659.945389600005,671.9451208000537,671.9451208000537,,6.0992593000410125,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.9785610000836,680.9785610000836,0.006908300099894404,0.0991756001021713,6.0,1.8265171999810264,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8449084000895,682.8449084000895,0.007222000043839216,0.09775630000513047,1.0,1.0916996001033112,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.9785167000955,683.9785167000955,0.007974799955263734,0.09909689996857196,2.0,1.1922664999729022,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.2115566000575,685.2115566000575,0.007860900019295514,0.0978844000492245,2.0,0.9242524000583217,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1784830000252,686.1784830000252,0.00865870004054159,0.09764990000985563,7.0,1.0233130999840796,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.245072400081,687.245072400081,0.006820300011895597,0.09932409995235503,1.0,1.2267941000172868,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5117396999849,688.5117396999849,0.0019711999921128154,0.09728190000168979,7.0,2.630206299945712,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,691.1786136000883,0.00024259998463094234,0.09906129993032664,697.1784602000844,6.032351000001654,,697.3951461000834,697.3951461000834,0.1028890999732539,0.215857999981381,6.015724100056104,703.4616462000413,703.4616462000413,703.4616462000413,0.08214240008965135,0.18247120000887662,709.1616465999978,709.3616169000743,6.015586100053042,6.11560790007934,715.3614710000111,12.01534550008364,715.4949602000415,715.4949602000415,0.01546350005082786,0.11548850010149181,down,0.4784222000744194,716.0282442000462,1.7000013031065464e-05,0.09911349997855723,722.0452049000887,722.0452049000887,0.00988230004440993,0.1159345000050962,6.0,3.606943399994634,,,,,,,,,715.4448237000033,715.4448237000033,722.0452049000887,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.6782266000519,725.6782266000519,0.009160400019027293,0.09919610002543777,2.0,1.524403000017628,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.2450005999999,727.2450005999999,0.007220700033940375,0.09803350002039224,1.0,1.3916561999358237,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.6781310000224,728.6781310000224,0.006693099974654615,0.09798249998129904,2.0,1.2589133000001311,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.9782448000042,729.9782448000042,0.006208600010722876,0.09916979994159192,6.0,2.6939688000129536,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.7116757000331,732.7116757000331,0.007214999990537763,0.09780729992780834,2.0,1.5917770999949425,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.3450808000052,734.3450808000052,0.006420199992135167,0.09914030006621033,2.0,1.0942515000933781,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4782031000359,735.4782031000359,0.0012483999598771334,0.09796349995303899,1.0,3.431195899960585,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,738.9450105000287,0.0003206999972462654,0.09730629995465279,744.9448383999988,6.030616999953054,,745.1283500000136,745.1283500000136,0.07683169993106276,0.18075159995350987,6.013855300028808,751.2113936000969,751.2113936000969,751.2113936000969,0.06915650004521012,0.16405879997182637,756.9114313999889,757.1447338000871,6.030530099989846,6.130417000036687,763.1448004000122,12.03062360000331,763.2781002999982,763.2781002999982,0.03080870001576841,0.13047630002256483,up,0.5908919000066817,763.9113002000377,1.3399985618889332e-05,0.09919580002315342,769.9282534000231,769.9282534000231,0.010587699944153428,0.11593149998225272,2.0,2.339760899893008,,,,,,,751.1112277000211,751.1112277000211,763.2114096999867,763.2114096999867,769.9282534000231,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.2947466000915,772.2947466000915,0.006943899905309081,0.09918069990817457,3.0,3.1598091000923887,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.4947145000333,775.4947145000333,0.006593100028112531,0.09949910000432283,2.0,1.6270499000092968,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.1613418000052,777.1613418000052,0.0073145999340340495,0.0980126999784261,3.0,1.6586674998980016,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.8611264000647,778.8611264000647,0.007611499982886016,0.09821359999477863,3.0,2.858717600000091,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.7613460000139,781.7613460000139,0.0071429000236094,0.09798580000642687,2.0,2.25842399999965,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0611983999843,784.0611983999843,0.007958699949085712,0.09807539999019355,5.0,1.6243046000599861,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.7282013000222,785.7282013000222,0.0015695999609306455,0.09761319996323436,2.0,3.897175900056027,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,789.661561600049,0.00015660002827644348,0.09923320007510483,795.6612590000732,5.999110100092366,6.099172700080089,795.8280241000466,795.8280241000466,0.061180900083854795,0.16594310011714697,5.999054300133139,801.9278939000797,801.9278939000797,801.9278939000797,0.051839400082826614,0.1659708000952378,807.627922500018,807.8612344000721,5.999042700044811,6.099042200134136,813.8612174000591,11.999298200127669,813.9612082000822,813.9612082000822,-8.599983993917704e-05,0.09909870009869337,up,0.6443753000348806,814.6614900000859,5.370005965232849e-05,0.09747010003775358,820.6946774000535,820.6946774000535,0.024489999981597066,0.1304811000591144,2.0,2.7738476999802515,,,,,,,801.8279150000308,801.8279150000308,813.9278339000884,813.9278339000884,,6.099148300127126,12.09905670012813,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.494463799987,823.494463799987,0.006509299972094595,0.09909090003930032,2.0,0.9937168000033125,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.528025800013,824.528025800013,0.005785300047136843,0.09925029997248203,2.0,1.1612112999428064,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.7277341000736,825.7277341000736,0.006844700081273913,0.09888200007844716,6.0,1.2263853999320418,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.994360200013,826.994360200013,0.007463900023140013,0.0981988999992609,1.0,1.4917872999794781,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.5278046000749,828.5278046000749,0.007335499976761639,0.09794300002977252,1.0,0.7249311999185011,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.2945712000364,829.2945712000364,0.006924699991941452,0.09894009993877262,7.0,0.9931096999207512,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.3279470000416,830.3279470000416,0.0018711999291554093,0.09719749994110316,7.0,1.9633513999870047,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,832.3279952000594,0.00021139997988939285,0.0984487000387162,838.3276764000766,6.031596900080331,,838.52779870003,838.52779870003,0.09529620001558214,0.19858590001240373,6.031662100111134,844.6108818000648,844.6108818000648,844.6108818000648,0.08238210005220026,0.1813271000282839,850.3110450000968,850.5110529999947,6.014986900030635,6.114930200041272,856.5110205000965,12.01495540002361,856.6443171000574,856.6443171000574,0.015169200138188899,0.11464040004648268,up,0.6174297999823466,857.3276566000422,6.350001785904169e-05,0.09792860003653914,863.327663000091,863.327663000091,0.009272500057704747,0.09810990002006292,2.0,2.2563516999362037,,,,,,,844.5276709999889,844.5276709999889,856.6110276000109,856.6110276000109,863.327663000091,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.6275862000184,865.6275862000184,0.006992499926127493,0.09884579991921782,5.0,2.292936700046994,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.9608590999851,867.9608590999851,0.00727770000230521,0.09778039995580912,2.0,1.5582429999485612,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.5779038000619,869.5779038000619,0.009023900027386844,0.11419380002189428,2.0,1.9728728000773117,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.5775725999847,871.5775725999847,0.0071038000751286745,0.0980897000990808,2.0,1.0252031999407336,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.6443714000052,872.6443714000052,0.00682409992441535,0.09921599994413555,2.0,1.093366700108163,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.7776109999977,873.7776109999977,0.00774000003002584,0.09789630002342165,5.0,1.8911218999419361,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.7110178000294,875.7110178000294,0.001331700012087822,0.09761599998455495,2.0,2.0308130000485107,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,877.7776581000071,0.00025720009580254555,0.09793689998332411,883.7775707000401,6.031325499992818,,883.9611681000097,883.9611681000097,0.07967660005670041,0.18150890001561493,6.014563900069334,890.0607994000893,890.0607994000893,890.0607994000893,0.07249860011506826,0.18126260011922568,895.7608622000553,895.9608410000801,6.014595900080167,6.114641000051051,901.9608525000513,12.01462450006511,902.0941398000577,902.0941398000577,0.014700300060212612,0.11446230008732527,up,0.6152490000240505,902.7442146000685,4.3599982745945454e-05,0.097688699956052,908.760845700046,908.760845700046,0.025087399990297854,0.11432529997546226,2.0,4.556570700020529,,,,,,,889.9608648000285,889.9608648000285,902.0607801000588,902.0607801000588,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.3776027000276,913.3776027000276,0.008552500046789646,0.113637899979949,5.0,1.672886300017126,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.0774951000931,915.0774951000931,0.007356500020250678,0.0978639000095427,2.0,1.1582518999930471,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.2772013000213,916.2772013000213,0.007848400040529668,0.09785010002087802,5.0,1.357764600077644,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.6773032000056,917.6773032000056,0.007242899970151484,0.09921859996393323,3.0,3.0933657999848947,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.8109208000824,920.8109208000824,0.006490100058726966,0.09924670006148517,2.0,1.1271513999672607,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.977555999998,921.977555999998,0.00749099999666214,0.09788959997240454,1.0,1.3909269999712706,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.4108152000699,923.4108152000699,0.0008676999714225531,0.09888830001000315,2.0,2.066092099994421,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,925.5109565000748,0.0002778000198304653,0.114785399986431,931.5273081000196,6.014897900051437,,931.7108494000277,931.7108494000277,0.09927130001597106,0.19835219997912645,6.031479099998251,937.8108539000386,937.8108539000386,937.8108539000386,0.08863310003653169,0.19811650004703552,943.5108991999878,943.7106489000143,6.031461600097828,6.131296400097199,949.7106332000112,12.031449600006454,949.8440224000951,949.8440224000951,0.031659800093621016,0.1316501001128927,up,0.7212517000734806,950.6107367000077,4.099996294826269e-05,0.09772640001028776,956.6440157000907,956.6440157000907,0.024907700018957257,0.1309132999740541,5.0,3.1404925000388175,,,,,,,937.7106752999825,937.7106752999825,949.8106372000184,949.8106372000184,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.8105789000401,959.8105789000401,0.006889199954457581,0.09792560001369566,2.0,3.125553899910301,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.9771380000748,962.9771380000748,0.006902399938553572,0.09910430002491921,2.0,0.9932715999893844,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.027338200016,964.027338200016,0.007947699981741607,0.1142414000350982,2.0,0.9074395999778062,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.9604936999967,964.9604936999967,0.007517999969422817,0.09762489993590862,3.0,3.5578620999585837,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5778452000814,968.5778452000814,0.008284299983642995,0.11446820001583546,3.0,2.7073294000001624,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.3105332000414,971.3105332000414,0.006246100063435733,0.09884120000060648,5.0,2.2268544000107795,,,,,,,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.5772583000362,973.5772583000362,0.0010084999958053231,0.09841550001874566,3.0,2.132062799995765,,,,,,,,2993,Moral,2024-07-25_11h35.38.430,MoralCondition_v2,2022.2.5,29.97335967744891,
