loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.57678589969873,454.57678589969873,0.0069566997699439526,0.09803529968485236,2.0,1.858496299944818,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.47646869998425,456.47646869998425,0.007835500407963991,0.09776330040767789,3.0,2.090947600081563,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.6098637999967,458.6098637999967,0.006644300185143948,0.09931730013340712,2.0,1.5935057001188397,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.2434649998322,460.2434649998322,0.0067529999651014805,0.0993782002478838,2.0,0.9271003999747336,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.21007189992815,461.21007189992815,0.0065591000020504,0.09907180024310946,3.0,3.0936968997120857,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.3432939997874,464.3432939997874,0.00677519990131259,0.09915529983118176,6.0,2.2935418002307415,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.6767678000033,466.6767678000033,0.0006385999731719494,0.0990599999204278,6.0,1.6330920001491904,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,468.3437032997608,0.00019170017912983894,0.09885470010340214,474.35996569972485,6.015391299966723,474.526659199968,474.526659199968,0.07801990024745464,0.18224920006468892,6.0155269000679255,480.62676379969344,480.62676379969344,480.62676379969344,0.07618389977142215,0.18206000002101064,486.3268046998419,486.5268451999873,6.015639999881387,6.115389000158757,492.52664159983397,12.015377699863166,492.62666139984503,492.62666139984503,492.6600445001386,492.6600445001386,0.01563639985397458,0.11535739991813898,up,1.44397379970178,494.1599417999387,4.779966548085213e-05,0.09793219994753599,500.17658599978313,500.17658599978313,0.00914839981123805,0.11451229965314269,3.0,2.0395455001853406,,,,,,,480.52665559994057,480.52665559994057,500.17658599978313,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.2432061000727,502.2432061000727,0.0065366001799702644,0.09949010005220771,2.0,1.4934407002292573,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7765708998777,503.7765708998777,0.0079606999643147,0.09740239987149835,6.0,1.8237103996798396,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.6601475998759,505.6601475998759,0.008986200205981731,0.11459759995341301,3.0,3.0069544999860227,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.7102961000055,508.7102961000055,0.008257299661636353,0.1145488996990025,2.0,1.507449799682945,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.26005599973723,510.26005599973723,0.010085500311106443,0.1145999999716878,2.0,0.9726068000309169,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.2599869999103,511.2599869999103,0.006640799809247255,0.09902459988370538,2.0,2.6933782999403775,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.993356899824,513.993356899824,0.00135379983112216,0.097635000012815,6.0,1.997652200050652,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,516.0267119999044,0.00026429956778883934,0.09776029968634248,522.0431983997114,6.014353399630636,522.2099983999506,522.2099983999506,0.06830969965085387,0.18120579980313778,6.0143216997385025,528.3102078000084,528.3102078000084,528.3102078000084,0.06986219948157668,0.18123049940913916,534.0099589000456,534.2098693000153,6.014426299370825,6.114327499642968,540.2098542000167,12.014339799527079,540.309876400046,540.309876400046,540.3432197999209,540.3432197999209,0.014543899334967136,0.11425729934126139,down,1.6487031001597643,542.0431963000447,4.499964416027069e-05,0.0978736998513341,548.0430984999985,548.0430984999985,0.004382799845188856,0.09772090008482337,6.0,5.294501000083983,,,,,,,528.209913500119,528.209913500119,548.0430984999985,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3766544000246,553.3766544000246,0.006818300113081932,0.09906940022483468,6.0,0.9933875999413431,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.4268092000857,554.4268092000857,0.0084391999989748,0.11441330006346107,6.0,2.873523300047964,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.3266742001288,557.3266742001288,0.008120100013911724,0.097724299877882,6.0,1.0570684000849724,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.4269268997014,558.4269268997014,0.00830020010471344,0.09948420012369752,5.0,1.9918442000634968,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.4597837999463,560.4597837999463,0.006857899948954582,0.0992666999809444,2.0,2.026867000386119,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5264662997797,562.5264662997797,0.00664820009842515,0.0992390001192689,5.0,8.4267314998433,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9931514998898,570.9931514998898,0.0012167003005743027,0.09771470027044415,2.0,2.2311774003319442,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,573.2598183997907,0.0004373001866042614,0.09736429993063211,579.2598033999093,6.030757099855691,579.4598300997168,579.4598300997168,0.08699139999225736,0.1975377998314798,6.030751399695873,585.5264265998267,585.5264265998267,585.5264265998267,0.06366329966112971,0.16410589963197708,591.2265451001003,591.4597700997256,6.030728299636394,6.130709099583328,597.4597881999798,12.030746299773455,597.5264448998496,597.5264448998496,597.5931001999415,597.5931001999415,0.030823399778455496,0.13066709972918034,down,0.9592675999738276,598.5930685997009,4.9999915063381195e-05,0.09772199997678399,604.5930471997708,604.5930471997708,0.008915599901229143,0.09756000014021993,6.0,5.38973670033738,,,,,,,585.4429147997871,585.4429147997871,604.5930471997708,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.026266799774,610.026266799774,0.008003300055861473,0.09894529962912202,6.0,1.0252677998505533,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0930717997253,611.0930717997253,0.006789700128138065,0.09921020036563277,5.0,1.9602191001176834,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.1099972999655,613.1099972999655,0.008406499866396189,0.11472220020368695,5.0,2.940354899968952,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0766464001499,616.0766464001499,0.0066328998655080795,0.09901349991559982,6.0,1.626672700047493,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7430052999407,617.7430052999407,0.007301799952983856,0.09809309989213943,2.0,1.6921916999854147,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.4762194999494,619.4762194999494,0.007840499747544527,0.09790609963238239,6.0,1.6909365998581052,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.2099600001238,621.2099600001238,0.0008028000593185425,0.09900860022753477,2.0,3.56612000009045,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,624.8099058996886,0.00013849977403879166,0.09923719987273216,630.8262978000566,6.015838499646634,630.9931680997834,630.9931680997834,0.07790729962289333,0.18269329983741045,6.0157904997467995,637.0934629999101,637.0934629999101,637.0934629999101,0.0799594996497035,0.1824384997598827,642.793007100001,642.9932166999206,6.016040299553424,6.115718599408865,648.9930028999224,12.015825199428946,649.0929354997352,649.0929354997352,649.1262954999693,649.1262954999693,0.01592899952083826,0.11576339928433299,up,1.7139488002285361,650.8764264998026,4.9800146371126175e-05,0.09753639996051788,656.8929314999841,656.8929314999841,0.008873799815773964,0.11397629976272583,2.0,2.006233399733901,,,,,,,636.9930163999088,636.9930163999088,656.8929314999841,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.9262629998848,658.9262629998848,0.007671999745070934,0.0974902999587357,6.0,1.8573345001786947,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.8431961997412,660.8431961997412,0.008416399825364351,0.11408980004489422,2.0,2.9065449996851385,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7761733001098,663.7761733001098,0.006739600095897913,0.09915179992094636,2.0,1.1267718002200127,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.9428805997595,664.9428805997595,0.006599499844014645,0.09904749970883131,3.0,4.893529899884015,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.8760750000365,669.8760750000365,0.008356399834156036,0.09890270000323653,3.0,1.8919184999540448,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.8094067997299,671.8094067997299,0.0069104996509850025,0.0983033999800682,2.0,1.4589781002141535,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.3095941999927,673.3095941999927,0.0007074996829032898,0.09926339983940125,6.0,2.0996993998996913,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,675.4429087997414,0.000310700386762619,0.09725850028917193,681.4595113000832,6.014090600423515,681.6595179000869,681.6595179000869,0.10881790006533265,0.2141685001552105,6.01405130000785,687.726264799945,687.726264799945,687.726264799945,0.06979609979316592,0.1807201001793146,693.426245899871,693.6262579001486,6.013952999841422,6.113784899935126,699.6262014997192,12.013898900244385,699.7261616000906,699.7261616000906,699.7596132000908,699.7596132000908,0.014224200043827295,0.11378409992903471,up,1.7047790000215173,701.5261669997126,4.970002919435501e-05,0.09790789987891912,707.5260462998413,707.5260462998413,0.010718999896198511,0.09770349971950054,3.0,2.4882283001206815,,,,,,,,,707.5260462998413,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0593228000216,710.0593228000216,0.006529599893838167,0.09913079999387264,3.0,1.5603728001005948,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.6594251999632,711.6594251999632,0.006466099992394447,0.09926869999617338,2.0,1.3606631001457572,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.0593296000734,713.0593296000734,0.006617899984121323,0.09920749999582767,2.0,1.9603643002919853,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.059558399953,715.059558399953,0.007321799639612436,0.09817519970238209,2.0,0.7922081002034247,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.892651699949,715.892651699949,0.006121900398284197,0.09867480024695396,6.0,1.7269859001971781,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.6596631999128,717.6596631999128,0.007046299986541271,0.09822840010747313,2.0,1.5920404996722937,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2927489997819,719.2927489997819,0.001308599952608347,0.09788999985903502,6.0,2.0310162003152072,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,721.3595992000774,0.0003233999013900757,0.0983552997931838,727.3425169000402,6.014503399841487,727.5260867998004,727.5260867998004,0.05341949965804815,0.16502249985933304,6.031397999729961,733.6425224998966,733.6425224998966,733.6425224998966,0.0725435996428132,0.1814057994633913,739.3425789000466,739.5427689999342,6.014829499647021,6.114578399807215,745.5426062000915,12.014624299481511,745.6426837998442,745.6426837998442,745.6760308998637,745.6760308998637,0.014918599743396044,0.11488669971004128,down,1.3721366999670863,747.0927852997556,4.299962893128395e-05,0.09776119980961084,753.0925759999081,753.0925759999081,0.006238899659365416,0.09799289982765913,6.0,3.5927055003121495,,,,,,,733.509354100097,733.509354100097,753.0925759999081,6.098081199917942,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.7260310999118,756.7260310999118,0.006849800236523151,0.09890160011127591,6.0,1.2935647000558674,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0592648996972,758.0592648996972,0.006201000418514013,0.09939720015972853,2.0,2.594165800139308,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.692681199871,760.692681199871,0.007633700035512447,0.09765359992161393,5.0,2.5910706003196537,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.3260893998668,763.3260893998668,0.005995099898427725,0.09898879984393716,6.0,1.8939934000372887,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.2593419998884,765.2593419998884,0.006609200034290552,0.0989180002361536,6.0,0.8268754999153316,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.1257977997884,766.1257977997884,0.007502499967813492,0.09840680006891489,5.0,4.258380499668419,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.426100899931,770.426100899931,0.0013793003745377064,0.09756140038371086,2.0,2.397491700015962,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,772.8593458998948,0.0004599001258611679,0.09744260041043162,778.8593028001487,6.030749700032175,779.0592076000758,779.0592076000758,0.0925496001727879,0.19752700021490455,6.030648100189865,785.1592681999318,785.1592681999318,785.1592681999318,0.09203709987923503,0.19756080023944378,790.8593020001426,791.0592688000761,6.030668499879539,6.130585300270468,797.0592370997183,12.03062260011211,797.1592480000108,797.1592480000108,797.1925333999097,797.1925333999097,0.030799400061368942,0.1305307000875473,up,1.3114951001480222,798.5592422001064,6.469991058111191e-05,0.09776079980656505,804.5924387001432,804.5924387001432,0.025830999948084354,0.13125889981165528,3.0,3.0071205999702215,,,,,,,785.0592616000213,785.0592616000213,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.6257317001,807.6257317001,0.006338000297546387,0.09926410019397736,2.0,2.3272396000102162,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0095067997463,810.0095067997463,0.008186700288206339,0.11422590026631951,2.0,2.1401510001160204,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.1927955998108,812.1927955998108,0.007790999952703714,0.11406780034303665,2.0,1.6073071998544037,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.8257122999057,813.8257122999057,0.0074880002066493034,0.0974049000069499,3.0,1.9909304999746382,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.8592066001147,815.8592066001147,0.007551300339400768,0.0980667001567781,6.0,1.7914252001792192,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.6927710999735,817.6927710999735,0.008878599852323532,0.09792979992926121,3.0,1.9901614002883434,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.7258890997618,819.7258890997618,0.001578199677169323,0.09783490002155304,6.0,1.7978336000815034,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
