loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.580411699484102,0.002488899976015091,0.1082882999908179,18.17586820999859,18.49247870000545,18.792538510018495,19.10918839997612,19.3758776100236,19.709155300050043,19.709155300050043,0.04171430005226284,0.14179070002865046,34.70901520003099,15.024867999949493,34.80907399998978,0.008137500029988587,0.12513840000610799,35.29248709999956,space,0.6995129000861198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.3756193999434,897.3756193999434,0.007548100082203746,0.09772740001790226,1.0,2.8579749999335036,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.2754653999582,900.2754653999582,0.007918799994513392,0.09753270004875958,5.0,1.9577619000338018,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.2756884000264,902.2756884000264,0.006756999995559454,0.09926280006766319,4.0,2.693283100030385,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0091669999529,905.0091669999529,0.007307499996386468,0.0979998999973759,4.0,3.2249032000545412,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.2757145999931,908.2757145999931,0.007116599939763546,0.09910489991307259,4.0,4.026357499998994,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.3423012000276,912.3423012000276,0.0074023999040946364,0.09935459995176643,5.0,2.4596632999600843,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.8424621999729,914.8424621999729,0.0006849000928923488,0.0991480000084266,4.0,6.466213300009258,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,921.3425627000397,0.00039950001519173384,0.09749810001812875,927.3589618999977,6.014149900060147,927.5255149999866,927.5255149999866,0.06646780006121844,0.18080510012805462,6.014343200018629,933.6257836000295,933.6257836000295,933.6257836000295,0.0683431001380086,0.18109490012284368,939.3255059999647,939.5256712000119,6.014303300064057,6.114141400088556,945.5255123999668,12.014169300091453,945.6588964000111,945.6588964000111,0.014542000135406852,0.11408960015978664,up,2.348683200078085,948.0592281999998,4.5999884605407715e-05,0.0977707999991253,,954.0753801000537,954.0753801000537,0.02531899989116937,0.11429729999508709,4.0,5.356861499953084,,,,,,,933.5255687000463,933.5255687000463,945.6256679999642,945.6256679999642,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.4754193000263,959.4754193000263,0.006784399971365929,0.09905880002770573,3.0,3.4602196000050753,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.9754764999961,962.9754764999961,0.005971699953079224,0.09867330000270158,1.0,3.094055199995637,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.1255667000078,966.1255667000078,0.009654299938119948,0.11400269996374846,1.0,3.5719696999294683,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.7255322999554,969.7255322999554,0.007464199909009039,0.09784489998128265,1.0,1.591483399970457,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.3587818000233,971.3587818000233,0.007823699968867004,0.09747529996093363,2.0,2.723653000080958,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.1254245999735,974.1254245999735,0.005518199992366135,0.09970529994461685,1.0,4.695334400050342,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.8587386000436,978.8587386000436,0.0006753000197932124,0.09975189995020628,6.0,3.5664431999903172,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,982.4590863999911,0.00027059996500611305,0.09832720004487783,988.475458699977,6.014758000033908,988.6422367000487,988.6422367000487,0.06946570007130504,0.18159900000318885,6.014821800054051,994.7423284000251,994.7423284000251,994.7423284000251,0.0664907000027597,0.18157160002738237,1000.4421431999654,1000.6421177999582,6.014789800043218,6.1147215000819415,1006.642095600022,12.014764000079595,1006.7754370999755,1006.7754370999755,0.01500570005737245,0.11484700010623783,up,2.4958519999636337,1009.3254703000421,5.610007792711258e-05,0.09803460002876818,1015.3252730000531,1015.3252730000531,1015.3252730000531,0.011105300043709576,0.09790600009728223,1.0,4.754732500063255,,,,,,,994.6253764999565,994.6253764999565,1006.7421483000508,1006.7421483000508,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.1255006999709,1020.1255006999709,0.007045999984256923,0.09750649996567518,5.0,3.42456219997257,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.5920502999797,1023.5920502999797,0.0072085000574588776,0.09904890006873757,5.0,1.1262755999341607,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.7585598999867,1024.7585598999867,0.00671019998844713,0.09925870003644377,4.0,2.5600269000278786,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.3755515000084,1027.3755515000084,0.008310499950312078,0.11400870000943542,1.0,1.4399947000201792,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.841889000032,1028.841889000032,0.007389899925328791,0.09820599993690848,1.0,1.4251804000232369,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.3087187999627,1030.3087187999627,0.006465199985541403,0.09932999999728054,1.0,4.226869400008582,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5754091000417,1034.5754091000417,0.0007023999933153391,0.09898380003869534,6.0,3.6327994000166655,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1038.2422844000394,0.00039039994589984417,0.09761619998607785,1044.2421038999455,6.030940999975428,1044.4421052000253,1044.4421052000253,0.09288679994642735,0.1977359999436885,6.030823300010525,1050.5420439000009,1050.5420439000009,1050.5420439000009,0.09225099999457598,0.1974976999917999,1056.2420446999604,1056.4420234999852,6.030830099945888,6.130930099985562,1062.442018099944,12.030825600028038,1062.5753559999866,1062.5753559999866,0.030982300057075918,0.13086660008411855,up,0.19990080001298338,1062.8086849000538,1.7400016076862812e-05,0.09890940005425364,1068.8255784000503,1068.8255784000503,1068.8255784000503,0.011175499996170402,0.11559070006478578,4.0,3.571977199986577,,,,,,,1050.441996300011,1050.441996300011,1062.5420226999559,1062.5420226999559,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.4253626000136,1072.4253626000136,0.006555899977684021,0.0990489999530837,1.0,2.7268837000010535,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.1921482000034,1075.1921482000034,0.006704500061459839,0.09899810003116727,1.0,5.026672700070776,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.2585650000256,1080.2585650000256,0.007712500053457916,0.09757940005511045,6.0,2.492158200009726,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.7918462000089,1082.7918462000089,0.007276699994690716,0.09791270003188401,1.0,1.6584519000025466,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.4919750000117,1084.4919750000117,0.007024600054137409,0.099149200017564,1.0,5.659902499988675,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.1919407000532,1090.1919407000532,0.00661979999858886,0.09933260001707822,5.0,2.560177300008945,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.7919201999903,1092.7919201999903,0.0011940000113099813,0.09852369991131127,6.0,7.264924600021914,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1100.0921279999893,0.00013699999544769526,0.09959210001397878,1106.091916400008,5.999276999966241,1106.2586884000339,1106.2586884000339,0.05223540007136762,0.16596949996892363,5.999243900063448,1112.3586909000296,1112.3586909000296,1112.3586909000296,0.052588900085538626,0.16609250009059906,1118.0585452000378,1118.2586783999577,5.999393600039184,6.099243400036357,1124.2585267999675,11.99924340005964,1124.3918622999918,1124.3918622999918,5.4900068789720535e-05,0.09919240011367947,up,0.6397298999363557,1125.0919654000318,5.279993638396263e-05,0.09797280002385378,,1131.1251950999722,1131.1251950999722,0.026363400043919683,0.13124230003450066,1.0,9.172669699997641,,,,,,,1112.2585301999934,1112.2585301999934,1124.3585064000217,1124.3585064000217,6.0992392000043765,6.099256500019692,12.09928890003357,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.325279199984,1140.325279199984,0.006751399952918291,0.09951679990626872,5.0,2.6937436000443995,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.0584049000172,1143.0584049000172,0.007189100026153028,0.09838189999572933,1.0,2.5918799999635667,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.708724200027,1145.708724200027,0.007873399998061359,0.11397760000545532,1.0,1.0736024000216275,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.8083446000237,1146.8083446000237,0.005500700091943145,0.09929680009372532,5.0,1.6949418999720365,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.5417273000348,1148.5417273000348,0.007735099992714822,0.09767450008075684,1.0,1.9573395000770688,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.5418343000347,1150.5418343000347,0.007957299938425422,0.09838019998278469,4.0,1.524216499994509,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.1085900999606,1152.1085900999606,0.0007548999274149537,0.09936979995109141,6.0,3.0664164000190794,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1155.2086908000056,0.00036619999445974827,0.09782949998043478,1161.2251121000154,6.014446999994107,1161.3918072000379,1161.3918072000379,0.07530539995059371,0.18132970004808158,6.014288099948317,1167.4917218999472,1167.4917218999472,1167.4917218999472,0.07222259999252856,0.181190500035882,1173.1917610999662,1173.3919447000371,6.014612099970691,6.114371399977244,1179.3917282000184,12.014398099971004,1179.525096599944,1179.525096599944,0.01473640010226518,0.11431850004009902,up,9.938683800050057,1189.525053499965,5.970010533928871e-05,0.09830660000443459,,1195.558604400023,1195.558604400023,0.025806200108490884,0.1313991000643,1.0,7.239677599980496,,,,,,,1167.391777300043,1167.391777300043,1179.491721999948,1179.491721999948,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.8251633000327,1202.8251633000327,0.007362699951045215,0.09766889992170036,4.0,1.691371600027196,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.5582474999828,1204.5582474999828,0.007547499961219728,0.09792560001369566,5.0,1.6912974000442773,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.2917904000496,1206.2917904000496,0.0074881999753415585,0.09781950002070516,5.0,0.658021799987182,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.0083099999465,1207.0083099999465,0.008968500071205199,0.11410710006020963,1.0,1.4730673999292776,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.508236899972,1208.508236899972,0.0070408000610768795,0.09909929998684675,1.0,1.1597138999495655,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.7082216000417,1209.7082216000417,0.007767600007355213,0.0981566000264138,1.0,1.7581966000143439,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.5082895000232,1211.5082895000232,0.001013800036162138,0.09804780001286417,6.0,4.9981735000619665,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1216.5416588999797,0.0003893999382853508,0.09719449991825968,1222.541678700014,6.030666699982248,1222.7415261999704,1222.7415261999704,0.08683429996017367,0.1972478999523446,6.030547900008969,1228.808314200025,1228.808314200025,1228.808314200025,0.06347890000324696,0.16410709999036044,1234.5082823999692,1234.7416153999511,6.030579000012949,6.130524800042622,1240.74158729997,12.030560999992304,1240.8749212999828,1240.8749212999828,0.030691200052388012,0.13049680006224662,up,0.30032429995480925,1241.208261599997,4.400010220706463e-05,0.09736490005161613,1247.2081098000053,1247.2081098000053,1247.2081098000053,0.008713800110854208,0.09751180000603199,4.0,2.022899299976416,,,,,,,1228.7249357999535,1228.7249357999535,1240.8082567000529,1240.8082567000529,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.2918239999563,1249.2918239999563,0.009163399925455451,0.11416200001258403,1.0,1.5725574999814853,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.8917341999477,1250.8917341999477,0.007404900039546192,0.09807339997496456,5.0,1.3917008000425994,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3249330000253,1252.3249330000253,0.006304000038653612,0.09936890006065369,1.0,1.9273334000026807,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.2918156000087,1254.2918156000087,0.007076299982145429,0.0991530999308452,1.0,1.3266323999268934,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.6582627999596,1255.6582627999596,0.007565299980342388,0.09762339992448688,5.0,1.25786709995009,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.958025699947,1256.958025699947,0.006949800066649914,0.09949120006058365,1.0,1.0932358000427485,,,,,,,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0917586999713,1258.0917586999713,0.0007015999872237444,0.0993159000063315,6.0,2.3662264000158757,,,,,,,,9216,Moral,2024-10-29_19h06.39.919,MoralCondition_v2,2022.2.5,29.9867518603686,
