loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.82489420101047,505.82489420101047,0.006710300222039223,0.0990717988461256,3.0,5.5601105988025665,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.4250290002674,511.4250290002674,0.008526600897312164,0.09686009958386421,4.0,1.4560656007379293,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.9250816013664,512.9250816013664,0.006656300276517868,0.0992904994636774,3.0,1.8267775997519493,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7915401011705,514.7915401011705,0.006513601168990135,0.09932669997215271,1.0,3.1275284998118877,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.958228001371,517.958228001371,0.0074773989617824554,0.09765180014073849,5.0,1.8244943004101515,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.8250677008182,519.8250677008182,0.0012341998517513275,0.09779530018568039,7.0,2.7645504008978605,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,522.6250014007092,0.0002755001187324524,0.09793779999017715,528.6415256001055,6.01436709985137,528.8082236014307,528.8082236014307,0.0679199006408453,0.18141419999301434,6.014212299138308,534.9082867000252,534.9082867000252,534.9082867000252,0.0695204995572567,0.1812130007892847,540.6081022005528,540.808123100549,6.014362500980496,6.114396199584007,546.8080613017082,12.014314200729132,546.9414383005351,546.9414383005351,0.014484699815511703,0.11425380036234856,up,1.2515383008867502,548.2414164002985,8.700042963027954e-05,0.0980514008551836,554.2582089006901,554.2582089006901,554.2582089006901,0.009748799726366997,0.11475740000605583,6.0,3.1393462996929884,,,,,,,534.8081727009267,534.8081727009267,546.9080852009356,546.9080852009356,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4414199013263,557.4414199013263,0.009189100936055183,0.1138578001409769,5.0,1.372153401374817,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.8413995001465,558.8413995001465,0.007309099659323692,0.09819619916379452,2.0,1.991872601211071,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.8748651016504,560.8748651016504,0.00726659968495369,0.09802519902586937,6.0,1.491745101287961,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.4082861002535,562.4082861002535,0.006950801238417625,0.09918089956045151,3.0,4.6599994990974665,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.1082342006266,567.1082342006266,0.007891099900007248,0.0976037997752428,4.0,1.457506999373436,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.6249771006405,568.6249771006405,0.008597498759627342,0.11439349874854088,4.0,1.740148600190878,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3911830000579,570.3911830000579,0.0012637004256248474,0.0978178009390831,7.0,4.864521399140358,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,575.2917104009539,0.0002843998372554779,0.09800069965422153,581.3079201001674,6.0146200992167,581.4748504012823,581.4748504012823,0.067255400121212,0.18158669956028461,6.014589900150895,587.5744969006628,587.5744969006628,587.5744969006628,0.0667835995554924,0.18131249956786633,593.2747708000243,593.4743438009173,6.014311200007796,6.114640599116683,599.4747948013246,12.014903899282217,599.6078637000173,599.6078637000173,0.014626801013946533,0.11456190049648285,up,0.8173197004944086,600.4745307005942,7.270090281963348e-05,0.09778990037739277,,606.5077707003802,606.5077707003802,0.025040701031684875,0.13104220107197762,6.0,2.3735768999904394,,,,,,,587.474582400173,587.474582400173,599.557863401249,599.557863401249,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9077651016414,608.9077651016414,0.006607700139284134,0.09926369972527027,5.0,3.1601076014339924,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.1246992014349,612.1246992014349,0.008727800101041794,0.11418860033154488,6.0,1.673267800360918,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.82440030016,613.82440030016,0.006855001673102379,0.09924210049211979,3.0,6.159921299666166,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0244709011167,620.0244709011167,0.007372099906206131,0.09803210012614727,2.0,1.458287300541997,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.5245080012828,621.5245080012828,0.007291799411177635,0.09811210073530674,4.0,1.8250925987958908,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.4081441015005,623.4081441015005,0.008884700015187263,0.11447259970009327,4.0,0.8065406996756792,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2410345003009,624.2410345003009,0.0007245000451803207,0.09919529967010021,7.0,2.4663153998553753,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,626.7412417009473,0.0004079006612300873,0.09724790044128895,632.7242436017841,6.013823000714183,632.9077773001045,632.9077773001045,0.05523870140314102,0.16387679986655712,6.03052220121026,639.040969800204,639.040969800204,639.040969800204,0.08844050019979477,0.19747240096330643,644.7412664014846,644.9409802015871,6.030573200434446,6.13057860173285,650.9409734010696,12.03054659999907,651.0743044000119,651.0743044000119,0.03069320134818554,0.1306616012006998,up,7.718641299754381,658.8411581013352,4.759989678859711e-05,0.09783169999718666,,664.8574637006968,664.8574637006968,0.02378789894282818,0.11432649940252304,3.0,2.1248352006077766,,,,,,,638.907693201676,638.907693201676,651.0409617014229,651.0409617014229,6.097185000777245,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0242093000561,667.0242093000561,0.008820200338959694,0.099278399720788,6.0,2.0579121001064777,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.1242404002696,669.1242404002696,0.007889999076724052,0.09734150022268295,2.0,2.6901984997093678,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.8576301001012,671.8576301001012,0.006975898519158363,0.09811599925160408,2.0,1.8258433993905783,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.7241270001978,673.7241270001978,0.0074188001453876495,0.09826070070266724,5.0,1.958406500518322,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.7411372009665,675.7411372009665,0.00942469947040081,0.11587139964103699,5.0,2.473973700776696,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.2408393006772,678.2408393006772,0.006501000374555588,0.09904300048947334,3.0,2.5936362985521555,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8743595015258,680.8743595015258,0.000674201175570488,0.09913270175457001,2.0,7.1663770992308855,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,688.0743735004216,0.0002937000244855881,0.0975331012159586,694.0741111002862,6.030937001109123,694.2739788014442,694.2739788014442,0.09316250123083591,0.19752180017530918,6.030836701393127,700.3578034006059,700.3578034006059,700.3578034006059,0.07376760058104992,0.1811022013425827,706.0573555007577,706.2574005015194,6.014268701896071,6.1141674015671015,712.2573554012924,12.014188701286912,712.3906605001539,712.3906605001539,0.014181401580572128,0.11407820135354996,up,0.642350198701024,713.0906728003174,4.29004430770874e-05,0.09795399941504002,,719.1239232011139,719.1239232011139,0.02545830048620701,0.1312853004783392,6.0,5.673497300595045,,,,,,,700.2572343014181,700.2572343014181,712.3405360002071,712.3405360002071,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.8406869005412,724.8406869005412,0.007983699440956116,0.11456380039453506,6.0,1.107693500816822,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.9738206006587,725.9738206006587,0.006196299567818642,0.09909730032086372,3.0,6.227309800684452,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.2405793014914,732.2405793014914,0.0068932995200157166,0.0990194994956255,2.0,1.493069600313902,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.7905527018011,733.7905527018011,0.009687099605798721,0.11603149957954884,3.0,2.073963200673461,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.8905437011272,735.8905437011272,0.008369900286197662,0.09844259917736053,2.0,4.35777759924531,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.2905682008713,740.2905682008713,0.007707100361585617,0.0980284009128809,5.0,3.8242490012198687,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.1577872000635,744.1577872000635,0.0020260997116565704,0.09728909842669964,7.0,2.5298439990729094,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,746.7238781005144,0.00014869868755340576,0.0991864986717701,752.7406235001981,6.015899499878287,752.9071947000921,752.9071947000921,0.0705637987703085,0.18259510025382042,6.015925899147987,759.0072224009782,759.0072224009782,759.0072224009782,0.06986160017549992,0.18281600065529346,764.7070465013385,764.9072870016098,6.016032300889492,6.115809900686145,770.9072292000055,12.016035599634051,771.0403692014515,771.0403692014515,0.01597299985587597,0.11571920104324818,up,1.44053940102458,772.5403576008976,4.990026354789734e-05,0.09744879975914955,778.540362900123,778.540362900123,778.540362900123,0.004696201533079147,0.09716640040278435,2.0,1.7272207997739315,,,,,,,758.907113801688,758.907113801688,771.0070728007704,771.0070728007704,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.3068994004279,780.3068994004279,0.006063399836421013,0.09917769953608513,6.0,1.0277741998434067,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.3735393006355,781.3735393006355,0.005936099216341972,0.09904840029776096,6.0,1.3276019990444183,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.7401255015284,782.7401255015284,0.0061055999249219894,0.0991750005632639,3.0,2.660776300355792,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4403006006032,785.4403006006032,0.005822399631142616,0.09940109960734844,5.0,1.3611898999661207,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.8404683005065,786.8404683005065,0.007686501368880272,0.09769280068576336,3.0,1.5911707002669573,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.4737603999674,788.4737603999674,0.0074961986392736435,0.09808849915862083,3.0,1.1246310006827116,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.6404739003628,789.6404739003628,0.000934898853302002,0.0985597986727953,7.0,1.49873480014503,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,791.1737374011427,0.0003869999200105667,0.09732040017843246,797.1902833003551,6.013946499675512,797.3901556003839,797.3901556003839,0.10929829999804497,0.21416320092976093,6.013992501422763,803.4567856006324,803.4567856006324,803.4567856006324,0.06609750166535378,0.18062370084226131,809.1570901013911,809.3568954002112,6.013978000730276,6.113966301083565,815.3568344004452,12.013990400359035,815.4901604000479,815.4901604000479,0.014081601053476334,0.11386480182409286,down,9.871744399890304,825.4068014007062,5.21000474691391e-05,0.09785000048577785,831.4237259011716,831.4237259011716,831.4237259011716,0.009025000035762787,0.11447890102863312,3.0,4.039817400276661,,,,,,,,,815.4568154010922,815.4568154010922,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.4899674002081,835.4899674002081,0.006904000416398048,0.09922789968550205,6.0,1.8934336006641388,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.4234350007027,837.4234350007027,0.0077432990074157715,0.0988657996058464,6.0,3.8254371006041765,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.2900456003845,841.2900456003845,0.006584899500012398,0.09931709989905357,5.0,3.227218199521303,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.5566726010293,844.5566726010293,0.00635409913957119,0.09912030026316643,5.0,2.227342600002885,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.8402735013515,846.8402735013515,0.009683700278401375,0.11401529982686043,3.0,1.6722104996442795,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.5402292013168,848.5402292013168,0.006801499053835869,0.09913549944758415,3.0,2.1266540996730328,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.7068622000515,850.7068622000515,0.0016397982835769653,0.09785189852118492,2.0,4.23054469935596,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,854.9733320008963,0.0004259999841451645,0.09744090028107166,860.9900056011975,6.014075001701713,861.1565860006958,861.1565860006958,0.06732410192489624,0.18075000122189522,6.014032701030374,867.2566485013813,867.2566485013813,867.2566485013813,0.06798860244452953,0.18093810230493546,872.9565961007029,873.1565581001341,6.014040300622582,6.114140901714563,879.1565682012588,12.014048602432013,879.2898840010166,879.2898840010166,0.014241501688957214,0.11395120248198509,up,0.6556259002536535,880.006525401026,4.33996319770813e-05,0.09797709994018078,886.0234768018126,886.0234768018126,886.0234768018126,0.009809600189328194,0.11474690027534962,3.0,2.605747800320387,,,,,,,867.1565633006394,867.1565633006394,879.2565100006759,879.2565100006759,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.6565209012479,888.6565209012479,0.007436500862240791,0.09794350154697895,5.0,4.457964399829507,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.1565231010318,893.1565231010318,0.006615599617362022,0.09907200001180172,3.0,7.126730099320412,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.3401077017188,900.3401077017188,0.007801499217748642,0.11434909887611866,3.0,1.6073470003902912,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.9732354003936,901.9732354003936,0.006780000403523445,0.09910150058567524,6.0,1.126833999529481,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.1399791017175,903.1399791017175,0.00727429986000061,0.09782449901103973,5.0,1.1583631001412868,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.3566689006984,904.3566689006984,0.008042600005865097,0.1142601016908884,2.0,2.807286800816655,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.1900376006961,907.1900376006961,0.0014707986265420914,0.09749629907310009,7.0,1.7304660007357597,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,908.9566905014217,0.0003686007112264633,0.09735560044646263,914.9395376015455,6.013729099184275,915.1232452001423,915.1232452001423,0.05453520081937313,0.16414670087397099,6.030572099611163,921.2563002016395,921.2563002016395,921.2563002016395,0.08475160039961338,0.19723120145499706,926.9563416000456,927.1563048008829,6.0305295009166,6.130669999867678,933.156279399991,12.030632100999355,933.2896404005587,933.2896404005587,0.030685901641845703,0.13054050132632256,up,0.9673280995339155,934.2893506009132,1.7700716853141785e-05,0.08317209966480732,940.3229612000287,940.3229612000287,940.3229612000287,0.01218700036406517,0.11643840000033379,3.0,1.939012199640274,,,,,,,921.1230891011655,921.1230891011655,933.2562509011477,933.2562509011477,6.0973889995366335,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.2895721010864,942.2895721010864,0.0072700995951890945,0.09802010096609592,6.0,1.5582762993872166,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
