loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.5475900999736,484.5475900999736,0.006455200025811791,0.09928430011495948,6.0,2.394222900038585,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.9808392999694,486.9808392999694,0.006482600001618266,0.09923709998838603,6.0,0.9270720998756588,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.9643232000526,487.9643232000526,0.008432999951764941,0.11441010003909469,1.0,1.7069122998509556,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.71421639993787,489.71421639993787,0.007728900061920285,0.11445360002107918,3.0,1.274599299998954,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.03098929999396,491.03098929999396,0.008281099842861295,0.11390109988860786,5.0,2.206866899970919,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.26434669992886,493.26434669992886,0.0006987000815570354,0.09930380014702678,2.0,2.533011599909514,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,495.83096179994754,0.0003714000340551138,0.09749040007591248,501.84746259986423,6.0141574998851866,,502.01431669993326,502.01431669993326,0.07875159988179803,0.18072229996323586,6.014214799972251,508.11419370002113,508.11419370002113,508.11419370002113,0.07742319977842271,0.18091589980758727,513.8141166998539,514.0139939999208,6.013933999929577,6.113990599755198,520.014153999975,12.014139699749649,,520.1472805999219,520.1472805999219,0.014171899762004614,0.1142298998311162,up,0.7020136001519859,520.8974098998588,5.179992876946926e-05,0.09785509994253516,526.9307466999162,526.9307466999162,0.026192700024694204,0.1312681999988854,5.0,2.239344900008291,,,,,,,520.1141967999283,520.1141967999283,,508.01414279988967,508.01414279988967,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.1973961999174,529.1973961999174,0.0073274001479148865,0.0977557001169771,1.0,1.3249381999485195,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5639189998619,530.5639189998619,0.007254200056195259,0.09809570014476776,1.0,0.9918383997865021,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5972722000442,531.5972722000442,0.007404199801385403,0.09785649995319545,1.0,0.7912391999270767,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.4307056998368,532.4307056998368,0.007242100080475211,0.09808710007928312,7.0,1.7253048000857234,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1972195999697,534.1972195999697,0.0070593999698758125,0.09916980005800724,1.0,1.9266957000363618,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1642769998871,536.1642769998871,0.006501900032162666,0.09718400007113814,2.0,2.291978299850598,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4971967998426,538.4971967998426,0.0021148999221622944,0.09750359994359314,6.0,2.19657040014863,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,540.7310321000405,0.00033980002626776695,0.09802060015499592,546.7304865999613,6.014409100171179,6.097852600039914,546.880464799935,546.880464799935,0.0493856999091804,0.14814179996028543,6.014747400069609,553.0307755998801,553.0307755998801,553.0307755998801,0.08458379982039332,0.1979294999036938,558.7305880999193,558.9305636999197,6.031258299946785,6.13123709987849,564.9307593998965,12.031452500028536,,565.0638900999911,565.0638900999911,0.03136599971912801,0.13119809981435537,down,0.5375094001647085,565.6472324000206,4.069996066391468e-05,0.09811459993943572,571.6636747999582,571.6636747999582,0.02630109991878271,0.11466339998878539,6.0,2.256234599975869,,,,,,,565.0305170998909,565.0305170998909,,552.8805768999737,552.8805768999737,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9636987999547,573.9636987999547,0.006586899980902672,0.09893860016018152,6.0,0.7935555998701602,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.7969952998683,574.7969952998683,0.007437000051140785,0.09820910007692873,1.0,1.6912994000595063,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5307584998664,576.5307584998664,0.008278100052848458,0.09676710003986955,5.0,2.3227721001021564,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.8970009000041,578.8970009000041,0.00746140000410378,0.09724069992080331,5.0,0.9240655000321567,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.863729499979,579.863729499979,0.00809969985857606,0.09792810003273189,4.0,1.6576135999057442,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.5637081998866,581.5637081998866,0.00684370007365942,0.09932929999195039,4.0,0.8604030997958034,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.4638171000406,582.4638171000406,0.0015612998977303505,0.0983289999421686,2.0,3.2309939998667687,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,585.7308358999435,0.00022859987802803516,0.09832390001975,591.7304549999535,6.031629299977794,,591.9136155999731,591.9136155999731,0.07642799988389015,0.18156979978084564,6.014907599892467,598.0138489999808,598.0138489999808,598.0138489999808,0.07814529980532825,0.18180829985067248,603.7137285999488,603.9137357999571,6.014938399661332,6.114876799751073,609.913699900033,12.014875499764457,,610.047028800007,610.047028800007,0.015012399759143591,0.11487399972975254,up,1.217424200149253,611.3137204998638,4.8900023102760315e-05,0.09778270008973777,617.3304355000146,617.3304355000146,0.009111199993640184,0.11454329988919199,3.0,1.9058819999918342,,,,,,,610.0136788999662,610.0136788999662,617.3304355000146,597.913763999939,597.913763999939,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.2801324999891,619.2801324999891,0.007452100049704313,0.11545489984564483,5.0,1.4423776001203805,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.746939699864,620.746939699864,0.005823399871587753,0.09944459982216358,1.0,1.1946947001852095,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.9804503999185,621.9804503999185,0.0067449999041855335,0.09956280002370477,4.0,2.0269309000577778,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0474171999376,624.0474171999376,0.008318200008943677,0.09695199993439019,6.0,2.723077300004661,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.8137194998562,626.8137194998562,0.007183799985796213,0.09904800006188452,6.0,0.759519400075078,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.6304694998544,627.6304694998544,0.007792999967932701,0.11393180000595748,5.0,1.3405502000823617,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9972514999099,628.9972514999099,0.0006955000571906567,0.09923899988643825,3.0,2.2999589000828564,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,631.3304911998566,0.0001781000755727291,0.09858400002121925,637.3301454999018,6.0317438000347465,,637.514053599909,637.514053599909,0.07637409982271492,0.18205539975315332,6.015171199804172,643.6135482999962,643.6135482999962,643.6135482999962,0.0784104997292161,0.18186419969424605,649.3135368998628,649.5136694000103,6.015318899881095,6.115130799822509,655.513498699991,12.015167199773714,,655.6468612998724,655.6468612998724,0.01548179960809648,0.1150913997553289,up,1.4895886001177132,657.1801668000408,4.6999892219901085e-05,0.09794409992173314,663.1800837998744,663.1800837998744,0.008884100010618567,0.09782429994083941,1.0,1.590097100008279,,,,,,,655.6137301998679,655.6137301998679,663.1800837998744,643.5135371000506,643.5135371000506,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.8302573000547,664.8302573000547,0.007881799945607781,0.11423700000159442,4.0,1.6074868999421597,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.4634076000657,666.4634076000657,0.0074142999947071075,0.09815510013140738,4.0,0.9250621001701802,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.430059999926,667.430059999926,0.006602899869903922,0.09937359998002648,6.0,1.626949300058186,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0970199999865,669.0970199999865,0.006582200061529875,0.0990327000617981,1.0,1.3602042000275105,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.4968479999807,670.4968479999807,0.007199699990451336,0.09795960015617311,2.0,1.4919243999756873,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0472287000157,672.0472287000157,0.008225199999287724,0.11470989999361336,2.0,0.9076975998468697,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.9803092998918,672.9803092998918,0.0006891000084578991,0.09929089993238449,7.0,2.3998308998998255,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,675.4134410000406,0.00013439985923469067,0.09915609983727336,681.4302594999317,6.015722699929029,,681.5968855000101,681.5968855000101,0.07734619989059865,0.18264799984171987,6.015703699784353,687.6967235999182,687.6967235999182,687.6967235999182,0.07604569965042174,0.18259049975313246,693.3966615998652,693.5966832998674,6.015716199763119,6.1157405998092145,699.5966526998673,12.015682499855757,,699.730005200021,699.730005200021,0.015845199581235647,0.11540409969165921,up,0.5266811000183225,700.3132966000121,4.930002614855766e-05,0.09769080020487309,706.3299426999874,706.3299426999874,0.011351000051945448,0.1146951001137495,3.0,1.9040020001120865,,,,,,,699.6966223998461,699.6966223998461,706.3299426999874,687.596696499968,687.596696499968,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.2801458998583,708.2801458998583,0.007762799970805645,0.1143314999062568,2.0,1.7740849999245256,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0798597999383,710.0798597999383,0.0065074998419731855,0.09919649991206825,2.0,0.8268517998512834,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.963451199932,710.963451199932,0.007817399920895696,0.11430429993197322,3.0,1.1743918999563903,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1633927000221,712.1633927000221,0.007334500085562468,0.09880089992657304,3.0,0.8261864997912198,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.0298510999419,713.0298510999419,0.00884619983844459,0.09918619995005429,3.0,0.8580636000260711,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.9299337998964,713.9299337998964,0.007982000010088086,0.09938260004855692,6.0,1.158959399908781,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1300337999128,715.1300337999128,0.0012598000466823578,0.09771679993718863,7.0,2.1314360999967903,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,717.2967707000207,0.0002025999128818512,0.09850679989904165,723.3131549998652,6.0153718998190016,,723.4796953999903,723.4796953999903,0.07483459985814989,0.18194889975711703,6.015359499724582,729.5799509999342,729.5799509999342,729.5799509999342,0.07381119974888861,0.18184279976412654,735.279953799909,735.479855600046,6.015233399812132,6.115144199691713,741.4797769000288,12.015147499740124,,741.6131201998796,741.6131201998796,0.01537099969573319,0.1151143996976316,down,0.9322248001117259,742.5797731999774,4.449998959898949e-05,0.09775079996325076,748.5964440000243,748.5964440000243,0.01018600002862513,0.1144755999557674,3.0,2.038316899910569,,,,,,,741.5798223998863,741.5798223998863,748.5964440000243,729.4798453999683,729.4798453999683,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.6630480999593,750.6630480999593,0.006648599868640304,0.09921729983761907,5.0,1.2600449998863041,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.963010400068,751.963010400068,0.006613299949094653,0.09932879987172782,5.0,2.2936612002085894,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.2962340998929,754.2962340998929,0.006650399882346392,0.0992317998316139,1.0,1.2601393000222743,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.6132080999669,755.6132080999669,0.0077477998565882444,0.11419259989634156,5.0,1.307336000027135,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.963124099886,756.963124099886,0.007064499892294407,0.11383849987760186,6.0,1.1745128000620753,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.163270900026,758.163270900026,0.008038399973884225,0.09775690012611449,5.0,1.5573680999223143,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.7631659000181,759.7631659000181,0.0022916998714208603,0.09737359988503158,2.0,2.5297194998711348,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,762.3300967998803,0.0003081001341342926,0.09763900004327297,768.329504000023,6.014111000113189,6.097448400221765,768.4964242000133,768.4964242000133,0.051905700005590916,0.16464850003831089,6.031124500092119,774.6298458999954,774.6298458999954,774.6298458999954,0.08608159981667995,0.1978040998801589,780.3296781000681,780.5296086999588,6.030864199856296,6.131006599869579,786.5296420999803,12.030901399906725,,786.6631056999322,786.6631056999322,0.031066499883309007,0.13075449992902577,up,0.7453407000284642,787.4630698000547,4.739989526569843e-05,0.09781390009447932,793.4796362998895,793.4796362998895,0.010390300070866942,0.11453590006567538,3.0,2.505216200137511,,,,,,,786.6296286999714,786.6296286999714,793.4796362998895,774.4963760999963,774.4963760999963,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.0127278000582,796.0127278000582,0.0074010000098496675,0.09792020008899271,3.0,0.7914126999676228,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.8461092000362,796.8461092000362,0.008101300103589892,0.09793110005557537,7.0,1.59055560012348,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.4795563998632,798.4795563998632,0.007520200219005346,0.09783149999566376,1.0,1.4246922000311315,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.9461437000427,799.9461437000427,0.007622500183060765,0.09888730011880398,2.0,2.0255099998321384,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0297310999595,802.0297310999595,0.00817199982702732,0.11414809990674257,1.0,1.7737056999467313,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.8296546000056,803.8296546000056,0.008636200102046132,0.09735639998689294,2.0,1.122900899965316,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.996268699877,804.996268699877,0.0017417001072317362,0.09758900012820959,7.0,1.8638065999839455,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,806.8962119000498,0.00014769984409213066,0.09930190001614392,812.9129508999176,6.016054299892858,,813.079277999932,813.079277999932,0.07776959985494614,0.182785099837929,6.015967599814758,819.1794797000475,819.1794797000475,819.1794797000475,0.07718539983034134,0.18282019975595176,824.8795014999341,825.0794557000045,6.0161321996711195,6.115941299824044,831.079419999849,12.015919899800792,,831.2129987999797,831.2129987999797,0.01626019971445203,0.11587319965474308,up,0.7233696000184864,831.9794530000072,4.0400074794888496e-05,0.09806380001828074,837.9959400000516,837.9959400000516,0.02670330018736422,0.11466479999944568,3.0,3.355695700040087,,,,,,,831.1796325999312,831.1796325999312,,819.0796890000347,819.0796890000347,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.3959075000603,841.3959075000603,0.00661260006017983,0.09915519994683564,2.0,1.7601677998900414,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
