loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.3053199998103,509.3053199998103,0.007651799824088812,0.0978647000156343,2.0,4.55796410003677,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9052370996214,513.9052370996214,0.0074490997940301895,0.09715149970725179,1.0,1.7906549996696413,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.738584799692,515.738584799692,0.0068974001333117485,0.0983674000017345,4.0,2.5590266999788582,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.3388901995495,518.3388901995495,0.006928200367838144,0.09930440038442612,1.0,1.8265263000503182,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.2053118995391,520.2053118995391,0.007825400214642286,0.09796160040423274,2.0,5.091052500065416,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.3388002999127,525.3388002999127,0.0073729995638132095,0.09808889962732792,6.0,2.3248687996529043,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.7055597999133,527.7055597999133,0.00137670012190938,0.09778370009735227,7.0,1.964126399718225,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,529.7057036999613,0.00015059998258948326,0.09944409970194101,535.7052968996577,5.999334199819714,535.9216505996883,535.9216505996883,0.1090302998200059,0.21603129990398884,6.0159940999001265,541.9888921999373,541.9888921999373,541.9888921999373,0.070461499504745,0.18260349985212088,547.6885901996866,547.8887516995892,6.016126999631524,6.116019199602306,553.8885748996399,12.015962299425155,554.0219000997022,554.0219000997022,0.0162427993491292,0.11584059940651059,up,1.9455323996953666,555.9846964995377,1.750001683831215e-05,0.1029215999878943,561.9884045999497,561.9884045999497,561.9884045999497,0.019464700017124414,0.11952329985797405,6.0,4.2566209002397954,,,,,,,6.099293799605221,,,553.9886011998169,553.9886011998169,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.2886819997802,566.2886819997802,0.009066900238394737,0.09761850023642182,2.0,4.456080799922347,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.8054907997139,570.8054907997139,0.00788799999281764,0.11419039964675903,1.0,1.674111200030893,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.5220623998903,572.5220623998903,0.008978600148111582,0.11456859996542335,1.0,2.0064449002966285,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.555107999593,574.555107999593,0.006924400106072426,0.09872099990025163,1.0,1.3265157998539507,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.9217885998078,575.9217885998078,0.006596199702471495,0.09921190002933145,1.0,3.0936011001467705,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0552046997473,579.0552046997473,0.0076419999822974205,0.09788070013746619,1.0,1.7577426000498235,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.855181099847,580.855181099847,0.0014798999764025211,0.09779120003804564,7.0,2.2642208002507687,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,583.155512899626,0.00013669999316334724,0.09918319992721081,589.1552364998497,5.999020999763161,589.322030399926,589.322030399926,0.05275939963757992,0.16601819964125752,6.032342799939215,595.4550794996321,595.4550794996321,595.4550794996321,0.08509219950065017,0.19876369973644614,601.1550804995932,601.3550582998432,6.032392199616879,6.132333399727941,607.3551681996323,12.03247969970107,607.4884077999741,607.4884077999741,0.032637699507176876,0.1322224996984005,up,2.559286800213158,610.1050301999785,4.429975524544716e-05,0.09781449986621737,,616.1385591998696,616.1385591998696,0.025963699910789728,0.13124339981004596,2.0,2.7061366997659206,,,,,,,6.098903799895197,595.3217839999124,595.3217839999124,607.4551395997405,607.4551395997405,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.8717442997731,618.8717442997731,0.007344200275838375,0.0973654999397695,1.0,1.8244386999867857,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7383268997073,620.7383268997073,0.00850760005414486,0.09760380024090409,2.0,4.256878400221467,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0551755996421,625.0551755996421,0.008549300022423267,0.11431699991226196,2.0,2.1399434003978968,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2215424999595,627.2215424999595,0.007451199926435947,0.09774259990081191,2.0,3.224729200359434,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.4883366995491,630.4883366995491,0.00750499963760376,0.0977192996069789,6.0,1.7911163000389934,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.3386855996214,632.3386855996214,0.007953300140798092,0.11435250006616116,1.0,1.7410666001960635,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.1051124995574,634.1051124995574,0.001232100185006857,0.0980238001793623,7.0,2.031216799747199,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,636.1719130999409,0.00013089971616864204,0.09925049962475896,642.1882197996601,6.015756199602038,642.354972299654,642.354972299654,0.07683919975534081,0.1824232996441424,6.015717399772257,648.4549303995445,648.4549303995445,648.4549303995445,0.07671519974246621,0.18298239959403872,654.1548885996453,654.3549986998551,6.015893799718469,6.115785499569029,660.3548364997841,12.015716399531811,660.4882140997797,660.4882140997797,0.015904199331998825,0.11582589941099286,down,1.640063399914652,662.1881656995974,3.989972174167633e-05,0.09806300001218915,668.1881922995672,668.1881922995672,668.1881922995672,0.009176699910312891,0.09803960006684065,6.0,8.02321879984811,,,,,,,,648.3550462997518,648.3550462997518,660.4548270995729,660.4548270995729,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.2548295999877,676.2548295999877,0.0063586002215743065,0.09890290023759007,6.0,5.194148300215602,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.4880367997102,681.4880367997102,0.00671379966661334,0.09824449988082051,4.0,1.9925204003229737,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5217710998841,683.5217710998841,0.006667899899184704,0.09835630003362894,5.0,4.6595788998529315,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.2213525995612,688.2213525995612,0.007695499807596207,0.09785209968686104,5.0,2.9245265000499785,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.1880488996394,691.1880488996394,0.006454300135374069,0.09969620034098625,5.0,3.1940921996720135,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4211856997572,694.4211856997572,0.006313300225883722,0.099390699993819,1.0,2.627361999824643,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0881594996899,697.0881594996899,0.0015244996175169945,0.0974988997913897,2.0,4.79749620007351,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,701.9215980996378,0.0003126002848148346,0.0978093002922833,707.9213713998906,6.03118780022487,708.1048401999287,708.1048401999287,0.0699146999977529,0.18127920012921095,6.014400400221348,714.2044861996546,714.2044861996546,714.2044861996546,0.06797159975394607,0.1808449001982808,719.9046077998355,720.1045267996378,6.014328099787235,6.11435869988054,726.1045679999515,12.01434399979189,726.2380479997955,726.2380479997955,0.014560099691152573,0.11430149991065264,down,1.6182574997656047,727.9045465998352,4.4199638068675995e-05,0.09772399999201298,733.9215505998582,733.9215505998582,733.9215505998582,0.009655399713665247,0.11455889977514744,5.0,3.1059378003701568,,,,,,,,714.1046085995622,714.1046085995622,726.2045876998454,726.2045876998454,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0544067998417,737.0544067998417,0.006607600022107363,0.09923389973118901,6.0,2.826958999969065,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.921211999841,739.921211999841,0.007880200166255236,0.09790239995345473,1.0,2.62443479988724,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.5877465996891,742.5877465996891,0.008792799897491932,0.09914669999852777,4.0,3.991386200301349,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.6210448998027,746.6210448998027,0.007487900089472532,0.09764899965375662,5.0,2.857821600046009,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.521040099673,749.521040099673,0.007230999879539013,0.09794889995828271,5.0,2.325146900024265,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.8878757995553,751.8878757995553,0.007604300044476986,0.09915209980681539,5.0,1.9591335002332926,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.8879306996241,753.8879306996241,0.0011150999926030636,0.09827740024775267,2.0,3.264909400139004,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,757.1880507995375,0.00013560010120272636,0.09912620019167662,763.1877684998326,5.99910070002079,763.3544179997407,763.3544179997407,0.06185569986701012,0.16578799998387694,5.999247400090098,769.4542995998636,769.4542995998636,769.4542995998636,0.06099949963390827,0.16585769969969988,775.1543835997581,775.3544122995809,5.9991949000395834,6.099258299916983,781.3543433998711,11.999049599748105,781.48768559983,781.48768559983,-4.79002483189106e-05,0.09898369992151856,up,2.240437699947506,783.7709062998183,4.330044612288475e-05,0.09797790041193366,789.770874499809,789.770874499809,789.770874499809,0.008948800154030323,0.09796170005574822,2.0,4.456468000076711,,,,,,,6.099063400179148,769.3544848999009,769.3544848999009,781.4544323999435,781.4544323999435,6.099217100068927,12.099159499630332,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.2876260997728,794.2876260997728,0.007738200016319752,0.11394750000908971,2.0,1.8406322002410889,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.1712051997893,796.1712051997893,0.008043000008910894,0.11438299994915724,1.0,2.1738272001966834,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.3708165995777,798.3708165995777,0.005976899992674589,0.0995147000066936,4.0,2.7279333998449147,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.1374879996292,801.1374879996292,0.006927600130438805,0.09816130017861724,3.0,4.1086765001527965,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.2871770998463,805.2871770998463,0.006354900076985359,0.11586730042472482,6.0,2.144036099780351,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4707272998057,807.4707272998057,0.005621999967843294,0.09853659989312291,1.0,1.9443468996323645,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.454111199826,809.454111199826,0.0006619002670049667,0.09909579996019602,7.0,3.999514600262046,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,813.4878774997778,0.00026659993454813957,0.09795460011810064,819.5041588996537,6.0145408003591,819.6707257996313,819.6707257996313,0.06927690003067255,0.18132050009444356,6.014426900073886,825.7709124996327,825.7709124996327,825.7709124996327,0.0666458997875452,0.18146520014852285,831.4710070998408,831.6708567999303,6.014623099938035,6.114488299936056,837.6707560997456,12.014520199969411,837.8040972999297,837.8040972999297,0.014718600083142519,0.11451919982209802,up,1.8913349001668394,839.7541639995761,4.62997704744339e-05,0.09798389999195933,845.770951199811,845.770951199811,845.770951199811,0.009728999808430672,0.11450979998335242,6.0,2.3725655996240675,,,,,,,,825.6708222995512,825.6708222995512,837.7707777996548,837.7707777996548,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.1874416996725,848.1874416996725,0.009260999970138073,0.11391839990392327,1.0,1.7722740001045167,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0040577999316,850.0040577999316,0.008700599893927574,0.1140422997996211,2.0,5.006291300058365,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.0544067998417,855.0544067998417,0.008191199973225594,0.11414459999650717,2.0,2.540517700370401,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.6376242996193,857.6376242996193,0.00842499965801835,0.11423659976571798,2.0,2.573237099684775,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.2374695995823,860.2374695995823,0.007720200344920158,0.09764670021831989,2.0,3.724005800206214,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.0041787996888,864.0041787996888,0.007866500411182642,0.09750190004706383,1.0,1.4577811998315156,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.5039591998793,865.5039591998793,0.002180300187319517,0.09731680015102029,7.0,3.0632962002418935,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,868.6041717999615,0.00015249988064169884,0.11601629992946982,874.6206725998782,6.0158326998353004,874.8037926997058,874.8037926997058,0.0935920998454094,0.19909349968656898,5.999168099835515,880.8709615999833,880.8709615999833,880.8709615999833,0.06228309962898493,0.16587189957499504,886.5706509999,886.7707827999257,5.999475099612027,6.09931099973619,892.7706692996435,11.999297799542546,892.903773299884,892.903773299884,1.0299496352672577e-05,0.09909729985520244,down,2.0727440998889506,895.0372138996609,3.6100391298532486e-05,0.09816270042210817,,901.0537202996202,901.0537202996202,0.025169700384140015,0.11494780005887151,5.0,4.157198400236666,,,,,,,,880.8709615999833,880.8709615999833,892.8705474999733,892.8705474999733,6.099166399799287,12.099203899968415,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.2539633996785,905.2539633996785,0.007470299955457449,0.0980269000865519,5.0,2.1579779000021517,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.4705180996098,907.4705180996098,0.008561900351196527,0.11398410005494952,3.0,4.640040199737996,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.1369387996383,912.1369387996383,0.007145899813622236,0.09743679966777563,5.0,2.7578594996593893,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.9536956995726,914.9536956995726,0.008136800024658442,0.11448539979755878,3.0,6.340875599998981,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.3204357996583,921.3204357996583,0.0068803997710347176,0.09824839979410172,5.0,3.626151599921286,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.9870108999312,924.9870108999312,0.006936800200492144,0.09931140020489693,1.0,2.2602055999450386,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.2870021997951,927.2870021997951,0.0007107001729309559,0.09922470012679696,1.0,2.099614600185305,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
