loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,25.748082299920497,0.0008720000041648746,0.11346490000141785,26.07846819999395,26.345153519994348,26.94506672000862,27.245070600009058,27.545102419966135,27.895393799990416,0.014314699976239353,0.13038370001595467,42.89518729998963,15.030221300025005,42.99515649996465,0.03027840005233884,0.1301960000419058,43.44520909996936,space,1.2341704000136815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.47852349997265,417.47852349997265,0.007261599996127188,0.09794020000845194,2.0,1.0251115999999456,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.54517970001325,418.54517970001325,0.007755399972666055,0.0973614999675192,4.0,2.5244902999838814,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.1286330000148,421.1286330000148,0.008587999967858195,0.11440459999721497,5.0,3.3069259999901988,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.4620820999844,424.4620820999844,0.0011055999784730375,0.09815169998910278,4.0,12.69807410001522,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,437.19518639997113,0.00038809998659417033,0.0974489999935031,443.17836729995906,6.014006100012921,443.3618461000151,443.3618461000151,0.06129560002591461,0.1643663000431843,6.03073520003818,449.4951744999853,449.4951744999853,449.4951744999853,0.09230840008240193,0.19751290004933253,455.19540269998834,455.395171399985,6.030812800046988,6.130782800028101,461.3951448999578,12.030781100038439,461.5285724999849,461.5285724999849,0.03095550008583814,0.13076130009721965,up,0.6779968999908306,462.26186759996926,4.6600005589425564e-05,0.09796350001124665,,468.2951135999756,468.2951135999756,0.02511630003573373,0.13133450003806502,4.0,2.7736880000447854,,,,,,,6.097341799992137,461.49514119996456,461.49514119996456,,449.36197889997857,449.36197889997857,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.11208709998755,471.11208709998755,0.0074273000354878604,0.11390970001230016,6.0,3.607342000002973,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.7450967999757,474.7450967999757,0.0076558999717235565,0.09777359996223822,3.0,3.1576757000293583,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.94488809996983,477.94488809996983,0.007432999962475151,0.09745780000230297,5.0,1.591050199989695,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.57850699999835,479.57850699999835,0.006928300019353628,0.09842930000741035,5.0,1.925665899994783,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.54511840001214,481.54511840001214,0.0073788000154308975,0.09934539999812841,5.0,1.3594872999819927,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.94505310000386,482.94505310000386,0.0065101999789476395,0.09895659994799644,2.0,2.4935994999832474,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4783055000007,485.4783055000007,0.0011303999926894903,0.09833209996577352,3.0,3.6984817000338808,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,489.2120965999784,0.00032300001475960016,0.09807370003545657,495.2118008999969,6.031264799996279,495.4120581999887,495.4120581999887,0.09256620006635785,0.1980192000628449,6.031522500037681,501.51177189999726,501.51177189999726,501.51177189999726,0.08772690006298944,0.19788010005140677,507.21178499999223,507.4117748999852,6.031241900054738,6.1314305000705644,513.4117588999798,12.031245600082912,513.5453493999667,513.5453493999667,0.0314325001090765,0.13121580006554723,up,1.0940657000173815,514.6951074000099,3.9700011257082224e-05,0.09802259999560192,520.7118972999742,520.7118972999742,520.7118972999742,0.008487600018270314,0.11473339999793097,3.0,3.040539000008721,,,,,,,,513.5117711999919,513.5117711999919,,501.411944499996,501.411944499996,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.7784538000124,523.7784538000124,0.00648489996092394,0.09899129997938871,5.0,2.460321499966085,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.2784777999623,526.2784777999623,0.007504600042011589,0.09796350001124665,3.0,2.258415700052865,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5783600999857,528.5783600999857,0.006243699986953288,0.09915639995597303,5.0,2.1608120999881066,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.7785574999871,530.7785574999871,0.007401799957733601,0.09737619996303692,3.0,1.757928999955766,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.5782136999769,532.5782136999769,0.00772360002156347,0.09763750003185123,2.0,2.124616299988702,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.7451150999987,534.7451150999987,0.007087000005412847,0.09781980002298951,2.0,0.9250609000446275,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.7118233999936,535.7118233999936,0.0009513999684713781,0.09846439998364076,6.0,2.9986771000549197,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,538.7453574999818,0.000341600039973855,0.09761550003895536,544.7449005999952,6.014090100012254,544.9117061999859,544.9117061999859,0.05570100003387779,0.16450040007475764,6.030772700032685,551.0451464999933,551.0451464999933,551.0451464999933,0.08671690005576238,0.19783710007322952,556.7450091000064,556.9450001000077,6.030920300050639,6.13092680007685,562.9449918000028,12.03096560004633,563.0783996999962,563.0783996999962,0.03111110010650009,0.13096240011509508,up,1.3208717000088654,564.4617060999735,6.470002699643373e-05,0.09796560002723709,570.4783550999709,570.4783550999709,570.4783550999709,0.008617500017862767,0.11475180002162233,2.0,4.440335699997377,,,,,,,6.0974939000443555,563.0450371999759,563.0450371999759,,550.9119542000117,550.9119542000117,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.9449528999976,574.9449528999976,0.007132800004910678,0.09740480000618845,4.0,2.391410500044003,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3783201999613,577.3783201999613,0.007634200039319694,0.09769570000935346,2.0,1.757924399978947,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.1782913999632,579.1782913999632,0.007946199970319867,0.09708419995149598,3.0,2.3236698000109755,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.5450536999851,581.5450536999851,0.007755200029350817,0.09732160001294687,5.0,1.9238217999809422,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.5116113999975,583.5116113999975,0.0063396000186912715,0.09958690003259107,3.0,2.4272228999761865,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9783970999997,585.9783970999997,0.007866100000683218,0.09774170001037419,6.0,1.9910007999860682,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0118624999886,588.0118624999886,0.0006720999954268336,0.09918429999379441,6.0,6.833268599992152,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,594.878269399982,0.00013370002852752805,0.09912490000715479,600.8782678999705,5.999087300035171,601.061637900013,601.061637900013,0.07096080004703254,0.1827121000387706,6.0157034000149,607.1617503999732,607.1617503999732,607.1617503999732,0.07294110005022958,0.18265610007802024,612.8615804999718,613.06158400001,6.015741800074466,6.115695900050923,619.061616299965,12.015788500080816,619.1949295999948,619.1949295999948,0.015932500071357936,0.1158423000597395,down,1.1962620000122115,620.4282589000068,4.020001506432891e-05,0.09779319999506697,,626.4616067999741,626.4616067999741,0.025060200016014278,0.13117230002535507,5.0,3.7073059999966063,,,,,,,6.098981800023466,619.1615746999742,619.1615746999742,,607.0616131999996,607.0616131999996,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.2115639999975,630.2115639999975,0.00961870001628995,0.11413110001012683,5.0,1.472048099967651,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7114857999841,631.7114857999841,0.006504799996037036,0.09924179996596649,5.0,1.7937913999776356,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.5448716999963,633.5448716999963,0.007562300015706569,0.09786630002781749,5.0,0.8916673000203446,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4782616999582,634.4782616999582,0.0067122000036761165,0.09924169996520504,3.0,1.7269662999897264,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.2617200000095,636.2617200000095,0.007857899996452034,0.1139864000142552,5.0,1.9073667000047863,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1949155000038,638.1949155000038,0.007755200029350817,0.0978340000147,2.0,1.7914207000285387,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0284290999989,640.0284290999989,0.0005108000477775931,0.09936849999940023,2.0,5.499977400002535,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,645.5617840999621,0.000388599990401417,0.09749790001660585,651.5615000000107,6.030801200016867,651.7449678999837,651.7449678999837,0.0702436999999918,0.18105050001759082,6.014079999993555,657.8447433999972,657.8447433999972,657.8447433999972,0.06999750004615635,0.1809217000263743,663.5448529999703,663.7448214999749,6.014124000037555,6.114222000062,669.7449384999927,12.014263500052039,669.8781187999994,669.8781187999994,0.01433180004823953,0.11436120007419959,up,1.353253000008408,671.2781262999633,4.2599975131452084e-05,0.09794189996318892,,677.2945551999728,677.2945551999728,0.024642999982461333,0.11448539997218177,2.0,2.4241944999666885,,,,,,,,669.8447723999852,669.8447723999852,,657.744767599972,657.744767599972,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.7783292999957,679.7783292999957,0.007657299982383847,0.11444249999476597,2.0,0.9743821000447497,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7781727999682,680.7781727999682,0.007409299956634641,0.0979079999960959,3.0,1.9582147999899462,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.77800749999,682.77800749999,0.008162799989804626,0.09787789999973029,3.0,2.190714900032617,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0116035999963,685.0116035999963,0.0071980999782681465,0.09810370003106073,4.0,2.0917798999580555,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1616787000094,687.1616787000094,0.0077473000274039805,0.11399530002381653,3.0,1.9739583000191487,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.1614187000087,689.1614187000087,0.0075644999742507935,0.09783849999075755,5.0,1.5244287000386976,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.7281611000071,690.7281611000071,0.0013728999765589833,0.09737609996227548,6.0,3.6641680999891832,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,694.4284176999936,0.0002896999940276146,0.09831759997177869,700.4446805999614,6.014590499980841,700.6112173000001,700.6112173000001,0.07089910004287958,0.18123500002548099,6.01458920002915,706.7113963000011,706.7113963000011,706.7113963000011,0.0688549000187777,0.18115950003266335,712.4114361999673,712.6113576999633,6.014636700041592,6.1145952000515535,718.6112981999759,12.014560000039637,718.74463500001,718.74463500001,0.01471840008161962,0.11443780007539317,up,0.558528599969577,719.344649799983,4.2899977415800095e-05,0.09806709998520091,,725.3613440999761,725.3613440999761,0.024267899978440255,0.1149104000069201,3.0,2.4916623999597505,,,,,,,,718.7113035999937,718.7113035999937,,706.6113527999842,706.6113527999842,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8944238999975,727.8944238999975,0.0064925000187940896,0.09927200002130121,4.0,4.160283799981698,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.094523000007,732.094523000007,0.00767620000988245,0.0979199000285007,2.0,1.6581033000256866,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.7947742000106,733.7947742000106,0.006694599986076355,0.09922420000657439,2.0,1.3269051000243053,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.1611495999969,735.1611495999969,0.00707630004035309,0.09935860004043207,4.0,2.3601804000209086,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5614440999925,737.5614440999925,0.00696800003061071,0.0991675000404939,5.0,1.226426899957005,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.8280651000096,738.8280651000096,0.007391999999526888,0.09799830004340038,3.0,1.8915845999727026,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.761326399981,740.761326399981,0.0006915000267326832,0.09917569998651743,6.0,3.999575099966023,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,744.7948389999801,0.00032619998091831803,0.09764649998396635,750.7945233999635,6.031039199966472,750.9778232999961,750.9778232999961,0.07458160002715886,0.18138900003395975,6.014333200000692,757.0779146999703,757.0779146999703,757.0779146999703,0.07418540003709495,0.18126600002869964,762.7778651000117,762.9778360999771,6.01435810001567,6.114306600007694,768.9778185999603,12.014336000022013,769.0942897999776,769.0942897999776,0.014373400073964149,0.0977544000488706,up,0.6568408999592066,769.794456899981,4.009995609521866e-05,0.09786789998179302,775.7944580999902,775.7944580999902,775.7944580999902,0.005991999991238117,0.09804469998925924,2.0,1.7599311000085436,,,,,,,,769.0778402999858,769.0778402999858,,756.9778363999794,756.9778363999794,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.6114339999622,777.6114339999622,0.008309600001666695,0.11389139998937026,2.0,0.9067934000049718,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.5445966999978,778.5445966999978,0.006659400009084493,0.0993097000173293,5.0,2.0607215000200085,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.64436809998,780.64436809998,0.0066562999854795635,0.0991424999665469,4.0,2.026851499977056,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.7109796999721,782.7109796999721,0.006585400027688593,0.0990876000141725,3.0,1.5605280000017956,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3278516000137,784.3278516000137,0.010641800006851554,0.11408070003380999,3.0,2.637744899955578,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.9943467999692,786.9943467999692,0.006755799986422062,0.09929189999820665,4.0,2.460241599997971,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4942177999765,789.4942177999765,0.0014156000106595457,0.0978447999805212,6.0,4.231078700046055,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,793.7610811999766,0.0002853000187315047,0.09734049998223782,799.7777328999946,6.014037200016901,799.9612157999654,799.9612157999654,0.08407270000316203,0.19756250001955777,6.030765200033784,806.0609511999646,806.0609511999646,806.0609511999646,0.09396760002709925,0.19757890002802014,811.7610157000017,811.9612291000085,6.030960200063419,6.130829600035213,817.9612831000122,12.031007400073577,818.0943684999947,818.0943684999947,0.03090480004902929,0.13065850007114932,up,1.1686233999789692,819.3110098000034,4.079996142536402e-05,0.09792869997909293,825.3108058999642,825.3108058999642,825.3108058999642,0.008885299961548299,0.0977405000012368,5.0,2.8233279999694787,,,,,,,,818.0610077999881,818.0610077999881,,805.961206100008,805.961206100008,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.1777723999694,828.1777723999694,0.008306100033223629,0.09721840004203841,2.0,1.9233229999663308,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.1441710999934,830.1441710999934,0.008386999950744212,0.09955339995212853,5.0,1.85873239999637,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
