Blocks_of_Tastants.thisRepN,Blocks_of_Tastants.thisTrialN,Blocks_of_Tastants.thisN,Blocks_of_Tastants.thisIndex,Each_Tastant_Once.thisRepN,Each_Tastant_Once.thisTrialN,Each_Tastant_Once.thisN,Each_Tastant_Once.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,baseline.started,p_port_2.started,p_port_2.stopped,p_port_3.started,baseline.stopped,cross.started,p_port_4.started,p_port_4.stopped,cross.stopped,p_port_5.started,instructions.started,spacebar_hit.started,p_port_6.started,p_port_6.stopped,spacebar_hit.keys,spacebar_hit.rt,grab_cup.started,key_resp.started,p_port_7.started,p_port_7.stopped,key_resp.keys,key_resp.rt,taste_sound_1.started,p_port_8.started,p_port_8.stopped,taste_sound_1.stopped,taste_sound_2.started,taste_sound_2.stopped,taste_sound_3.started,taste_sound_3.stopped,Roll_liquid_taste.started,Roll_liquid_taste.stopped,spit_text.started,spit_sound.started,p_port_9.started,p_port_9.stopped,spit_sound.stopped,spit_text.stopped,screen_clear.started,screen_clear.stopped,p_port_18.started,Palatability_Score.started,p_port_17.started,Instruction.started,p_port_17.stopped,Palatability_Score.response,Palatability_Score.rt,Rinse_text.started,p_port_10.started,p_port_10.stopped,Rinse_text.stopped,Begin_Rinse.started,p_port_11.started,p_port_11.stopped,Begin_Rinse.stopped,Finish_rinse.started,Rinse_Spit.started,p_port_12.started,p_port_12.stopped,Finish_rinse.stopped,Rinse_Spit.stopped,rest_text.started,p_port_13.started,p_port_13.stopped,rest_text.stopped,p_port_14.started,p_port_14.stopped,p_port_5.stopped,p_port_18.stopped,break_text.started,p_port_15.started,p_port_15.stopped,break_text.stopped,p_port_16.started,p_port_16.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,1702.8515565000707,0.014969100011512637,0.11442270001862198,1708.8515124999685,6.014102400047705,1708.9515025999863,1708.9515025999863,0.014289500075392425,0.11410260014235973,space,2.726600799942389,1711.7347905000206,1711.7347905000206,4.6600005589425564e-05,0.09809640003368258,num_9,1.0313261999981478,1712.8014718600666,0.0019390999805182219,0.09793479996733367,1713.1180788000347,1713.5847651600257,1713.9014838000294,1714.384698860033,1714.7014948000433,1714.8014564000769,,1722.8183304000413,1722.8181818600629,0.016438000020571053,0.11485819995868951,1723.818021300016,1724.8180862000445,1724.9847296000225,1725.4847598000197,10.01431009999942,1732.9014969000127,0.0008554999949410558,1732.9014969000127,0.09759370004758239,6.0,2.7645498000783846,1735.7016679999651,0.002267399919219315,0.09814659995026886,1741.7180043000262,1741.8845256599948,6.214589999988675,6.314684799988754,1742.9013556999853,1761.884440260043,1761.8846071000444,26.21472399996128,26.314669799990952,1762.9179330000188,1764.8845647000708,1764.8845647000708,0.014702399959787726,0.11465330002829432,1794.8675089000026,30.014189500012435,30.09752439998556,,10.097779399948195,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,1794.9842063999968,0.014254000037908554,0.09751970006618649,1800.9844020999735,6.014509500004351,1801.1177465000656,1801.1177465000656,0.014548900071531534,0.11447930010035634,space,2.207376700011082,1803.3844171999954,1803.3844171999954,5.949998740106821e-05,0.09806620003655553,num_9,3.077694700099528,1806.5013058600366,0.00227269995957613,0.09775539999827743,1806.8010380000342,1807.3010644599913,1807.601050700061,1808.0843404600514,1808.4012498999946,1808.5010689999908,1816.501026300015,1816.501026300015,1816.501000260038,0.0011597999837249517,0.09773200005292892,1817.5008652000688,1818.5176603000145,1818.6843700000318,1819.1843387000263,10.014339999994263,1826.61755049997,0.01764450001064688,1826.61755049997,0.11420529999304563,5.0,3.0977758000371978,1829.7512327000732,0.0026568000903353095,0.09843040001578629,1835.7510461000493,1835.9342743599905,6.215015500085428,6.315031500067562,1836.9509498999687,1855.9341218599934,1855.9341708000284,26.215006100013852,26.314879100071266,1856.9509738000343,1858.9508635000093,1858.9508635000093,0.001276400056667626,0.09831990010570735,1888.9507084999932,30.031558800139464,,,,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,1889.0672061999794,0.03153440007008612,0.13147030014079064,1895.0673229000531,6.014803900150582,1895.1673366000177,1895.1673366000177,0.015108900144696236,0.11477550014387816,space,3.3424570000497624,1898.5673161000013,1898.5673161000013,4.579999949783087e-05,0.0979899000376463,num_9,1.3515093000605702,1899.9672014600715,0.002282500034198165,0.09853960003238171,1900.2672944000224,1900.7506461600192,1901.0507158000255,1901.5673007599894,1901.8671327000484,1901.9508608999895,1909.9505086999852,1909.9505086999852,1909.9505815600628,0.015100199962034822,0.09837659995537251,1910.967168400064,1911.9506435000803,1912.1505956000183,1912.667251200066,10.014924500021152,1920.0672388999956,0.001021499978378415,1920.0672388999956,0.09850840002764016,2.0,2.465044300071895,1922.5675621000119,0.001519200042821467,0.09934890002477914,1928.5838587000035,1928.7504540600698,6.215704899979755,6.315783399972133,1929.767139500007,1948.7503035599716,1948.7504673000658,26.215763499960303,26.315692099975422,1949.7505038999952,1951.7504778000293,1951.7504778000293,0.015773800085298717,0.11566500004846603,1981.7671746000415,29.999099100008607,30.098810900119133,,10.09839090006426,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.8669668000657,-0.00018889992497861385,0.09887870005331933,2011.8667989000678,30.03206990007311,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,2012.000161300064,0.033992200158536434,0.13203440012875944,2017.9833608000772,6.031989300157875,2018.083429099992,2018.083429099992,0.015483700088225305,0.11533590010367334,space,2.3458300000056624,2020.4834314000327,2020.4834314000327,6.0699996538460255e-05,0.09766339999623597,num_9,1.0979034999618307,2021.6334485600587,0.002369699999690056,0.09792890003882349,2021.950092000072,2022.41670416008,2022.7167419000762,2023.2334712599754,2023.5500833999831,2023.6167877999833,2031.6333695000503,2031.6333695000503,2031.6333672600217,0.0010164000559598207,0.09800420003011823,2032.6499028999824,2033.6335497000255,2033.8333747000434,2034.3333623000653,10.010843700030819,2041.7332401999738,0.00011620006989687681,2041.7332401999738,0.09771130001172423,6.0,2.5985802999930456,2044.3669371000724,0.003445700043812394,0.09658610005863011,2050.366616500076,2050.5499652600033,6.213133800076321,6.313058700063266,2051.5499566000653,2070.5498275600025,2070.5498955000658,26.213089300086722,26.312991800019518,2071.549830300035,2073.5665294000646,2073.5665294000646,0.02972720004618168,0.12967770011164248,2103.5830931999953,30.012857400113717,,,10.097759100026451,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,2103.6830721000442,0.013629900175146759,0.11300440016202629,2109.699685200001,6.0294814001536,2109.7997129000723,2109.7997129000723,0.02961300010792911,0.12948740017600358,space,2.245617200038396,2112.0830284999683,2112.0830284999683,1.9700033590197563e-05,0.09910420002415776,num_9,1.338648600038141,2113.466310860042,0.0014375000027939677,0.09866229991894215,,2114.266303260031,2114.5662615000037,2115.049913660076,2115.349654300022,2115.4496917000506,2123.4662872999907,2123.4662872999907,2123.466295060038,0.0020066999131813645,0.09877129993401468,2124.466247500037,2125.4663127000676,2125.6496344000334,2126.1495812999783,10.03206080000382,2133.599470200017,0.03462199994828552,2133.599470200017,0.13230609998572618,2.0,2.5318844000576064,2136.1666596999858,0.0028102999785915017,0.09776609996333718,2142.1660803999985,2142.349527859979,6.2143749999813735,6.314332599984482,2143.36612520006,2162.3494521599846,2162.3494614000665,26.214296099962667,26.29381740000099,2163.366049800068,2165.366356200073,2165.366356200073,0.00018940004520118237,0.09753829997498542,2195.382664200035,30.014085300033912,,,,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,2195.482629199978,0.014879400026984513,0.11412420007400215,2201.4992703000316,6.030807700008154,2201.599388999981,2201.599388999981,0.03087990009225905,0.13075990008655936,space,4.110019800020382,2205.7492670000065,2205.7492670000065,4.2599975131452084e-05,0.09821570001076907,num_9,1.1121806000592187,2206.8992828600226,0.0018969000084325671,0.09798439999576658,2207.199271499994,2207.682534260012,2207.999230500078,2208.4825134600164,2208.799258599989,2208.882810899988,2216.899231299991,2216.899231299991,2216.8992007599795,0.0014645999763160944,0.09799139993265271,2217.8992372000357,2218.8823950000806,2219.0825179000385,2219.582531400025,10.031584199983627,2227.0323992000194,0.034226999967359006,2227.0323992000194,0.1312863000202924,5.0,3.264619700028561,2230.332865000004,0.002548699965700507,0.09799329994712025,2236.349150300026,2236.515755660052,6.214352200040594,6.3143556000432,2237.515710900072,2256.5323565600324,2256.532380299992,26.230955000035465,26.33106230001431,2257.549121499993,,2259.5490228000563,0.015922200051136315,0.11421020003035665,2289.548814399983,30.030755900079384,,,,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,2289.6655350000365,0.031440600054338574,0.13073470012750477,2295.6822016000515,6.014060800080188,2295.748931500013,2295.748931500013,0.014188700122758746,0.11403580009937286,space,2.0404572000261396,2297.848850700073,2297.848850700073,5.7600089348852634e-05,0.09810800000559539,num_9,1.0604176999768242,2298.9655025600573,0.002202400006353855,0.09831240004859865,,2299.7489265600802,2300.0488051000284,2300.548828260077,2300.848785900045,2300.948840899975,2308.9488218000624,2308.9488218000624,2308.9487661599765,0.014847800019197166,0.11474670004099607,2309.9821495000506,2310.9653811000753,2311.165449699969,2311.6820967000676,10.014650500030257,2319.082183200051,0.016446400084532797,2319.082183200051,0.11469050007872283,2.0,2.5657818999607116,2321.682138800039,0.0022661000257357955,0.09843839996028692,2327.682037300081,2327.881995760056,6.231498999986798,6.331470699980855,2328.898875700077,2347.8652713600663,2347.8654507000465,26.21494650002569,26.31484340003226,,2350.8652829000494,2350.8652829000494,0.014794600079767406,0.11472690000664443,2380.8652550000697,30.014810100081377,,,,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,2380.998504200019,0.01532010012306273,0.1146689000306651,2386.99840390007,6.014601900125854,2387.0984581999946,2387.0984581999946,0.014617300126701593,0.11456790007650852,space,1.7629668000154197,2388.8984594000503,2388.8984594000503,3.4499913454055786e-05,0.09846829995512962,num_9,1.018615199951455,2389.9817490600167,0.0025858000153675675,0.09814720007125288,2390.298468800029,2390.781714360032,2391.0984228000743,2391.5650494600764,2391.8649897000287,2391.965059200069,2399.9817252000794,2399.9817252000794,2399.9816996599898,0.0009255000622943044,0.09808829997200519,2400.998504200019,2401.998371200054,2402.1651822000276,2402.6650147000328,10.01458650000859,2410.0982128999894,0.017285100067965686,2410.0982128999894,0.11465170001611114,4.0,2.9981440999545157,2413.1320032000076,0.001537600066512823,0.11598920007236302,2419.148293300066,2419.298265959986,6.199106500018388,6.282551800017245,2420.2981550999684,2439.2981456600014,2439.298106500064,26.19911869999487,26.299259999999776,2440.2980522,2442.31494880002,2442.31494880002,0.01596620015334338,0.1158566001104191,2472.3147335000103,30.015745300101116,,,,,,,,,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.4481930000475,0.016017000074498355,0.1159725000616163,2502.464557599975,30.03240330016706,,1094,Gustatory,2025-03-05_12h20.10.920,Gustatory_Condition_v2,2022.2.5,29.98491757982423,
