loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.029036119580269,0.0008000999223440886,0.11409759987145662,14.328725199913606,14.628522719955072,15.228619019966573,15.52851269999519,15.828468619845808,16.145230899797752,16.145230899797752,0.030987699748948216,0.13111739978194237,31.16194639983587,15.014352499740198,31.24502049991861,0.014366299845278263,0.09765539970248938,31.7452737998683,space,1.4927432998083532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7932039999869,709.7932039999869,0.006528399884700775,0.0993474000133574,4.0,3.5603612000122666,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.3932991998736,713.3932991998736,0.0013423999771475792,0.09779189992696047,7.0,2.664093499770388,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,716.0935689997859,0.00029540015384554863,0.09766119997948408,722.0932093998417,6.0309435001108795,722.2599622998387,722.2599622998387,0.06551439990289509,0.16435820003971457,6.030748799908906,728.3934086998925,728.3934086998925,728.3934086998925,0.08488979982212186,0.1977196999359876,734.0931380998809,734.293161700014,6.0309034998063,6.13088299985975,740.2932146999519,12.031015699962154,740.3931201999076,740.3931201999076,740.4265007998329,740.4265007998329,0.031008399790152907,0.13087359978817403,down,1.2594214000273496,741.7431900999509,6.400002166628838e-05,0.09790530009195209,747.7599159998354,747.7599159998354,747.7599159998354,0.01111950003542006,0.11444810009561479,6.0,5.471272999886423,,,,,,,,,,728.2431762998458,728.2431762998458,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.2596575999632,753.2596575999632,0.00649130018427968,0.09928399999625981,7.0,1.793583899969235,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.109911999898,755.109911999898,0.008588899858295918,0.1138718998990953,7.0,0.8063648999668658,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9430186999962,755.9430186999962,0.006982299964874983,0.09934949991293252,7.0,0.9598563001491129,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.9600272998214,756.9600272998214,0.008268999867141247,0.11452970001846552,7.0,2.1737889000214636,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.1596266999841,759.1596266999841,0.0075113000348210335,0.09765250002965331,1.0,1.691738999914378,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9098189999349,760.9098189999349,0.008941100211814046,0.11471090000122786,1.0,1.106928399996832,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0431766998954,762.0431766998954,0.002261199988424778,0.09770009992644191,1.0,1.763293500058353,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,763.8432708999608,0.0002761001233011484,0.09762999997474253,769.8596839997917,6.014265700010583,770.0264162998646,770.0264162998646,0.06846229988150299,0.1810236000455916,6.014262999873608,776.1263840999454,776.1263840999454,776.1263840999454,0.06898119975812733,0.18095879978500307,781.826299799839,782.0263196998276,6.014265899779275,6.114166499814019,788.0264072997961,12.014349999837577,788.1264494999778,788.1264494999778,788.1596034998074,788.1596034998074,0.01456189970485866,0.11415099981240928,up,3.574233900057152,791.792994099902,6.120000034570694e-05,0.0978368001524359,797.8095440999605,797.8095440999605,797.8095440999605,0.009698700159788132,0.1144886000547558,2.0,2.505667099962011,,,,,,,,,,776.0263272998855,776.0263272998855,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.3427879000083,800.3427879000083,0.007088200189173222,0.09784080018289387,4.0,2.0250810000579804,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.4095272999257,802.4095272999257,0.006625500041991472,0.09910039999522269,1.0,1.3601920001674443,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.8096027998254,803.8096027998254,0.006610000040382147,0.09908440010622144,2.0,2.393462600186467,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.2429156999569,806.2429156999569,0.0066206001210957766,0.0974876000545919,2.0,1.9251685000490397,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2096231998876,808.2096231998876,0.007518700091168284,0.09801630000583827,1.0,1.1914977000560611,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.4427704999689,809.4427704999689,0.007286899955943227,0.09833949990570545,2.0,1.6253498999867588,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.1095123998821,811.1095123998821,0.001216299831867218,0.09787459997460246,7.0,2.764708299888298,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,813.9095524998847,0.00039180018939077854,0.09776729997247458,819.909612499876,6.031246799975634,820.0927670998499,820.0927670998499,0.06763399997726083,0.18110139993950725,6.014540799893439,826.1761886999011,826.1761886999011,826.1761886999011,0.06429269979707897,0.16454479983076453,831.8761125998572,832.1094704999123,6.0310918998438865,6.131298299878836,838.1098034998868,12.03143039997667,838.1761323998217,838.1761323998217,838.2427466998342,838.2427466998342,0.031211199704557657,0.13083439972251654,up,0.6755115000996739,838.9760590000078,4.309997893869877e-05,0.09811999998055398,,844.9925440999214,844.9925440999214,0.025495899841189384,0.11463109985925257,2.0,2.590047299861908,,,,,,,,,,826.0930440998636,826.0930440998636,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.6260960998479,847.6260960998479,0.007503499975427985,0.09762030001729727,1.0,1.3909922998864204,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.0594511998352,849.0594511998352,0.006531199906021357,0.09922680002637208,2.0,1.5936985998414457,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.6928034999873,850.6928034999873,0.0061442002188414335,0.09891040017828345,4.0,1.9936098998878151,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.7260603997856,852.7260603997856,0.00662160012871027,0.09921879996545613,2.0,1.7933704999741167,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5594228999689,854.5594228999689,0.007504099979996681,0.09809029987081885,2.0,1.2914271000772715,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.8927251999266,855.8927251999266,0.009532100055366755,0.09819369995966554,1.0,1.0899178001563996,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.0261160999071,857.0261160999071,0.0014684998895972967,0.0975388998631388,7.0,4.1972595998086035,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,861.2594641000032,0.00014219991862773895,0.0991801000200212,867.2760184998624,6.015803399961442,867.4428878999315,867.4428878999315,0.06951739988289773,0.18259530002251267,6.0158077999949455,873.5259177999105,873.5259177999105,873.5259177999105,0.06643059989437461,0.16580989980138838,879.2259485998657,879.425981399836,5.999273599823937,6.099195299902931,885.4259213998448,11.99914319976233,885.5258853998967,885.5258853998967,885.5592196998186,885.5592196998186,-8.330028504133224e-05,0.09907829971052706,up,1.3908411997836083,886.9925871999003,4.740012809634209e-05,0.09787639998830855,,893.0259124999866,893.0259124999866,0.026583800092339516,0.13128189998678863,3.0,3.7055104000028223,,,,,,,,12.09912999975495,,873.4426165998448,873.4426165998448,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.7592241999228,896.7592241999228,0.007558899931609631,0.09776640008203685,3.0,1.5924630002118647,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.3925705999136,898.3925705999136,0.0064119999296963215,0.0986629999242723,3.0,1.4928991000633687,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.9426420999225,899.9426420999225,0.007895800052210689,0.11407539993524551,1.0,1.340588300023228,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.325735299848,901.325735299848,0.00842590001411736,0.11399990017525852,4.0,1.806616900023073,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.159158699913,903.159158699913,0.007800399791449308,0.09886539983563125,1.0,1.4255221001803875,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.6258127999026,904.6258127999026,0.008757499977946281,0.09754540002904832,3.0,1.6561282998882234,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.3259175999556,906.3259175999556,0.001427799928933382,0.09782189992256463,7.0,3.6313167000189424,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,909.9926848998293,0.00013739988207817078,0.09930359991267323,915.9924076998141,5.999118600040674,916.1592488000169,916.1592488000169,0.05335819977335632,0.16577209997922182,5.999126899987459,922.2590935998596,922.2590935998596,922.2590935998596,0.0519788998644799,0.16610499983653426,927.9590812998358,928.1924128998071,5.999103099806234,6.099070399766788,934.1923864998389,11.999056099681184,934.2590141999535,934.2590141999535,934.2923940999899,934.2923940999899,-0.00010700034908950329,0.0990108996629715,up,0.850214899983257,935.1923513999209,4.930002614855766e-05,0.09794689994305372,,941.2094045998529,941.2094045998529,0.025712399976328015,0.11456379992887378,4.0,2.8235827998723835,,,,,,,6.099116099765524,12.09909569984302,6.099283599993214,922.1590704999398,922.1590704999398,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.0756122998428,944.0756122998428,0.0067408999893814325,0.09917940013110638,2.0,1.2265827998053282,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.3423395999707,945.3423395999707,0.005703700007870793,0.09903919999487698,3.0,1.4941316000185907,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.8757539999206,946.8757539999206,0.007778999861329794,0.09773299982771277,3.0,0.7242913001682609,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.6421221999917,947.6421221999917,0.006859600078314543,0.0991764001082629,3.0,1.1265465000178665,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.8089785999618,948.8089785999618,0.008780499920248985,0.09774639992974699,1.0,2.389854600187391,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.2423771999311,951.2423771999311,0.007030799984931946,0.0992227999959141,1.0,0.9933478001039475,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.2755185998976,952.2755185998976,0.0009117000736296177,0.09877200005576015,7.0,1.9988510999828577,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,954.3091714999173,0.00013299984857439995,0.09932949999347329,960.309158399934,5.999300699913874,960.4754690998234,960.4754690998234,0.053849499905481935,0.1658875998109579,5.9993494998198,966.5754778999835,966.5754778999835,966.5754778999835,0.05660879984498024,0.16590529982931912,972.2755835999269,972.475551799871,5.999249199638143,6.099203999852762,978.4755743998103,11.999260499840602,978.5756747999694,978.5756747999694,978.6090431998018,978.6090431998018,0.00041189976036548615,0.0992364997509867,up,0.8053013000171632,979.4755235998891,5.240016616880894e-05,0.09801890002563596,,985.5091044998262,985.5091044998262,0.025813900167122483,0.13136580004356802,3.0,5.573193400166929,,,,,,,6.099253199761733,12.099452599650249,6.0993899998720735,966.4755635999609,966.4755635999609,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.1088390999939,991.1088390999939,0.006554899970069528,0.09928079997189343,3.0,1.6270453999750316,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.7754903999157,992.7754903999157,0.007522700121626258,0.0977350000757724,1.0,1.5913490001112223,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.4087900000159,994.4087900000159,0.007133800070732832,0.09826140012592077,2.0,1.6253139001782984,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.0752887998242,996.0752887998242,0.007794699864462018,0.09796689986251295,2.0,1.7242995998822153,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.8421631997917,997.8421631997917,0.00753120006993413,0.09785889997147024,1.0,1.2246917998418212,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.1089309998788,999.1089309998788,0.006537500070407987,0.09936899994499981,4.0,1.7604675001930445,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.9087712999899,1000.9087712999899,0.0014851000159978867,0.09787150006741285,7.0,1.997704700101167,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1002.9421214999165,0.00040040002204477787,0.09718929999507964,1008.9420958999544,6.030513299861923,1009.1421178998426,1009.1421178998426,0.08450089977122843,0.19716969970613718,6.030475999927148,1015.2421336998232,1015.2421336998232,1015.2421336998232,0.08677949965931475,0.19732249970547855,1020.9420667998493,1021.1420004998799,6.030430499697104,6.1304202997125685,1027.1420336999,12.030456399777904,1027.2420204998925,1027.2420204998925,1027.2753436998464,1027.2753436998464,0.030633699614554644,0.13038809970021248,down,0.8754046000540257,1028.2085483998526,4.9099791795015335e-05,0.09779929998330772,,1034.225184299983,1034.225184299983,0.025692399824038148,0.11437759990803897,1.0,2.423089300049469,,,,,,,,,,1015.1420277999714,1015.1420277999714,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.6920615998097,1036.6920615998097,0.007477999897673726,0.09783530002459884,4.0,4.758153500035405,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.491828699829,1041.491828699829,0.006338000064715743,0.09877040004357696,7.0,2.36009220010601,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.908944599796,1043.908944599796,0.008788299979642034,0.11437590001150966,6.0,2.0732728999573737,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0085733998567,1046.0085733998567,0.009415500098839402,0.09719150001183152,7.0,1.188726499909535,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.2417857998516,1047.2417857998516,0.006510700099170208,0.09944100002758205,6.0,1.7270557000301778,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.0253602999728,1049.0253602999728,0.008051499957218766,0.114365000044927,1.0,1.3073096999432892,,,,,,,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.358736399794,1050.358736399794,0.0006824999582022429,0.09930739994160831,1.0,1.4662295000161976,,,,,,679,Moral,2024-09-24_16h21.13.884,MoralCondition_v2,2022.2.5,29.992975647482726,
