loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9195458999602,535.9195458999602,0.0007285999599844217,0.09962220001034439,3.0,23.266162600019015,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,559.219724799972,0.00015000009443610907,0.09915200003888458,565.2194352999795,5.999085600022227,565.4364370999392,565.4364370999392,0.09973270003683865,0.2156116000842303,6.015760700101964,571.5029673000099,571.5029673000099,571.5029673000099,0.07315660011954606,0.18265250010881573,577.202703399933,577.4026801999426,6.015769400051795,6.115769000141881,583.4026408999925,12.015785700059496,583.5359887999948,583.5359887999948,0.015847000060603023,0.11572950007393956,up,2.3599046000745147,585.9526259999257,5.330005660653114e-05,0.09782440005801618,591.9524525000015,591.9524525000015,0.01047189999371767,0.09773300006054342,3.0,7.521263600094244,,,,,,,583.502578399959,583.502578399959,,,6.0991613999940455,,,591.9524525000015,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5193618999328,599.5193618999328,0.007939700037240982,0.09747389995027333,4.0,5.057278399937786,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.6194406999275,604.6194406999275,0.006706600077450275,0.09933060000184923,3.0,4.826816699933261,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.4859711999306,609.4859711999306,0.007355200010351837,0.09909789997618645,2.0,3.7595702999969944,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.2860318999738,613.2860318999738,0.006629699957557023,0.09923179994802922,3.0,6.3267967000138015,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.6526144999079,619.6526144999079,0.00659930007532239,0.09900729998480529,5.0,2.026856999960728,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.7191822999157,621.7191822999157,0.006552900071255863,0.09894499997608364,2.0,2.7268038999754936,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.48597899999,624.48597899999,0.0019617999205365777,0.0972368000075221,4.0,12.19631890009623,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,636.7193211999256,0.00025020004250109196,0.09763230010867119,642.7191257999511,6.030938900075853,642.9026203999529,642.9026203999529,0.07044890010729432,0.180978300049901,6.014287800062448,649.0024941000156,649.0024941000156,649.0024941000156,0.07339140004478395,0.1811754001537338,654.7024736999301,654.9024678999558,6.0142900000792,6.114070000126958,660.9025768999709,12.014414800098166,661.0357488999143,661.0357488999143,0.014405800146050751,0.11416160012595356,down,6.212104799924418,667.3024282999104,4.730001091957092e-05,0.0978023000061512,673.3191854999168,673.3191854999168,0.007886199979111552,0.11440359998960048,2.0,1.6742125999880955,,,,,,,661.0024239999475,661.0024239999475,648.9024629999185,648.9024629999185,,,,673.3191854999168,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0190952999983,675.0190952999983,0.0072885999688878655,0.09762939997017384,2.0,4.091506500029936,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.1524066999555,679.1524066999555,0.007395099964924157,0.09787659998983145,4.0,7.024788800044917,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.2188720999984,686.2188720999984,0.006637500016950071,0.09917090006638318,2.0,1.126771799987182,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.385928099975,687.385928099975,0.0061153999995440245,0.09846600005403161,2.0,0.9268512000562623,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3524997999193,688.3524997999193,0.006916900048963726,0.09906959999352694,5.0,19.226921299938112,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6189793999074,707.6189793999074,0.005894999951124191,0.09896799991838634,5.0,1.8942841000389308,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5525236999383,709.5525236999383,0.0006725999992340803,0.09927469992544502,3.0,13.76638639997691,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,723.3524762999732,0.00028709997422993183,0.09810840000864118,729.3521586999996,6.031380699947476,729.5355845999438,729.5355845999438,0.07016679993830621,0.18144269997719675,6.014676199993119,735.6185798000079,735.6185798000079,735.6185798000079,0.06609780003782362,0.16469400003552437,741.3188200999284,741.5521344000008,6.031359200016595,6.131686600041576,747.5521446999628,12.031400199979544,747.6854703999124,747.6854703999124,0.031439000042155385,0.13133180001750588,down,11.817784099956043,759.568772599916,5.2699935622513294e-05,0.09802359994500875,765.585359599907,765.585359599907,0.009927599923685193,0.11468819994479418,5.0,6.3721342999488115,,,,,,,747.6187994999345,747.6187994999345,735.5357061999384,735.5357061999384,,,,765.585359599907,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.9853357999818,771.9853357999818,0.007312700035981834,0.09718369995243847,2.0,1.291088700061664,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.3187776999548,773.3187776999548,0.006703000050038099,0.09798520000185817,5.0,6.492247299989685,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.8687799000181,779.8687799000181,0.007891500019468367,0.11408129998017102,2.0,1.1738106000702828,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.085735199973,781.085735199973,0.00851780001539737,0.11413710005581379,2.0,4.406249599996954,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.5187358999392,785.5187358999392,0.006206299993209541,0.09911919990554452,2.0,0.6604671999812126,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2186352999415,786.2186352999415,0.00744810001924634,0.0978535000467673,3.0,8.291367900092155,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.5520963999443,794.5520963999443,0.0010851999977603555,0.09805979998782277,3.0,20.1986422999762,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,814.7853203999111,0.00025750009808689356,0.09839150006882846,820.768413499929,6.014696300029755,820.9518990999786,820.9518990999786,0.05348340002819896,0.1650890001328662,6.03153810009826,827.0854129999643,827.0854129999643,827.0854129999643,0.08862190006766468,0.198542500147596,832.785460599931,832.985226299963,6.031618800130673,6.131608500145376,838.9849840999814,12.031273400061764,839.1184605999151,839.1184605999151,0.03158620011527091,0.13150470016989857,down,4.129091499955393,843.3017797999782,4.329998046159744e-05,0.09775319998152554,849.3183957999572,849.3183957999572,0.010799000039696693,0.11443640000652522,2.0,3.904713499941863,,,,,,,839.0850650999928,839.0850650999928,826.9519706999417,826.9519706999417,6.098030399996787,,,849.3183957999572,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.2686056999955,853.2686056999955,0.00803319993428886,0.11409049993380904,2.0,0.8403489000629634,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.1351209999993,854.1351209999993,0.007007199921645224,0.09926299995277077,2.0,0.8931861000601202,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.0852200000081,855.0852200000081,0.008040099986828864,0.1143877999857068,4.0,6.307859800057486,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.4183492999291,861.4183492999291,0.0069284000201150775,0.09914289996959269,2.0,0.9934616000391543,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.4517342000036,862.4517342000036,0.006765599944628775,0.09817989997100085,4.0,4.559046900016256,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.0517411999172,867.0517411999172,0.00758430000860244,0.09771500003989786,2.0,1.0245360000990331,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.11863729998,868.11863729998,0.0013299999991431832,0.09785419993568212,3.0,5.7976225999882445,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,873.9519271999598,0.000278900028206408,0.09762430004775524,879.9516635999316,6.031097900005989,880.1515424000099,880.1515424000099,0.09434700012207031,0.19769250007811934,6.031013900064863,886.2686048999894,886.2686048999894,886.2686048999894,0.10216810007113963,0.21448310010600835,891.9682585999835,892.135107500013,6.0145308000501245,6.114640700048767,898.1349587999284,12.014380100066774,898.268215399934,898.268215399934,0.014389200136065483,0.11430080013815314,down,4.86763350002002,903.201533399988,4.75000124424696e-05,0.0979610999347642,909.2015789999859,909.2015789999859,0.007682599942199886,0.09779269993305206,2.0,3.3579644999699667,,,,,,,,,886.151625999948,886.151625999948,,,,909.2015789999859,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.6183157999767,912.6183157999767,0.00843200006056577,0.11464160005562007,4.0,3.4403126999968663,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.0849175999174,916.0849175999174,0.006696299999020994,0.09930870006792247,2.0,0.8937124999938533,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.018188899965,917.018188899965,0.0077133000595495105,0.09828979999292642,2.0,0.7248810000019148,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.7849656000035,917.7849656000035,0.008267100085504353,0.0972754000686109,2.0,0.7237247999291867,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.5683604999213,918.5683604999213,0.00988090003374964,0.1140190000878647,2.0,10.371742299990728,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.9684391999617,928.9684391999617,0.008000300033017993,0.09782130003441125,4.0,3.3912744000554085,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.4016754999757,932.4016754999757,0.0007652000058442354,0.09918959997594357,3.0,4.099410000024363,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,936.5349996999139,0.0002733999863266945,0.09795690001919866,942.5346922000172,6.031302700052038,942.7344805999892,942.7344805999892,0.09526019997429103,0.19760419998783618,6.03107450006064,948.8345859999536,948.8345859999536,948.8345859999536,0.08396250009536743,0.19804380007553846,954.534663099912,954.734666400007,6.031174600007944,6.131631400086917,960.7347681999672,12.031236900016665,960.867995699984,960.867995699984,0.031494000111706555,0.13090490002650768,down,4.451452999957837,965.3848340999102,5.250005051493645e-05,0.0976862000534311,971.4179761999985,971.4179761999985,0.025804499979130924,0.13081930007319897,2.0,1.6726599000394344,,,,,,,960.8346629999578,960.8346629999578,948.7347213999601,948.7347213999601,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.1349176999647,973.1349176999647,0.009989999933168292,0.11487980000674725,2.0,0.8392511000856757,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.0012541000033,974.0012541000033,0.0065623000264167786,0.0992429000325501,2.0,0.72672039992176,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7680095999967,974.7680095999967,0.007536699995398521,0.09791300003416836,2.0,1.8913743000011891,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.7182828999357,976.7182828999357,0.007414499996230006,0.11420750000979751,2.0,0.7743522999808192,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.5181260999525,977.5181260999525,0.007754799909889698,0.09772249998059124,5.0,1.057453199988231,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.6179692000151,978.6179692000151,0.007373700034804642,0.09780889993999153,2.0,2.4247762999730185,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0847283999901,981.0847283999901,0.0010649999603629112,0.09827989991754293,2.0,7.565289100049995,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,988.6849818999181,0.00013529998250305653,0.0991496000206098,994.6676427999046,5.999060199945234,994.8345230999403,994.8345230999403,0.042371800052933395,0.14944670000113547,6.015984800062142,1000.9676325999899,1000.9676325999899,1000.9676325999899,0.07461960008367896,0.1824532999889925,1006.6676892999094,1006.8679249999113,6.015966000035405,6.115765399998054,1012.8678323999047,12.015790100093,1013.0010927999392,1013.0010927999392,0.01622230000793934,0.11571840010583401,up,6.006730199907906,1019.0510865999386,4.7200010158121586e-05,0.09800520003773272,1025.0509324999293,1025.0509324999293,0.00527449999935925,0.09796140005346388,5.0,14.394014100078493,,,,,,,1012.9680240999442,1012.9680240999442,1000.8344884999096,1000.8344884999096,6.082322699949145,,,1025.0509324999293,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.4843595999992,1039.4843595999992,0.006872800062410533,0.09933150000870228,2.0,1.1267682999605313,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.6508918999461,1040.6508918999461,0.007483999943360686,0.09770040004514158,2.0,0.7247631999198347,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.434352900018,1041.434352900018,0.00900069996714592,0.11399049998726696,2.0,0.6396943000145257,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.1008436999982,1042.1008436999982,0.007539500016719103,0.09759990009479225,2.0,0.7910800999961793,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.9344619999174,1042.9344619999174,0.0075246000196784735,0.09791849995963275,2.0,1.257936600013636,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.2341654999182,1044.2341654999182,0.006832099985331297,0.0974601999623701,5.0,1.0918106000171974,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.3678081999533,1045.3678081999533,0.001254800008609891,0.09804429998621345,2.0,6.930999499978498,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1052.3345169000095,0.00026759994216263294,0.09778269997332245,1058.3342528999783,6.031012999941595,1058.5343338999664,1058.5343338999664,0.09294669993687421,0.19790030003059655,6.031080799992196,1064.634124299977,1064.634124299977,1064.634124299977,0.08904879994224757,0.19760489999316633,1070.3343394999392,1070.5341916999314,6.0309552999679,6.130933100008406,1076.5341994999908,12.030956399976276,1076.6675002999837,1076.6675002999837,0.031104000052437186,0.13090430002193898,up,0.4440101000946015,1077.1675355000189,5.370005965232849e-05,0.09801780001726002,1083.184256299981,1083.184256299981,0.02573730004951358,0.11466750002000481,6.0,1.7897841000230983,,,,,,,1076.6341711999848,1076.6341711999848,1064.5341980999801,1064.5341980999801,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.0175603999523,1085.0175603999523,0.007908100029453635,0.09800320002250373,2.0,2.057875799946487,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.1174665999133,1087.1174665999133,0.007000799989327788,0.09819699998479337,2.0,0.9258253999287263,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.0841478999937,1088.0841478999937,0.007573299924843013,0.09800769994035363,5.0,1.5580780000891536,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.6841427999316,1089.6841427999316,0.00686269998550415,0.09906100004445761,2.0,1.526553700095974,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.250753799919,1091.250753799919,0.006937400088645518,0.09897630009800196,2.0,0.4931374000152573,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.8010529999156,1091.8010529999156,0.008013900020159781,0.11436919996049255,2.0,0.5073468999471515,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
