Blocks_of_Tastants.thisRepN,Blocks_of_Tastants.thisTrialN,Blocks_of_Tastants.thisN,Blocks_of_Tastants.thisIndex,Each_Tastant_Once.thisRepN,Each_Tastant_Once.thisTrialN,Each_Tastant_Once.thisN,Each_Tastant_Once.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,cross.started,p_port_4.started,p_port_4.stopped,p_port_5.started,cross.stopped,p_port_5.stopped,instructions.started,spacebar_hit.started,p_port_6.started,p_port_6.stopped,spacebar_hit.keys,spacebar_hit.rt,grab_cup.started,key_resp.started,p_port_7.started,p_port_7.stopped,key_resp.keys,key_resp.rt,taste_sound_1.started,p_port_8.started,p_port_8.stopped,taste_sound_1.stopped,taste_sound_2.started,taste_sound_2.stopped,taste_sound_3.started,taste_sound_3.stopped,Roll_liquid_taste.started,Roll_liquid_taste.stopped,spit_text.started,spit_sound.started,p_port_9.started,p_port_9.stopped,spit_sound.stopped,spit_text.stopped,screen_clear.started,screen_clear.stopped,p_port_18.started,Palatability_Score.started,p_port_17.started,Instruction.started,p_port_17.stopped,Palatability_Score.response,Palatability_Score.rt,Rinse_text.started,p_port_10.started,p_port_10.stopped,Rinse_text.stopped,Begin_Rinse.started,p_port_11.started,p_port_11.stopped,Begin_Rinse.stopped,Finish_rinse.started,Rinse_Spit.started,p_port_12.started,p_port_12.stopped,Finish_rinse.stopped,Rinse_Spit.stopped,rest_text.started,p_port_13.started,p_port_13.stopped,rest_text.stopped,p_port_14.started,p_port_14.stopped,p_port_18.stopped,break_text.started,p_port_15.started,p_port_15.stopped,break_text.stopped,p_port_16.started,p_port_16.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,957.3842859999277,0.03287809947505593,0.13221449963748455,6.032193499617279,963.3842326002195,,963.4842159003019,963.4842159003019,0.032261899672448635,0.13216389948502183,space,1.3005785001441836,964.8175564003177,964.8175564003177,3.5800039768218994e-05,0.09737859992310405,num_9,2.4310130001977086,967.3009350901469,0.002206900157034397,0.09801129996776581,967.6009458000772,968.0842146902345,968.4008537000045,968.8841293902136,969.2009745999239,969.2841942999512,977.3008226002567,977.3008226002567,977.3008911899291,0.0013494002632796764,0.09799250029027462,978.3173718000762,979.3008090001531,979.4841395001858,979.9673272999935,10.014637399930507,987.4339796002023,0.03438459988683462,987.4339796002023,0.13115959987044334,5.0,5.231418100185692,992.70080600027,0.00303900009021163,0.09927520016208291,998.7174212001264,998.8840249898843,6.215851900167763,6.315969900228083,999.9007331002504,1018.8840931901708,1018.8840232002549,26.215927300043404,26.31576510006562,1019.900654700119,1021.8839684003033,1021.8839684003033,0.01582309976220131,0.11578139988705516,1051.900682500098,29.999024500139058,30.099052399862558,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.0005335002206,-8.63000750541687e-05,0.09898119978606701,1082.000288899988,30.015546699985862,30.098877899814397,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,1082.1004551001824,0.001178099773824215,0.11555099952965975,6.015512599609792,1088.117072199937,,1088.2170359999873,1088.2170359999873,0.015599599573761225,0.11566109955310822,space,1.735585399903357,1090.000648099929,1090.000648099929,4.810001701116562e-05,0.09813500009477139,num_9,3.1040973998606205,1093.1503824899905,0.0016192998737096786,0.09853490022942424,1093.450306000188,1093.9339812901803,1094.2503662002273,1094.7336076899433,1095.0503549999557,1095.133620200213,1103.1503004999831,1103.1503004999831,1103.150395690091,0.0017324998043477535,0.09835870005190372,1104.150240899995,1105.150347799994,1105.3336169002578,1105.83370930003,10.031757900025696,1113.2835801001638,0.03259250009432435,1113.2835801001638,0.13167129969224334,2.0,4.300173200201243,1117.6170343002304,0.0015916996635496616,0.09926909999921918,1123.6168261999264,1123.7835277901963,6.215866399928927,6.315904799848795,1124.800232599955,1143.7965819901788,1143.783511900343,26.199163399636745,26.299143000040203,,1146.8001676001586,1146.8001676001586,0.015888399444520473,0.1156872995197773,1176.8000928000547,30.0157459997572,,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,1176.9333822000772,0.016127099748700857,0.11568269971758127,6.032450699713081,1182.9500313000754,,1183.0500620999373,1183.0500620999373,0.0324710994027555,0.13241699943318963,space,6.408040400128812,1189.5000026002526,1189.5000026002526,2.9700342565774918e-05,0.09811070002615452,num_9,2.6604200997389853,1192.2000616901555,0.002010200172662735,0.09793579997494817,1192.4999939999543,1192.983486690186,1193.3001447003335,1193.7833572901786,1194.099990800023,1194.1999935000204,1202.1999889002182,1202.1999889002182,1202.2000081903302,0.001456600148230791,0.0979029000736773,1203.1999560999684,1204.1999254003167,1204.3664743001573,1204.8832984999754,10.03135470021516,1212.3165597002953,0.0167192998342216,1212.3165597002953,0.12736159982159734,5.0,4.8822118998505175,1217.2332425001077,0.0037877997383475304,0.0972687997855246,1223.2333865999244,1223.4332367899829,6.2307295999489725,6.330582899972796,1224.4497441002168,1243.4331457899884,1243.4331279001199,26.230561499949545,26.33053410006687,1244.466521400027,,1246.4497642000206,0.015612899791449308,0.11386079993098974,1276.449671600014,30.013744299765676,,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,1276.549671600107,0.01407979940995574,0.11387419980019331,6.030332199763507,1282.5661866003647,,1282.6496298001148,1282.6496298001148,0.013747799675911665,0.11372029967606068,space,1.542829199694097,1284.2495103003457,1284.2495103003457,4.2899977415800095e-05,0.09811619995161891,num_9,4.119596700184047,1288.4331259900705,0.0017164000310003757,0.09810170019045472,1288.7498262003064,1289.216355590243,1289.5162809002213,1290.0162325902843,1290.3161436999217,1290.416299500037,1298.4161761002615,1298.4161761002615,1298.416153590288,0.014811500441282988,0.11435990035533905,1299.4160613003187,1300.3993697999977,1300.5993528002873,1301.0993437003344,10.014583000447601,1308.5328437001444,0.0010917000472545624,1308.5328437001444,0.09787630010396242,5.0,3.2978571001440287,1311.866587600205,0.002460000105202198,0.09734980016946793,1317.8828242002055,1318.0495580901393,6.213979099877179,6.314060400240123,1319.0661085001193,1338.0661497899332,1338.0660684001632,26.23060359992087,26.33069400023669,1339.065892700106,1341.065988600254,1341.065988600254,-0.000775500200688839,0.09724449971690774,1371.065950800199,30.030507799703628,,10.097956200130284,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,1371.1993325999938,0.031164499931037426,0.13052829960361123,6.030575099866837,1377.1994445002638,,1377.2991671003401,1377.2991671003401,0.030575899872928858,0.13042049948126078,space,1.3729409999214113,1378.7327274000272,1378.7327274000272,0.00010430021211504936,0.09816080005839467,num_9,4.212281200103462,1382.9992682902143,0.0022513000294566154,0.09797600004822016,1383.2990501001477,1383.799536290206,1384.0991962999105,1384.5825332902373,1384.8991058003157,1384.9825353999622,1392.9825484999456,1392.9825484999456,1392.9827513900586,0.01471639983355999,0.1146260998211801,1393.9992031003349,1394.9991784002632,1395.199193800334,1395.699168200139,10.014506499748677,1403.099036599975,0.0010762996971607208,1403.099036599975,0.09775119973346591,6.0,2.897959599737078,1406.0327114001848,0.0029008002020418644,0.09749060031026602,1412.032404600177,1412.2324794899673,6.230693000368774,6.330710400361568,1413.2491369000636,1432.2324987902307,1432.2121224999428,26.210410200059414,26.293572900351137,1433.2492216001265,1435.2323242002167,1435.2323242002167,3.9599835872650146e-05,0.09718800010159612,1465.2489796001464,30.013797900173813,,10.097840399947017,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,1465.3490292001516,0.014558100141584873,0.11390019999817014,6.0304263997823,1471.3655425999314,,1471.4488554000854,1471.4488554000854,0.013772399630397558,0.11385919991880655,space,1.6394503000192344,1473.148818100337,1473.148818100337,4.009995609521866e-05,0.09805350005626678,num_9,3.9731470001861453,1477.1654421902263,0.0010294001549482346,0.09916320024058223,1477.4653952000663,1477.9321587901563,1478.2490376001224,1478.7492285902613,1479.0487843002193,1479.1488403002732,1487.148789900355,1487.148789900355,1487.1488103900106,0.015839200001209974,0.11578579992055893,,1489.165481199976,1489.3320745001547,1489.8321098000742,10.032369200140238,1497.29856200004,0.03524550003930926,1497.29856200004,0.13239530008286238,1.0,3.131466600112617,1500.4657088001259,0.0025035999715328217,0.09788120025768876,1506.4653809000738,1506.6488561901265,6.214473200030625,6.314568399917334,1507.6652911002748,1526.6652941900306,1526.6652726000175,26.231155899818987,26.331135699991137,1527.665225900244,1529.665258999914,1529.665258999914,0.000157299917191267,0.09771179966628551,1559.681752400007,30.014268199913204,,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.7817927002907,0.014512499794363976,0.11429889965802431,1589.781897299923,30.014213899616152,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,1589.8816917999648,0.016230299603194,0.114281399641186,6.0140609997324646,1595.881636200007,,1595.9816618999466,1595.9816618999466,0.014324099756777287,0.11404329957440495,space,2.259165399707854,1598.2982765003107,1598.2982765003107,4.7099776566028595e-05,0.0978931998834014,num_9,3.9582028002478182,1602.3150042901748,0.0021730000153183937,0.09780160011723638,1602.6317159999162,1603.1150290901774,1603.4315741001628,1603.8983393899166,,1604.298263600096,1612.314927200321,1612.314927200321,1612.3149128901773,0.0012374999932944775,0.09776769997552037,1613.3315866999328,1614.3149292003363,1614.4982162001543,1614.9982342999429,10.031190699897707,1622.448071999941,0.03358439961448312,1622.448071999941,0.13091579964384437,2.0,2.76540149981156,1625.248409599997,0.0016067996621131897,0.09949899977073073,1631.2314069001004,1631.4147607899272,6.199194999877363,6.282389899715781,1632.431449000258,1651.4146650900134,1651.414705700241,26.199304699897766,26.316151999868453,1652.4313682001084,1654.4146902002394,1654.4146902002394,-0.0007648002356290817,0.09917929954826832,1684.4312586002052,30.01582789979875,,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,1684.5645570000634,0.016441399697214365,0.1157211996614933,5.999061099719256,1690.5812089000829,6.099011699669063,1690.6478701001033,1690.6478701001033,-0.00022900057956576347,0.09905819967389107,space,1.4326737001538277,1692.114535599947,1692.114535599947,4.4899992644786835e-05,0.09757190011441708,num_9,6.366428799927235,1698.5313039902599,0.0022827000357210636,0.11452759988605976,1698.8478040001355,1699.3311961899512,1699.6311488999054,1700.114430389926,1700.4311747001484,1700.531189700123,1708.5312340003438,1708.5312340003438,1708.5311571900734,0.0012697000056505203,0.09794710017740726,1709.5311899003573,1710.5476641999558,1710.7311023003422,1711.2311086999252,10.0312403999269,1718.681275300216,0.03396040014922619,1718.681275300216,0.1477589001879096,5.0,3.4482750999741256,1722.1478002001531,0.0015695998445153236,0.09916289988905191,1728.1644073002972,1728.331067090016,6.215672699734569,6.315701799932867,1729.3310090000741,1748.3309233902023,1748.331180300098,26.215862900018692,26.315577399916947,1749.3309748000465,1751.3309255000204,1751.3309255000204,0.01562759978696704,0.11561899958178401,1781.3308026003651,30.015476299915463,,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,1781.4641118003055,0.016102599445730448,0.11524209985509515,6.01545469975099,1787.4642557003535,,1787.564127900172,1787.564127900172,0.015389899723231792,0.11562779964879155,space,1.3805410000495613,1788.9808312999085,1788.9808312999085,3.6500394344329834e-05,0.09808200038969517,num_9,3.356105800252408,1792.3808385903017,0.0019278000108897686,0.09800380002707243,1792.6809606002644,1793.1640915899538,1793.4809652999975,1793.9640387902969,1794.2808759999461,1794.364049400203,1802.380710199941,1802.380710199941,1802.38073829012,0.0011101998388767242,0.09789209999144077,1803.380667900201,1804.3806762001477,1804.5642818002962,1805.0640211002901,10.014349599834532,1812.4973031003028,0.01766139967367053,1812.4973031003028,0.1145059997215867,1.0,2.597952399868518,1815.1308087999932,0.0035997997038066387,0.09821319999173284,1821.130613700021,1821.3139707903379,6.2148145996034145,6.314807499758899,1822.3306020000018,1841.3138763900847,1841.313845900353,26.21474500000477,26.31480299960822,1842.330535999965,1844.3305110000074,1844.3305110000074,0.0004874994046986103,0.09800949972122908,1874.3303736001253,30.031303099822253,,,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,1874.4637262001634,0.0320182996802032,0.13136249966919422,6.031179699581116,1880.4636739003472,,1880.5637348000892,1880.5637348000892,0.03146059950813651,0.13118189945816994,space,1.308882599696517,1881.9136570002884,1881.9136570002884,3.3800024539232254e-05,0.09916159976273775,num_9,3.5433469000272453,1885.513937390037,0.0026326999068260193,0.09775110008195043,1885.8303746003658,1886.3138198900037,1886.6303297001868,1887.0969357901254,,1887.4969734000042,1895.513639899902,1895.513639899902,1895.5136683900841,0.0011636000126600266,0.09783060010522604,1896.5302266003564,1897.5135833001696,1897.7135918000713,1898.1968689002097,10.014368100091815,1905.6135881999508,6.100162863731384e-06,1905.6135881999508,0.09788100002333522,5.0,3.0819274000823498,1908.7305356003344,0.0031037996523082256,0.0975339999422431,1914.746860400308,1914.913551290147,6.214229499921203,6.314229199662805,1915.930157800205,1934.930487990007,1934.9300918001682,26.230806299950927,26.330823000054806,1935.9300206000917,,1937.9467662000097,0.015759899746626616,0.11406399961560965,1967.9466113001108,30.014086099807173,,10.097698899917305,,,,,,,2777,Gustatory,2025-02-13_12h25.01.853,Gustatory_Condition_v2,2022.2.5,30.032113335085945,
