loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,p_port_8.stopped,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.3439774001017,403.3439774001017,0.006526699289679527,0.09931810013949871,5.0,1.8938630996271968,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.2770734000951,405.2770734000951,0.006733499467372894,0.09845659974962473,2.0,2.092855400405824,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.41040049958974,407.41040049958974,0.0063113002106547356,0.09922510012984276,5.0,2.1271591996774077,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.5772845996544,409.5772845996544,0.00753020029515028,0.09849440027028322,5.0,0.6251373002305627,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2437888998538,410.2437888998538,0.00747309997677803,0.09758029971271753,5.0,0.8244507005438209,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.1106078000739,411.1106078000739,0.0012574996799230576,0.0979469995945692,2.0,2.364478100091219,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,413.5107840001583,0.00034429971128702164,0.09775410033762455,419.51025559939444,6.014487800188363,419.69369099941105,419.69369099941105,0.07147080078721046,0.18120610062032938,6.014523000456393,,425.776934299618,425.776934299618,425.776934299618,0.06395520083606243,0.16441700048744678,431.4770778995007,431.7104030996561,6.0310941003263,6.131284601055086,437.7104802997783,12.031165000982583,,437.8438264001161,437.8438264001161,0.03116840124130249,0.13100340124219656,down,1.2481263000518084,439.127011699602,4.260055720806122e-05,0.09787300042808056,445.1273894002661,445.1273894002661,445.1273894002661,0.008676700294017792,0.0975339999422431,5.0,2.6566933998838067,,,,,,,425.69375079963356,425.69375079963356,437.77702589984983,437.77702589984983,6.097587700001895,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8274751994759,447.8274751994759,0.008017400279641151,0.09709279984235764,2.0,1.2567261001095176,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.1268266001716,449.1268266001716,0.007448699325323105,0.09758969955146313,5.0,6.624459099955857,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.7937401002273,455.7937401002273,0.007367799989879131,0.09755290020257235,5.0,0.7244996000081301,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5601140996441,456.5601140996441,0.007005400024354458,0.0984169002622366,5.0,0.6587907997891307,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.2603313997388,457.2603313997388,0.007388600148260593,0.09792890027165413,5.0,0.7581930002197623,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0769274001941,458.0769274001941,0.008548700250685215,0.11393079999834299,5.0,0.6400924008339643,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.74370499979705,458.74370499979705,0.0017590997740626335,0.09819039981812239,2.0,2.0970336999744177,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,460.87714179977775,0.0003266995772719383,0.09783319942653179,466.87666870001704,6.014073699712753,467.0433890996501,467.0433890996501,0.054798499681055546,0.1640777001157403,6.030923300422728,,473.1436721999198,473.1436721999198,473.1436721999198,0.06499440036714077,0.16453890036791563,478.8435484999791,479.0768269998953,6.0309102004393935,6.13107500039041,485.076869700104,12.030928200110793,,485.19348500017077,485.19348500017077,0.014164701104164124,0.11429820116609335,up,0.32982899993658066,485.5768045000732,2.4699606001377106e-05,0.09875509981065989,,491.59330980014056,491.59330980014056,0.023943699896335602,0.11546919960528612,5.0,1.9259560005739331,,,,,,,473.0434556994587,473.0434556994587,485.14355830010027,485.14355830010027,6.097339299507439,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.5768742002547,493.5768742002547,0.01006960030645132,0.11578890029340982,6.0,1.6732997000217438,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2768377000466,495.2768377000466,0.007331300526857376,0.09824009984731674,6.0,1.5923854000866413,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.91030029952526,496.91030029952526,0.0062293000519275665,0.09915809985250235,6.0,0.7271714992821217,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6935951001942,497.6935951001942,0.008990500122308731,0.11417439952492714,6.0,0.7393566993996501,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4601146997884,498.4601146997884,0.007519499398767948,0.09787589963525534,6.0,0.5246512992307544,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.02692899946123,499.02692899946123,0.00756980013102293,0.0975152999162674,2.0,1.0910578994080424,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1602285001427,500.1602285001427,0.0013381000608205795,0.09739310014992952,2.0,2.8638428999111056,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,503.06043929979205,0.000278400257229805,0.09775399975478649,509.0601126998663,6.031189199537039,509.2433274993673,509.2433274993673,0.0691885007545352,0.1810988001525402,6.014702199958265,,515.3434913996607,515.3434913996607,515.3434913996607,0.07107220031321049,0.18136340100318193,521.04328610003,521.24334549997,6.014419700950384,6.114500600844622,527.2433479996398,12.014422500506043,,527.376900699921,527.376900699921,0.014407001435756683,0.11447200085967779,up,0.49132470041513443,527.9102735994384,5.13000413775444e-05,0.09751759935170412,,533.9264663998038,533.9264663998038,0.019991199485957623,0.11426940001547337,4.0,2.928558800369501,,,,,,,515.2433639997616,515.2433639997616,527.3264453997836,527.3264453997836,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.8932547001168,536.8932547001168,0.0070131998509168625,0.09927219990640879,4.0,1.3263436993584037,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.2598743997514,538.2598743997514,0.007455199956893921,0.09941039979457855,4.0,0.6931844996288419,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9933345997706,538.9933345997706,0.007575199939310551,0.09759190026670694,4.0,0.4910923996940255,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.5266706002876,539.5266706002876,0.007524499669671059,0.09782029967755079,4.0,0.6581383002921939,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.2265941994265,540.2265941994265,0.0064350999891757965,0.09930859971791506,4.0,0.5937259998172522,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8602980002761,540.8602980002761,0.007191100157797337,0.09845730010420084,4.0,0.692259999923408,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.5935295000672,541.5935295000672,0.0010941997170448303,0.09863850008696318,3.0,2.598427100107074,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,544.2265731999651,0.0003247000277042389,0.09669709950685501,550.2432257998735,6.013215799815953,550.4100788999349,550.4100788999349,0.06871070060878992,0.18024959973990917,6.013195199891925,,556.5101466998458,556.5101466998458,556.5101466998458,0.06859540101140738,0.18009600043296814,562.2100481996313,562.4099528994411,6.013354700990021,6.113163900561631,568.4097940996289,12.01319340057671,,568.5431345999241,568.5431345999241,0.013308901339769363,0.11313580069690943,up,0.3885530000552535,568.9764622999355,4.350021481513977e-05,0.09789490047842264,,575.0097666997463,575.0097666997463,0.027020100504159927,0.13126630056649446,2.0,2.0386648001149297,,,,,,,556.4098396999761,556.4098396999761,568.5097728995606,568.5097728995606,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.0930375996977,577.0930375996977,0.01109859999269247,0.11461410019546747,2.0,0.6044103996828198,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7265820996836,577.7265820996836,0.00666350033134222,0.09929130040109158,2.0,0.5933817997574806,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.3766419002786,578.3766419002786,0.008303700014948845,0.11410750076174736,2.0,0.5402704002335668,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.9431026997045,578.9431026997045,0.007324699312448502,0.09809920005500317,2.0,0.5915513997897506,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5761982994154,579.5761982994154,0.007973700761795044,0.09778750035911798,2.0,0.5907671004533768,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2097969995812,580.2097969995812,0.0074723996222019196,0.09765559993684292,5.0,1.7247486002743244,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.9765275996178,581.9765275996178,0.0012472998350858688,0.0980920996516943,7.0,2.3313003992661834,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,584.3432751996443,0.0003108000382781029,0.09770660009235144,590.359799399972,6.01438770070672,590.5263944994658,590.5263944994658,0.07024750113487244,0.1810696003958583,6.014348100870848,,596.6098464997485,596.6098464997485,596.6098464997485,0.06223210133612156,0.1645319014787674,602.3096604999155,602.5429654000327,6.031005101278424,6.131004401482642,608.5429336996749,12.030974801629782,,608.676366600208,608.676366600208,0.03111410140991211,0.13107010163366795,up,1.015106400474906,609.7430181000382,4.659965634346008e-05,0.09804559964686632,615.7430739998817,615.7430739998817,615.7430739998817,0.010060999542474747,0.09791290014982224,5.0,2.022474500350654,,,,,,,596.5263253999874,596.5263253999874,608.609743299894,608.609743299894,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.8095661997795,617.8095661997795,0.006214199587702751,0.09900140017271042,2.0,1.8271885998547077,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.676326399669,619.676326399669,0.006411599926650524,0.09917580056935549,2.0,0.5271501000970602,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.2428810996935,620.2428810996935,0.0064232004806399345,0.09899280034005642,2.0,0.4940269999206066,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7763762995601,620.7763762995601,0.007520000450313091,0.09762530028820038,2.0,0.558076299726963,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.3930898001418,621.3930898001418,0.010712699964642525,0.1146534001454711,2.0,0.9051874000579119,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.3263614997268,622.3263614997268,0.007332100532948971,0.09829390048980713,2.0,0.9586602002382278,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3264298001304,623.3264298001304,0.0014182999730110168,0.09754969924688339,7.0,2.330764999613166,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,625.693089899607,0.0003334004431962967,0.09733389969915152,631.7096659997478,6.013993600383401,631.876125799492,631.876125799492,0.06833280064165592,0.18071480095386505,6.01404230017215,,637.9594470001757,637.9594470001757,637.9594470001757,0.06482430081814528,0.1641096007078886,643.6594560993835,643.8927699001506,6.030572600662708,6.130755701102316,649.8926735995337,12.030468900687993,,650.0261111995205,650.0261111995205,0.030652201734483242,0.13056040089577436,up,1.0813204003497958,651.1425498994067,1.2200325727462769e-05,0.09975630044937134,657.1428592996672,657.1428592996672,657.1428592996672,0.01637780014425516,0.11610710062086582,2.0,3.290401400066912,,,,,,,637.876141499728,637.876141499728,649.9594048997387,649.9594048997387,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.4762910995632,660.4762910995632,0.007525799795985222,0.0974891996011138,2.0,0.5577143998816609,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0927101001143,661.0927101001143,0.007443500682711601,0.11406789999455214,2.0,0.5409134002402425,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.6594126001,661.6594126001,0.007316499948501587,0.09770200029015541,2.0,0.6911236997693777,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.3926365999505,662.3926365999505,0.0064756004139781,0.09906760044395924,2.0,0.6601948002353311,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.1096358997747,663.1096358997747,0.007095900364220142,0.11396680027246475,5.0,1.641201900318265,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.7758607994765,664.7758607994765,0.006785900332033634,0.09801500011235476,2.0,1.1257041990756989,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9426961997524,665.9426961997524,0.0014100000262260437,0.09798390045762062,7.0,1.531114200130105,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,667.5096260001883,0.0003434000536799431,0.09751079976558685,673.5260274996981,6.013943400233984,673.6925337994471,673.6925337994471,0.07017000019550323,0.18059740029275417,6.0139268999919295,,679.7926161000505,679.7926161000505,679.7926161000505,0.06828170083463192,0.18072970025241375,685.4926642002538,685.6926163993776,6.0139519004151225,6.113853200338781,691.6925860997289,12.013899700716138,,691.8260297002271,691.8260297002271,0.014020301401615143,0.11381810065358877,down,0.8892293004319072,692.7592460000888,4.1999854147434235e-05,0.09772450011223555,698.7760359002277,698.7760359002277,698.7760359002277,0.00842989981174469,0.11448029987514019,5.0,3.1076047997921705,,,,,,,679.6927113998681,679.6927113998681,691.7925565997139,691.7925565997139,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.9089589994401,701.9089589994401,0.010354300029575825,0.09919500071555376,5.0,0.5899419002234936,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5426222002134,702.5426222002134,0.009080699644982815,0.09796409960836172,5.0,0.5566145004704595,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.1425633998588,703.1425633998588,0.008363300003111362,0.09753560088574886,2.0,1.2568409005180001,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4426616001874,704.4426616001874,0.007492600008845329,0.09785149991512299,5.0,1.1247261995449662,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.6089963996783,705.6089963996783,0.006520699709653854,0.09925550036132336,5.0,0.7936346996575594,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.4595157997683,706.4595157997683,0.00797369983047247,0.11472429987043142,5.0,0.6743435999378562,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.1592026995495,707.1592026995495,0.001931699924170971,0.09776579961180687,1.0,3.063408300280571,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,710.2594405002892,0.0002194000408053398,0.0980476001277566,716.2757649002597,6.01464750058949,716.4427001001313,716.4427001001313,0.06831180024892092,0.18194330018013716,6.0146356001496315,,722.5423818994313,722.5423818994313,722.5423818994313,0.07107160054147243,0.1813479010015726,728.242390899919,728.4424133999273,6.0147075010463595,6.114628600887954,734.4425980001688,12.014850300736725,,734.5756960995495,734.5756960995495,0.014765501022338867,0.11462880112230778,up,0.40351410023868084,735.0423758998513,3.8499943912029266e-05,0.09799979999661446,,741.0757241994143,741.0757241994143,0.02516769990324974,0.13143419940024614,5.0,1.640625599771738,,,,,,,722.4424018999562,722.4424018999562,734.5423515997827,734.5423515997827,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7422767998651,742.7422767998651,0.007342400029301643,0.09737339988350868,2.0,1.257798700593412,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
