loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1750271000201,430.1750271000201,0.009622100042179227,0.11602730001322925,5.0,1.2074751999462023,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.40817760000937,431.40817760000937,0.006944000022485852,0.09925690002273768,5.0,1.4933248000452295,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.9415000999579,432.9415000999579,0.006771999993361533,0.0991611999925226,5.0,0.9601378999650478,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.9583799999673,433.9583799999673,0.007874500006437302,0.11445090000052005,5.0,0.940748899942264,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.924957399955,434.924957399955,0.007958099944517016,0.09726289997342974,5.0,0.8235874000238255,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.79142380005214,435.79142380005214,0.00647770008072257,0.09901680005714297,3.0,1.0936685999622568,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.9247502000071,436.9247502000071,0.0018851999193429947,0.09730759996455163,3.0,2.3965640000533313,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,439.3583874000469,0.0003360999980941415,0.09791350003797561,445.3748446999816,6.0144241999369115,445.5415298000444,445.5415298000444,0.07461030001286417,0.18113639997318387,6.014459799975157,451.6417569000041,451.6417569000041,451.6417569000041,0.06689010001718998,0.18111620005220175,457.3415252000559,457.54152780002914,6.014483200036921,6.114377900026739,463.54153339995537,12.01449039997533,463.6580320999492,463.6580320999492,0.014332500053569674,0.09775820001959801,up,0.7391353000421077,464.4415313999634,3.760005347430706e-05,0.09775439999066293,,470.4752986000385,470.4752986000385,0.025896599981933832,0.13142850005533546,3.0,1.9395480999955907,,,,,,,463.62465989997145,463.62465989997145,451.5247281000484,451.5247281000484,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.45854470005725,472.45854470005725,0.008209999999962747,0.11430060002021492,5.0,1.706924100057222,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.20807789999526,474.20807789999526,0.0074090000707656145,0.11387580004520714,3.0,2.741004800074734,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.99170220003,476.99170220003,0.00799610000103712,0.11417580000124872,3.0,0.9404921000823379,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.9582117999671,477.9582117999671,0.00796509999781847,0.09759779996238649,3.0,1.0906284999800846,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.1082615000196,479.1082615000196,0.007784000015817583,0.11411069997120649,3.0,2.573962499969639,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.7081361999735,481.7081361999735,0.007193699944764376,0.09797649993561208,3.0,1.2254123000893742,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.9749837999698,482.9749837999698,0.0014178999699652195,0.09771780006121844,6.0,3.330903899972327,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,486.34150410001166,0.0002666000509634614,0.09781599999405444,492.3581912999507,6.014536899980158,492.52488549996633,492.52488549996633,0.08284759998787194,0.18164070008788258,6.014569099992514,498.6248702999437,498.6248702999437,498.6248702999437,0.07330600009299815,0.18124160007573664,504.32479820004664,504.52498250000644,6.0147236000048,6.114465200109407,510.5248150000116,12.014546800055541,510.65815230004955,510.65815230004955,0.014579600072465837,0.11448600003495812,up,0.698351199971512,511.4081394999521,4.870002157986164e-05,0.09790860000066459,517.4083512000507,517.4083512000507,517.4083512000507,0.00892819999717176,0.09791280003264546,3.0,2.3233517999760807,,,,,,,510.60799719998613,510.60799719998613,498.5248281999957,498.5248281999957,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7747238000156,519.7747238000156,0.007447600015439093,0.09799649997148663,3.0,1.4915440999902785,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.3251350000501,521.3251350000501,0.00883629999589175,0.11405430000741035,3.0,0.8727741999318823,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2247571999906,522.2247571999906,0.007529699942097068,0.09936290001496673,3.0,0.8930361999664456,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.1579432999715,523.1579432999715,0.007011499954387546,0.09909579996019602,5.0,1.3930753000313416,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5913408000488,524.5913408000488,0.0076988000655546784,0.09755609999410808,3.0,1.2578362999483943,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.8915351999458,525.8915351999458,0.008488699910230935,0.09808819997124374,3.0,0.9905533000128344,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.9248433000175,526.9248433000175,0.0014716999139636755,0.09727159992326051,6.0,2.763904400053434,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,529.7248112000525,0.0001466000685468316,0.0991605999879539,535.7414245000109,6.015834200079553,535.9081569999689,535.9081569999689,0.08146800007671118,0.18265030009206384,6.0158241000026464,542.0082086999901,542.0082086999901,542.0082086999901,0.07354090013541281,0.1826943000778556,547.7081008000532,547.9082446000539,6.016011900035664,6.115788400056772,553.9082383000059,12.015981400036253,554.0414150999859,554.0414150999859,0.01616450014989823,0.1157397001516074,down,4.291519499965943,558.3913797000423,3.979995381087065e-05,0.0979891000315547,564.4081999999471,564.4081999999471,564.4081999999471,0.010714199976064265,0.11467759998049587,5.0,2.7050050999969244,,,,,,,554.008093600045,554.008093600045,541.9082299999427,541.9082299999427,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.1584447999485,567.1584447999485,0.008186399936676025,0.1144322999753058,5.0,1.9406913000857458,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.1415838999674,569.1415838999674,0.007849000045098364,0.11434450000524521,5.0,0.7407871999312192,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9078612000449,569.9078612000449,0.007712999940849841,0.09774570004083216,5.0,0.6244218000210822,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.5747269999702,570.5747269999702,0.006863099988549948,0.09949189994949847,3.0,1.1936333999037743,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8080973000033,571.8080973000033,0.006753600086085498,0.09928060008678585,5.0,1.0938677999656647,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.9415520000039,572.9415520000039,0.006978300050832331,0.0983851000200957,5.0,0.7925737000769004,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7749863000354,573.7749863000354,0.0006998999742791057,0.09928510000463575,3.0,2.066439599962905,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,575.8747268000152,0.0004002000205218792,0.09719460003543645,581.8746965000173,6.03050340001937,582.0581974999513,582.0581974999513,0.0753220000769943,0.18075440009124577,6.013789499993436,588.1580167999491,588.1580167999491,588.1580167999491,0.06765140010975301,0.18066980002913624,593.8580482000252,594.0582799999975,6.014090800075792,6.113778300117701,600.0580290999496,12.013827500049956,600.1913541000104,600.1913541000104,0.013892300077714026,0.11385000008158386,up,0.6216922000749037,600.8747105000075,4.880002234131098e-05,0.09745060000568628,,606.9085055999458,606.9085055999458,0.02479890000540763,0.13083690009079874,3.0,3.040877600084059,,,,,,,600.1579718999565,600.1579718999565,588.058040700038,588.058040700038,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9914984999923,609.9914984999923,0.010035599931143224,0.11413709993939847,5.0,1.438378799939528,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.4580395000521,611.4580395000521,0.007056400063447654,0.09805000002961606,3.0,1.3921268000267446,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9083142000018,612.9083142000018,0.008436899981461465,0.11444859998300672,3.0,1.2068820999702439,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.1411948000314,614.1411948000314,0.007601600023917854,0.09786650002934039,3.0,1.1912435999838635,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.3745664999587,615.3745664999587,0.006623600027523935,0.09913210000377148,3.0,1.1934907999821007,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.6078426999738,616.6078426999738,0.007303499965928495,0.0995262999786064,3.0,0.6931297000264749,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.3414967999561,617.3414967999561,0.0007374000269919634,0.09922740003094077,6.0,1.6329587999498472,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,619.0079805999994,0.00022909999825060368,0.1146932999836281,625.0247484999709,6.01460859994404,625.207761800033,625.207761800033,0.08349939994513988,0.19802230002824217,6.031454700045288,631.291288999957,631.291288999957,631.291288999957,0.08209330006502569,0.1816381000680849,636.9912895000307,637.191269599949,6.014667900046334,6.114926000009291,643.1912763,12.01467040006537,643.3245685000438,643.3245685000438,0.015000500017777085,0.11458749999292195,down,0.43230049998965114,643.7912724999478,4.299997817724943e-05,0.09786570002324879,649.7911137000192,649.7911137000192,649.7911137000192,0.00818409991916269,0.09773399995174259,5.0,2.0573358999099582,,,,,,,643.2914424999617,643.2914424999617,631.1911626999499,631.1911626999499,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.9081571999704,651.9081571999704,0.008233699947595596,0.11477019998710603,5.0,0.9408109000651166,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.8747368999757,652.8747368999757,0.006603099987842143,0.09864819992799312,5.0,0.9262138999765739,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.841061300016,653.841061300016,0.005760300089605153,0.09943290008231997,3.0,5.1614149999804795,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0579225999536,659.0579225999536,0.007846699911169708,0.11399039998650551,5.0,1.1070081000216305,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1912730999757,660.1912730999757,0.006762599921785295,0.09915769996587187,5.0,0.7600702000781894,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.9913548999466,660.9913548999466,0.007889300002716482,0.09768790006637573,5.0,0.7238850999856368,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.7579565000487,661.7579565000487,0.0020979000255465508,0.09687010000925511,3.0,2.39589090005029,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,664.1914418999804,0.00027100008446723223,0.09782150003593415,670.2078710000496,6.014453400042839,670.4577537999721,670.4577537999721,0.15551280009094626,0.26488580007571727,6.031065400107764,676.4912367999787,676.4912367999787,676.4912367999787,0.08668800012674183,0.19795420009177178,682.1912620000076,682.3911073999479,6.031148500042036,6.131057200138457,688.391126499977,12.031119100051,688.5245763000567,688.5245763000567,0.031188600114546716,0.1311025001341477,up,0.6404409999959171,689.2244394000154,5.1200040616095066e-05,0.09801350010093302,,695.2577921999618,695.2577921999618,0.025980500038713217,0.1314360999967903,5.0,2.706311200046912,,,,,,,688.4910737000173,688.4910737000173,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.9910719000036,697.9910719000036,0.006666100001893938,0.09908690000884235,5.0,2.7605222000274807,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.7912702000467,700.7912702000467,0.009186399984173477,0.09805789997335523,5.0,0.8897897000424564,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.7244257000275,701.7244257000275,0.00748639996163547,0.0980116999708116,5.0,0.6581280999816954,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.4411351999734,702.4411351999734,0.007837199955247343,0.11420579999685287,3.0,1.907465200056322,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.37439370004,704.37439370004,0.0061845999443903565,0.099048399948515,5.0,1.0271750000538304,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.4411167999497,705.4411167999497,0.007498800056055188,0.09780959994532168,5.0,1.3582153000170365,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.8412606000202,706.8412606000202,0.0014627999626100063,0.09737350000068545,3.0,1.6973940999014303,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,708.5745737999678,0.00016140006482601166,0.09901770006399602,714.5910684999544,6.015629300032742,714.7580461000325,714.7580461000325,0.08093280007597059,0.1823778001125902,6.015651800087653,720.8578937000129,720.8578937000129,720.8578937000129,0.07211710012052208,0.18235880008433014,726.5576646999689,726.7580510999542,6.016030800063163,6.115645700134337,732.7576866999734,12.015633100061677,732.8910410000244,732.8910410000244,0.015911500086076558,0.11567800014745444,down,0.4502561000408605,733.3910424000351,7.82000133767724e-05,0.09801079996395856,,739.4245344999945,739.4245344999945,0.02540659997612238,0.13136779994238168,5.0,1.8735579999629408,,,,,,,732.8577315999428,732.8577315999428,720.7577654999914,720.7577654999914,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.3242280000122,741.3242280000122,0.007653500069864094,0.09783860004972667,5.0,0.7912361000198871,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.1745566000463,742.1745566000463,0.007792299962602556,0.11404759995639324,5.0,0.7406190000474453,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.9411615000572,742.9411615000572,0.008474200032651424,0.09767950000241399,3.0,1.423665100010112,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.4077194000129,744.4077194000129,0.00932410010136664,0.09947830007877201,5.0,1.5244683999335393,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.9743634000188,745.9743634000188,0.008397100027650595,0.09777280001435429,5.0,0.6238635999616235,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.6580401000101,746.6580401000101,0.008668299997225404,0.1138899999205023,5.0,1.0064420000417158,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.6910571999615,747.6910571999615,0.0012945999624207616,0.09762969997245818,3.0,1.8974850999657065,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
