loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,855.0203491998836,0.00013250019401311874,0.09918999997898936,861.0368025000207,6.015775099862367,861.2035822998732,861.2035822998732,0.07823350001126528,0.18276239978149533,6.015788299962878,867.3036985001527,867.3036985001527,867.3036985001527,0.07679679989814758,0.18239039974287152,873.0034520998597,873.2035194998607,6.015901899896562,6.115763899870217,879.203421600163,12.015804499853402,879.3034489997663,879.3034489997663,879.3367555998266,879.3367555998266,0.015985599718987942,0.11575019964948297,down,0.46486329985782504,879.8534447997808,5.029980093240738e-05,0.09796250006183982,885.8533927998506,885.8533927998506,0.00892949989065528,0.09799169981852174,6.0,2.3566720001399517,,,,,,,885.8533927998506,867.203453999944,867.203453999944,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2534290999174,888.2534290999174,0.0072966995649039745,0.09810199961066246,5.0,1.2250165999867022,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.5200672000647,889.5200672000647,0.00816550012677908,0.09828460030257702,4.0,2.257499699946493,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.8369897999801,891.8369897999801,0.008335199672728777,0.1145032998174429,5.0,3.773737299721688,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.6367334001698,895.6367334001698,0.006917900405824184,0.09913260024040937,1.0,2.959971900098026,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.653567600064,898.653567600064,0.008338499814271927,0.114268499892205,1.0,0.7402121997438371,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.4201601999812,899.4201601999812,0.006682700011879206,0.09834290016442537,2.0,2.5592277999967337,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.020324899815,902.020324899815,0.0014947997406125069,0.09719619993120432,2.0,5.163599400315434,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,907.2202770998701,0.0003450000658631325,0.097643599845469,913.2366852001287,6.01428660005331,913.4034715997986,913.4034715997986,0.07452769996598363,0.18106439989060163,6.014145799912512,919.5035171001218,919.5035171001218,919.5035171001218,0.07051849970594049,0.18097229953855276,925.2035387000069,925.4034675997682,6.014304199721664,6.114083799533546,931.4032931001857,12.014129999559373,931.5033165002242,931.5033165002242,931.536651799921,931.536651799921,0.014298599679023027,0.1141530997119844,down,2.8646995001472533,934.4532967000268,4.269974306225777e-05,0.09782359981909394,940.4533080998808,940.4533080998808,0.010364399757236242,0.09797080000862479,1.0,4.155326399952173,,,,,,,940.4533080998808,919.4033221998252,919.4033221998252,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.6533137001097,944.6533137001097,0.007442799862474203,0.09781359974294901,5.0,2.8581010000780225,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.5533052999526,947.5533052999526,0.007574300281703472,0.0978799001313746,4.0,4.558054399676621,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.1531295999885,952.1531295999885,0.007552099879831076,0.09784290008246899,5.0,1.791585700120777,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.9864222002216,953.9864222002216,0.0068026999942958355,0.09872369980439544,6.0,2.192864099983126,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.2204125002027,956.2204125002027,0.007139600347727537,0.09725910006090999,2.0,3.158037600107491,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.4365713000298,959.4365713000298,0.00991469994187355,0.11439340002834797,1.0,1.3053259002044797,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.769996299874,960.769996299874,0.0007070000283420086,0.09903929987922311,2.0,2.3659763000905514,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,963.1701680999249,0.00013560010120272636,0.09952190006151795,969.1698946999386,5.999335899949074,969.3367082998157,969.3367082998157,0.05065099988132715,0.16590330004692078,5.999155899975449,975.4365555997938,975.4365555997938,975.4365555997938,0.054948799777776,0.16586099984124303,981.1364799002185,981.3364833001979,5.999182099942118,6.099357099737972,987.3366131000221,11.999323799740523,987.4364748001099,987.4364748001099,987.4698251998052,987.4698251998052,-7.400289177894592e-06,0.09913729969412088,up,0.587506499607116,988.1031614998356,4.0899962186813354e-05,0.11441670032218099,994.1033481000923,994.1033481000923,0.0064894999377429485,0.09799050027504563,6.0,11.659067600034177,,,,,,,994.1033481000923,975.3367308001034,975.3367308001034,6.0994243999011815,12.09917419962585,6.099096700083464,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.80325740017,1005.80325740017,0.007016300223767757,0.09918450005352497,2.0,2.7931042998097837,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.6362260999158,1008.6362260999158,0.007319000083953142,0.09796940023079515,4.0,2.991897900123149,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.669617800042,1011.669617800042,0.006513000000268221,0.09914990002289414,1.0,1.2271702997386456,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.9533514999785,1012.9533514999785,0.007978599984198809,0.11430929973721504,1.0,0.7071404000744224,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.6863114000298,1013.6863114000298,0.007981800008565187,0.0978362001478672,1.0,1.491121799685061,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.2197048999369,1015.2197048999369,0.007991600316017866,0.09752160031348467,1.0,2.9905400997959077,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.2531352001242,1018.2531352001242,0.0017413999885320663,0.09780539991334081,7.0,1.9637271999381483,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1020.2532436000183,0.0003120000474154949,0.09769470011815429,1026.2697347002104,6.014287900179625,1026.4364765998907,1026.4364765998907,0.06818909989669919,0.18103029998019338,6.014283000025898,1032.536402599886,1032.536402599886,1032.536402599886,0.07917629973962903,0.18082959996536374,1038.2363991998136,1038.4362849001773,6.014249799773097,6.114236100111157,1044.4363127001561,12.014282600022852,1044.5195626001805,1044.5195626001805,1044.5696197999641,1044.5696197999641,0.014458199962973595,0.1309144999831915,up,9.352130400016904,1053.9696042998694,4.329998046159744e-05,0.09813050040975213,1059.9870116999373,1059.9870116999373,0.009469100274145603,0.11464100005105138,2.0,5.439422899857163,,,,,,,1059.9870116999373,1032.4362881998532,1032.4362881998532,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.4528128998354,1065.4528128998354,0.0070731001906096935,0.09807860013097525,6.0,3.425734299700707,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.9195679998957,1068.9195679998957,0.006666699890047312,0.09896250022575259,5.0,2.593374699819833,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.5529323997907,1071.5529323997907,0.0062861996702849865,0.09881410002708435,5.0,2.960176599677652,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.569732700009,1074.569732700009,0.008105599787086248,0.11441229982301593,2.0,7.607178799808025,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.2030027001165,1082.2030027001165,0.006660700310021639,0.09926349995657802,1.0,2.060482599772513,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.3030301001854,1084.3030301001854,0.006581900175660849,0.09919370012357831,1.0,1.193739800248295,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.5360705000348,1085.5360705000348,0.0012595001608133316,0.09799499996006489,2.0,2.298005399759859,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1087.86982979998,0.00014190003275871277,0.09928780002519488,1093.8695747000165,5.99925920041278,1094.036225600168,1094.036225600168,0.052634000312536955,0.16611360013484955,5.99922230001539,1100.136074199807,1100.136074199807,1100.136074199807,0.05410159984603524,0.1658537001349032,1105.8361439001746,1106.0361170000397,5.999242499936372,6.099344199988991,1112.036083499901,11.999219399876893,1112.1361023001373,1112.1361023001373,1112.1694399998523,1112.1694399998523,5.6199729442596436e-05,0.09921999974176288,up,0.3601850001141429,1112.569442700129,4.499964416027069e-05,0.09786630002781749,1118.5866065998562,1118.5866065998562,0.025523100048303604,0.11448680004104972,6.0,8.223173100035638,,,,,,,,1100.0361228999682,1100.0361228999682,6.099249100312591,12.09922630013898,6.099059900268912,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.8696023998782,1126.8696023998782,0.008020599838346243,0.11402420001104474,5.0,1.5737345996312797,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.4692990002222,1128.4692990002222,0.005982600152492523,0.09924730006605387,1.0,1.7944128001108766,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.302688700147,1130.302688700147,0.007980000227689743,0.09938570018857718,5.0,2.2256216001696885,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.5692174998112,1132.5692174998112,0.0066177998669445515,0.09903929987922311,2.0,1.4935001996345818,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.1025618999265,1134.1025618999265,0.0068731000646948814,0.09920499986037612,2.0,0.526821100153029,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.6694469000213,1134.6694469000213,0.008274899795651436,0.0978139997459948,4.0,1.2573897000402212,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.9694981002249,1135.9694981002249,0.0007063001394271851,0.09945960016921163,1.0,1.733057000208646,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1137.736253700219,0.0002639000304043293,0.09794740006327629,1143.7526882998645,6.0146099999547005,1143.985706300009,1143.985706300009,0.1460823998786509,0.2481406000442803,6.014603500254452,1150.019384500105,1150.019384500105,1150.019384500105,0.0682018999941647,0.1812598998658359,1155.7192987999879,1155.9192723999731,6.014688599854708,6.1145779001526535,1161.9194519999437,12.01478759991005,1162.017146800179,1162.017146800179,1162.0337689002044,1162.0337689002044,0.012556899804621935,0.11238930001854897,up,0.45572609966620803,1162.5359311001375,5.110027268528938e-05,0.09797850018367171,1168.5699922000058,1168.5699922000058,0.026707500219345093,0.13145780004560947,5.0,3.572280799970031,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.1691664000973,1172.1691664000973,0.0067877997644245625,0.0990096996538341,6.0,1.3272627000696957,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.5358158000745,1173.5358158000745,0.006580699700862169,0.0987436999566853,2.0,2.2266997997649014,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.8192516001873,1175.8192516001873,0.008829899597913027,0.11394519964233041,2.0,0.7394111002795398,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.5858840001747,1176.5858840001747,0.007568600121885538,0.09786379989236593,1.0,2.4911228995770216,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.119347400032,1179.119347400032,0.008574699983000755,0.09750179992988706,2.0,3.258049299940467,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.4191867001355,1182.4191867001355,0.006940599996596575,0.09889939986169338,1.0,0.959391700103879,,,,,,,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.4193524997681,1183.4193524997681,0.0015853000804781914,0.09765660017728806,7.0,1.997496200259775,,,,,,,9412,Moral,2024-08-20_18h12.32.876,MoralCondition_v2,2022.2.5,29.987066546045362,
