loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.8695623995736,567.8695623995736,0.0068025002256035805,0.09918620018288493,2.0,5.926763500086963,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8361184997484,573.8361184997484,0.006896500010043383,0.09908349998295307,5.0,5.293316800147295,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.16961049987,579.16961049987,0.007403400260955095,0.09778909990563989,5.0,2.0581264002248645,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.2695322996005,581.2695322996005,0.006685299798846245,0.09927729982882738,2.0,3.62672120006755,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9360559997149,584.9360559997149,0.007945300079882145,0.09786539990454912,4.0,7.457514700014144,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.4362074998207,592.4362074998207,0.0012493999674916267,0.09726909967139363,2.0,6.363846900407225,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,598.8362727998756,0.0002255002036690712,0.09778010006994009,604.8527874997817,6.0143660004250705,605.0860360995866,605.0860360995866,0.1425109002739191,0.2477373001165688,6.014343299902976,611.1191968997009,611.1191968997009,611.1191968997009,0.07353720022365451,0.1809350000694394,616.8193824999034,617.0193698997609,6.014263200107962,6.114240699913353,623.0193755999207,12.014258699957281,623.1526801995933,623.1526801995933,0.014493599999696016,0.11426329985260963,up,0.7769220005720854,623.9506297996268,2.2499822080135345e-05,0.08406649995595217,,629.9692102000117,629.9692102000117,0.008910099975764751,0.10255589988082647,6.0,8.694715300109237,,,,,,,,,623.119437799789,623.119437799789,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.7028011996299,638.7028011996299,0.0075566996820271015,0.09921319968998432,4.0,3.959114800207317,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.7198556996882,642.7198556996882,0.007924100384116173,0.1144904000684619,5.0,3.3073456999845803,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0525330998935,646.0525330998935,0.009058000054210424,0.09928379999473691,2.0,6.357702100183815,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.4694856000133,652.4694856000133,0.00911100022494793,0.11384100001305342,1.0,2.538977100048214,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0359365995973,655.0359365995973,0.007341600023210049,0.09772940026596189,5.0,2.825016399845481,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.9025405999273,657.9025405999273,0.009195299819111824,0.0990065997466445,3.0,4.924437900073826,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8693448998965,662.8693448998965,0.0014224997721612453,0.09757349966093898,2.0,3.4801667002029717,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,666.3857905999757,9.169988334178925e-05,0.0987257999368012,672.402557299938,6.015616899821907,672.5693789999932,672.5693789999932,0.08033469971269369,0.1825589998625219,6.015787599608302,678.6692412998527,678.6692412998527,678.6692412998527,0.07890359964221716,0.18264269968494773,684.3692412995733,684.5692030997016,6.015626599546522,6.115683499723673,690.5692203999497,12.015635499730706,690.7025249996223,690.7025249996223,0.01594099961221218,0.11554989963769913,up,1.2425538003444672,692.0025247996673,5.020014941692352e-05,0.09801140008494258,,698.0360481999815,698.0360481999815,0.02779940003529191,0.13142430037260056,2.0,4.137991799972951,,,,,,,678.5692691998556,678.5692691998556,690.669380299747,690.669380299747,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.2024494996294,702.2024494996294,0.007342800032347441,0.09863869985565543,5.0,3.1256673000752926,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.3690560995601,705.3690560995601,0.007186099886894226,0.09808889962732792,6.0,4.658430499956012,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0690764999017,710.0690764999017,0.0068282997235655785,0.09957179985940456,2.0,5.026884800288826,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1526958998293,715.1526958998293,0.009744300041347742,0.1138359997421503,2.0,2.0050766998901963,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.1862107999623,717.1862107999623,0.0074767000041902065,0.09764479985460639,1.0,2.258018100168556,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.5023970999755,719.5023970999755,0.00918320007622242,0.11429920000955462,1.0,1.8060368997976184,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.3359472998418,721.3359472998418,0.0007107001729309559,0.09911199985072017,7.0,4.232992200180888,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,725.6026363996789,0.00013250019401311874,0.09905049996450543,731.6026645000093,5.999156599864364,731.7690745997243,731.7690745997243,0.060440899804234505,0.16592830000445247,6.032355200033635,737.9025152996182,737.9025152996182,737.9025152996182,0.0922177997417748,0.19920239970088005,743.6024972996674,743.8024331997149,6.032383599784225,6.132471399847418,749.8025028998964,12.0324637000449,749.9357195999473,749.9357195999473,0.03248209971934557,0.1323008998297155,up,1.4737614002078772,751.4691052995622,4.989979788661003e-05,0.09770959988236427,,757.5025081997737,757.5025081997737,0.026737499982118607,0.13093349989503622,1.0,3.9718557000160217,,,,,,,737.7692372999154,737.7692372999154,749.9023758997209,749.9023758997209,6.099074000027031,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.5024561998434,761.5024561998434,0.007769400253891945,0.09760430036112666,1.0,2.39103680010885,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.9526537000202,763.9526537000202,0.007893300149589777,0.11395350005477667,5.0,2.7404493000358343,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7191418996081,766.7191418996081,0.007398400455713272,0.09779120003804564,6.0,4.424819299951196,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.1856425995938,771.1856425995938,0.0076418002136051655,0.09758340008556843,1.0,2.991172700189054,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.2191009996459,774.2191009996459,0.00852429959923029,0.09792539989575744,1.0,3.6237896997481585,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.8857339997776,777.8857339997776,0.007816399913281202,0.09773779986426234,3.0,5.09114640019834,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.019118399825,783.019118399825,0.0014764000661671162,0.09706959966570139,7.0,2.630068500060588,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,785.6860230998136,0.00036509986966848373,0.09805119968950748,791.6856622998603,6.031234299764037,791.918996299617,791.918996299617,0.11724919965490699,0.23142219986766577,6.031158399768174,797.9689399995841,797.9689399995841,797.9689399995841,0.08185309963300824,0.18137369956821203,803.6689447998069,803.8689305996522,6.014521199744195,6.114468399900943,809.8689033999108,12.014478399883956,810.0022610998712,810.0022610998712,0.01465659961104393,0.11435789940878749,up,1.7994622006081045,811.8527912995778,2.0899809896945953e-05,0.09966670023277402,,817.8687370996922,817.8687370996922,0.02599160000681877,0.1159204002469778,1.0,3.99098140001297,,,,,,,,,809.9689173996449,809.9689173996449,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.9021326997317,821.9021326997317,0.00656449981033802,0.09902699990198016,1.0,2.0605697999708354,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0021164999343,824.0021164999343,0.00657479977235198,0.09910380002111197,4.0,2.8935787002556026,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.9356637997553,826.9356637997553,0.007936100009828806,0.09717029985040426,1.0,2.090343799907714,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0688119996339,829.0688119996339,0.006912699900567532,0.0993329999037087,1.0,2.0933699002489448,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.2023097998463,831.2023097998463,0.007408399600535631,0.0975109999999404,1.0,2.5578211001120508,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.8024249998853,833.8024249998853,0.007150299847126007,0.09732369985431433,4.0,2.791017399635166,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.6355289998464,836.6355289998464,0.0006943000480532646,0.09927230002358556,7.0,2.1330943000502884,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,838.8024414000101,0.00015169987455010414,0.09939279966056347,844.8188606998883,6.016303399577737,845.0023741996847,845.0023741996847,0.08500129962339997,0.1994408997707069,5.9993358994834125,851.0687989997678,851.0687989997678,851.0687989997678,0.05507939960807562,0.16621889965608716,856.7690324997529,856.9688070998527,5.999440999701619,6.099284599535167,862.9687609998509,11.999334199819714,863.1020813998766,863.1020813998766,0.0005433997139334679,0.09925819933414459,up,1.195254200603813,864.3354158997536,3.860006108880043e-05,0.09783719992265105,870.3353620995767,870.3353620995767,870.3353620995767,0.009137500077486038,0.09777710027992725,5.0,4.1231741001829505,,,,,,,851.0687989997678,851.0687989997678,863.0687806997448,863.0687806997448,,6.0993333999067545,12.099386499729007,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.5020596999675,874.5020596999675,0.007257699966430664,0.09913609968498349,1.0,1.8929677000269294,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.4351936997846,876.4351936997846,0.008070299867540598,0.09789769956842065,3.0,5.357496900018305,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.8354538995773,881.8354538995773,0.007428999990224838,0.09810870001092553,1.0,2.192016299813986,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.0687897996977,884.0687897996977,0.006799799855798483,0.09847729979082942,1.0,1.7927040001377463,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.9022547998466,885.9022547998466,0.010390199720859528,0.09898580005392432,4.0,2.756675499957055,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.702556299977,888.702556299977,0.0066605000756680965,0.0986524997279048,1.0,1.5928865000605583,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.3354724999517,890.3354724999517,0.0014816001057624817,0.09752919990569353,7.0,3.1973590003326535,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,893.5690247998573,0.0002864999696612358,0.09787200018763542,899.5853990996256,6.014449900016189,899.751957600005,899.751957600005,0.07918970007449389,0.18119890009984374,6.014408700168133,905.8518899995834,905.8518899995834,905.8518899995834,0.07531910017132759,0.18124220008030534,911.5519539997913,911.7519202996045,6.014403400011361,6.114405300002545,917.751943399664,12.01444029994309,917.8852580999956,917.8852580999956,0.014580899849534035,0.1143429996445775,up,1.3168844999745488,919.2352377995849,4.029972478747368e-05,0.09748280001804233,,925.2520902999677,925.2520902999677,0.02508879965171218,0.11411149986088276,2.0,4.89012819994241,,,,,,,905.7519839997403,905.7519839997403,917.8519394998439,917.8519394998439,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.1852837996557,930.1852837996557,0.007371899671852589,0.09795469976961613,4.0,2.925147899892181,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.1518190000206,933.1518190000206,0.006685500033199787,0.0990701001137495,3.0,2.560384599957615,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.7517622997984,935.7517622997984,0.006525599863380194,0.09918930009007454,4.0,4.826966400258243,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.635184600018,940.635184600018,0.007770600263029337,0.11419890029355884,4.0,1.8076331000775099,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.468393899966,942.468393899966,0.006692599970847368,0.0991453998722136,5.0,6.793436599895358,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.3017138997093,949.3017138997093,0.006660900078713894,0.09929129993543029,1.0,1.89381660008803,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.2353562996723,951.2353562996723,0.0014718002639710903,0.09777009999379516,2.0,8.597650300245732,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,959.8688791999593,0.0002652001567184925,0.09798180032521486,965.8851174996234,6.014551400206983,966.0519104995765,966.0519104995765,0.07900660019367933,0.18143530003726482,6.0144257000647485,972.1518345000222,972.1518345000222,972.1518345000222,0.06852860003709793,0.1812427002005279,977.8517461996526,978.0518188998103,6.014544200152159,6.1147419000044465,984.0517491996288,12.014558400027454,984.185017099604,984.185017099604,0.014529299922287464,0.11436389992013574,up,1.1920764003880322,985.4350615995936,4.280032590031624e-05,0.0981053002178669,991.4349634996615,991.4349634996615,991.4349634996615,0.006788400001823902,0.09814560040831566,2.0,5.358954700175673,,,,,,,972.0349369999021,972.0349369999021,984.1516758999787,984.1516758999787,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.8351666997187,996.8351666997187,0.006572199985384941,0.09911560034379363,3.0,8.193753800354898,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0682396995835,1005.0682396995835,0.006753799971193075,0.0993630001321435,1.0,1.760298099834472,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.8683417998254,1006.8683417998254,0.00851200008764863,0.09795810002833605,2.0,1.9906895998865366,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.9014506996609,1008.9014506996609,0.008420899976044893,0.09907240001484752,4.0,4.358518599998206,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.301632499788,1013.301632499788,0.006957100238651037,0.09913749992847443,4.0,3.2932234997861087,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.6518127997406,1016.6518127997406,0.009813699871301651,0.11407520016655326,4.0,2.805312399752438,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.4850162998773,1019.4850162998773,0.001632599625736475,0.09720519976690412,2.0,2.663728700019419,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1022.1850691996515,0.00013010017573833466,0.09920629998669028,1028.2015625997446,6.015919600147754,1028.368067999836,1028.368067999836,0.07705930015072227,0.18267170013859868,6.01577669987455,1034.4682628000155,1034.4682628000155,1034.4682628000155,0.06839969987049699,0.18276569992303848,1040.168195499573,1040.3681646999903,6.0157995000481606,6.115780799649656,1046.3683702996932,12.016034400090575,1046.501480399631,1046.501480399631,0.016097699757665396,0.11571009969338775,up,0.7076980001293123,1047.2681834995747,4.9800146371126175e-05,0.09799030004069209,,1053.284742699936,1053.284742699936,0.025117500219494104,0.11454650014638901,3.0,6.957247199956328,,,,,,,1034.3515565996058,1034.3515565996058,1046.4682302996516,1046.4682302996516,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.2847590995952,1060.2847590995952,0.006353599950671196,0.0991189000196755,1.0,1.9605305003933609,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
