loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_10.stopped,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.247142200125381,0.0007952000014483929,0.10677679989021271,12.845880920044147,13.145734900026582,13.428982719988563,13.729029700043611,14.029284819937311,14.345747799961828,14.345747799961828,0.023660099948756397,0.1236225999891758,29.362336199963465,15.00690909998957,29.462373499991372,0.006928500020876527,0.10685820004437119,29.945728500024416,space,1.2510357999708503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.07831629994325,385.07831629994325,0.006703900056891143,0.09923409996554255,1.0,0.893597999936901,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.011465699994,386.011465699994,0.006406399887055159,0.0992473999504,1.0,0.9270921000279486,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.9953091000207,386.9953091000207,0.007738100015558302,0.11401490005664527,1.0,0.9072879999876022,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.9282629999798,387.9282629999798,0.006576600018888712,0.09906449995469302,4.0,2.9935857999371365,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.9615324999904,390.9615324999904,0.006441199919208884,0.09925099997781217,1.0,1.9944553999230266,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9947158000432,392.9947158000432,0.006852299906313419,0.09819419996347278,1.0,5.525845400057733,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.5613539000042,398.5613539000042,0.0004795000422745943,0.09932520007714629,4.0,2.39982809999492,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,400.99512500001583,0.00028650008607655764,0.09810040006414056,407.01153799996246,6.014599000103772,407.19489609997254,407.19489609997254,0.08270900009665638,0.19810180005151778,6.031385300098918,413.2948008000385,413.2948008000385,413.2948008000385,0.09231020009610802,0.19812570011708885,418.99480149999727,419.19481360004283,6.031282200128771,6.131232800078578,425.19479229999706,12.031240300042555,425.278027900029,425.278027900029,425.3114282999886,425.3114282999886,0.014603300136514008,0.1145156001439318,up,0.5888960999436677,425.94500289997086,5.770009011030197e-05,0.09744730009697378,431.96167320001405,431.96167320001405,431.96167320001405,0.00855790008790791,0.11423880001530051,1.0,3.7068790999474004,,,,,,,,,413.1949203000404,413.1949203000404,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.6945676000323,435.6945676000323,0.009236500016413629,0.09925820003263652,1.0,0.7578018999192864,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.51142420002725,436.51142420002725,0.008367000031284988,0.11413770006038249,1.0,0.707065699971281,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.24471280002035,437.24471280002035,0.008909300086088479,0.09785340004600585,1.0,1.156443899963051,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.4447696999414,438.4447696999414,0.007853399962186813,0.09768610005266964,1.0,0.7908752000657842,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.29486559994984,439.29486559994984,0.008639800013042986,0.11437860003206879,4.0,3.939909999957308,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.26128009997774,443.26128009997774,0.007373999920673668,0.09786749992053956,1.0,1.3251856000861153,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.6278430999955,444.6278430999955,0.0004744000034406781,0.0994772999547422,4.0,3.0667587999487296,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,447.72805339994375,0.00023260002490133047,0.09822320006787777,453.72798720002174,6.031523399986327,453.9280603999505,453.9280603999505,0.08834080002270639,0.1982917001005262,6.031498200027272,460.02812959998846,460.02812959998846,460.02812959998846,0.08937200007494539,0.1983482000650838,465.72804620000534,465.9280699000228,6.031627700082026,6.131591200013645,471.92795159993693,12.031494300113991,472.02791639999487,472.02791639999487,472.0613005999476,472.0613005999476,0.031603700132109225,0.13141670008189976,up,0.5117114000022411,472.6113702999428,7.940002251416445e-05,0.09837710007559508,478.62804119999055,478.62804119999055,478.62804119999055,0.008695400087162852,0.1149490000680089,1.0,3.3070293000200763,,,,,,,,,459.9280113000423,459.9280113000423,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.9781532000052,481.9781532000052,0.007943099946714938,0.1141170000191778,1.0,0.7739992999704555,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.77771229995415,482.77771229995415,0.006755799986422062,0.0996474000858143,1.0,0.9937598999822512,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.81118970003445,483.81118970003445,0.00801260001026094,0.09920400008559227,1.0,2.292186699924059,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.14447379997,486.14447379997,0.006763500045053661,0.09916990005876869,1.0,0.8601056999759749,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0447283999529,487.0447283999529,0.00680199998896569,0.09902660001534969,4.0,1.8601464999374002,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.94441689993255,488.94441689993255,0.009282899904064834,0.09939569991547614,1.0,1.257427899981849,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.24465150001924,490.24465150001924,0.0014049999881535769,0.09769759990740567,4.0,2.297348599997349,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,492.5780902999686,0.00029399991035461426,0.09794409992173314,498.5778234000318,6.031289099948481,498.76126559998374,498.76126559998374,0.07584169995971024,0.1815720999147743,6.014354399987496,504.86123899999075,504.86123899999075,504.86123899999075,0.07189799996558577,0.18134589993860573,510.5611191999633,510.76116859994363,6.014618000015616,6.114553899969906,516.7613724999828,12.01481069996953,516.8442724000197,516.8442724000197,516.8944333000109,516.8944333000109,0.014582299976609647,0.11454059998504817,up,0.4464589999988675,517.3778883999912,3.1100003980100155e-05,0.0979777000611648,523.377577999956,523.377577999956,523.377577999956,0.009780900087207556,0.09836130007170141,1.0,2.0228763999184594,,,,,,,,,504.76121000002604,504.76121000002604,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4444649999496,525.4444649999496,0.007620600052177906,0.09766950004268438,1.0,0.757814500015229,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.2612584999297,526.2612584999297,0.007932199980132282,0.11403229995630682,1.0,0.7406554999761283,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0278388999868,527.0278388999868,0.007652499945834279,0.09756390005350113,1.0,0.8244747000280768,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.8943650999572,527.8943650999572,0.007299600052647293,0.09780099999625236,1.0,0.891510899993591,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.8278755999636,528.8278755999636,0.008014300023205578,0.0976150999777019,1.0,0.8906776000512764,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7610043999739,529.7610043999739,0.006889999960549176,0.0993601999944076,4.0,2.0268863999517635,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.8276440999471,531.8276440999471,0.0015249999705702066,0.09772979991976172,4.0,1.6641381999943405,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,533.5277085000416,0.0003008999628946185,0.09774250001646578,539.5277038000058,6.031262999982573,539.7108368999325,539.7108368999325,0.06976930005475879,0.18124720000196248,6.0147573000285774,545.8108645000029,545.8108645000029,545.8108645000029,0.07082050002645701,0.18096480006352067,551.511028100038,551.7111656999914,6.014716700068675,6.114492300082929,557.710787500022,12.014243500074372,557.7940762999933,557.7940762999933,557.8442980999826,557.8442980999826,0.014492600108496845,0.11441610008478165,up,0.5998323999810964,558.477605800028,4.640000406652689e-05,0.09760440001264215,564.4774402999319,564.4774402999319,564.4774402999319,0.008195500005967915,0.09735050005838275,4.0,2.9235970000736415,,,,,,,,,545.7110013000201,545.7110013000201,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.4441421999363,567.4441421999363,0.0068533000303432345,0.09905960003379732,1.0,1.6267365000676364,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.1108420999954,569.1108420999954,0.008400099934078753,0.09811110002920032,1.0,0.6906145999673754,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.8443887999747,569.8443887999747,0.005607499973848462,0.09864059998653829,1.0,0.8942142000887543,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.7774916000199,570.7774916000199,0.008667099988088012,0.0977016999386251,1.0,0.75666099996306,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5775168000255,571.5775168000255,0.007013399968855083,0.09932359994854778,1.0,0.7933436000021175,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.4108877000399,572.4108877000399,0.00840240006800741,0.09759590006433427,1.0,0.6234274000162259,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0775491000386,573.0775491000386,0.0013006000081077218,0.09792729991022497,4.0,3.531212000059895,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,576.6442311999854,0.0003127000527456403,0.0980401000706479,582.6608648999827,6.014662600005977,582.827531900024,582.827531900024,0.07268830004613847,0.1813865000149235,6.014718900085427,588.9276323999511,588.9276323999511,588.9276323999511,0.07248470012564212,0.18156260007526726,594.6274779000087,594.8274566000327,6.014695400139317,6.114456600043923,600.8275535999564,12.014789400040172,600.927585199941,600.927585199941,600.960749699967,600.960749699967,0.01495420013088733,0.1147260001162067,up,0.9558128999779001,601.9774203000125,4.6600005589425564e-05,0.09766029997263104,,607.9939352000365,607.9939352000365,0.023852900019846857,0.11456040001939982,1.0,3.1916692999657243,,,,,,,,,588.8274753999431,588.8274753999431,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.2275441000238,611.2275441000238,0.008802100084722042,0.09733620006591082,1.0,0.8561621999833733,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.1274398999522,612.1274398999522,0.008228500024415553,0.09757079998962581,1.0,0.756817499990575,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9274487999501,612.9274487999501,0.00666269997600466,0.09908569999970496,4.0,1.8270002999342978,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.8106179999886,614.8106179999886,0.009744099923409522,0.11557619995437562,1.0,1.1737131999107078,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0108412000118,616.0108412000118,0.007330999942496419,0.0977913000388071,1.0,0.7249710999894887,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.7942121999804,616.7942121999804,0.007697600056417286,0.11397930001839995,1.0,0.7407773999730125,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.560629799962,617.560629799962,0.0018610999686643481,0.09716150001622736,4.0,3.829859400051646,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,621.4273602999747,0.0003909999504685402,0.09774969995487481,627.4439812999917,6.014353399979882,627.6106953000417,627.6106953000417,0.06792389997281134,0.18123859993647784,6.014372000005096,633.7106479000067,633.7106479000067,633.7106479000067,0.06696720002219081,0.18118820001836866,639.4107394999592,639.6107646999881,6.014517699950375,6.114313500002027,645.6105771999573,12.014329900033772,645.7106038000202,645.7106038000202,645.744119699928,645.744119699928,0.01448720006737858,0.11424879997503012,up,2.700514000025578,648.5106731000124,4.840001929551363e-05,0.09799540007952601,,654.5439792999532,654.5439792999532,0.026001400081440806,0.13137750001624227,1.0,2.806316199945286,,,,,,,,,633.6105793999741,633.6105793999741,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3772705999436,657.3772705999436,0.007382299983873963,0.09776260005310178,1.0,0.7914863000623882,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2275085999863,658.2275085999863,0.011299100005999207,0.11466880002990365,4.0,1.9377344000386074,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1936332000187,660.1936332000187,0.008149200002662838,0.09822629997506738,1.0,1.4911443999735638,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.7439677999355,661.7439677999355,0.00896680005826056,0.11428600002545863,1.0,0.773020299966447,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5436467999825,662.5436467999825,0.00771759997587651,0.09775669989176095,1.0,0.9246057999553159,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.5106541999849,663.5106541999849,0.00883319997228682,0.09719630004838109,1.0,1.02282010007184,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.5773562999675,664.5773562999675,0.0018476999830454588,0.09735789999831468,4.0,2.8300377000123262,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,667.4440426999936,0.00013780000153928995,0.099258599919267,673.4604497000109,6.015731899999082,673.6270098999375,673.6270098999375,0.07040139997843653,0.18236760003492236,6.015703700017184,679.727222400019,679.727222400019,679.727222400019,0.06944009999278933,0.18238729995209724,685.4272913000314,685.627084900043,6.015789299970493,6.115763399982825,691.6270502000116,12.015680199954659,691.7270497999853,691.7270497999853,691.7603912999621,691.7603912999621,0.016012700041756034,0.11569780006539077,up,0.42827809997834265,692.2270557000302,4.4599990360438824e-05,0.09761479997541755,,698.2439421999734,698.2439421999734,0.02474719996098429,0.11435609997715801,1.0,3.3239856000291184,,,,,,,,,679.6271110000089,679.6271110000089,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.610453399946,701.610453399946,0.008546700002625585,0.09752940002363175,1.0,0.9231694999616593,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5938862999901,702.5938862999901,0.008016700041480362,0.11430820007808506,1.0,0.7740219000261277,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.393744800007,703.393744800007,0.00744209997355938,0.09780390001833439,4.0,1.6914756000041962,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.1268630999839,705.1268630999839,0.008176299976184964,0.09826819994486868,1.0,1.191255300072953,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.3601483999519,706.3601483999519,0.007651000050827861,0.09780860005412251,1.0,0.6913602999411523,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.094068299979,707.094068299979,0.007761699962429702,0.09794499992858618,1.0,0.7577833000104874,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.8938337999862,707.8938337999862,0.0020553000504150987,0.09821790002752095,4.0,2.6968833999708295,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
