loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.5189712999854,1003.5189712999854,0.007383899996057153,0.09780180000234395,6.0,4.025208999984898,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.5852859000443,1007.5852859000443,0.007327200029976666,0.09821660001762211,7.0,3.9585795999737456,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.5854574999539,1011.5854574999539,0.0015765000134706497,0.09789930004626513,3.0,6.397454299964011,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1018.0190384000307,0.00037949997931718826,0.09775770001579076,1024.0187590999994,6.014171599992551,1024.2022176999599,1024.2022176999599,0.07049579999875277,0.18086150009185076,6.014163900050335,1030.2853692999342,1030.2853692999342,1030.2853692999342,0.0650332000805065,0.1643721000291407,1035.9854156000074,1036.2187084000325,6.030831900076009,6.131010900018737,1042.2187249000417,12.030830300063826,1042.3354289999697,1042.3354289999697,0.014212500071153045,0.11419970006681979,down,1.74766140000429,1044.1352384999627,5.209993105381727e-05,0.11469790001865476,1050.1688375000376,1050.1688375000376,0.026022000005468726,0.13119819993153214,5.0,4.139575400040485,,,,,,,,1030.2021951000206,1030.2021951000206,1042.2685964000411,1042.2685964000411,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.3521926000249,1054.3521926000249,0.007341600023210049,0.11363129992969334,1.0,2.1404676999663934,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.5354984999867,1056.5354984999867,0.0076299000065773726,0.11441639997065067,5.0,5.9745777999050915,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.5351351000136,1062.5351351000136,0.006587899988517165,0.09927389991935343,3.0,3.8938032999867573,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.4684357999358,1066.4684357999358,0.007024399936199188,0.09830879990477115,5.0,3.225450300029479,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.7351924999384,1069.7351924999384,0.0064180000917986035,0.09947470005135983,6.0,1.8940425999462605,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.668631299981,1071.668631299981,0.006966899964027107,0.09920840000268072,7.0,3.3265749000711367,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0354056999786,1075.0354056999786,0.0017837999621406198,0.09760029998142272,4.0,7.697440899908543,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1082.7686337999767,0.0002528000622987747,0.0979649000801146,1088.7685507000424,6.03118540009018,1088.9520440000342,1088.9520440000342,0.07022700004745275,0.1811362000880763,6.014533800072968,1095.051871099975,1095.051871099975,1095.051871099975,0.06932910007890314,0.1813645000802353,1100.7518876999384,1100.9519938000012,6.014564800076187,6.114613800076768,1106.9520609999308,12.014731100061908,1107.08516040002,1107.08516040002,0.014578400063328445,0.11440930014941841,down,1.0625692999456078,1108.1851199000375,4.330009687691927e-05,0.09793660009745508,1114.202359899995,1114.202359899995,0.009753400110639632,0.11446250008884817,6.0,5.005604400066659,,,,,,,,1094.9518224999774,1094.9518224999774,1107.0518002000172,1107.0518002000172,1114.202359899995,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.234943700023,1119.234943700023,0.0066998000256717205,0.09899960004258901,3.0,2.8934365999884903,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.1683754000114,1122.1683754000114,0.007450300035998225,0.09800120000727475,5.0,3.791453600046225,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.0018348000012,1126.0018348000012,0.00906599999871105,0.09942599991336465,5.0,5.791216500103474,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.835190200014,1131.835190200014,0.006641700048930943,0.09914489998482168,3.0,2.560506399953738,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.435066999984,1134.435066999984,0.007009000051766634,0.09779240004718304,6.0,2.658211199915968,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.1517402000027,1137.1517402000027,0.008921100059524179,0.11405390000436455,5.0,6.539470500079915,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.7183460999513,1143.7183460999513,0.001388499978929758,0.09779319993685931,1.0,5.297518500010483,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1149.0515612999443,0.0005746999522671103,0.09720219997689128,1155.068418400013,6.0136885000392795,1155.235186100006,1155.235186100006,0.06602000002749264,0.1805939000332728,6.013877099961974,1161.3349682999542,1161.3349682999542,1161.3349682999542,0.0658392000477761,0.18036630004644394,1167.0349399000406,1167.2349487999454,6.013725000084378,6.113662300049327,1173.2348684000317,12.013657300034538,1173.3683556999313,1173.3683556999313,0.013789999997243285,0.11360280006192625,down,1.403143799980171,1174.834915400017,5.100003909319639e-05,0.09802490007132292,1180.834888100042,1180.834888100042,0.009032799978740513,0.09785560006275773,3.0,6.623416299931705,,,,,,,,1161.234942900017,1161.234942900017,1173.3348720000358,1173.3348720000358,1180.834888100042,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.5013384999475,1187.5013384999475,0.007412500097416341,0.09802919998764992,5.0,2.4580913999816403,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0182986999862,1190.0182986999862,0.010542699950747192,0.11401839996688068,5.0,1.3711135999765247,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.4181463000132,1191.4181463000132,0.006878499989397824,0.09766680002212524,1.0,1.525141300051473,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.9847994999727,1192.9847994999727,0.008004300063475966,0.09745680005289614,5.0,3.4905810999916866,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.518041400006,1196.518041400006,0.008985599968582392,0.09805310005322099,3.0,2.656649100012146,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.2185848000227,1199.2185848000227,0.006992299924604595,0.09737019997555763,3.0,1.0595359000144526,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.318015799974,1200.318015799974,0.0008437999058514833,0.09873629990033805,1.0,2.965834300033748,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1203.3183593000285,0.00026320002507418394,0.09791020001284778,1209.3181598000228,6.031409400049597,1209.5180358999642,1209.5180358999642,0.09713930008001626,0.1980508000124246,6.031264599994756,1215.6181901999516,1215.6181901999516,1215.6181901999516,0.09390030009672046,0.19794870004989207,1221.3180411999347,1221.5182209999766,6.031400000094436,6.131241200026125,1227.5179964000126,12.031181600061245,1227.6516141999746,1227.6516141999746,0.03144140006043017,0.1312885000370443,down,6.959297699970193,1234.6513261999935,4.199997056275606e-05,0.09784609999042004,1240.667828500038,1240.667828500038,0.024133500060997903,0.11460029997397214,5.0,6.124998499988578,,,,,,,,1215.5183158,1215.5183158,1227.6181638999842,1227.6181638999842,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.8344432000304,1246.8344432000304,0.006493199965916574,0.09930709993932396,1.0,1.860295300022699,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.7346690000268,1248.7346690000268,0.007361399941146374,0.09785449993796647,2.0,1.8249985000584275,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.6013189000078,1250.6013189000078,0.006830500089563429,0.09728220000397414,2.0,1.7579891999484971,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.4012735999422,1252.4012735999422,0.007236700039356947,0.09786460001487285,6.0,1.5920554000185803,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0345525000012,1254.0345525000012,0.007224599947221577,0.09834419994149357,3.0,2.125421299948357,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.201068699942,1256.201068699942,0.006606200011447072,0.09899879992008209,5.0,1.727056200033985,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.968181299977,1257.968181299977,0.000888400012627244,0.09892240003682673,5.0,8.699497799971141,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1266.7014090999728,0.00025939999613910913,0.0979891000315547,1272.7178175000008,6.014580300077796,1272.9010876000393,1272.9010876000393,0.08806440001353621,0.19783509999979287,6.031277800095268,1279.001224000007,1279.001224000007,1279.001224000007,0.08846410003025085,0.19812490011099726,1284.7009520999854,1284.901228499948,6.0313254001084715,6.13114030007273,1290.9010837000096,12.03116570005659,1291.0344109999714,1291.0344109999714,0.03131290012970567,0.13113140012137592,down,2.424264100030996,1293.5178546999814,4.309997893869877e-05,0.09790419996716082,1299.5343521999894,1299.5343521999894,0.0089650999289006,0.11472700000740588,1.0,23.173185999970883,,,,,,,,1278.901143199997,1278.901143199997,1291.0010792999528,1291.0010792999528,1299.5343521999894,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.7344746999443,1322.7344746999443,0.006577000021934509,0.09927630005404353,5.0,6.093600600026548,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.8674596999772,1328.8674596999772,0.007711799931712449,0.09794229990802705,1.0,1.5245986999943852,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.4341621999629,1330.4341621999629,0.007313799927942455,0.09792680002283305,6.0,2.6584324000868946,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.1342965000076,1333.1342965000076,0.006865200004540384,0.09807349997572601,5.0,3.125398200005293,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.3177311000181,1336.3177311000181,0.008177799987606704,0.11436859995592386,5.0,6.540346099995077,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.8842594999587,1342.8842594999587,0.007567299995571375,0.09785909997299314,3.0,7.058138999971561,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.9843816999346,1349.9843816999346,0.001610900042578578,0.09768720006104559,1.0,2.763987399986945,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1352.784210999962,0.0001534000039100647,0.09951339999679476,1358.784382999991,5.999597399961203,1358.9509846,1358.9509846,0.05881069996394217,0.16608929994981736,5.999303699936718,1365.0506691000191,1365.0506691000191,1365.0506691000191,0.057814399944618344,0.1658592999447137,1370.7507910999702,1370.9511519999942,5.999590800027363,6.099181200028397,1376.9507807999616,11.999225400038995,1377.0840661999537,1377.0840661999537,0.00010900001507252455,0.09930800006259233,up,5.462554699974135,1382.5840448000235,3.9599952287971973e-05,0.09768030000850558,1388.6006556999637,1388.6006556999637,0.009097900008782744,0.11404919996857643,7.0,3.2395525999600068,,,,,,,6.099196199909784,1364.9511031999718,1364.9511031999718,1377.0507377999602,1377.0507377999602,1388.6006556999637,6.099561300012283,12.09919009997975,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.8842127999524,1391.8842127999524,0.007975099957548082,0.11468239990063012,6.0,2.3075800000224262,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.2173078999622,1394.2173078999622,0.007458999985828996,0.09788399992976338,5.0,3.091539300046861,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.3508069999516,1397.3508069999516,0.007571999914944172,0.0980756999924779,5.0,11.358204400050454,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.750529199955,1408.750529199955,0.009160600020550191,0.09797290002461523,3.0,2.3231156000401825,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.1172627999913,1411.1172627999913,0.00679139990825206,0.09916679991874844,5.0,3.793261600076221,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.950574300019,1414.950574300019,0.006642199936322868,0.09868049994111061,5.0,1.8262191999237984,,,,,,,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.8173020000104,1416.8173020000104,0.0014188999775797129,0.09763189998921007,5.0,6.1638866000575945,,,,,,,,,5657,Moral,2025-03-04_13h34.50.435,MoralCondition_v2,2022.2.5,29.99922902791284,
