loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.9148133485578,0.0008783997036516666,0.1095473999157548,20.243406200315803,20.510087930131704,20.82669540029019,21.109965430106968,21.709999930113554,22.043355900328606,0.01108929980546236,0.10963139962404966,37.05993050010875,15.026467199902982,37.14334170008078,0.009704499505460262,0.10972439963370562,37.61001820024103,space,1.5844805999659002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5074885999784,883.5074885999784,0.01039199996739626,0.11376580037176609,5.0,3.17132080020383,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.707156599965,886.707156599965,0.0076871998608112335,0.09796050004661083,2.0,2.991158800199628,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.7574869003147,889.7574869003147,0.008528799749910831,0.1145524000748992,6.0,2.2736039999872446,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.0738849001937,892.0738849001937,0.01007720036432147,0.11584040010347962,6.0,1.7734918999485672,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.8739678002894,893.8739678002894,0.006619399879127741,0.09909329982474446,7.0,3.360101700294763,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.2738272002898,897.2738272002898,0.0017543002031743526,0.09737830003723502,2.0,2.66369489999488,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,899.9740507001989,0.0001354999840259552,0.09940110007300973,905.9739310001023,5.999275799840689,906.1572444001213,906.1572444001213,0.06903199991211295,0.1826384998857975,6.015916099771857,912.2571447999217,912.2571447999217,912.2571447999217,0.07956729969009757,0.18273729970678687,917.957270800136,918.1571225998923,6.01590559957549,6.115916899871081,924.1572433998808,12.016039199661463,924.2904664999805,924.2904664999805,0.016080299858003855,0.1159941996447742,up,0.5984628000296652,924.9237613999285,4.359986633062363e-05,0.09760369965806603,,930.9402536000125,930.9402536000125,0.025208099745213985,0.11423319997265935,1.0,3.390097599942237,,,,,,,912.1571390000172,912.1571390000172,924.2571058003232,924.2571058003232,6.099248599726707,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.3739090003073,934.3739090003073,0.007590500172227621,0.09766690013930202,6.0,4.42461990006268,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.8403427000158,938.8403427000158,0.007787100039422512,0.0975675000809133,5.0,5.1242017997428775,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.0071600000374,944.0071600000374,0.007104900199919939,0.09899780014529824,3.0,2.8594768000766635,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.9070065002888,946.9070065002888,0.008335900027304888,0.09806440025568008,4.0,2.8245732998475432,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.7737556002103,949.7737556002103,0.0068131000734865665,0.09932509995996952,1.0,4.126872799824923,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.9403472999111,953.9403472999111,0.007458099629729986,0.09806929994374514,6.0,2.0919705000706017,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.0735345003195,956.0735345003195,0.0017846999689936638,0.09756630007177591,7.0,2.0300379996187985,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,958.1406546998769,0.00013330020010471344,0.09912180015817285,964.1402631001547,5.999132800381631,964.3068715003319,964.3068715003319,0.06225880002602935,0.16603709990158677,5.999393800273538,970.4069509003311,970.4069509003311,970.4069509003311,0.052939699962735176,0.1657881997525692,976.106931200251,976.3070098999888,5.999237599782646,6.099316000007093,982.3070121998899,11.999241400044411,982.4400961003266,982.4400961003266,-0.0002505001612007618,0.09939950006082654,up,1.3136309999972582,983.7901558000594,3.640027716755867e-05,0.09774450026452541,989.8069029999897,989.8069029999897,989.8069029999897,0.009645600337535143,0.11451110010966659,1.0,3.6059368001297116,,,,,,,970.3069103001617,970.3069103001617,982.4069586000405,982.4069586000405,6.099109699949622,6.099145700223744,12.099208700004965,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.4401674000546,993.4401674000546,0.007469499949365854,0.09758169995620847,2.0,2.191280399914831,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.6734003000893,995.6734003000893,0.007548199966549873,0.097858099732548,5.0,3.0589397996664047,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.7735848999582,998.7735848999582,0.0063032000325620174,0.09893290000036359,7.0,2.2603743001818657,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.0733596999198,1001.0733596999198,0.007707799784839153,0.09788589971140027,5.0,6.891006399877369,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0066674998961,1008.0066674998961,0.006353499833494425,0.09930210001766682,4.0,7.760486699640751,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.8066839003004,1015.8066839003004,0.006796099711209536,0.09940339997410774,5.0,3.960033900104463,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.8066950002685,1019.8066950002685,0.0012827999889850616,0.09797420026734471,2.0,1.9977288004010916,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1021.8405806999654,0.000381499994546175,0.0970940999686718,1027.8399952999316,6.030437000095844,1028.040066699963,1028.040066699963,0.09264859976246953,0.19716320000588894,6.030370899941772,1034.140167400241,1034.140167400241,1034.140167400241,0.08321629976853728,0.19742169976234436,1039.839976000134,1040.0403020000085,6.030771699734032,6.1303286999464035,1046.039928200189,12.030374199617654,1046.1732264002785,1046.1732264002785,0.03049349971115589,0.1303329998627305,down,1.2601438001729548,1047.473340400029,3.8300175219774246e-05,0.09798320010304451,,1053.4904400999658,1053.4904400999658,0.024807199835777283,0.11449530022218823,6.0,4.290851199999452,,,,,,,1034.0402325000614,1034.0402325000614,1046.139873899985,1046.139873899985,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.8230942999944,1057.8230942999944,0.0065878997556865215,0.09911389974877238,7.0,1.5268347999081016,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.3897080998868,1059.3897080998868,0.0068581001833081245,0.0992066003382206,1.0,2.426941600162536,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.8564198999666,1061.8564198999666,0.007913700304925442,0.09798389999195933,6.0,3.890862400177866,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.8064752002247,1065.8064752002247,0.009199199732393026,0.11510990001261234,5.0,2.639964499976486,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.4731486001983,1068.4731486001983,0.007482199929654598,0.09764839988201857,5.0,3.724558100104332,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.2397138001397,1072.2397138001397,0.006957499776035547,0.09925899980589747,7.0,2.2935278001241386,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.5730371000245,1074.5730371000245,0.0007242001593112946,0.09923590021207929,1.0,2.199701299890876,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1076.8067180002108,0.00028769997879862785,0.09739660006016493,1082.8026525001042,6.010552200023085,1083.0064499001019,1083.0064499001019,0.08942349953576922,0.1983710997737944,6.031131599564105,1089.1063612001017,1089.1063612001017,1089.1063612001017,0.08936709957197309,0.19758269982412457,1094.8064296999946,1095.006370600313,6.030948699451983,6.130662199575454,1101.0063632000238,12.030942199751735,1101.122855500318,1101.122855500318,0.03090549958869815,0.11418799962848425,up,1.0625235000625253,1102.2230769000016,2.019992098212242e-05,0.09919629991054535,1108.2401087000035,1108.2401087000035,1108.2401087000035,0.009726000018417835,0.11587730003520846,7.0,1.8074523997493088,,,,,,,1089.0064143002965,1089.0064143002965,1101.106277700048,1101.106277700048,6.097320399712771,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0729630999267,1110.0729630999267,0.007399400230497122,0.098541300278157,3.0,3.858230700250715,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.990229099989,1113.990229099989,0.00767680024728179,0.11443370021879673,1.0,2.6410497003234923,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.6734270001762,1116.6734270001762,0.008090700022876263,0.11428899969905615,2.0,2.5742180002853274,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.2729768999852,1119.2729768999852,0.007012699730694294,0.09926579985767603,5.0,2.6596845001913607,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.9727297001518,1121.9727297001518,0.00662430003285408,0.09924119990319014,1.0,2.2602190002799034,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.289920100011,1124.289920100011,0.00900300033390522,0.1145601999014616,7.0,1.5730874999426305,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.8896123003215,1125.8896123003215,0.001339999958872795,0.0975565998815,7.0,2.7974933995865285,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1128.7232312001288,0.00015440024435520172,0.09939130023121834,1134.72285570018,5.999335800297558,1134.9062739000656,1134.9062739000656,0.06986310007050633,0.18284380016848445,6.016050199978054,1141.0061197001487,1141.0061197001487,1141.0061197001487,0.08093779999762774,0.18289389973506331,1146.706133800093,1146.9060979001224,6.016022199764848,6.11592820007354,1152.9062268999405,12.016102700028569,1153.02257000003,1153.02257000003,0.015835599973797798,0.09927150001749396,down,0.7145479000173509,1153.7894562999718,4.559988155961037e-05,0.09788390016183257,,1159.8227558000945,1159.8227558000945,0.026581000071018934,0.13132830010727048,7.0,3.4057179000228643,,,,,,,1140.9062967002392,1140.9062967002392,1153.0059344000183,1153.0059344000183,6.099315100349486,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.255967500154,1163.255967500154,0.006714600138366222,0.09950629994273186,6.0,3.2940124003216624,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.6062378003262,1166.6062378003262,0.008447399828583002,0.11448019975796342,6.0,3.0737926000729203,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.7059567999095,1169.7059567999095,0.007701999973505735,0.09794559981673956,1.0,1.857897600159049,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.6061591999605,1171.6061591999605,0.007476100232452154,0.09802180016413331,6.0,3.1580591001547873,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.8227122998796,1174.8227122998796,0.00802820036187768,0.11426830012351274,5.0,6.873882199637592,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.7394702001475,1181.7394702001475,0.009055900387465954,0.11517040012404323,6.0,3.0736643001437187,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.8393371002749,1184.8393371002749,0.001338699832558632,0.09714820003136992,1.0,3.1638793000020087,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1188.039310600143,0.00042929966002702713,0.09763789968565106,1194.0559682003222,6.014296199660748,1194.2225971999578,1194.2225971999578,0.07507389970123768,0.1812419998459518,6.0141625995747745,1200.3227996001951,1200.3227996001951,1200.3227996001951,0.06947729969397187,0.18101899977773428,1206.0225388999097,1206.2225460000336,6.014248199760914,6.114534399472177,1212.2226196001284,12.014415999408811,1212.3558308999054,1212.3558308999054,0.014165199361741543,0.11412689927965403,up,1.5732738999649882,1213.9892102000304,8.899997919797897e-05,0.09785899985581636,,1220.0226779002696,1220.0226779002696,0.02585860015824437,0.13097469974309206,1.0,3.0396409002132714,,,,,,,1200.2226427001879,1200.2226427001879,1212.3057128000073,1212.3057128000073,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.0894933003,1223.0894933003,0.007457100320607424,0.09806320024654269,2.0,1.891448499634862,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0224709999748,1225.0224709999748,0.006973200011998415,0.09925749991089106,5.0,2.959941599983722,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.0224228999577,1228.0224228999577,0.008979300037026405,0.09740980016067624,1.0,4.522791600320488,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.5889564002864,1232.5889564002864,0.006716799922287464,0.09896770026534796,2.0,3.293403400108218,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.9226482002996,1235.9226482002996,0.009636800270527601,0.09748180024325848,2.0,3.1886201999150217,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.1557599999942,1239.1557599999942,0.006909700110554695,0.09911249997094274,6.0,2.2940535000525415,,,,,,,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.4892182000913,1241.4892182000913,0.000703900121152401,0.09910700004547834,7.0,1.7663284000009298,,,,,,,,5749,Moral,2025-02-17_16h50.05.021,MoralCondition_v2,2022.2.5,29.925560149262722,
