loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.41530992463231,0.0008447989821434021,0.10352119989693165,18.717044798657298,19.033752668648958,19.350500298663974,19.617140170186758,19.91714959964156,20.217143669724464,20.550293998792768,0.006197400391101837,0.10387410037219524,35.550444699823856,15.00372519902885,35.65048489905894,0.003771800547838211,0.10365420021116734,36.117157800123096,space,1.387033300474286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,782.4487217999995,0.0003911014646291733,0.097146300598979,788.4649749994278,6.013797899708152,788.631535500288,788.631535500288,0.0693811010569334,0.18048890121281147,6.0137693006545305,794.7316663004458,794.7316663004458,794.7316663004458,0.0658034011721611,0.1807049009948969,800.4315967001021,800.6316122990102,6.013855600729585,6.113576101139188,806.6318161003292,12.014021402224898,806.7480682991445,806.7480682991445,0.01379140093922615,0.09704650193452835,up,1.9718675017356873,808.7815738990903,6.639957427978516e-05,0.09809770062565804,814.7814514990896,814.7814514990896,814.7814514990896,0.00801439955830574,0.09820709936320782,6.0,2.924515299499035,,,,,,,,794.6316461991519,794.6316461991519,,806.7315156999975,806.7315156999975,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.7481145001948,817.7481145001948,0.007464399561285973,0.09779009968042374,1.0,4.691303100436926,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.481513299048,822.481513299048,0.007621999830007553,0.09761419892311096,1.0,1.957752799615264,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.4814701993018,824.4814701993018,0.006272200495004654,0.09923830069601536,2.0,5.027219099923968,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5483848992735,829.5483848992735,0.006414199247956276,0.09906649962067604,2.0,3.0936785005033016,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.6813990995288,832.6813990995288,0.006759600713849068,0.09922710061073303,4.0,4.093529000878334,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.8149120993912,836.8149120993912,0.007512198761105537,0.09794429875910282,1.0,2.557958599179983,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.4150400999933,839.4150400999933,0.0013551004230976105,0.09771069884300232,6.0,2.464096600189805,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,841.9151459001005,0.0002730991691350937,0.09802900068461895,847.9147490002215,6.031382100656629,848.1148896999657,848.1148896999657,0.08804750069975853,0.19831150025129318,6.031338499858975,854.2147471997887,854.2147471997887,854.2147471997887,0.08696730062365532,0.1979841012507677,859.9146796986461,860.1147068999708,6.031347401440144,6.1312960013747215,866.1146859992296,12.031324200332165,866.247974799946,866.247974799946,0.031471000984311104,0.13124130107462406,down,17.912434101104736,884.214784398675,2.4300068616867065e-05,0.0988634005188942,,890.2481166999787,890.2481166999787,0.027370600029826164,0.13200509920716286,6.0,4.905873600393534,,,,,,,,854.1147446986288,854.1147446986288,,866.2147588003427,866.2147588003427,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.1813245993108,895.1813245993108,0.00724249891936779,0.09780569933354855,6.0,4.791504001244903,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0147264990956,900.0147264990956,0.007309999316930771,0.09761709906160831,5.0,4.024707298725843,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.0811742004007,904.0811742004007,0.00666399858891964,0.09908569976687431,7.0,6.227140599861741,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.3476727996022,910.3476727996022,0.006858799606561661,0.09771640039980412,1.0,2.558492299169302,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.9478743001819,912.9478743001819,0.006591299548745155,0.09905190020799637,5.0,9.793601799756289,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.7812631987035,922.7812631987035,0.006991401314735413,0.09891119971871376,5.0,7.493021000176668,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.3143015988171,930.3143015988171,0.001794399693608284,0.09726070053875446,3.0,6.96343719959259,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,937.3146531004459,0.0003629010170698166,0.09769480116665363,943.2975375987589,6.0142271015793085,943.4811093993485,943.4811093993485,0.053352801129221916,0.16455360129475594,6.031047200784087,949.6147153992206,949.6147153992206,949.6147153992206,0.08531410060822964,0.19813630171120167,955.3142427001148,955.5143260993063,6.031067801639438,6.130960801616311,961.514257999137,12.030992601066828,961.6475980002433,961.6475980002433,0.031193502247333527,0.13093120232224464,down,0.6645571012049913,962.3476052992046,3.979913890361786e-05,0.0979360993951559,968.3481810986996,968.3481810986996,968.3481810986996,0.008610500022768974,0.09768659994006157,7.0,3.6236732006073,,,,,,,6.097708201035857,949.4810263998806,949.4810263998806,,961.6142835002393,961.6142835002393,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0142132993788,972.0142132993788,0.006425701081752777,0.0992709007114172,6.0,2.860393701121211,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.9142936989665,974.9142936989665,0.007993601262569427,0.09763170033693314,7.0,2.2905515003949404,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.2477438990027,977.2477438990027,0.006611499935388565,0.0984164010733366,6.0,1.8927487004548311,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.1976698990911,979.1976698990911,0.0070993006229400635,0.11393900029361248,5.0,5.67439560033381,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.897323500365,984.897323500365,0.007761301472783089,0.09773570112884045,1.0,9.890897801145911,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.8307392988354,994.8307392988354,0.0065232012420892715,0.09935829974710941,5.0,2.5603555999696255,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.4309700001031,997.4309700001031,0.0006914995610713959,0.0991297997534275,1.0,7.133122900500894,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1004.5976064000279,0.00036999955773353577,0.09760189987719059,1010.6144874989986,6.014796799048781,1010.7806930989027,1010.7806930989027,0.07120469957590103,0.18118389882147312,6.014139099046588,1016.8809146992862,1016.8809146992862,1016.8809146992862,0.06770670041441917,0.18140750005841255,1022.58073399961,1022.7806662004441,6.01419279910624,6.1141098998487,1028.7807160001248,12.014224499464035,1028.9140124004334,1028.9140124004334,0.014271799474954605,0.11406470090150833,down,8.726138601079583,1037.6806014999747,4.7400593757629395e-05,0.09774420037865639,,1043.6970811001956,1043.6970811001956,0.026087099686264992,0.11456179991364479,5.0,3.7224850989878178,,,,,,,,1016.7807045001537,1016.7807045001537,,1028.880646198988,1028.880646198988,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.4639854989946,1047.4639854989946,0.007493600249290466,0.09772549942135811,6.0,4.157867601141334,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.6808323990554,1051.6808323990554,0.01215059868991375,0.1147380992770195,7.0,2.3032880015671253,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.0138025991619,1054.0138025991619,0.007432600483298302,0.09793739952147007,7.0,1.1915295999497175,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.2472491003573,1055.2472491003573,0.005986299365758896,0.09907249920070171,5.0,1.460827399045229,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.747098699212,1056.747098699212,0.006431998685002327,0.09944319911301136,6.0,2.3271027989685535,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.1138942986727,1059.1138942986727,0.007930301129817963,0.09747930057346821,1.0,2.2574000991880894,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.413726599887,1061.413726599887,0.0015726014971733093,0.09800370037555695,2.0,4.431088101118803,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1065.880455499515,0.0006287992000579834,0.09756099991500378,1071.8804483003914,6.030693799257278,1072.080272499472,1072.080272499472,0.08961080014705658,0.19750949926674366,6.030832499265671,1078.1804520003498,1078.1804520003498,1078.1804520003498,0.0893751997500658,0.19724470004439354,1083.8804342988878,1084.0803957991302,6.030649300664663,6.1306082010269165,1090.0805270001292,12.03079660050571,1090.2137398999184,1090.2137398999184,0.030801599845290184,0.13055730052292347,up,0.8181529995054007,1091.0803679991513,4.04994934797287e-05,0.09799819998443127,1097.0804037991911,1097.0804037991911,1097.0804037991911,0.007303500548005104,0.0980261005461216,2.0,4.458306899294257,,,,,,,,1078.0804262999445,1078.0804262999445,,1090.1803930997849,1090.1803930997849,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.597229398787,1101.597229398787,0.00782960094511509,0.11450480110943317,1.0,2.5743434987962246,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.1969779003412,1104.1969779003412,0.007129199802875519,0.09811720065772533,2.0,1.7252155002206564,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.9804843999445,1105.9804843999445,0.008146699517965317,0.1144810002297163,2.0,2.5072115007787943,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.530438799411,1108.530438799411,0.008412299677729607,0.11455369926989079,7.0,4.507160000503063,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.063728298992,1113.063728298992,0.006979700177907944,0.09920379891991615,1.0,2.0931754000484943,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.1968692988157,1115.1968692988157,0.007439101114869118,0.09786710143089294,2.0,3.424506800249219,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.663640499115,1118.663640499115,0.0015406012535095215,0.09727930091321468,7.0,2.9637969993054867,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1121.6637999992818,0.00013620033860206604,0.0991578008979559,1127.6802949998528,6.015843199566007,1127.8470008987933,1127.8470008987933,0.07925149984657764,0.18265660107135773,6.015768200159073,1133.9468419998884,1133.9468419998884,1133.9468419998884,0.07831050083041191,0.1826728004962206,1139.6468383986503,1139.8468942996114,6.015837701037526,6.115729201585054,1145.84685449861,12.0158322006464,1145.980089198798,1145.980089198798,0.016044601798057556,0.11576900072395802,down,1.235606200993061,1147.28024020046,4.40012663602829e-05,0.09788200072944164,1153.296910200268,1153.296910200268,1153.296910200268,0.008451201021671295,0.11453470028936863,7.0,7.507158700376749,,,,,,,,1133.8468864001334,1133.8468864001334,,1145.9468663986772,1145.9468663986772,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.8299447000027,1160.8299447000027,0.005883701145648956,0.09892580099403858,6.0,4.294058199971914,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.1803073994815,1165.1803073994815,0.00804700143635273,0.1145063005387783,1.0,2.907381499186158,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.1303243003786,1168.1303243003786,0.007607201114296913,0.1140086017549038,5.0,3.3409452997148037,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.49659819901,1171.49659819901,0.007085300981998444,0.09822660125792027,6.0,2.8587743006646633,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.3966780994087,1174.3966780994087,0.006658399477601051,0.09916700050234795,5.0,2.6269141007214785,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.080393999815,1177.080393999815,0.008404899388551712,0.1144510991871357,6.0,7.406884199008346,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.5138405002654,1184.5138405002654,0.0010580997914075851,0.09876270033419132,1.0,6.398618299514055,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1190.9469935987145,0.00030559860169887543,0.09786400012671947,1196.946754898876,6.031268499791622,1197.1301025990397,1197.1301025990397,0.06774180009961128,0.18114789947867393,6.014587299898267,1203.229982400313,1203.229982400313,1203.229982400313,0.07007360085844994,0.18160230107605457,1208.9298852998763,1209.1298612989485,6.014459300786257,6.114434899762273,1215.130009399727,12.014601100236177,1215.2631641998887,1215.2631641998887,0.014630099758505821,0.11449600011110306,up,6.833183400332928,1222.1464523989707,4.640035331249237e-05,0.09773269854485989,1228.1633545998484,1228.1633545998484,1228.1633545998484,0.008498899638652802,0.11450939998030663,5.0,4.740312300622463,,,,,,,,1203.13002499938,1203.13002499938,,1215.2298705987632,1215.2298705987632,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.929766599089,1232.929766599089,0.006575299426913261,0.09927890077233315,5.0,2.693910401314497,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.6630485001951,1235.6630485001951,0.007450999692082405,0.09786289930343628,4.0,3.491255098953843,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.2133591994643,1239.2133591994643,0.007539300248026848,0.1140489000827074,5.0,4.7408495005220175,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.9796577002853,1243.9796577002853,0.0066231004893779755,0.09931080043315887,5.0,11.026901699602604,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.0630828998983,1255.0630828998983,0.008014699444174767,0.11412419937551022,5.0,2.573597399517894,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.6631300989538,1257.6631300989538,0.007939498871564865,0.0982246994972229,2.0,7.057748898863792,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.7630800995976,1264.7630800995976,0.0007067006081342697,0.09887720085680485,5.0,6.8328588008880615,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1271.6299066990614,0.00018300116062164307,0.0990930013358593,1277.6127468999475,6.015481600537896,1277.7964145988226,1277.7964145988226,0.060015901923179626,0.16583960130810738,5.9992567002773285,1283.8961733002216,1283.8961733002216,1283.8961733002216,0.062211401760578156,0.16555930115282536,1289.5963485985994,1289.8295520991087,6.032370900735259,6.132223101332784,1295.8294916003942,12.032270701602101,1295.9628193993121,1295.9628193993121,0.032426901161670685,0.13229180127382278,down,2.133550299331546,1298.146125299856,4.4500455260276794e-05,0.09802870079874992,,1304.1626155991107,1304.1626155991107,0.027017099782824516,0.11478180065751076,1.0,3.988759199157357,,,,,,,6.098862400278449,1283.7962305992842,1283.7962305992842,6.099115300923586,1295.89611209929,1295.89611209929,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.195998199284,1308.195998199284,0.0076293013989925385,0.09775650128722191,6.0,2.2245621997863054,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.4627650994807,1310.4627650994807,0.00711979903280735,0.09932149946689606,4.0,11.093075200915337,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.5959824994206,1321.5959824994206,0.006766399368643761,0.09851789847016335,5.0,3.526010699570179,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.1626925002784,1325.1626925002784,0.007699400186538696,0.09923449903726578,5.0,2.3590137008577585,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.5794821996242,1327.5794821996242,0.009931199252605438,0.11385910026729107,5.0,10.405028099194169,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
