loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.75245550088584,494.75245550088584,0.007071200758218765,0.0982304997742176,1.0,3.3587079010903835,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.15238150022924,498.15238150022924,0.005442500114440918,0.09870949946343899,1.0,2.961148399859667,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.1523985005915,501.1523985005915,0.0070162005722522736,0.09882000088691711,1.0,3.0264149997383356,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.21925120055676,504.21925120055676,0.0066732000559568405,0.0989316999912262,6.0,2.526809198781848,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.78580499999225,506.78580499999225,0.0073404014110565186,0.09814790077507496,1.0,3.0250214003026485,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.8692279011011,509.8692279011011,0.009120399132370949,0.11414629966020584,1.0,1.2392174005508423,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.1359176002443,511.1359176002443,0.0015255007892847061,0.09758680127561092,6.0,4.297282399609685,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,515.4693544004112,0.0003213007003068924,0.09757000021636486,521.4691062010825,6.030998799949884,521.6692168004811,521.6692168004811,0.087075499817729,0.1976971011608839,6.030883301049471,527.7690030001104,527.7690030001104,527.7690030001104,0.08433250151574612,0.19759200140833855,533.4690458010882,533.6691929008812,6.031022200360894,6.130849100649357,539.6690616998821,12.03087660111487,539.8025608994067,539.8025608994067,0.031047102063894272,0.13099770061671734,up,0.6477143000811338,540.5025364011526,4.659965634346008e-05,0.0979766994714737,,546.5190268009901,546.5190268009901,0.0232635997235775,0.11516209878027439,2.0,4.892384000122547,,,,,,,,539.7690680008382,539.7690680008382,527.6690660007298,527.6690660007298,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.4690391011536,551.4690391011536,0.009532999247312546,0.11383869871497154,6.0,2.7385651003569365,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2355647999793,554.2355647999793,0.00661890022456646,0.09945579990744591,1.0,2.761071501299739,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0356598012149,557.0356598012149,0.00855410099029541,0.09793190099298954,1.0,0.8571144994348288,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.9357488006353,557.9357488006353,0.007183698937296867,0.0982906986027956,1.0,0.6252179984003305,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.6193112004548,558.6193112004548,0.009284500032663345,0.11400469951331615,1.0,1.1397304981946945,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.802391000092,559.802391000092,0.008784199133515358,0.11468989960849285,1.0,1.04008249938488,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.8689176999032,560.8689176999032,0.0007026996463537216,0.09897430054843426,6.0,4.232973501086235,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,565.1357455998659,0.0002329014241695404,0.09801280125975609,571.1356493011117,6.03137269988656,571.3189166001976,571.3189166001976,0.07029050029814243,0.18167310021817684,6.014650400727987,577.4192568007857,577.4192568007857,577.4192568007857,0.07455450110137463,0.18135380186140537,583.118976701051,583.3188464995474,6.014540001749992,6.114615201950073,589.318901700899,12.01462590135634,589.4521765001118,589.4521765001118,0.014916401356458664,0.11461750231683254,up,0.6771876998245716,590.1856194995344,4.3198466300964355e-05,0.09795709885656834,,596.2189071998,596.2189071998,0.025673799216747284,0.1314206998795271,2.0,3.50664939917624,,,,,,,,589.4189440011978,589.4189440011978,577.3189218007028,577.3189218007028,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.7521692998707,599.7521692998707,0.008113300427794456,0.0978838000446558,5.0,2.424059499055147,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2357403002679,602.2357403002679,0.008188700303435326,0.11414500139653683,1.0,2.773708200082183,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0354996006936,605.0354996006936,0.0065981000661849976,0.09821910038590431,4.0,3.1595684997737408,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.2355786003172,608.2355786003172,0.006595799699425697,0.09906820021569729,5.0,2.393520601093769,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.6688177008182,610.6688177008182,0.006419999524950981,0.0991406999528408,2.0,2.3601870983839035,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0689499005675,613.0689499005675,0.006507400423288345,0.09926600009202957,1.0,1.7602849993854761,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.8689906001091,614.8689906001091,0.0015636999160051346,0.09781240113079548,5.0,4.430556500330567,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,619.3357807993889,0.00013449974358081818,0.09944989904761314,625.352208500728,6.015641499310732,625.5189265999943,625.5189265999943,0.07391140051186085,0.18252369947731495,6.015668099746108,631.6188559010625,631.6188559010625,631.6188559010625,0.07576090097427368,0.182370500639081,637.3188288006932,637.5188647005707,6.015718100592494,6.115764901041985,643.5187919009477,12.01564310118556,643.6520994007587,643.6520994007587,0.015645701438188553,0.11567940004169941,up,0.7093113996088505,644.4187544006854,3.7999823689460754e-05,0.09772580116987228,,650.4353887997568,650.4353887997568,0.020758600905537605,0.11439360119402409,1.0,5.894563499838114,,,,,,,,643.6187248006463,643.6187248006463,631.5188641995192,631.5188641995192,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.3688149005175,656.3688149005175,0.0073952991515398026,0.0981224998831749,1.0,0.9581451006233692,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3686710000038,657.3686710000038,0.006396399810910225,0.09898079931735992,1.0,0.8605083003640175,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2688887007535,658.2688887007535,0.006956901401281357,0.09791230037808418,1.0,1.8922854010015726,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.2190393004566,660.2190393004566,0.0082590002566576,0.11452239938080311,6.0,1.807447399944067,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0520536005497,662.0520536005497,0.006425699219107628,0.09905439987778664,2.0,2.2936521004885435,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3852786999196,664.3852786999196,0.0070066992193460464,0.09805399924516678,2.0,1.4587283991277218,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8856236003339,665.8856236003339,0.0014655999839305878,0.0976502001285553,6.0,3.6643905993551016,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,669.585430201143,0.00030590035021305084,0.09761090017855167,675.6020328998566,6.014231700450182,675.7687488999218,675.7687488999218,0.07630670070648193,0.18115870095789433,6.014243001118302,681.8686597011983,681.8686597011983,681.8686597011983,0.0822910014539957,0.18111610040068626,687.5686770007014,687.7687117997557,6.014292100444436,6.114148501306772,693.7688651010394,12.014449700713158,693.9021402001381,693.9021402001381,0.014406001195311546,0.11417660117149353,up,2.0922871977090836,696.0519984010607,2.7298927307128906e-05,0.09889820031821728,,702.0853311009705,702.0853311009705,0.02792320027947426,0.1322002988308668,2.0,3.6719386000186205,,,,,,,,693.8686859998852,693.8686859998852,681.7687206994742,681.7687206994742,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.7851532995701,705.7851532995701,0.00687129981815815,0.09906109981238842,2.0,1.8602547999471426,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6852129995823,707.6852129995823,0.006852500140666962,0.09934980049729347,2.0,1.1269543003290892,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.8520729001611,708.8520729001611,0.00671670027077198,0.09899649955332279,6.0,2.593657400459051,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.4851885009557,711.4851885009557,0.006934201344847679,0.09905740059912205,1.0,2.293145699426532,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.8184271007776,713.8184271007776,0.006567399948835373,0.09826420061290264,1.0,0.8594240993261337,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.7185881007463,714.7185881007463,0.007427500560879707,0.09740550071001053,1.0,0.8912254013121128,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.6519262995571,715.6519262995571,0.001368001103401184,0.0979067012667656,6.0,2.497756900265813,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,718.1853743996471,0.0001390017569065094,0.09997870028018951,724.2019087001681,6.015800300985575,724.3686881996691,724.3686881996691,0.07968470081686974,0.18269170075654984,6.015918601304293,730.4684814009815,730.4684814009815,730.4684814009815,0.0781491007655859,0.18226890079677105,736.1685224995017,736.3685219995677,6.015797400847077,6.115734402090311,742.3684778995812,12.015870802104473,742.5017370004207,742.5017370004207,0.015895601361989975,0.11566610261797905,up,1.2282739989459515,743.7684960998595,4.140101373195648e-05,0.09793690033257008,,749.7850174997002,749.7850174997002,0.02492390014231205,0.11446450091898441,2.0,4.990849498659372,,,,,,,,742.4684641994536,742.4684641994536,730.3686574995518,730.3686574995518,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.8184673003852,754.8184673003852,0.006197499111294746,0.0992284994572401,5.0,3.7606600001454353,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.6182730998844,758.6182730998844,0.006324099376797676,0.0990912988781929,1.0,2.094327298924327,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.7515920996666,760.7515920996666,0.0074400994926691055,0.09832810051739216,5.0,2.158500200137496,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.9516145996749,762.9516145996749,0.00784820131957531,0.09787940047681332,1.0,2.2575179990381002,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.2517809011042,765.2517809011042,0.0068043991923332214,0.09914639964699745,2.0,2.2599806003272533,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.5519808009267,767.5519808009267,0.00788090005517006,0.0976490005850792,2.0,1.757676798850298,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.3518186993897,769.3518186993897,0.0007185004651546478,0.09884360060095787,5.0,2.699353300035,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,772.085383201018,0.00029589980840682983,0.09789599850773811,778.1017396003008,6.014535600319505,778.3016403000802,778.3016403000802,0.10123319923877716,0.2146731000393629,6.014507500454783,784.3686204999685,784.3686204999685,784.3686204999685,0.06895730085670948,0.18144099973142147,790.0683597996831,790.2683819010854,6.014571599662304,6.114479100331664,796.2683499008417,12.014531599357724,796.401715900749,796.401715900749,0.014874100685119629,0.11444560065865517,up,0.7444761991500854,797.2016257997602,3.9499253034591675e-05,0.0977691002190113,803.2015167996287,803.2015167996287,803.2015167996287,0.00957150012254715,0.09795610047876835,1.0,4.7560671009123325,,,,,,,,796.3687114007771,796.3687114007771,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0017777998,808.0017777998,0.006580600515007973,0.09900319948792458,5.0,2.4267452992498875,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.4684383012354,810.4684383012354,0.00666859932243824,0.09911779873073101,5.0,4.4268728997558355,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.9516864009202,814.9516864009202,0.0088128000497818,0.11418100073933601,5.0,1.1394806001335382,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.1181298997253,816.1181298997253,0.007508300244808197,0.0980433002114296,2.0,2.491374399513006,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.6516418997198,818.6516418997198,0.006529800593852997,0.09875030070543289,2.0,1.3933316003531218,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.084880201146,820.084880201146,0.007838699966669083,0.09757929854094982,2.0,1.4575098007917404,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.584840901196,821.584840901196,0.0013631004840135574,0.0978431012481451,5.0,4.297710500657558,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,825.9183763004839,0.00013929978013038635,0.09915290027856827,831.918207000941,5.999091600999236,832.0849818009883,832.0849818009883,0.0616466011852026,0.16572490148246288,5.999130200594664,838.1848224010319,838.1848224010319,838.1848224010319,0.05262860096991062,0.16607780195772648,843.8849174994975,844.0849415995181,5.999147700145841,6.098986901342869,850.0847417004406,12.032001201063395,850.2347723003477,850.2347723003477,0.015593800693750381,0.13216630183160305,up,0.8004153985530138,851.0848019011319,5.299970507621765e-05,0.09786009974777699,,857.1181646995246,857.1181646995246,0.02779640071094036,0.13144290074706078,1.0,2.2377825994044542,,,,,,,6.099118201062083,850.1679816003889,850.1679816003889,838.0848701000214,838.0848701000214,6.099058600142598,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.3848113007843,859.3848113007843,0.0065001994371414185,0.09916109964251518,3.0,3.8270316999405622,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.2515383996069,863.2515383996069,0.007149700075387955,0.09803900122642517,5.0,2.6918882988393307,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.984779400751,865.984779400751,0.0072154998779296875,0.09790799953043461,2.0,4.625113599002361,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.6515528000891,870.6515528000891,0.007363799959421158,0.09769199974834919,2.0,1.6912593990564346,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.3846870008856,872.3846870008856,0.00728599913418293,0.09762180037796497,5.0,2.5578322000801563,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.9847091007978,874.9847091007978,0.00762149877846241,0.097716199234128,1.0,1.8578059002757072,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.884853200987,876.884853200987,0.0007325001060962677,0.09929350018501282,5.0,4.49950130097568,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
