loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.548654209438247,0.0008057999657467008,0.11627959995530546,11.87688779993914,12.143553789972794,12.760386689950247,13.077055000001565,13.343637289979961,13.676881299936213,0.002027900074608624,0.09966219996567816,33.676867999951355,19.99954870005604,20.09960980003234,33.7768562999554,8.230004459619522e-05,0.099545200006105,34.22667979996186,space,1.1471306999446824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8080437999452,574.8080437999452,0.007363100070506334,0.09822480008006096,1.0,1.1919353000121191,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0414482000051,576.0414482000051,0.0013362999306991696,0.09741179994307458,7.0,1.8307386999949813,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,577.9082714000251,0.0003795000957325101,0.09674330009147525,583.924757599947,6.013694400084205,584.0912996999687,584.0912996999687,0.0734933001222089,0.18027640006039292,6.013512400095351,590.1913930999581,590.1913930999581,590.1913930999581,0.07277240010444075,0.18050010013394058,595.8913331999211,596.0911597999511,6.0133441000944,6.113596900133416,602.0912923000287,12.013529500109144,602.2247255999828,602.2247255999828,0.01374070008751005,0.11345240008085966,up,1.3805187999969348,603.6414866999257,4.199997056275606e-05,0.09758820000570267,609.6414389000274,609.6414389000274,0.00846719997934997,0.09763329999987036,1.0,2.656706999987364,,,,,,,590.0745411999524,590.0745411999524,602.1912902999902,602.1912902999902,609.6414389000274,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.3411527000135,612.3411527000135,0.007310000015422702,0.09783480002079159,1.0,0.4917724000988528,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.8912447999464,612.8912447999464,0.009195999940857291,0.1156230999622494,1.0,0.6072589999530464,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.524503899971,613.524503899971,0.006521100061945617,0.09917529998347163,5.0,1.9268858000868931,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4912468999391,615.4912468999391,0.007058899966068566,0.09794430003967136,5.0,1.3250000000698492,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.858031700016,616.858031700016,0.006235000095330179,0.09920400008559227,1.0,0.994166599935852,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.8912802999839,617.8912802999839,0.006877300096675754,0.09802320005837828,1.0,0.25881559995468706,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.1913787999656,618.1913787999656,0.0013364999322220683,0.09802079992368817,3.0,2.597560300026089,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,620.8248859000159,0.00015239999629557133,0.09944589994847775,626.824520999915,5.999341799993999,626.9910583000164,626.9910583000164,0.05307280004490167,0.16602030000649393,5.999505000072531,633.0912075999659,633.0912075999659,633.0912075999659,0.054674900020472705,0.16624520008917898,638.7912600999698,638.9912680999842,5.999526100000367,6.099319300032221,644.9910749000264,11.999335400061682,645.1244275999488,645.1244275999488,0.00021080009173601866,0.09926790010649711,down,1.9763233000412583,647.1410629999591,5.340005736798048e-05,0.09781589999329299,653.1743743999396,653.1743743999396,0.02535790007095784,0.13103000004775822,1.0,1.7067229999229312,,,,,,,632.9911394999363,632.9911394999363,645.0911068000132,645.0911068000132,,6.099266899982467,6.099427300039679,12.099345599999651,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.9245634999825,654.9245634999825,0.007982300012372434,0.11417680000886321,6.0,1.507187100010924,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.4578308999771,656.4578308999771,0.0065691000781953335,0.09920450008939952,1.0,1.393500900012441,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.9080454999348,657.9080454999348,0.00817580008879304,0.1141227000625804,1.0,0.5737260999158025,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.5246533999452,658.5246533999452,0.007858199998736382,0.11431029997766018,6.0,1.2074387999018654,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.7575926999561,659.7575926999561,0.00650590006262064,0.09908309997990727,1.0,1.4270727999974042,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.224392700009,661.224392700009,0.0067189999390393496,0.09829719993285835,1.0,0.6258779000490904,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.8911884999834,661.8911884999834,0.0007082999218255281,0.09920950001105666,2.0,1.366243099910207,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,663.2910287999548,0.00041019998025149107,0.09713499993085861,669.3076196999755,6.013863299973309,669.4741198000265,669.4741198000265,0.0720478999428451,0.1802891999250278,6.01373349991627,675.5744162999326,675.5744162999326,675.5744162999326,0.07235289993695915,0.18058099993504584,681.2742547999369,681.4742657999741,6.0138238000217825,6.113687600009143,687.4742789999582,12.013786699972115,687.6076116999611,687.6076116999611,0.014065800001844764,0.11377729999367148,up,3.8776457998901606,691.5241967999609,3.670004662126303e-05,0.09817190002650023,697.5581918000244,697.5581918000244,0.0251307999715209,0.13140680000651628,1.0,1.407242099987343,,,,,,,675.4742689999985,675.4742689999985,687.5743297999725,687.5743297999725,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.9908953999402,698.9908953999402,0.0061802000273019075,0.09914740000385791,1.0,0.5271699000149965,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.5572527999757,699.5572527999757,0.007212200085632503,0.09779849997721612,1.0,0.49173739994876087,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0908169000177,700.0908169000177,0.0073448000475764275,0.09799869998823851,7.0,1.6583578999852762,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.790840899921,701.790840899921,0.006973300012759864,0.09899840003345162,1.0,1.2266384999966249,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0575007000007,703.0575007000007,0.006999799981713295,0.09793550008907914,1.0,0.5921581001020968,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6908240999328,703.6908240999328,0.006624600035138428,0.09851160005200654,1.0,0.8261822999920696,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.5573516000295,704.5573516000295,0.0022012999979779124,0.09766780002973974,7.0,1.89651520003099,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,706.4910405999981,0.00014540005940943956,0.09932540007866919,712.4907446999568,5.999225500039756,712.6573663000017,712.6573663000017,0.053767100092954934,0.16584250004962087,5.999116500024684,718.7572213999229,718.7572213999229,718.7572213999229,0.05232880008406937,0.1657098000869155,724.457364599919,724.6575031999964,5.999337000073865,6.099154300056398,730.6574981999584,11.99932940013241,730.7907233999576,730.7907233999576,1.5100114978849888e-05,0.0991211001528427,up,0.5508018999826163,731.4073807999957,4.800001624971628e-05,0.0976852000458166,737.423838299932,737.423838299932,0.02493369998410344,0.11432020005304366,1.0,1.2901560999453068,,,,,,,718.6407427999657,718.6407427999657,730.7573299999349,730.7573299999349,,6.099236500100233,6.09896650002338,12.099154700059444,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.7739247999853,738.7739247999853,0.007201600004918873,0.11472360009793192,1.0,0.5086906999349594,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.3074496999616,739.3074496999616,0.007462000008672476,0.09852680005133152,1.0,0.4921659999527037,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.8405494999606,739.8405494999606,0.0062692000064998865,0.09904929995536804,1.0,0.4938362999819219,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.3740185999777,740.3740185999777,0.0073216999880969524,0.09929629997350276,1.0,0.79302420001477,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.2073511999333,741.2073511999333,0.0065385999623686075,0.09893650002777576,7.0,3.3949540000176057,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.6407837999286,744.6407837999286,0.0068703999277204275,0.09826919995248318,1.0,2.159344199928455,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.8406129999785,746.8406129999785,0.0006903000175952911,0.09909949998836964,7.0,2.0665320000844076,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,748.9408751999727,0.00023259990848600864,0.09832559991627932,754.940549199935,6.031384899979457,755.1407697999384,755.1407697999384,0.08999809995293617,0.19823809992522,6.03153919999022,761.2404440999962,761.2404440999962,761.2404440999962,0.08816849999129772,0.19803890003822744,766.9405581000028,767.1404962999513,6.031329300021753,6.13126850000117,773.1407379999291,12.031581799965352,773.2739583000075,773.2739583000075,0.03153609996661544,0.13123950001318008,up,0.9315954999765381,774.2404637000291,4.650000482797623e-05,0.09792460000608116,780.2738199000014,780.2738199000014,0.027400500024668872,0.13123519998043776,1.0,2.8714539000065997,,,,,,,761.1405076999217,761.1405076999217,773.2405251999153,773.2405251999153,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.1737513999688,783.1737513999688,0.007630800013430417,0.09761890000663698,1.0,0.4911440999712795,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.7071773000062,783.7071773000062,0.007514999946579337,0.09772960003465414,1.0,0.5579143000068143,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3070809999481,784.3070809999481,0.007442599977366626,0.09767920000012964,7.0,1.6580585000338033,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.0070175000001,786.0070175000001,0.0072228999342769384,0.09784269996453077,1.0,1.22513529995922,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.2739504999481,787.2739504999481,0.007426599971950054,0.09781079995445907,1.0,0.49143329996149987,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8070670999587,787.8070670999587,0.006784899975173175,0.09853790001943707,1.0,0.9260189000051469,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.773814599961,788.773814599961,0.0013334000250324607,0.09768490004353225,7.0,0.7642467999830842,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,789.5738465000177,0.00014080002438277006,0.09908770001493394,795.5737216999987,5.9992727999342605,795.7403533000033,795.7403533000033,0.06337410002015531,0.16590639995411038,5.9991947000380605,801.8403739000205,801.8403739000205,801.8403739000205,0.06494880001991987,0.16588129999581724,807.5403048999142,807.7403177999659,5.999204899999313,6.099054099991918,813.7404393999605,11.9993056000676,813.8736160999397,813.8736160999397,-0.0002970999339595437,0.09883380006067455,down,1.3714490999700502,815.3069461999694,4.7600013203918934e-05,0.09776350005995482,821.3073460999876,821.3073460999876,0.009472400066442788,0.09801760001573712,1.0,1.989446199964732,,,,,,,801.7403215999948,801.7403215999948,813.8402453999734,813.8402453999734,821.3073460999876,6.099215399939567,6.099201499950141,12.099177800002508,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.3403439000249,823.3403439000249,0.008751000044867396,0.0973199000582099,7.0,1.4563104000408202,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.856969299959,824.856969299959,0.007493600016459823,0.11411490000318736,7.0,1.207745400024578,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.0902233999223,826.0902233999223,0.007760699954815209,0.09825749997980893,1.0,1.4249931999947876,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.5569718999323,827.5569718999323,0.008484999998472631,0.0981362999882549,1.0,0.7570925999898463,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.3568977999967,828.3568977999967,0.006571999983862042,0.09907819994259626,1.0,0.8603253000183031,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.2569531999761,829.2569531999761,0.006906300084665418,0.09932310006115586,1.0,0.7600144000025466,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0570782999275,830.0570782999275,0.001267799991182983,0.09795730002224445,1.0,2.364406200009398,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,832.456923599937,0.0002552999649196863,0.09823660005349666,838.4735390000278,6.01474989997223,838.6399963999866,838.6399963999866,0.06958550005219877,0.1814328000182286,6.01477370003704,844.7404112999793,844.7404112999793,844.7404112999793,0.07002420001663268,0.18151360005140305,850.4401413999731,850.6401199999964,6.01474540005438,6.114702700055204,856.6401269999333,12.014754800125957,856.7734270999208,856.7734270999208,0.014891500119119883,0.11480010009836406,up,1.407228700001724,858.240096100024,1.819990575313568e-05,0.09942859993316233,864.2567470999202,864.2567470999202,0.01065259997267276,0.11595959996338934,1.0,1.0731287999078631,,,,,,,844.6401321999729,844.6401321999729,856.7401105000172,856.7401105000172,864.2567470999202,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.3733636999968,865.3733636999968,0.008139599929563701,0.11432970000896603,1.0,0.640519900014624,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.0401327,866.0401327,0.0066732000559568405,0.09951130009721965,1.0,1.6604684999911115,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.7401162999449,867.7401162999449,0.007254500058479607,0.09783700003754348,1.0,0.925272399908863,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.7067685999209,868.7067685999209,0.00643030006904155,0.09901590005028993,1.0,0.6605487000197172,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.4067583000287,869.4067583000287,0.006494999979622662,0.09826240001711994,7.0,1.4595885999733582,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.9235771999229,870.9235771999229,0.008710999973118305,0.11447490006685257,1.0,0.9733149000676349,,,,,,,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.9234682000242,871.9234682000242,0.0015647000400349498,0.09772650001104921,7.0,2.897242599981837,,,,,,,,,668,Moral,2024-02-15_17h39.07.456,MoralCondition_v2,2022.2.5,29.941796141968588,
