loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.1419588001445,849.1419588001445,0.010221799835562706,0.09796189982444048,1.0,3.7555178003385663,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.9418828999624,852.9418828999624,0.007113299798220396,0.09801199985668063,7.0,1.1920996997505426,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.1752420002595,854.1752420002595,0.00695009995251894,0.09892609994858503,6.0,1.7931709000840783,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.0086937001906,856.0086937001906,0.0013868999667465687,0.0993984998203814,1.0,1.965795200318098,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,858.0088740000501,0.00027079973369836807,0.097522699739784,864.0252650002949,6.0142067996785045,864.1919708000496,864.1919708000496,0.07812169985845685,0.1810527998022735,6.014149299822748,870.2919847001322,870.2919847001322,870.2919847001322,0.07645099982619286,0.18090409971773624,875.991953600198,876.1919052000158,6.014150799717754,6.114212499465793,882.1920445999131,12.014302499592304,882.2920118002221,882.2920118002221,882.3253040001728,882.3253040001728,0.014447899535298347,0.11409429972991347,up,0.4564756997860968,882.8252249001525,4.62997704744339e-05,0.09776569996029139,,888.8587282998487,888.8587282998487,0.025222300086170435,0.13094819989055395,5.0,2.5069271000102162,,,,,,,870.1919193002395,870.1919193002395,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.3918460002169,891.3918460002169,0.006644700188189745,0.09905750025063753,7.0,1.4268439998850226,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.8585099000484,892.8585099000484,0.00730849988758564,0.09793520020321012,2.0,1.691960799973458,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.6088068000972,894.6088068000972,0.008394100237637758,0.11457950016483665,1.0,1.9403739999979734,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.5751666999422,896.5751666999422,0.007709399797022343,0.09798859991133213,1.0,0.9581086998805404,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.5751132001169,897.5751132001169,0.007823700085282326,0.09792680013924837,1.0,1.3245918001048267,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.9418520000763,898.9418520000763,0.0071346997283399105,0.09805139992386103,1.0,0.5918951001949608,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.5752811999992,899.5752811999992,0.0017423001118004322,0.09739060001447797,7.0,1.4636735003441572,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,901.0754769002087,0.00042380020022392273,0.09734570002183318,907.091802299954,6.013898400124162,907.25831439998,907.25831439998,0.07028769981116056,0.18058820022270083,6.013898500241339,913.3585773999803,913.3585773999803,913.3585773999803,0.06650329986587167,0.18062479980289936,919.0584403001703,919.2583520999178,6.013751999940723,6.114040200132877,925.2584545002319,12.013933099806309,925.3416782002896,925.3416782002896,925.3917131000198,925.3917131000198,0.01398699963465333,0.11386149981990457,up,0.47807620000094175,925.9250925001688,4.770001396536827e-05,0.09775710012763739,931.9419601000845,931.9419601000845,931.9419601000845,0.008840000256896019,0.11442909995093942,7.0,2.6732920999638736,,,,,,,913.2416850002483,913.2416850002483,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.6418385002762,934.6418385002762,0.00708810007199645,0.09799270005896688,5.0,2.7254475001245737,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.4084470001981,937.4084470001981,0.007632100023329258,0.09804180031642318,6.0,1.824892200063914,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.2750106002204,939.2750106002204,0.0065875002183020115,0.09939530026167631,1.0,1.760884900111705,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.0749977999367,941.0749977999367,0.006633500102907419,0.09939790004864335,7.0,2.193475800100714,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.3083219002001,943.3083219002001,0.007546499837189913,0.0975410002283752,1.0,1.4576693000271916,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.8084019999951,944.8084019999951,0.007366399746388197,0.09934189962223172,1.0,1.1263049002736807,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.9751349999569,945.9751349999569,0.0006698998622596264,0.09941180003806949,1.0,1.7330582002177835,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,947.7417019000277,0.0005284999497234821,0.09726479975506663,953.741663900204,6.030603900086135,953.9415647001006,953.9415647001006,0.09022659994661808,0.1971902996301651,6.03057979978621,960.0417487001978,960.0417487001978,960.0417487001978,0.0880843997001648,0.19738939963281155,965.7416357998736,965.9416497000493,6.030567199923098,6.130485199857503,971.9416117998771,12.03052549995482,972.0415865001269,972.0415865001269,972.0749157001264,972.0749157001264,0.03070299979299307,0.13048189971596003,up,0.48292330000549555,972.6082621999085,4.3099746108055115e-05,0.09762929985299706,,978.6249048002064,978.6249048002064,0.02418469963595271,0.114444799721241,6.0,2.7245477000251412,,,,,,,959.9416407998651,959.9416407998651,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.3915440002456,981.3915440002456,0.006944499909877777,0.09713030001148582,6.0,1.5247216001152992,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.9580772998743,982.9580772998743,0.006347199901938438,0.0990599999204278,1.0,1.2605435997247696,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.2581040998921,984.2581040998921,0.010910300072282553,0.09922120021656156,7.0,1.42286689998582,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.7249640999362,985.7249640999362,0.006689600180834532,0.09923409996554255,1.0,1.7268572002649307,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.4917482002638,987.4917482002638,0.006522399839013815,0.09901899984106421,1.0,1.0602391003631055,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.5914043998346,988.5914043998346,0.007215199992060661,0.09822570020332932,7.0,1.5252749002538621,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.1581573998556,990.1581573998556,0.001216299831867218,0.09794609993696213,1.0,1.73154540034011,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,991.9250554000027,0.00022140005603432655,0.09843399981036782,997.9082022998482,6.015053600072861,998.0914231999777,998.0914231999777,0.053905099630355835,0.16498659970238805,6.031582599971443,1004.224683099892,1004.224683099892,1004.224683099892,0.08419969957321882,0.19825759949162602,1009.9247993999161,1010.124813800212,6.031701999716461,6.131833099760115,1016.1247670999728,12.031595199834555,1016.2248149998486,1016.2248149998486,1016.2580976001918,1016.2580976001918,0.03179559949785471,0.13161669950932264,up,0.42749019991606474,1016.7247578999959,4.1099730879068375e-05,0.0978218000382185,,1022.758180399891,1022.758180399891,0.025882099755108356,0.13108119973912835,1.0,3.806201699655503,,,,,,,1004.0914599001408,1004.0914599001408,6.098321499768645,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.608214800246,1026.608214800246,0.00850809970870614,0.11444139992818236,7.0,1.4733329000882804,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1079938998446,1028.1079938998446,0.006461199838668108,0.0985873001627624,7.0,0.826683399733156,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.9746380001307,1028.9746380001307,0.00762129994109273,0.09772809967398643,5.0,1.9581542997621,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.9747494002804,1030.9747494002804,0.007698199711740017,0.09817959973588586,1.0,2.5914007001556456,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.6081161000766,1033.6081161000766,0.006937399972230196,0.09901130013167858,1.0,1.0265668998472393,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.6745238001458,1034.6745238001458,0.006426999811083078,0.09919840004295111,6.0,2.327050399966538,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0413243998773,1037.0413243998773,0.0012087998911738396,0.09846309991553426,1.0,1.7315869997255504,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1038.808345099911,0.0004028002731502056,0.09740770002827048,1044.8079667002894,6.030690900050104,1044.991242799908,1044.991242799908,0.07136789988726377,0.1806819001212716,6.0139953000471,1051.0915526002645,1051.0915526002645,1051.0915526002645,0.07165780011564493,0.18092900002375245,1056.7912758002058,1056.9912884999067,6.014003899879754,6.113936900161207,1062.9912820002064,12.014001300092787,1063.0744139002636,1063.0744139002636,1063.1245694002137,1063.1245694002137,0.013888000044971704,0.1141444998793304,down,0.8889724002219737,1064.0579150998965,3.6499928683042526e-05,0.09784679999575019,1070.074703299906,1070.074703299906,1070.074703299906,0.008960299659520388,0.11453909985721111,6.0,2.406669399701059,,,,,,,1050.9912930000573,1050.9912930000573,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5078662000597,1072.5078662000597,0.006501799914985895,0.09957120008766651,1.0,2.3603260000236332,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.907901899889,1074.907901899889,0.007891099900007248,0.09756779996678233,6.0,1.7907972000539303,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.7411700999364,1076.7411700999364,0.006868999917060137,0.0991571000777185,7.0,1.2268348997458816,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.007850300055,1078.007850300055,0.007439299952238798,0.09916150011122227,7.0,0.6928983996622264,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.741192100104,1078.741192100104,0.006550999823957682,0.09927479969337583,1.0,1.2273378996178508,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0080951000564,1080.0080951000564,0.008017200045287609,0.09827239997684956,1.0,1.258158499840647,,,,,,,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.3079018001445,1081.3079018001445,0.0006984998472034931,0.09944069990888238,1.0,1.7663528001867235,,,,8770,Moral,2024-10-03_17h10.18.848,MoralCondition_v2,2022.2.5,30.022285527001944,
