loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.736466099508107,0.0007845996879041195,0.11115279980003834,24.318227409943937,24.918333110027014,25.518231010157614,25.834833499975502,25.834833499975502,0.027734799776226282,0.12801749957725406,40.81814330024645,15.011048599611968,15.094416999723762,40.93492140015587,0.027873599901795387,0.1278058998286724,41.43491890002042,space,2.878985600080341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.4842651002109,416.4842651002109,0.006656200159341097,0.09942509979009628,7.0,1.2939398996531963,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.8179465001449,417.8179465001449,0.006976500153541565,0.09729619976133108,3.0,0.9911352996714413,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.8678628001362,418.8678628001362,0.007885799743235111,0.11438649985939264,4.0,1.2407748997211456,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.13422679994255,420.13422679994255,0.00711239967495203,0.09735419973731041,1.0,1.257982900366187,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.4341005999595,421.4341005999595,0.007060700096189976,0.09918820019811392,3.0,0.9597197999246418,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.43430020008236,422.43430020008236,0.007946199737489223,0.09762679971754551,2.0,1.390895999968052,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.86748210014775,423.86748210014775,0.0012826998718082905,0.09784719999879599,7.0,8.73094730032608,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,432.63423930015415,0.0003114999271929264,0.09853889979422092,438.6508859000169,6.015242699999362,,438.8175373999402,438.8175373999402,0.06992859952151775,0.18191379960626364,6.015216199681163,444.90086519997567,444.90086519997567,444.90086519997567,0.0700133997015655,0.16524239955469966,450.6008335002698,450.8341728001833,6.031898099463433,6.131848499644548,456.83411910012364,12.031838299706578,456.96748480014503,456.96748480014503,0.03202309971675277,0.13185019977390766,down,0.43462800001725554,457.4673782000318,4.630023613572121e-05,0.09775560023263097,463.5011114999652,463.5011114999652,0.025767900049686432,0.1310844998806715,2.0,2.073135499842465,,,,,,,456.90078590018675,456.90078590018675,444.81752210017294,444.81752210017294,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.6006292998791,465.6006292998791,0.006628999952226877,0.09932120004668832,5.0,1.6267621000297368,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2673065001145,467.2673065001145,0.006459999829530716,0.09923959989100695,5.0,0.9602982997894287,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.26738259987906,468.26738259987906,0.007106800097972155,0.0990014998242259,7.0,1.2267780001275241,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.5341342003085,469.5341342003085,0.007818900048732758,0.09905159985646605,5.0,1.458620199933648,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0341509003192,471.0341509003192,0.008113199844956398,0.09866699995473027,5.0,0.9582008998841047,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.034517200198,472.034517200198,0.007527200039476156,0.09858819982036948,6.0,1.3917480004020035,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4675346999429,473.4675346999429,0.0012558996677398682,0.0981922997161746,2.0,2.964441700372845,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,476.46765680005774,0.00027059996500611305,0.09797010011970997,482.46732950024307,6.0310609000734985,,482.65077940002084,482.65077940002084,0.07288149977102876,0.18137659970670938,6.014332300052047,488.751457599923,488.751457599923,488.751457599923,0.07786289975047112,0.1813043998554349,494.4507225002162,494.650712300092,6.014459099620581,6.114436799660325,500.6507927002385,12.014581399969757,500.78399500017986,500.78399500017986,0.014589999802410603,0.1143928999081254,up,1.0819570003077388,501.9173476002179,5.119992420077324e-05,0.0981041002087295,507.9341818001121,507.9341818001121,0.008850600104779005,0.11466439999639988,1.0,2.940532899927348,,,,,,,500.7506709001027,500.7506709001027,488.65070210024714,488.65070210024714,,,507.9341818001121,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.9007227001712,510.9007227001712,0.007912300061434507,0.09910780005156994,7.0,1.3590544001199305,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3174986001104,512.3174986001104,0.007916700094938278,0.11427679983898997,3.0,1.1074324999935925,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.4506767001003,513.4506767001003,0.006534299813210964,0.09925560001283884,3.0,1.360335800331086,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8506606998853,514.8506606998853,0.007611500099301338,0.09774390002712607,3.0,0.9581772000528872,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8504274003208,515.8504274003208,0.0065076001919806,0.09930310025811195,4.0,1.5103608998470008,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.4005638002418,517.4005638002418,0.007392800413072109,0.09783049998804927,3.0,1.0579770999029279,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5006915000267,518.5006915000267,0.001079800073057413,0.09827739978209138,7.0,8.698409200180322,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,527.2341895001009,0.0002405000850558281,0.09762350004166365,533.250598799903,6.01445039967075,,533.4173449999653,533.4173449999653,0.06932759983465075,0.18094769958406687,6.014232899993658,539.5171890002675,539.5171890002675,539.5171890002675,0.06727329967543483,0.18090399960055947,545.2172341002151,545.4174327999353,6.014473899733275,6.114244899712503,551.4172415002249,12.014320899732411,551.5505353002809,551.5505353002809,0.014485199470072985,0.1144810994155705,down,1.0995872002094984,552.7003909000196,4.7099776566028595e-05,0.11458239983767271,558.7173758000135,558.7173758000135,0.024879199918359518,0.11443759966641665,5.0,2.8910000999458134,,,,,,,551.5171917001717,551.5171917001717,539.4173345998861,539.4173345998861,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.6504343003035,561.6504343003035,0.006395100150257349,0.09823720017448068,5.0,0.7260616002604365,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.4172383002006,562.4172383002006,0.008108299691230059,0.09785639960318804,2.0,1.5904945000074804,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.050345600117,564.050345600117,0.007775200065225363,0.0975983003154397,5.0,1.0241823000833392,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1342549002729,565.1342549002729,0.007478100247681141,0.11426760023459792,4.0,1.4410882000811398,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6003950000741,566.6003950000741,0.00695070018991828,0.09953910019248724,7.0,1.526607200037688,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1670772000216,568.1670772000216,0.006732900161296129,0.09927539993077517,6.0,1.8602289999835193,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0672514000908,570.0672514000908,0.0014198003336787224,0.09772170009091496,2.0,8.830676099751145,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,578.93376610009,0.00021190010011196136,0.09832549979910254,584.9337315000594,6.031596899963915,,585.133612500038,585.133612500038,0.09533629985526204,0.19840569980442524,6.031656499952078,591.2335850000381,591.2335850000381,591.2335850000381,0.0962302996776998,0.19844079995527864,596.9337328001857,597.1337501001544,6.031608499586582,6.13137219985947,603.1336706001312,12.031539699994028,603.2670272001997,603.2670272001997,0.03172909980639815,0.13150169979780912,up,0.4385602995753288,603.7670264001936,4.610000178217888e-05,0.09786369977518916,609.7839802000672,609.7839802000672,0.009133299812674522,0.11467480007559061,3.0,2.9400251996703446,,,,,,,603.2337179002352,603.2337179002352,591.1337224002928,591.1337224002928,,,609.7839802000672,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.7503007003106,612.7503007003106,0.006908799987286329,0.09911529999226332,2.0,1.0930963000282645,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.8836133000441,613.8836133000441,0.007576300296932459,0.09805739996954799,3.0,1.424647499807179,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.3504488002509,615.3504488002509,0.0080917002633214,0.0976120000705123,3.0,0.8907813997939229,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.2834596000612,616.2834596000612,0.00733570009469986,0.09799520019441843,6.0,1.3585691000334918,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.6835223999806,617.6835223999806,0.00738069973886013,0.09814479993656278,7.0,0.9584718002006412,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6835612999275,618.6835612999275,0.005846700165420771,0.09907680004835129,3.0,2.227595599833876,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.9505086001009,620.9505086001009,0.0011440999805927277,0.09805230004712939,7.0,3.3315036999993026,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,624.317260700278,0.0003331000916659832,0.09808210004121065,630.3170640002936,6.031451200135052,,630.5001953002065,630.5001953002065,0.06837880006060004,0.18124089995399117,6.014691600110382,636.6002544001676,636.6002544001676,636.6002544001676,0.07027770020067692,0.18123600026592612,642.3001971002668,642.5002212999389,6.014592799823731,6.114536100067198,648.5002143001184,12.014579600188881,648.6165869999677,648.6165869999677,0.014317899942398071,0.09758649999275804,down,0.4972439999692142,649.1332727000117,1.4100223779678345e-05,0.0826316000893712,655.1673726001754,655.1673726001754,0.011047200299799442,0.11639939993619919,6.0,1.6395207000896335,,,,,,,648.5832456001081,648.5832456001081,636.500368299894,636.500368299894,,,655.1673726001754,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8502612002194,656.8502612002194,0.0076166000217199326,0.11402609990909696,5.0,1.3075649002566934,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.1834863000549,658.1834863000549,0.006458800286054611,0.09921040013432503,1.0,1.793843699619174,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0166299003176,660.0166299003176,0.00703589990735054,0.09727019956335425,5.0,1.2581493998877704,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.3168648001738,661.3168648001738,0.006508999969810247,0.09923419961705804,5.0,0.7940131998620927,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.150077899918,662.150077899918,0.006503600161522627,0.09937949990853667,7.0,2.4272946999408305,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.6166874002665,664.6166874002665,0.00801829993724823,0.09775369986891747,5.0,1.2575245997868478,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9169692001306,665.9169692001306,0.0013446998782455921,0.09787240019068122,2.0,4.664215200114995,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,670.6167589998804,0.00016140006482601166,0.09916289988905191,676.6167764002457,5.999160899780691,6.099414899945259,676.8500049002469,676.8500049002469,0.12531489972025156,0.23252719966694713,5.999152000062168,682.9167188000865,682.9167188000865,682.9167188000865,0.08900909963995218,0.19940249994397163,688.6167325000279,688.7833495000377,5.99915669998154,6.09898279979825,694.7833728003316,11.999186699744314,694.9167214999907,694.9167214999907,3.569945693016052e-05,0.0991001995280385,up,0.8209933997131884,695.7833591001108,3.950018435716629e-05,0.09793650032952428,701.7833986002952,701.7833986002952,0.008245599921792746,0.09788150014355779,3.0,3.823892000131309,,,,,,,694.9167214999907,694.9167214999907,,,6.099283999763429,12.099146099761128,701.7833986002952,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.6499645998701,705.6499645998701,0.0067759002558887005,0.09915950009599328,3.0,1.0266613001003861,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.7335494998842,706.7335494998842,0.008904399815946817,0.1139950999058783,5.0,2.1063025002367795,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.8665904998779,708.8665904998779,0.006571600213646889,0.09916340000927448,5.0,1.6937032998539507,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.6001316001639,710.6001316001639,0.007009199820458889,0.09913219977170229,3.0,1.7929500001482666,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.4333346001804,712.4333346001804,0.006917600054293871,0.09915600018575788,3.0,1.5601323996670544,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0333084999584,714.0333084999584,0.007242899853736162,0.09924740018323064,3.0,0.8929232000373304,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9667573999614,714.9667573999614,0.001918900292366743,0.09748200001195073,4.0,4.496754999738187,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,719.5002335999161,0.00035400036722421646,0.09768150001764297,725.5165742998943,6.014309800229967,,725.6835205000825,725.6835205000825,0.06801320007070899,0.18129860004410148,6.01430070027709,731.7831089003012,731.7831089003012,731.7831089003012,0.06927129998803139,0.18101679999381304,737.4832162000239,737.6832523001358,6.014329300262034,6.114511200226843,743.683444400318,12.014516800176352,743.8165627000853,743.8165627000853,0.014407100155949593,0.11422500014305115,up,0.09678700007498264,743.9498993000016,4.4199638068675995e-05,0.09792849980294704,749.9667362999171,749.9667362999171,0.02593549992889166,0.11454409966245294,4.0,1.289558700285852,,,,,,,743.7831871001981,743.7831871001981,731.6832574000582,731.6832574000582,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.3168182000518,751.3168182000518,0.007596100214868784,0.11419390002265573,4.0,0.8075659000314772,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.1498243003152,752.1498243003152,0.006835100241005421,0.09920490020886064,4.0,1.6267166999168694,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.8333073998801,753.8333073998801,0.007697700057178736,0.11428000032901764,4.0,1.1742138001136482,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0331699000672,755.0331699000672,0.008901400025933981,0.0973366997204721,5.0,1.4560723998583853,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.5332520999946,756.5332520999946,0.006712999660521746,0.09830780001357198,3.0,1.0927099999971688,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6666429000907,757.6666429000907,0.00750069972127676,0.09821779979392886,3.0,1.324643800035119,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0332412002608,759.0332412002608,0.001406900119036436,0.09741659974679351,3.0,7.297032299917191,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
