loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.1786785982549,885.1786785982549,0.006179800257086754,0.09886140003800392,2.0,3.9938301015645266,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.2120636999607,889.2120636999607,0.007083099335432053,0.09850279986858368,2.0,1.8921479992568493,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.162280999124,891.162280999124,0.008302498608827591,0.11460370011627674,2.0,1.7408948000520468,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.9287286996841,892.9287286996841,0.0074212998151779175,0.09781999886035919,3.0,1.8914603013545275,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.8622005991638,894.8622005991638,0.008611800149083138,0.09726180136203766,2.0,1.4896843992173672,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.3953971993178,896.3953971993178,0.007805800065398216,0.09720640070736408,2.0,0.8904794994741678,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.3288709986955,897.3288709986955,0.0015434995293617249,0.09784809872508049,3.0,3.331197900697589,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,900.695383798331,0.00016009993851184845,0.09920389950275421,906.6785052996129,6.015632700175047,906.8618249986321,906.8618249986321,0.053363900631666183,0.16575120016932487,6.0322814006358385,912.9787618983537,912.9787618983537,912.9787618983537,0.06741620041429996,0.18243359960615635,918.6787035986781,918.8786260988563,6.015777500346303,6.115677200257778,924.878669699654,12.015783600509167,925.0119553990662,925.0119553990662,0.01632090099155903,0.11571200005710125,up,3.132486902177334,928.1786226984113,3.859959542751312e-05,0.09775589965283871,,934.2119506988674,934.2119506988674,0.025251999497413635,0.13103209994733334,2.0,1.940311100333929,,,,,,,912.8453318998218,912.8453318998218,924.978983098641,924.978983098641,,,6.099025599658489,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.1785815991461,936.1785815991461,0.0064230989664793015,0.09890269860625267,2.0,2.160317599773407,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.378650598228,938.378650598228,0.006816800683736801,0.09817790053784847,2.0,1.5590802002698183,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.9786350987852,939.9786350987852,0.007447699084877968,0.09782920032739639,2.0,1.3251798003911972,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.3454471994191,941.3454471994191,0.007549900561571121,0.09791560098528862,3.0,2.024900399148464,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.4121359996498,943.4121359996498,0.006729898974299431,0.09945379942655563,2.0,1.6933134011924267,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.16205749847,945.16205749847,0.008018499240279198,0.11433999985456467,2.0,1.5738893002271652,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.762098999694,946.762098999694,0.001410800963640213,0.09784920141100883,4.0,3.697758700698614,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,950.4954412989318,0.00013689883053302765,0.09926989860832691,956.511849898845,6.015782099217176,956.6617606990039,956.6617606990039,0.0648793987929821,0.1660354994237423,5.999083099886775,962.7451024986804,962.7451024986804,962.7451024986804,0.05019170045852661,0.1493235006928444,968.4451503995806,968.6784899998456,6.015786800533533,6.1158664003014565,974.6784617993981,12.01579730026424,974.8118007984012,974.8118007984012,0.015894800424575806,0.11572830006480217,up,0.8603198025375605,975.7284577991813,4.419870674610138e-05,0.09792969934642315,981.7452746983618,981.7452746983618,981.7452746983618,0.009777599945664406,0.1146756000816822,2.0,3.072580000385642,,,,,,,962.6618073992431,962.6618073992431,974.7451089993119,974.7451089993119,6.099126199260354,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.8452793993056,984.8452793993056,0.006836900487542152,0.09919410012662411,2.0,1.3266165014356375,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.2118827998638,986.2118827998638,0.006531599909067154,0.09910389967262745,2.0,0.9605289995670319,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.2116793990135,987.2116793990135,0.006172800436615944,0.0991360992193222,2.0,2.6937566995620728,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.9450295995921,989.9450295995921,0.006698900833725929,0.09735630080103874,2.0,2.058492200449109,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0452087987214,992.0452087987214,0.005794299766421318,0.09894669987261295,2.0,1.1607879996299744,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.2617332991213,993.2617332991213,0.007838699966669083,0.114113699644804,2.0,0.9740259014070034,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.2619404997677,994.2619404997677,0.0013708993792533875,0.09761299937963486,4.0,1.8974816985428333,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,996.1953004989773,0.0001547001302242279,0.09921460039913654,1002.2117236983031,6.016022900119424,1002.3783054985106,1002.3783054985106,0.07393300160765648,0.18256290070712566,6.015835501253605,1008.4784460999072,1008.4784460999072,1008.4784460999072,0.07249530032277107,0.18275180086493492,1014.1782670989633,1014.378471499309,6.015994600951672,6.115829400718212,1020.3783255983144,12.015844801440835,1020.5116642992944,1020.5116642992944,0.016163600608706474,0.11573890224099159,up,0.6091818008571863,1021.1782871987671,4.430115222930908e-05,0.09806310012936592,1027.1784085985273,1027.1784085985273,1027.1784085985273,0.008996600285172462,0.09798189997673035,2.0,1.8569856993854046,,,,,,,1008.3783432990313,1008.3783432990313,1020.4783377982676,1020.4783377982676,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.0783925000578,1029.0783925000578,0.007198600098490715,0.09791220165789127,2.0,1.291653599590063,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.411654599011,1030.411654599011,0.007933801040053368,0.09757759980857372,2.0,0.7906672991812229,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.2449355982244,1031.2449355982244,0.008047500625252724,0.09772250056266785,2.0,0.8238482996821404,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.1118436995894,1032.1118436995894,0.0081884004175663,0.09773760102689266,2.0,1.0574046988040209,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.2116964999586,1033.2116964999586,0.006964398548007011,0.0982098001986742,2.0,1.7922021001577377,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0449806991965,1035.0449806991965,0.0070788003504276276,0.0978872012346983,2.0,1.1590285003185272,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.2449938990176,1036.2449938990176,0.002017499879002571,0.09725390002131462,4.0,1.6294621005654335,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1037.9118693992496,0.00013629905879497528,0.09906289912760258,1043.9282310996205,6.015732800588012,1044.0947830993682,1044.0947830993682,0.06912400014698505,0.18244550004601479,6.015712400898337,1050.194949598983,1050.194949598983,1050.194949598983,0.07127370126545429,0.18261460028588772,1055.8951640985906,1056.094820998609,6.015719899907708,6.115831499919295,1062.0947998985648,12.015734501183033,1062.2281825989485,1062.2281825989485,0.015951000154018402,0.1156454011797905,down,1.2122629024088383,1063.478183498606,4.22988086938858e-05,0.09805949963629246,1069.4781193993986,1069.4781193993986,1069.4781193993986,0.007356299087405205,0.09816869907081127,5.0,2.991515699774027,,,,,,,1050.0948537997901,1050.0948537997901,1062.19484349899,1062.19484349899,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5284485984594,1072.5284485984594,0.008357400074601173,0.11470639891922474,2.0,4.1071122996509075,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.6783922985196,1076.6783922985196,0.00784350000321865,0.11463740095496178,2.0,1.140793900936842,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.8446268998086,1077.8446268998086,0.007687900215387344,0.09766680002212524,2.0,0.8910817001014948,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.7781336996704,1078.7781336996704,0.007697800174355507,0.09793679974973202,2.0,0.7912606988102198,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.6114703994244,1079.6114703994244,0.006730999797582626,0.09928129985928535,5.0,2.293386299163103,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.961599798873,1081.961599798873,0.008348800241947174,0.11434319987893105,2.0,1.9070381000638008,,,,,,,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.8948649000376,1083.8948649000376,0.0014865994453430176,0.09783419966697693,3.0,2.7974926996976137,,,,,,,,8576,Moral,2024-06-14_13h31.37.522,MoralCondition_v2,2022.2.5,30.000822063709386,
