loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.11412339983508,0.0008153999224305153,0.12507650000043213,16.4304144999478,16.696976600098424,17.313832400017418,17.630529399961233,17.897116599953733,18.23026810004376,18.23026810004376,0.04137329990044236,0.14153029979206622,33.24704589997418,15.02481979993172,33.34697960014455,0.024704199749976397,0.12503309966996312,33.81378010008484,space,1.8477455000393093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,785.6625787999947,0.00013539986684918404,0.09896599990315735,791.6792077000719,6.015895499847829,791.9125026001129,791.9125026001129,0.1407115999609232,0.2492560998070985,6.016154899960384,797.9458842999302,797.9458842999302,797.9458842999302,0.0748372997622937,0.18282659980468452,803.6458580000326,803.8457396000158,6.015887999674305,6.115880299825221,809.8457411001436,12.015868599759415,809.9791240000632,809.9791240000632,0.016119599575176835,0.11588669964112341,up,0.610151199856773,810.6457231000531,4.0599843487143517e-05,0.09815079998224974,816.6792550000828,816.6792550000828,0.02511139982379973,0.13145039998926222,1.0,3.073956099804491,,,,,,,809.9457727000117,809.9457727000117,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.7790304999799,819.7790304999799,0.007681200047954917,0.0994988998863846,7.0,2.659720600116998,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.4791713000741,822.4791713000741,0.006916099926456809,0.09907809994183481,2.0,2.159897099947557,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.6789754999336,824.6789754999336,0.007643899880349636,0.09763239999301732,1.0,2.3911387000698596,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.1122612000909,827.1122612000909,0.0070003001019358635,0.09824150009080768,1.0,1.5588621001224965,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.7123394999653,828.7123394999653,0.006345999892801046,0.09939650003798306,6.0,2.194001300027594,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.945669000037,830.945669000037,0.007816600147634745,0.09798820014111698,2.0,2.890982000157237,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.8791688999627,833.8791688999627,0.0013643000274896622,0.09758349996991456,6.0,3.0306873000226915,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,836.9459280001465,0.00023620016872882843,0.09822480008006096,842.9623857999686,6.014735800214112,843.1454952999484,843.1454952999484,0.08473260002210736,0.1979390000924468,6.031364100053906,849.2455666000023,849.2455666000023,849.2455666000023,0.09059899998828769,0.1980333998799324,854.9456474999897,855.1456526999827,6.031391900032759,6.131392899900675,861.1456518000923,12.031446399865672,861.2789330000523,861.2789330000523,0.03175669978372753,0.13154069986194372,down,0.8786476999521255,862.212297799997,5.0999922677874565e-05,0.09790849988348782,868.2121443999931,868.2121443999931,0.009605699917301536,0.09773460007272661,6.0,3.556079499889165,,,,,,,861.2457940001041,861.2457940001041,849.1456510000862,849.1456510000862,868.2121443999931,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.8124353999738,871.8124353999738,0.007021400146186352,0.09801910002715886,3.0,4.2255615999456495,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0958241999615,876.0958241999615,0.007768800016492605,0.11439419980160892,3.0,2.8742174999788404,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.995664200047,878.995664200047,0.006856299936771393,0.09921550005674362,5.0,2.3264023000374436,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.3622254000511,881.3622254000511,0.006697499891743064,0.09906630008481443,4.0,2.56019280012697,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.9792679999955,883.9792679999955,0.00911800004541874,0.1141875998582691,5.0,2.8059388999827206,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.8122890000232,886.8122890000232,0.0071482001803815365,0.09768440015614033,4.0,2.091848300071433,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.9458131999709,888.9458131999709,0.0006568001117557287,0.09914920013397932,3.0,4.166548399953172,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,893.1456146000419,0.00038330000825226307,0.09724420006386936,899.1455141000915,6.030759100103751,899.3455288999248,899.3455288999248,0.08856239984743297,0.19766169996000826,6.030887800035998,905.4456193000078,905.4456193000078,905.4456193000078,0.08299749973230064,0.19775529974140227,911.1454133000225,911.3456030001398,6.030872199917212,6.130620799958706,917.345442000078,12.030690599931404,917.4788963000756,917.4788963000756,0.03087789984419942,0.1307202996686101,down,0.6150022998917848,918.128780900035,4.079984501004219e-05,0.09785739984363317,924.1622031000443,924.1622031000443,0.02563029993325472,0.13134029996581376,5.0,2.7735149001237005,,,,,,,917.4454250000417,917.4454250000417,905.345452999929,905.345452999929,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.9619247000664,926.9619247000664,0.00665819994173944,0.09944289992563426,3.0,2.5270849999506027,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.5456185999792,929.5456185999792,0.007862600032240152,0.11410900019109249,3.0,2.7742794000077993,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.3623212999664,932.3623212999664,0.008114500204101205,0.11436740006320179,4.0,1.6072891000658274,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.0122076000553,934.0122076000553,0.007646200014278293,0.11419910006225109,5.0,2.6077372999861836,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.645382600138,936.645382600138,0.005552900023758411,0.0991368000395596,4.0,2.561379599850625,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.2454123999923,939.2454123999923,0.007383599877357483,0.09792930004186928,5.0,2.2582379998639226,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5453520000447,941.5453520000447,0.0013025000225752592,0.09779969998635352,3.0,3.0644018000457436,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,944.645453199977,0.00028319982811808586,0.09805779997259378,950.6619726000354,6.014828099869192,950.828471200075,950.828471200075,0.08217409974895418,0.18156399973668158,6.014896399807185,956.9286569999531,956.9286569999531,956.9286569999531,0.07439689966849983,0.18158139963634312,962.6286156999413,962.8285954000894,6.014688599621877,6.114695799769834,968.8286113999784,12.014732599724084,968.961930599995,968.961930599995,0.014909799676388502,0.1146360996644944,up,0.715177099686116,969.711963100126,7.71000050008297e-05,0.09749670000746846,975.7117399999406,975.7117399999406,0.009956799913197756,0.09757129987701774,2.0,2.888776599895209,,,,,,,968.9285961000714,968.9285961000714,956.8286552999634,956.8286552999634,975.7117399999406,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.6622816000599,978.6622816000599,0.008514899993315339,0.11420389986597002,2.0,1.2730181999504566,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.9788051000796,979.9788051000796,0.008017200045287609,0.11456540017388761,2.0,1.440776500152424,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.4452234001365,981.4452234001365,0.0068599998485296965,0.09931949991732836,7.0,3.5933897998183966,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.0956022001337,985.0956022001337,0.00942320004105568,0.11362039996311069,6.0,1.8053254999686033,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.9284976001363,986.9284976001363,0.007535699987784028,0.09757009986788034,1.0,2.524556500138715,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.4951599000487,989.4951599000487,0.007555500138550997,0.09772219997830689,1.0,1.1584189999848604,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.6950743000489,990.6950743000489,0.0011745002120733261,0.0977396999951452,6.0,2.83100189990364,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,993.5621452000923,0.00016559986397624016,0.09916049987077713,999.5784801000264,6.0157514999154955,999.7620240000542,999.7620240000542,0.08375279977917671,0.19928419985808432,5.999096899759024,1005.8286198999267,1005.8286198999267,1005.8286198999267,0.05615229974500835,0.16587569960393012,1011.5284164999612,1011.761799500091,5.999083099653944,6.098831399809569,1017.7617737001274,11.999048199737445,1017.861707800068,1017.861707800068,-1.820037141442299e-05,0.09904329967685044,up,0.6635833997279406,1018.56183780008,4.000007174909115e-05,0.09811200015246868,1024.5785004999489,1024.5785004999489,0.008889000164344907,0.1143461000174284,6.0,2.3064341999124736,,,,,,,1017.8284310000017,1017.8284310000017,1005.8286198999267,1005.8286198999267,1024.5785004999489,,6.099164199782535,12.099141199607402,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9120547000784,1026.9120547000784,0.0071240998804569244,0.09848859999328852,1.0,1.4923215000890195,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4450932000764,1028.4450932000764,0.0071524998638778925,0.0980350999161601,2.0,2.325285099912435,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.8117571000475,1030.8117571000475,0.007689000107347965,0.09773040004074574,1.0,1.7909875998739153,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.6449492000975,1032.6449492000975,0.00789689994417131,0.09746039984747767,2.0,1.7241082999389619,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.4116326000076,1034.4116326000076,0.008330399869009852,0.09794820006936789,2.0,1.9573951000347733,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.4114817001391,1036.4114817001391,0.008312000194564462,0.09820580016821623,6.0,2.1240366001147777,,,,,,,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.5784833000507,1038.5784833000507,0.001543999882414937,0.09804619988426566,6.0,1.9644391001202166,,,,,,,,,1550,Moral,2025-03-11_12h52.28.438,MoralCondition_v2,2022.2.5,30.026468327136392,
