loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,p_port_6.started,fixation_cross.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,p_port_10.started,accept_reject.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,participant,session,date,expName,psychopyVersion,frameRate,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,533.8239921000786,0.0003435998223721981,0.13127159979194403,6.014624099712819,539.8406424000859,540.0239189998247,540.0239189998247,0.08603989984840155,0.23124729981645942,6.031249199528247,546.1240464998409,546.1240464998409,546.1240464998409,0.08370479941368103,0.23142159963026643,551.8576345001347,552.0239021000452,6.031293399631977,6.16468649962917,12.031154599506408,558.0572315999307,558.1572862998582,558.1572862998582,0.03142309933900833,0.16449759947136045,down,1.3070968999527395,559.5238764998503,4.569999873638153e-05,0.13132760021835566,565.540432699956,565.540432699956,0.02473870012909174,0.14796710014343262,5.0,4.290820000227541,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.8906375002116,569.8906375002116,0.008067400194704533,0.14772569993510842,6.0,2.273821599781513,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1905967998318,572.1905967998318,0.006692399736493826,0.13273319974541664,6.0,2.6268425001762807,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8571003000252,574.8571003000252,0.0064237997867167,0.13251850008964539,6.0,1.4604156003333628,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.3571898997761,576.3571898997761,0.006655900273472071,0.13247920013964176,1.0,2.760681400075555,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.1739599001594,579.1739599001594,0.010038299951702356,0.14738580025732517,6.0,3.8384787002578378,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0403513000347,583.0403513000347,0.007848299574106932,0.13129799999296665,6.0,3.82408000016585,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.9072623001412,586.9072623001412,0.001312199980020523,0.13106509996578097,3.0,3.6978426999412477,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,590.6406662999652,0.00013720011338591576,0.1157094999216497,6.015568000264466,596.6402545999736,596.8236882998608,596.8236882998608,0.06883239978924394,0.2158087999559939,6.015921399928629,602.9240096998401,602.9240096998401,602.9240096998401,0.06712540006265044,0.2157685998827219,608.6570942997932,608.8237367002293,6.015823099762201,6.14908259967342,12.015752699691802,614.8570317002013,614.95700389985,614.95700389985,0.01598939998075366,0.14909939980134368,down,1.5144446999765933,616.5236995997839,4.20999713242054e-05,0.11457660002633929,622.557174500078,622.557174500078,0.026305600069463253,0.16462499974295497,5.0,3.839398100040853,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.4404263999313,626.4404263999313,0.007744699716567993,0.14741900004446507,1.0,2.640767600387335,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.1070463000797,629.1070463000797,0.0074581000953912735,0.1311726002022624,6.0,2.858126299921423,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.007071999833,632.007071999833,0.006536900065839291,0.13267940003424883,7.0,3.427194300107658,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.4736204999499,635.4736204999499,0.007127200253307819,0.13136890018358827,3.0,3.525032600387931,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.040345299989,639.040345299989,0.007453999947756529,0.13111509988084435,6.0,4.624683199916035,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.7068552002311,643.7068552002311,0.006872899830341339,0.13281919993460178,4.0,3.8270231997594237,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.5737115000375,647.5737115000375,0.000664799939841032,0.13279799977317452,3.0,3.7332953000441194,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,651.340479100123,0.00037499982863664627,0.1306663998402655,6.01396289980039,657.3568724999204,657.5234745000489,657.5234745000489,0.07645829999819398,0.21399699989706278,6.013959500007331,663.6236177999526,663.6236177999526,663.6236177999526,0.07603129977360368,0.21396909980103374,669.3568301000632,669.5567906000651,6.013952999841422,6.148053999990225,12.013903100043535,675.5901248999871,675.6570083000697,675.6570083000697,0.014136099722236395,0.13052969984710217,down,2.798510900232941,678.4900309001096,3.169989213347435e-05,0.13127180002629757,684.5404476998374,684.5404476998374,0.04275280004367232,0.18127809977158904,2.0,3.506529300007969,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0732980999164,688.0732980999164,0.009879699908196926,0.13064279966056347,5.0,5.788351600058377,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.923543700017,693.923543700017,0.007895800285041332,0.14772350015118718,5.0,2.2408932000398636,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.1900408999063,696.1900408999063,0.007106400094926357,0.13153890008106828,4.0,2.325165200047195,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.5567054999992,698.5567054999992,0.007205899804830551,0.13146049994975328,4.0,1.4253865000791848,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0401075999252,700.0401075999252,0.009123200085014105,0.14863339997828007,2.0,2.7073571998625994,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.7735095000826,702.7735095000826,0.006593999918550253,0.13252220023423433,5.0,2.4952461002394557,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.3068480999209,705.3068480999209,0.001635600347071886,0.13146870024502277,3.0,3.3642326002009213,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,708.7068905001506,0.00035319989547133446,0.13073490001261234,6.014020999893546,714.723187699914,714.9065649998374,714.9065649998374,0.08787239994853735,0.23088280018419027,6.030675299931318,721.0066363001242,721.0066363001242,721.0066363001242,0.08477710001170635,0.23073439998552203,726.7398940999992,726.9066189001314,6.030751300044358,6.1640276000835,12.030705299694091,732.9399354998022,733.0399151998572,733.0399151998572,0.030819099862128496,0.1640812996774912,up,1.3197818999178708,734.423217699863,4.4700223952531815e-05,0.1314292000606656,740.4399211001582,740.4399211001582,0.02557830000296235,0.14805810013785958,1.0,3.2564996001310647,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.7399817002006,743.7399817002006,0.00774569995701313,0.13098279992118478,2.0,2.757242000196129,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.5398778999224,746.5398778999224,0.007775400299578905,0.13093130011111498,6.0,2.8242490999400616,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.4065343998373,749.4065343998373,0.007581999991089106,0.1310665002092719,1.0,1.791257900185883,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2399641000666,751.2399641000666,0.007432399783283472,0.13130709994584322,1.0,1.058354299981147,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.3396948999725,752.3396948999725,0.006534900050610304,0.13263410003855824,1.0,1.7940566996112466,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.1731444997713,754.1731444997713,0.007358400151133537,0.13120310008525848,4.0,3.791512300260365,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0064705000259,758.0064705000259,0.0006663999520242214,0.13239539973437786,6.0,2.5997005999088287,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,760.6400586999953,0.0002633999101817608,0.13126499997451901,6.031229599844664,766.6731107998639,766.906209200155,766.906209200155,0.1558733000420034,0.2980296998284757,6.031205900013447,772.9228627001867,772.9228627001867,772.9228627001867,0.0811528000049293,0.2145277000963688,778.6564210001379,778.8564010001719,6.014354299753904,6.147811699658632,12.014321099966764,784.8897035000846,784.9563930002041,784.9563930002041,0.01465129991993308,0.14780839998275042,up,1.2271734001114964,786.2396943001077,4.650000482797623e-05,0.1314312000758946,792.2732381001115,792.2732381001115,0.02801290014758706,0.1646871999837458,1.0,2.604358999989927,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9231301997788,794.9231301997788,0.008353800047188997,0.14734600018709898,1.0,1.306551800109446,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.2563010999002,796.2563010999002,0.007262500002980232,0.13174779992550611,1.0,0.9252905999310315,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.2229337999597,797.2229337999597,0.008955299854278564,0.13283689972013235,6.0,3.191644399892539,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.4564004000276,800.4564004000276,0.006715700030326843,0.1325461999513209,1.0,2.1269996999762952,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.6229383000173,802.6229383000173,0.006821199785917997,0.13158780010417104,5.0,2.5924014998599887,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.2561932997778,805.2561932997778,0.0065481998026371,0.13270769966766238,3.0,4.760202299803495,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0565013000742,810.0565013000742,0.0007295999675989151,0.13246560003608465,6.0,3.0997226000763476,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,813.1898679998703,0.000318900216370821,0.1311043999157846,6.0143975000828505,819.2062602997757,819.3730342001654,819.3730342001654,0.06936099985614419,0.21456110011786222,6.014428399968892,825.4729883000255,825.4729883000255,825.4729883000255,0.06978109991177917,0.214381099678576,831.2062470000237,831.4062362997793,6.01434879982844,6.147871899884194,12.014388099778444,837.4395126001909,837.5063233999535,837.5063233999535,0.014578299596905708,0.14768459973856807,down,1.989949899725616,839.5395212997682,4.700012505054474e-05,0.13115240028128028,845.5559204998426,845.5559204998426,0.023167500272393227,0.1477804002352059,5.0,3.3255453002639115,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.939786999952,848.939786999952,0.007802300155162811,0.1476906999014318,5.0,1.8743250002153218,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.8394968002103,850.8394968002103,0.007381100207567215,0.1312213004566729,5.0,2.95840339967981,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.8395504001528,853.8395504001528,0.008358800318092108,0.130997100379318,1.0,2.390313799958676,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.2729595000856,856.2729595000856,0.007641300093382597,0.13065769989043474,6.0,5.8242063000798225,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.1397613999434,862.1397613999434,0.0074362000450491905,0.1311604999937117,6.0,1.2246012003161013,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.4230650002137,863.4230650002137,0.008339900057762861,0.1481969002634287,5.0,2.840624500066042,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.2894736002199,866.2894736002199,0.0014108000323176384,0.1310736001469195,3.0,2.3975965999998152,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,868.7229606998153,0.00028669973835349083,0.1312178997322917,6.031143100000918,874.7560617001727,874.922798700165,874.922798700165,0.0847874996252358,0.23114619962871075,6.031249399762601,881.022846700158,881.022846700158,881.022846700158,0.08658199943602085,0.23110709944739938,886.7561375000514,886.922638699878,6.031091599725187,6.164565499406308,12.031213499605656,892.9559729998,893.0560813997872,893.0560813997872,0.031566799618303776,0.1643799995072186,up,2.1674168999306858,895.2726528998464,0.0001154998317360878,0.13146029971539974,901.28922590008,901.28922590008,0.02390489960089326,0.1478524999693036,2.0,3.1918323999270797,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.5224326997995,904.5224326997995,0.00714460015296936,0.1314011998474598,1.0,1.6921171001158655,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.255910300184,906.255910300184,0.006839599926024675,0.13242689985781908,4.0,2.6601602002047002,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.9558815998025,908.9558815998025,0.007037299685180187,0.13167829997837543,1.0,2.3921940997242928,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.389418200124,911.389418200124,0.006775899790227413,0.13227690011262894,1.0,0.9266642001457512,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.3727756999433,912.3727756999433,0.009121899958699942,0.1474129999987781,6.0,2.306293699890375,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.7058226000518,914.7058226000518,0.007952000014483929,0.13238029973581433,4.0,2.52532869996503,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.2726266002283,917.2726266002283,0.000703700352460146,0.132430300116539,6.0,2.7328210999257863,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,920.0394417000934,0.0001376001164317131,0.11570819979533553,5.999330699909478,926.0725734001026,926.2391550000757,926.2391550000757,0.0959850000217557,0.2325654998421669,5.99916879972443,932.3394941999577,932.3394941999577,932.3394941999577,0.09432989964261651,0.23278989968821406,938.07247429993,938.2391432002187,5.9992698999121785,6.132500099949539,11.999193899799138,944.2724871998653,944.3724985001609,944.3724985001609,0.032665399834513664,0.16591779980808496,down,1.6670198002830148,946.0891514997929,3.369990736246109e-05,0.13124279957264662,952.1393134999089,952.1393134999089,0.04296220000833273,0.18132549989968538,5.0,3.7726704999804497,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.939052300062,955.939052300062,0.006591599900275469,0.13237190013751388,5.0,1.2935645999386907,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.2725173998624,957.2725173998624,0.007944399956613779,0.13247970025986433,1.0,3.2257492002099752,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.5390333998948,960.5390333998948,0.00666819978505373,0.13260670006275177,5.0,2.326844499912113,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.9057836998254,962.9057836998254,0.006605600006878376,0.13245350029319525,4.0,3.1602365002036095,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.1056718998589,966.1056718998589,0.007761199958622456,0.13127269968390465,5.0,3.1576995998620987,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.3055430999957,969.3055430999957,0.0063183000311255455,0.13278180034831166,5.0,3.193999200128019,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.539228499867,972.539228499867,0.0014562001451849937,0.130591900087893,3.0,2.530321199912578,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,975.105760499835,0.00032190000638365746,0.13127580005675554,6.014386599883437,981.1223427001387,981.2891167998314,981.2891167998314,0.07542649982497096,0.21456729993224144,6.014347599819303,987.3891333001666,987.3891333001666,987.3891333001666,0.07620229991152883,0.21437929989770055,993.1221675998531,993.3223397000693,6.014477699995041,6.147687299642712,12.014336199965328,999.3556380998343,999.4222726998851,999.4222726998851,0.01446709968149662,0.14748499961569905,up,11.417128600180149,1010.8889700998552,4.1400082409381866e-05,0.13153420016169548,1016.9391926000826,1016.9391926000826,0.042128000408411026,0.1817641002126038,2.0,3.3404120998457074,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.3224176000804,1020.3224176000804,0.008024100214242935,0.14757400006055832,1.0,2.173731700051576,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.5220694998279,1022.5220694998279,0.007511799689382315,0.13252839958295226,6.0,2.859249100089073,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4222253002226,1025.4222253002226,0.0071183000691235065,0.1315235998481512,1.0,1.7255506003275514,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
