loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,22.085449159378186,0.0008574000094085932,0.10104059998411685,22.667709469911642,22.967757000005804,23.267753969994374,23.567757299984805,23.867701569921337,24.20113419997506,24.20113419997506,0.0020886000711470842,0.10124510002788156,39.20117829996161,15.00129000004381,39.30118439998478,0.0012621000641956925,0.10118970007169992,39.76787239999976,space,1.3475275000091642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,462.9179991999408,0.00031459995079785585,0.097635000012815,468.91778209991753,6.030992400017567,469.1011916999705,469.1011916999705,0.07166100002359599,0.18106840003747493,6.014266000012867,475.184392199968,475.184392199968,475.184392199968,0.0675875999731943,0.1642862999578938,480.8845461999299,481.1179789999733,6.031185799976811,6.131028100033291,487.11774899996817,12.030954699963331,487.1843100999249,487.1843100999249,487.21751909994055,487.21751909994055,0.014068500022403896,0.09729379997588694,up,1.6417343000648543,488.91773649991956,5.070003680884838e-05,0.09780510002747178,494.9344180999324,494.9344180999324,494.9344180999324,0.009359100018627942,0.11454229999799281,2.0,3.4061757000163198,,,,,,,475.10129269992467,475.10129269992467,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.36785359994974,498.36785359994974,0.007397100096568465,0.09901100001297891,4.0,3.625771899940446,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.03479810000863,502.03479810000863,0.007543300045654178,0.09772610000800341,5.0,4.35774190002121,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4345163999824,506.4345163999824,0.007194099947810173,0.09936490003019571,3.0,3.892971800058149,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.367814199999,510.367814199999,0.00910920009482652,0.09816729999147356,1.0,3.8231109000043944,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2513294999953,514.2513294999953,0.007504699984565377,0.11381560005247593,2.0,2.1404985999688506,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.4177223999286,516.4177223999286,0.006679399986751378,0.09916929993778467,5.0,3.6271243999945,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.084337899927,520.084337899927,0.000714199966751039,0.09885359997861087,2.0,8.26623099995777,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,528.3845419000136,0.00013509998098015785,0.09921260003466159,534.4009855999611,6.01601819996722,534.5675228999462,534.5675228999462,0.07116880000103265,0.18262690003030002,6.016264199977741,540.6676723000128,540.6676723000128,540.6676723000128,0.07179139996878803,0.18283469998277724,546.3676705999533,546.5676713999128,6.01604820007924,6.11603150004521,552.5676717999158,12.016041100025177,552.6676377999829,552.6676377999829,552.7010682999389,552.7010682999389,0.0161852000746876,0.11598590004723519,up,2.0936747000087053,554.8509216000093,5.159992724657059e-05,0.09779099992010742,560.867629299988,560.867629299988,560.867629299988,0.008744799997657537,0.1146491999970749,2.0,3.106664700084366,,,,,,,540.5676627999637,540.5676627999637,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0008411000017,564.0008411000017,0.006674700067378581,0.09932720009237528,3.0,2.7937650000676513,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.8341835999163,566.8341835999163,0.00765539996791631,0.09796400007326156,4.0,2.55775540007744,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.4342891999986,569.4342891999986,0.006643999950028956,0.0993390999501571,5.0,2.1942505000624806,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.6675923999865,571.6675923999865,0.007258000085130334,0.09879199997521937,2.0,2.3258426999673247,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0341169999447,574.0341169999447,0.007667700061574578,0.09771140001248568,3.0,3.657951600034721,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7343105999753,577.7343105999753,0.006726899999193847,0.09927959996275604,2.0,1.926890500006266,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.7010911999969,579.7010911999969,0.0008586000185459852,0.09862340008839965,4.0,4.865652300068177,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,584.6009330999805,0.00038460001815110445,0.09734979993663728,590.6175783999497,6.014119799947366,590.784187000012,590.784187000012,0.06869600003119558,0.1807660999475047,6.014024300035089,596.8842295999639,596.8842295999639,596.8842295999639,0.07255799998529255,0.1806390000274405,602.584206999978,602.7841750999214,6.014012200059369,6.114077000063844,608.7842285999795,12.014063099981286,608.8841669999529,608.8841669999529,608.9175463999854,608.9175463999854,0.014159100013785064,0.11394549999386072,up,1.093777900096029,610.0508379999083,4.3199979700148106e-05,0.09772110008634627,,616.0673901999835,616.0673901999835,0.02747319999616593,0.11475670000072569,6.0,4.721577199990861,,,,,,,596.7842313000001,596.7842313000001,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8510821999516,620.8510821999516,0.008130200090818107,0.11474400002043694,5.0,2.174197999993339,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0509751999052,623.0509751999052,0.007327300030738115,0.09814679995179176,3.0,1.5918036000803113,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.6839720999124,624.6839720999124,0.006750000058673322,0.09905380010604858,3.0,2.960024800035171,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.6842581999954,627.6842581999954,0.006870100041851401,0.09912160004023463,2.0,2.2599305000621825,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9841315000085,629.9841315000085,0.007727099931798875,0.09784399997442961,3.0,3.257573200040497,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.3010879999492,633.3010879999492,0.00798590003978461,0.11406679998617619,4.0,2.040332800010219,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3676665999228,635.3676665999228,0.0014364001108333468,0.09749960002955049,3.0,5.497232900001109,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,640.9010267999256,0.00031429994851350784,0.09788130002561957,646.9174476999324,6.014552199980244,647.0841610999778,647.0841610999778,0.07407770003192127,0.18138720002025366,6.0145431000273675,653.1840912000043,653.1840912000043,653.1840912000043,0.07273849996272475,0.18143650004640222,658.8840567999287,659.0840575000038,6.01463240000885,6.114497100003064,665.0840313999215,12.014551699976437,665.1840178999119,665.1840178999119,665.2173824999481,665.2173824999481,0.014689300092868507,0.11451410001609474,up,0.9372793999500573,666.2173985999543,7.150007877498865e-05,0.09797920007258654,672.2340553000104,672.2340553000104,672.2340553000104,0.009367600083351135,0.11465330002829432,6.0,2.8729025999782607,,,,,,,653.0840462999186,653.0840462999186,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.1340470999712,675.1340470999712,0.006819300004281104,0.09905229997821152,5.0,2.2267164000077173,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.4011471999111,677.4011471999111,0.006999899982474744,0.09925609990023077,4.0,1.9932126000057906,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4338602999924,679.4338602999924,0.006781300064176321,0.0990313000511378,3.0,2.226519199903123,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7006334000034,681.7006334000034,0.007465300033800304,0.09786810004152358,5.0,2.091235499945469,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.8507191999815,683.8507191999815,0.009703299961984158,0.11463670001830906,3.0,2.0390192000195384,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.917219899944,685.917219899944,0.007822500076144934,0.09802749997470528,2.0,2.158386900089681,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.1173474999378,688.1173474999378,0.0012892999220639467,0.09873839991632849,2.0,5.6985257000196725,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,693.8510756999021,0.00037150003481656313,0.09769940003752708,699.8506265999749,6.031071300036274,700.0340506999055,700.0340506999055,0.06891330005601048,0.18130510009359568,6.014317100052722,706.1341102999868,706.1341102999868,706.1341102999868,0.07091890007723123,0.18109810003079474,711.8341997999232,712.0339215999702,6.014366100076586,6.114366800058633,718.0341271999059,12.014573600026779,718.1338699999033,718.1338699999033,718.167251399951,718.167251399951,0.014449600130319595,0.1143914001295343,up,1.6194488999899477,719.8507052999921,4.269997589290142e-05,0.0976026999996975,725.8507848000154,725.8507848000154,725.8507848000154,0.006810499937273562,0.09764569997787476,3.0,4.791693799896166,,,,,,,706.0339120000135,706.0339120000135,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.7007788999472,730.7007788999472,0.008058900013566017,0.11397059995215386,3.0,1.4737165999831632,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.2174590999493,732.2174590999493,0.008057200000621378,0.11429330008104444,4.0,3.0741377000231296,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3341475999914,735.3341475999914,0.007890500011853874,0.11427629995159805,2.0,1.7407112000510097,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.1004891999764,737.1004891999764,0.006610600044950843,0.09936100000049919,6.0,4.860342900035903,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0003842000151,742.0003842000151,0.0073717000195756555,0.09812370000872761,2.0,1.9916764999506995,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0503925000085,744.0503925000085,0.010177100077271461,0.11439940007403493,5.0,1.8717932000290602,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.9507812999655,745.9507812999655,0.0007179999956861138,0.09899939992465079,2.0,3.266030199942179,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,749.2506145999068,0.00028250005561858416,0.09793980000540614,755.2671595999273,6.014553899993189,755.433777499944,755.433777499944,0.07047310005873442,0.1814940000185743,6.014525400009006,761.5338372999104,761.5338372999104,761.5338372999104,0.06866010010708123,0.1814804000314325,767.2339563999558,767.4337623999454,6.014611100079492,6.114508900092915,773.4339226000011,12.014757000026293,773.5337147999089,773.5337147999089,773.5670715000015,773.5670715000015,0.014724800130352378,0.11451200011651963,up,1.5963440999621525,775.20039179991,4.3199979700148106e-05,0.09795389999635518,781.2008301999886,781.2008301999886,781.2008301999886,0.008893200079910457,0.09798770002089441,3.0,2.890093099907972,,,,,,,761.4338894999819,761.4338894999819,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.1506488999585,784.1506488999585,0.007880500052124262,0.11420100007671863,3.0,3.0403624000027776,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.2170557999052,787.2170557999052,0.006747500039637089,0.09823820006567985,5.0,2.192622200003825,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4501899000024,789.4501899000024,0.006636600010097027,0.09900370007380843,2.0,2.2268650999758393,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.7171072999481,791.7171072999481,0.007202200009487569,0.097288400051184,3.0,1.6579233000520617,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.4168707999634,793.4168707999634,0.007495200028643012,0.09788999997545034,2.0,3.191171200014651,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6502472999273,796.6502472999273,0.006703699938952923,0.09965480002574623,3.0,1.827219600090757,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.5170469000004,798.5170469000004,0.0012147999368607998,0.09914339997339994,4.0,2.165792000014335,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,800.7171745999949,0.00028439995367079973,0.09833810001146048,806.7336352999555,6.014766299980693,806.9004059999716,806.9004059999716,0.08084429998416454,0.18156609998550266,6.014721899991855,813.0002931999043,813.0002931999043,813.0002931999043,0.06746280007064342,0.18146500003058463,818.7002592999488,818.9002067999681,6.014670500066131,6.114736900082789,824.9002116000047,12.014727600035258,825.000200200011,825.000200200011,825.0335509999422,825.0335509999422,0.014864300028420985,0.11468630004674196,up,1.489393699914217,826.5668629999273,4.0899962186813354e-05,0.09813599998597056,832.5668400999857,832.5668400999857,832.5668400999857,0.008959500002674758,0.09792299999389797,5.0,3.656592999934219,,,,,,,812.9004594999133,812.9004594999133,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.267434099922,836.267434099922,0.007621700060553849,0.0971955000422895,2.0,1.7239411999471486,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.0334849999053,838.0334849999053,0.007603699923492968,0.09823260002303869,3.0,4.624744899920188,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.7000847000163,842.7000847000163,0.005835199961438775,0.09878460003528744,3.0,3.527061100001447,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.2667657999555,846.2667657999555,0.00764779991004616,0.09795359999407083,5.0,2.2578735999995843,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.5667973000091,848.5667973000091,0.0074010000098496675,0.09802540007513016,3.0,2.025209999992512,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.6333361999132,850.6333361999132,0.007728999946266413,0.09786969993729144,5.0,1.8578257000772282,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.5336453999626,852.5336453999626,0.0014905999414622784,0.09780769993085414,3.0,8.964141699951142,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,861.5337206999538,0.000130099942907691,0.09924569993745536,867.533485999913,5.999281299998984,867.699950399925,867.699950399925,0.05456620000768453,0.1659537999657914,5.9991423999890685,873.8001740999753,873.8001740999753,873.8001740999753,0.05455230001825839,0.16595020005479455,879.5001549000153,879.7002394999145,5.999360000016168,6.099127899971791,885.7000592999393,11.9991933000274,885.8000453999266,885.8000453999266,885.8335131999338,885.8335131999338,-4.399917088449001e-06,0.09907150000799447,up,1.3774473000084981,887.2501515999902,4.360009916126728e-05,0.09784370008856058,893.266684299917,893.266684299917,893.266684299917,0.009103300049901009,0.11461750010494143,4.0,4.506386899971403,,,,,,,873.700075199944,873.700075199944,6.099195300019346,12.099158099968918,6.099144599982537,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.8168915999122,897.8168915999122,0.007652300060726702,0.11418620008043945,2.0,2.740857299999334,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.6001894999063,900.6001894999063,0.008847499964758754,0.11394459998700768,5.0,2.1395795999560505,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.7835395999718,902.7835395999718,0.008988299989141524,0.11552440002560616,6.0,2.6073781999293715,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.4165089000016,905.4165089000016,0.006788600003346801,0.0990993999876082,5.0,1.2933178000384942,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.7500330999028,906.7500330999028,0.006889899959787726,0.09956790006253868,2.0,1.7936074000317603,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
