loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6221772991121,536.6221772991121,0.008322399109601974,0.09802640043199062,1.0,3.324005499482155,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.9887681994587,539.9887681994587,0.0068602003157138824,0.09916269965469837,1.0,2.1932434998452663,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.2384814992547,542.2384814992547,0.01115339994430542,0.11509199999272823,1.0,1.4714208003133535,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.738433400169,543.738433400169,0.007276300340890884,0.09801920130848885,6.0,4.891740599647164,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.6885441001505,548.6885441001505,0.01092969998717308,0.11448209919035435,6.0,1.537703299894929,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2553938999772,550.2553938999772,0.006920600309967995,0.09811729937791824,4.0,2.392171200364828,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.6884672008455,552.6884672008455,0.0010476000607013702,0.09813999943435192,2.0,2.6316948011517525,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,555.3555619996041,0.00013220123946666718,0.09915080107748508,561.3718836996704,6.0158665999770164,561.53856359981,561.53856359981,0.07468700036406517,0.18279900029301643,6.015950001776218,567.6386198997498,567.6386198997498,567.6386198997498,0.07437310181558132,0.18277870118618011,573.3384652994573,573.5384052991867,6.015792401507497,6.115807401016355,579.5384321007878,12.015793200582266,579.6717266999185,579.6717266999185,0.0159590020775795,0.11571620218455791,up,1.0776185002177954,580.7885440997779,2.1198764443397522e-05,0.0991091001778841,,586.8050103001297,586.8050103001297,0.02488110028207302,0.11555249989032745,1.0,2.125265698879957,,,,,,,567.5387082006782,567.5387082006782,579.6384149994701,579.6384149994701,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.9718152992427,588.9718152992427,0.007020900025963783,0.0979917012155056,2.0,3.8586908001452684,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.8717308007181,592.8717308007181,0.007543498650193214,0.0980054996907711,4.0,3.4246720001101494,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.3385124001652,596.3385124001652,0.00791880115866661,0.09788949973881245,7.0,1.9244468994438648,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.305057099089,598.305057099089,0.0068744998425245285,0.09885800071060658,2.0,3.993417900055647,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3384275995195,602.3384275995195,0.007452799007296562,0.09804419986903667,1.0,2.9914193004369736,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.3716963995248,605.3716963995248,0.007232800126075745,0.09768239967525005,1.0,2.8583073001354933,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.2717572003603,608.2717572003603,0.0014526993036270142,0.09762389957904816,7.0,2.564292199909687,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,610.8717822991312,0.0002827998250722885,0.09738860093057156,616.8715693000704,6.030720300972462,617.0716065000743,617.0716065000743,0.08972670137882233,0.19761280156672,6.030678801238537,623.1548424996436,623.1548424996436,623.1548424996436,0.08101900108158588,0.18090040050446987,628.8549087997526,629.0548579003662,6.014012401923537,6.11427840217948,635.0548480004072,12.014012901112437,635.1882153004408,635.1882153004408,0.014387501403689384,0.11390090174973011,up,1.1366748996078968,636.3715783003718,4.0100887417793274e-05,0.09794769994914532,642.3882682006806,642.3882682006806,642.3882682006806,0.00944250077009201,0.11470660008490086,3.0,4.972989499568939,,,,,,,623.0719530005008,623.0719530005008,635.1550540998578,635.1550540998578,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.4049768000841,647.4049768000841,0.00817199982702732,0.11444910056889057,1.0,1.7737991996109486,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.2048294991255,649.2048294991255,0.006731899455189705,0.09910609945654869,1.0,1.6601007003337145,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9049145001918,650.9049145001918,0.00868069939315319,0.09757860004901886,1.0,2.090080000460148,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.0378932990134,653.0378932990134,0.006546899676322937,0.09917759895324707,5.0,2.7607979997992516,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.8378820996732,655.8378820996732,0.008466299623250961,0.09895779937505722,2.0,2.2582933995872736,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.1380583997816,658.1380583997816,0.006408398970961571,0.09916639886796474,1.0,1.2603275999426842,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.4382642991841,659.4382642991841,0.0013092998415231705,0.09929179958999157,7.0,1.69931379891932,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,661.1716852001846,0.00034110061824321747,0.09747700020670891,667.1714037004858,6.030739799141884,667.3716279994696,667.3716279994696,0.08542839996516705,0.19756660051643848,6.030525099486113,673.4547656998038,673.4547656998038,673.4547656998038,0.07941070012748241,0.18091220036149025,679.1546471007168,679.354648899287,6.013961801305413,6.113882200792432,685.3546383008361,12.013954501599073,685.4879430998117,685.4879430998117,0.014106201007962227,0.11383720114827156,up,2.397756101563573,687.938079899177,4.29004430770874e-05,0.09772109985351562,,693.9714446999133,693.9714446999133,0.026926198974251747,0.1312814000993967,6.0,2.3386006001383066,,,,,,,673.3712150994688,673.3712150994688,685.4546358007938,685.4546358007938,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.3381459992379,696.3381459992379,0.007962699979543686,0.09908580034971237,2.0,2.492153098806739,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.871245700866,698.871245700866,0.0066686999052762985,0.09926969930529594,2.0,2.7269479986280203,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.637868899852,701.637868899852,0.006410099565982819,0.09914609976112843,2.0,3.0606865007430315,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.7545587997884,704.7545587997884,0.009029800072312355,0.11450730077922344,6.0,1.6401081997901201,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.4212319999933,706.4212319999933,0.007353600114583969,0.09795239940285683,5.0,3.1584386005997658,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.6210523005575,709.6210523005575,0.006020799279212952,0.09892219863831997,5.0,3.527419999241829,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.1881383992732,713.1881383992732,0.000708799809217453,0.0989277996122837,7.0,3.8328153993934393,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,717.0547100007534,0.00023510120809078217,0.09824190102517605,723.0544651001692,6.0315860994160175,723.237633600831,723.237633600831,0.07664590142667294,0.18154940009117126,6.014869101345539,729.3378209993243,729.3378209993243,729.3378209993243,0.08017850108444691,0.18178200162947178,735.0377527996898,735.2377371992916,6.014886600896716,6.11481250077486,741.2377435006201,12.014890501275659,741.3710444997996,741.3710444997996,0.014964001253247261,0.11480350233614445,up,5.753955502063036,747.1710339002311,6.0500577092170715e-05,0.0978919006884098,753.1710829008371,753.1710829008371,753.1710829008371,0.009185601025819778,0.09799870103597641,5.0,4.656342700123787,,,,,,,729.2379081007093,729.2379081007093,741.3376880995929,741.3376880995929,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.8708955999464,757.8708955999464,0.007224399596452713,0.09782909974455833,2.0,2.2916241995990276,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.2042951006442,760.2042951006442,0.006751401349902153,0.09933770075440407,2.0,1.193640099838376,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.4375697001815,761.4375697001815,0.007692800834774971,0.09931150078773499,5.0,2.3257951997220516,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.8041024003178,763.8041024003178,0.008245499804615974,0.09801360033452511,6.0,1.6573674995452166,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.5040709991008,765.5040709991008,0.007105201482772827,0.09821450151503086,5.0,2.359016999602318,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.9041878003627,767.9041878003627,0.005492299795150757,0.09909000061452389,1.0,2.761260099709034,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.7042258996516,770.7042258996516,0.0005005002021789551,0.09909100085496902,3.0,4.900161100551486,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,775.6374929007143,0.00017389841377735138,0.0989449992775917,781.6375498995185,5.999110300093889,781.8043319005519,781.8043319005519,0.051792699843645096,0.16601799987256527,5.999104900285602,787.9043140001595,787.9043140001595,787.9043140001595,0.0554226990789175,0.16602949984371662,793.6041956003755,793.8374943993986,5.999075699597597,6.099055100232363,799.8376033008099,11.999063299968839,799.9374522995204,799.9374522995204,-7.450021803379059e-05,0.09911430068314075,down,0.7321770004928112,800.7040857002139,2.760067582130432e-05,0.09845419973134995,806.7039276994765,806.7039276994765,806.7039276994765,0.008986199274659157,0.09853830002248287,1.0,1.9237754996865988,,,,,,,787.8041973002255,787.8041973002255,799.9041182994843,799.9041182994843,6.0989183988422155,6.099160999059677,12.099099600687623,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6706956997514,808.6706956997514,0.006577199324965477,0.09835170023143291,6.0,3.826666099950671,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5543456990272,812.5543456990272,0.007639000192284584,0.11408920027315617,6.0,1.5408322010189295,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.120752999559,814.120752999559,0.0076639000326395035,0.09778190031647682,2.0,2.1910776011645794,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.3539362996817,816.3539362996817,0.006549499928951263,0.09928799979388714,5.0,2.0940614007413387,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.4874623008072,818.4874623008072,0.006386099383234978,0.09888220019638538,5.0,2.1933632008731365,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.7208031006157,820.7208031006157,0.009187499061226845,0.09755449928343296,2.0,2.5562184993177652,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.3209693990648,823.3209693990648,0.0006763003766536713,0.09920419938862324,3.0,2.8998928014189005,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,826.2543272990733,0.00020089931786060333,0.09841319918632507,832.2706157006323,6.0151205994188786,832.4539005998522,832.4539005998522,0.08418509922921658,0.19837579876184464,6.031753100454807,838.5540289003402,838.5540289003402,838.5540289003402,0.0838858000934124,0.19829599931836128,844.2540355995297,844.4539328999817,6.031742699444294,6.13160110078752,850.4539078008384,12.031649399548769,850.5872105006129,850.5872105006129,0.031920300796628,0.13155770115554333,up,0.7618215009570122,851.387222699821,3.9501115679740906e-05,0.09773180074989796,,857.4039478991181,857.4039478991181,0.025298399850726128,0.11448590084910393,2.0,2.1238978002220392,,,,,,,838.4539285991341,838.4539285991341,850.5539423990995,850.5539423990995,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.5706571005285,859.5706571005285,0.00696370005607605,0.09732910059392452,2.0,2.2578914016485214,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.8703940995038,861.8703940995038,0.00643170066177845,0.09893679991364479,2.0,2.2936340011656284,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.2037061005831,864.2037061005831,0.0060720015317201614,0.0990965012460947,5.0,2.9608901999890804,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.2038183994591,867.2038183994591,0.006314300000667572,0.09931709989905357,2.0,5.260650699958205,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.5207240004092,872.5207240004092,0.00947600044310093,0.11437069997191429,5.0,4.405655698850751,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.953796999529,876.953796999529,0.0053820013999938965,0.09940600022673607,2.0,2.094870500266552,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.087037499994,879.087037499994,0.0016460996121168137,0.09701599925756454,7.0,6.696773800998926,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,885.8207198996097,0.00014269910752773285,0.09889020025730133,891.820395000279,5.999056300148368,892.0036875996739,892.0036875996739,0.07773619890213013,0.18211469985544682,6.015474900603294,898.1035684999079,898.1035684999079,898.1035684999079,0.07670729979872704,0.1821720004081726,903.8037010990083,904.0036926995963,6.015547599643469,6.115447800606489,910.003639800474,12.015487600117922,910.1369807999581,910.1369807999581,0.0157345999032259,0.11539299972355366,down,1.7806396000087261,911.9703317005187,4.5398250222206116e-05,0.09789819829165936,,918.0036933999509,918.0036933999509,0.026041299104690552,0.13109929859638214,5.0,4.306153699755669,,,,,,,898.0038997996598,898.0038997996598,910.1036354005337,910.1036354005337,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.3371191993356,922.3371191993356,0.00663440115749836,0.09844260104000568,6.0,2.8594144992530346,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.253463299945,925.253463299945,0.009220600128173828,0.11553890071809292,6.0,1.440667200833559,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.7199860997498,926.7199860997498,0.00759270042181015,0.0973553005605936,3.0,2.890913600102067,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.6536894999444,929.6536894999444,0.007678201422095299,0.0978104006499052,3.0,1.8244845997542143,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.5202427990735,931.5202427990735,0.007443798705935478,0.09764689952135086,5.0,2.1247588004916906,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.7037518005818,933.7037518005818,0.008437300100922585,0.11424879916012287,6.0,3.240329999476671,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.9704112000763,936.9704112000763,0.0013145990669727325,0.09804909862577915,2.0,4.6310936994850636,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
