loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.145497039426118,0.0008656000718474388,0.11659190012142062,18.46240619989112,18.712350479792804,19.01230249973014,19.329045679885894,19.645921799819916,19.912358379922807,20.24564869981259,0.0026477999053895473,0.10003309976309538,35.24573879968375,15.000019299797714,35.3457185998559,0.00018399953842163086,0.10012219985947013,35.81239689979702,space,9.361552900169045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.2625309000723,660.2625309000723,0.0082676000893116,0.11453820019960403,1.0,1.0405783001333475,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.3290335000493,661.3290335000493,0.0014047999866306782,0.09801740013062954,4.0,1.3642839002422988,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,662.7291308999993,0.0001471000723540783,0.09925400000065565,668.7456211997196,6.015850100200623,668.91237549996,668.91237549996,0.06924069998785853,0.18276749970391393,6.015791699755937,675.0123209999874,675.0123209999874,675.0123209999874,0.06883189966902137,0.1824715998955071,680.7122871996835,680.9122285996564,6.015806499868631,6.115823499858379,686.9122406998649,12.015828699804842,687.0456815999933,687.0456815999933,0.01612939964979887,0.1157648996450007,down,1.632523000240326,688.7122664996423,4.3999869376420975e-05,0.09756110003218055,694.7121954998001,694.7121954998001,694.7121954998001,0.009699000045657158,0.09750489983707666,1.0,1.4887226996943355,,,,,,,687.0123952999711,687.0123952999711,,674.9122358998284,674.9122358998284,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.2454082998447,696.2454082998447,0.007603199686855078,0.09769550012424588,1.0,0.6911701001226902,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.9958122996613,696.9958122996613,0.007958199828863144,0.1141253998503089,1.0,0.7072028000839055,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.7290309998207,697.7290309998207,0.0067182001657783985,0.09914480010047555,1.0,0.7268024999648333,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.5123943998478,698.5123943998478,0.009404599666595459,0.11433309968560934,1.0,0.7389349997974932,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.278917899821,699.278917899821,0.0071881003677845,0.09805350005626678,4.0,1.3585295001976192,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.6954783997498,700.6954783997498,0.009981400333344936,0.11580569995567203,1.0,1.2733685001730919,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.9954564999789,701.9954564999789,0.0007575000636279583,0.09921939997002482,4.0,1.533110999967903,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,703.562194199767,0.0002441997639834881,0.09844930004328489,709.5788660999388,6.015162099618465,709.7456164998002,709.7456164998002,0.07200509961694479,0.18166769994422793,6.015099499840289,715.8454485996626,715.8454485996626,715.8454485996626,0.06887769978493452,0.18174929963424802,721.5454807998613,721.7453707000241,6.014955499675125,6.115062699653208,727.7454289998859,12.015030699782073,727.8787814998068,727.8787814998068,0.015268499497324228,0.11510579939931631,down,1.0869956999085844,729.0121538997628,5.4900068789720535e-05,0.09765119990333915,,735.0457395999692,735.0457395999692,0.025893900077790022,0.13098679995164275,1.0,1.7062657000496984,,,,,,,727.8454726999626,727.8454726999626,,715.7454613000154,715.7454613000154,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.7788688996807,736.7788688996807,0.007785199675709009,0.09762219991534948,1.0,0.7242837999947369,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5454124999233,737.5454124999233,0.007722599897533655,0.09805649984627962,1.0,0.6596178999170661,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.2458849996328,738.2458849996328,0.007328800391405821,0.09807200031355023,4.0,1.2583413999527693,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5455526998267,739.5455526998267,0.007024599704891443,0.09857299970462918,1.0,1.5924665997736156,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.1787939998321,741.1787939998321,0.006523699965327978,0.0982464998960495,1.0,0.6928735999390483,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.9289392996579,741.9289392996579,0.007213599979877472,0.11410450004041195,1.0,1.0078691001981497,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.9620186998509,742.9620186998509,0.001968500204384327,0.09706780035048723,4.0,7.462934399954975,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,750.4624378997833,0.0002512997016310692,0.09789850004017353,756.4622207996435,6.031440299935639,756.6454833997414,756.6454833997414,0.06792009994387627,0.1815016996115446,6.014627099968493,762.7454389999621,762.7454389999621,762.7454389999621,0.0698160994797945,0.1815188997425139,768.4461912997067,768.6455139997415,6.0147403995506465,6.114665699657053,774.6455137999728,12.01476199971512,774.778753799852,774.778753799852,0.014758099801838398,0.11459809960797429,down,1.883295800536871,776.6953799999319,4.740012809634209e-05,0.09712499985471368,782.7120173000731,782.7120173000731,782.7120173000731,0.00826490018516779,0.11390260001644492,1.0,1.773124999832362,,,,,,,774.7453739997,774.7453739997,,762.645411899779,762.645411899779,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.5119292000309,784.5119292000309,0.006356699857860804,0.09922700002789497,1.0,0.8273845002986491,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.3785635000095,785.3785635000095,0.007398099638521671,0.09723880002275109,4.0,1.4913709997199476,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.9119597999379,786.9119597999379,0.006692300084978342,0.09934120019897819,1.0,1.1935252002440393,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.1453489996493,788.1453489996493,0.007491100113838911,0.09759149979799986,1.0,0.557771900203079,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.7452463996597,788.7452463996597,0.006059199571609497,0.09903869964182377,1.0,0.6609650999307632,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4619962000288,789.4619962000288,0.00997109990566969,0.11493859998881817,1.0,0.7392408000305295,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2286947998218,790.2286947998218,0.0004992997273802757,0.0993680995889008,4.0,4.033335200045258,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,794.2954465998337,0.0001441999338567257,0.09888650011271238,800.2784555996768,6.015582399908453,800.5119991996326,800.5119991996326,0.10957359988242388,0.21575480001047254,6.015661200042814,806.5784239000641,806.5784239000641,806.5784239000641,0.07935159979388118,0.1822703001089394,812.278407599777,812.47845819965,6.015570799820125,6.115516900084913,818.478443,12.015554499812424,818.5950472997501,818.5950472997501,0.015486799646168947,0.09883089968934655,down,2.322094799950719,820.9450586996973,1.7600134015083313e-05,0.08263509999960661,826.9414804000407,826.9414804000407,826.9414804000407,0.012430300004780293,0.0957268001511693,1.0,1.828026999719441,,,,,,,818.5617511998862,818.5617511998862,6.099022299982607,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.8117430000566,828.8117430000566,0.005526300054043531,0.09940170031040907,1.0,0.7282874998636544,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5783844999969,829.5783844999969,0.006441299803555012,0.09916039975360036,1.0,0.8937860997393727,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.5118130999617,830.5118130999617,0.005771999713033438,0.09902989957481623,4.0,1.5607507000677288,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.1117201996967,832.1117201996967,0.006348699796944857,0.09920359961688519,1.0,0.8939780998043716,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.0451552998275,833.0451552998275,0.0058756000362336636,0.09929079981520772,1.0,0.5610075001604855,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.6452593998984,833.6452593998984,0.007099900394678116,0.09895870042964816,1.0,0.9593199999071658,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.6450708997436,834.6450708997436,0.0004758997820317745,0.0994316996075213,4.0,2.1332801999524236,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,836.811922099907,0.00013910001143813133,0.09905340010300279,842.7949695000425,6.015519700013101,842.9950223998167,842.9950223998167,0.07190740015357733,0.18227529991418123,6.0155126000754535,849.0949917999096,849.0949917999096,849.0949917999096,0.07842430006712675,0.1821884997189045,854.7951606996357,854.9950696998276,6.015645700041205,6.115619899705052,860.9952297997661,12.015874399803579,861.1285476996563,861.1285476996563,0.015812599565833807,0.11584849981591105,down,1.7887860001064837,862.9785404000431,3.7800054997205734e-05,0.0980783998966217,868.9746273998171,868.9746273998171,868.9746273998171,0.004631000105291605,0.09416620014235377,1.0,2.061044500209391,,,,,,,861.0783595000394,861.0783595000394,6.098851900082082,848.978302099742,848.978302099742,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0783575996757,871.0783575996757,0.007210500072687864,0.09912370005622506,1.0,0.7262651002965868,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.8450432000682,871.8450432000682,0.005932200234383345,0.09917999990284443,1.0,0.5943052000366151,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.4784234999679,872.4784234999679,0.005449400283396244,0.09924160037189722,1.0,0.5949784000404179,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.1117300000042,873.1117300000042,0.0067703998647630215,0.09930339967831969,4.0,1.2267773998901248,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.3784106997773,874.3784106997773,0.007389100268483162,0.09920950001105666,1.0,1.2931392001919448,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.7117619998753,875.7117619998753,0.007294599898159504,0.09791859984397888,1.0,0.5245654000900686,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.2782624997199,876.2782624997199,0.0007480001077055931,0.09907320002093911,4.0,1.6994965998455882,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,878.0116619998589,0.00018139975145459175,0.0989866997115314,884.0286166998558,6.015965099912137,884.1951850000769,884.1951850000769,0.07048399979248643,0.1828354997560382,6.0158734996803105,890.2950538997538,890.2950538997538,890.2950538997538,0.07050909986719489,0.18261299980804324,895.9951174999587,896.1951294997707,6.015915099531412,6.115902099758387,902.1951896999963,12.01604379946366,902.3284701998346,902.3284701998346,0.016048599500209093,0.11589409969747066,down,2.0777296000160277,904.4618016998284,4.169996827840805e-05,0.09815890016034245,,910.4953589998186,910.4953589998186,0.025186799932271242,0.13143490022048354,4.0,4.7403804999776185,,,,,,,902.2951140999794,902.2951140999794,,890.1952475998551,890.1952475998551,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.2615962000564,915.2615962000564,0.006865500006824732,0.0989496000111103,1.0,1.4265993000008166,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.7283724998124,916.7283724998124,0.006686700042337179,0.0991683998145163,1.0,0.7935975003056228,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.5618761000223,917.5618761000223,0.007500200066715479,0.09821110032498837,1.0,0.7916550999507308,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.3949897000566,918.3949897000566,0.00774569995701313,0.09796380018815398,1.0,0.725562300067395,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.1785935000516,919.1785935000516,0.00805910024791956,0.11450100038200617,1.0,0.7073695999570191,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.9116199999116,919.9116199999116,0.006934300065040588,0.09907379979267716,1.0,0.8599789999425411,,,,,,,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.8116156999022,920.8116156999022,0.001075000036507845,0.09833330009132624,4.0,1.2983570001088083,,,,,,,,7150,Moral,2024-10-18_11h05.31.894,MoralCondition_v2,2022.2.5,29.975551935142008,
