loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.348159838840363,0.0008668000809848309,0.11701139993965626,21.94504900961183,22.261686199810356,22.54520720974542,22.844862299971282,23.145037709595634,23.461684299632907,23.461684299632907,0.0034533999860286713,0.11755200009793043,43.47850049985573,20.017390599939972,43.578338199760765,0.01734049990773201,0.11719150003045797,44.028324199840426,space,1.1952227004803717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.16142569994554,406.16142569994554,0.008557099848985672,0.09906860021874309,1.0,1.0247438000515103,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.22822239995,407.22822239995,0.0074269999749958515,0.09832850005477667,1.0,0.7916282000951469,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.06140379980206,408.06140379980206,0.007175399921834469,0.09846269991248846,1.0,0.5921514998190105,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.694668199867,408.694668199867,0.009723199997097254,0.09700930025428534,6.0,2.2884693001396954,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.02814089972526,411.02814089972526,0.007362899836152792,0.09791789995506406,1.0,2.691596200224012,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.7783260997385,413.7783260997385,0.00818890007212758,0.1142805996350944,1.0,0.8738799998536706,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.6784413997084,414.6784413997084,0.0007035997696220875,0.0994752999395132,7.0,1.832876999862492,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,416.54503369983286,0.00028380006551742554,0.09803989995270967,422.56134520005435,6.014781500212848,422.72826300002635,422.72826300002635,0.07920280005782843,0.18151040002703667,6.01461619976908,428.8283466999419,428.8283466999419,428.8283466999419,0.07016759971156716,0.1819400996901095,434.52809179993346,434.7280424996279,6.014597099740058,6.114657599944621,440.7286652997136,12.015235399827361,440.8614845997654,440.8614845997654,0.014996199868619442,0.11466459976509213,up,2.0246840002946556,442.9280907995999,4.029972478747368e-05,0.09819089993834496,448.9279852998443,448.9279852998443,0.007928499951958656,0.09821600001305342,1.0,2.4579135002568364,,,,,,,440.8281908999197,440.8281908999197,448.9279852998443,428.7281529000029,428.7281529000029,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.42806429974735,451.42806429974735,0.006749199703335762,0.09909969987347722,1.0,0.793499100022018,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.2614720999263,452.2614720999263,0.007192300166934729,0.09831440029665828,1.0,0.6255901996046305,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.9448446999304,452.9448446999304,0.007862700149416924,0.11390420002862811,1.0,0.807063499931246,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.7781316000037,453.7781316000037,0.008608999662101269,0.09755029994994402,1.0,0.5900575998239219,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.41148959985003,454.41148959985003,0.0067541999742388725,0.09819909976795316,1.0,1.092580100055784,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.54474549973384,455.54474549973384,0.007453000172972679,0.09831509971991181,6.0,1.5248557003214955,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.1115758996457,457.1115758996457,0.0011116000823676586,0.09784380020573735,7.0,1.4982133000157773,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,458.6450052000582,0.0001633996143937111,0.09926059981808066,464.64465439971536,5.999080799985677,464.8448150996119,464.8448150996119,0.09038379974663258,0.1994154998101294,5.9992505996488035,470.91160359978676,470.91160359978676,470.91160359978676,0.05134219955652952,0.16577479941770434,476.6113413996063,476.81157609960064,5.999390799552202,6.0990742994472384,482.81134360004216,11.999262899626046,482.94465819979087,482.94465819979087,-3.020046278834343e-05,0.09898549970239401,up,1.7811031001619995,484.7613491998054,4.0499959141016006e-05,0.09771970007568598,490.7779922997579,490.7779922997579,0.00889969989657402,0.11422140011563897,1.0,3.3064504000358284,,,,,,,482.91143829980865,482.91143829980865,490.7779922997579,470.91160359978676,470.91160359978676,6.0989869995974,6.099096699617803,12.099193499423563,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.1113183000125,494.1113183000125,0.00729720015078783,0.09748160000890493,1.0,1.0579166002571583,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.21133399987593,495.21133399987593,0.007521199993789196,0.09787590010091662,6.0,2.3914863001555204,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6446630996652,497.6446630996652,0.00702620018273592,0.09820879995822906,1.0,0.9257907001301646,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.6113078999333,498.6113078999333,0.00729759968817234,0.09777250001206994,1.0,0.2915579997934401,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.96122059971094,498.96122059971094,0.010482899844646454,0.11418290017172694,1.0,0.3381214998662472,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.3278234996833,499.3278234996833,0.006413599941879511,0.09920539986342192,1.0,0.7271242002025247,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0947211999446,500.0947211999446,0.0013597998768091202,0.09839800000190735,7.0,2.131079100072384,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,502.26124119991437,0.00023290002718567848,0.09649319993332028,508.2615421996452,6.030077700037509,508.5115612000227,508.5115612000227,0.12832479970529675,0.24632139969617128,6.013045399915427,514.5444505997002,514.5444505997002,514.5444505997002,0.07279699994251132,0.18002149974927306,520.2447016998194,520.4445581999607,6.013077299576253,6.1132009997963905,526.4445140999742,12.013248499948531,526.5778729999438,526.5778729999438,0.013182299677282572,0.1130661997012794,up,0.5957700000144541,527.2279095998965,4.239985719323158e-05,0.09775469964370131,533.2278026998974,533.2278026998974,0.006892799865454435,0.09783689957112074,1.0,2.2584912995807827,,,,,,,526.5445053996518,526.5445053996518,533.2278026998974,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.5279830996878,535.5279830996878,0.006471300031989813,0.09730250015854836,1.0,0.5584104000590742,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1277566999197,536.1277566999197,0.007446999661624432,0.0976384999230504,1.0,0.5579092004336417,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.7279754998162,536.7279754998162,0.008851199876517057,0.09728699969127774,1.0,0.7231250000186265,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.4944469998591,537.4944469998591,0.007749699987471104,0.0980990999378264,6.0,1.8913316996768117,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4444187995978,539.4444187995978,0.009238500148057938,0.11470940010622144,1.0,1.1063690003938973,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5779295000248,540.5779295000248,0.006812199950218201,0.09802359994500875,1.0,0.6922900998033583,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3109875996597,541.3109875996597,0.0019506001845002174,0.09713689982891083,7.0,3.39615450007841,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,544.7448710999452,0.000157100148499012,0.09931940026581287,550.7444795998745,5.999041400384158,550.9279832998291,550.9279832998291,0.07505080010741949,0.18251320021227002,6.015723899938166,557.0278391996399,557.0278391996399,557.0278391996399,0.07063250010833144,0.1823756000958383,562.727778499946,562.9277622997761,6.015727899968624,6.115768400020897,568.9277923000045,12.015796899795532,569.061076299753,569.061076299753,0.01592859998345375,0.13232129998505116,up,0.6324530001729727,569.7277389997616,3.5099685192108154e-05,0.09784039994701743,575.7611376997083,575.7611376997083,0.025512799620628357,0.1312135998159647,1.0,2.3068553004413843,,,,,,,569.0278151999228,569.0278151999228,,556.9279114999808,556.9279114999808,6.09907290013507,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0943628000095,578.0943628000095,0.00808669999241829,0.09919640002772212,1.0,0.45920109981670976,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.5943454997614,578.5943454997614,0.009059799835085869,0.09780609980225563,6.0,3.0565591999329627,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.6942336997017,581.6942336997017,0.009360900148749352,0.0990985999815166,1.0,1.257566999644041,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.99434309965,582.99434309965,0.00568309985101223,0.09932149993255734,1.0,0.8283520000986755,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8779201996513,583.8779201996513,0.0073762997053563595,0.11399299977347255,1.0,0.7741415998898447,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.6777057000436,584.6777057000436,0.006628700066357851,0.09928999980911613,1.0,1.1605476001277566,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.8779035997577,585.8779035997577,0.000691200140863657,0.09920060029253364,6.0,2.2664667000062764,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,588.1778514999896,0.00023650005459785461,0.09847090020775795,594.1943544996902,6.014884700067341,594.3610906000249,594.3610906000249,0.081623500213027,0.1818401999771595,6.014871200080961,600.461103099864,600.461103099864,600.461103099864,0.07004969986155629,0.18174959998577833,606.1611477998085,606.3609761996195,6.014918100088835,6.114862899761647,612.3609671997838,12.014892099890858,612.4942968999967,612.4942968999967,0.015138799790292978,0.11511079967021942,up,0.5356205003336072,613.0943068997003,4.699965938925743e-05,0.09796149982139468,619.1110024000518,619.1110024000518,0.008558100089430809,0.11469049984589219,1.0,1.8736909995786846,,,,,,,612.4609630997293,612.4609630997293,619.1110024000518,600.3611011998728,600.3611011998728,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0108812996186,621.0108812996186,0.007250399794429541,0.0976966000162065,1.0,1.3249586997553706,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.3777622999623,622.3777622999623,0.007322799880057573,0.0977823999710381,1.0,0.9583274000324309,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3775173998438,623.3775173998438,0.007604400161653757,0.09767960011959076,1.0,0.8579943003132939,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2776748999022,624.2776748999022,0.007189000025391579,0.09809109987691045,1.0,1.1250768001191318,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.4443019996397,625.4443019996397,0.0074233002960681915,0.09786340035498142,1.0,1.1914154002442956,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.6776707000099,626.6776707000099,0.006283099763095379,0.09867790015414357,5.0,2.12673950009048,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.84447549982,628.84447549982,0.0007135001942515373,0.09899399988353252,6.0,2.1661950000561774,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,631.0444310996681,0.00013250019401311874,0.09925520000979304,637.0611584996805,6.01591410022229,637.2445602999069,637.2445602999069,0.08694409998133779,0.19916620012372732,5.999097200110555,643.3110124999657,643.3110124999657,643.3110124999657,0.05505149997770786,0.16597709991037846,649.0109269996174,649.2442155997269,5.99905199976638,6.099038899876177,655.2441832995974,11.9990288997069,655.3441875996068,655.3441875996068,1.2499745935201645e-05,0.09905349975451827,up,0.9420802006497979,656.3275158000179,5.21000474691391e-05,0.0979777998290956,662.3277708999813,662.3277708999813,0.008911400102078915,0.09796839999035001,3.0,3.2233286001719534,,,,,,,655.3108463999815,655.3108463999815,662.3277708999813,643.3110124999657,643.3110124999657,,6.099087399896234,12.099050200078636,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.594120899681,665.594120899681,0.006538300309330225,0.09902280010282993,5.0,2.2602492002770305,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.9109574998729,667.9109574998729,0.007622200064361095,0.11424629995599389,4.0,2.040859800297767,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.9941716999747,669.9941716999747,0.0076143997721374035,0.11415140004828572,5.0,1.474065000191331,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.4941722997464,671.4941722997464,0.007401600014418364,0.09764780011028051,5.0,2.0914770998060703,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6277301996015,673.6277301996015,0.007548199966549873,0.09775870013982058,2.0,1.858531099744141,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5443897000514,675.5443897000514,0.008480199612677097,0.11359119974076748,5.0,3.5062329000793397,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0775206000544,679.0775206000544,0.0015243003144860268,0.09786480013281107,2.0,2.164236099924892,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,681.2776734996587,0.00017150025814771652,0.09922249987721443,687.2774819000624,5.999068799894303,687.4442553999834,687.4442553999834,0.06646359991282225,0.16602629981935024,5.999039600137621,693.5441892999224,693.5441892999224,693.5441892999224,0.053715100046247244,0.16586569976061583,699.2441300996579,699.4774221996777,5.999006299767643,6.099003599956632,705.4774127998389,11.999115100130439,705.5774419000372,705.5774419000372,-6.980029866099358e-05,0.09901569969952106,up,0.4443375002592802,706.0774115999229,6.869994103908539e-05,0.09801199985668063,712.0940095996484,712.0940095996484,0.010797800030559301,0.11469379998743534,1.0,4.171520099975169,,,,,,,705.5440457998775,705.5440457998775,712.0940095996484,693.444120099768,693.444120099768,6.098926200065762,6.099104600027204,12.099023600108922,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.2940430999734,716.2940430999734,0.006628300063312054,0.09949930012226105,1.0,0.46022020000964403,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.7941286000423,716.7941286000423,0.006546699907630682,0.09740910027176142,1.0,0.7917386000044644,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.6273412997834,717.6273412997834,0.0073991999961435795,0.09794529993087053,1.0,0.891497700009495,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.5608040997759,718.5608040997759,0.007459900341928005,0.09778310032561421,6.0,2.291571300011128,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.8939958000556,720.8939958000556,0.007412599865347147,0.09879049984738231,1.0,1.225954500027001,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.1607470000163,722.1607470000163,0.006958900019526482,0.09828960010781884,1.0,0.7922137998975813,,,,,,,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.9939063000493,722.9939063000493,0.0011984999291598797,0.09792799968272448,6.0,3.86476040026173,,,,,,,,,672,Moral,2024-03-21_10h34.55.892,MoralCondition_v2,2022.2.5,29.97314403989123,
