loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,934.6634449996054,0.00015570037066936493,0.09966189973056316,940.6630651000887,5.999198999255896,940.8296528998762,940.8296528998762,0.059718599542975426,0.16610229946672916,5.999169500544667,946.9295544996858,946.9295544996858,946.9295544996858,0.057101400569081306,0.1658434011042118,952.6298002991825,952.8298332989216,5.999314300715923,6.099171901121736,958.8296595998108,11.999172300100327,958.9296805001795,958.9296805001795,958.9631262999028,958.9631262999028,-2.319924533367157e-05,0.0989869013428688,up,0.7877382021397352,959.8130098991096,4.789978265762329e-05,0.09753580018877983,965.846350999549,965.846350999549,0.025036800652742386,0.130995100364089,2.0,4.906862000003457,,,,,,,,946.8297051992267,946.8297051992267,6.099189899861813,6.099220899865031,12.099167801439762,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.7798186987638,970.7798186987638,0.0066443998366594315,0.09902250021696091,7.0,1.9602527003735304,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.7797523997724,972.7797523997724,0.006706399843096733,0.09937619976699352,2.0,2.226903600618243,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.063070198521,975.063070198521,0.008065801113843918,0.11387220025062561,2.0,3.2066019009798765,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.2963590994477,978.2963590994477,0.007219100371003151,0.09805979952216148,1.0,5.258549800142646,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.5962990988046,983.5962990988046,0.00761830061674118,0.09798570163547993,2.0,1.724999899044633,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.3627313990146,985.3627313990146,0.007589299231767654,0.09938229992985725,1.0,1.7260677013546228,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.1297148000449,987.1297148000449,0.0006815008819103241,0.09917039982974529,7.0,4.132768599316478,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,991.2965866997838,0.00013360008597373962,0.09926669858396053,997.2961435001343,5.9990954995155334,997.4628796987236,997.4628796987236,0.051887400448322296,0.16589259915053844,5.999035399407148,1003.5628628991544,1003.5628628991544,1003.5628628991544,0.05054580047726631,0.16546370089054108,1009.2628156002611,1009.4961454998702,6.032373800873756,6.132437400519848,1015.4961826987565,11.999218000099063,1015.5627905000001,1015.5627905000001,1015.5961102992296,1015.5961102992296,-0.00010059960186481476,0.09895670041441917,up,1.2508857026696205,1016.8961852993816,4.910118877887726e-05,0.09804479964077473,1022.9131246991456,1022.9131246991456,0.009472699835896492,0.11481340043246746,2.0,3.47291730158031,,,,,,,1022.9131246991456,1003.4628211986274,1003.4628211986274,6.098894199356437,6.0990541987121105,12.099024999886751,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.41314329952,1026.41314329952,0.00839649885892868,0.0972278993576765,7.0,2.323291100561619,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.7795107997954,1028.7795107997954,0.010070500895380974,0.09710590168833733,2.0,3.254712499678135,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.079168399796,1032.079168399796,0.007594101130962372,0.09759810008108616,1.0,2.1913426015526056,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.3126734998077,1034.3126734998077,0.007227400317788124,0.09787949919700623,2.0,2.6581484992057085,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0295447986573,1037.0295447986573,0.00900229997932911,0.11465440131723881,2.0,3.0065384991467,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0626446995884,1040.0626446995884,0.0070032998919487,0.09827109985053539,3.0,2.6922842990607023,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.7963159997016,1042.7963159997016,0.0015443991869688034,0.09768800064921379,7.0,6.197424899786711,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1049.0293108001351,0.000591600313782692,0.09702990017831326,1055.0458864998072,6.01363200135529,1055.2290874999017,1055.2290874999017,0.0933684017509222,0.19718090072274208,6.030375201255083,1061.3291023001075,1061.3291023001075,1061.3291023001075,0.09229190088808537,0.19693870097398758,1067.0294504985213,1067.229226399213,6.0303101018071175,6.1305060014128685,1073.229167399928,12.03028380125761,1073.3291797991842,1073.3291797991842,1073.362518100068,1073.362518100068,0.030449701473116875,0.13024000264704227,up,1.460384901612997,1074.8791768997908,4.769861698150635e-05,0.09789459966123104,1080.9127925988287,1080.9127925988287,0.025445500388741493,0.1313227992504835,7.0,2.073549799621105,,,,,,,,1061.229208799079,1061.229208799079,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.012388098985,1083.012388098985,0.006559999659657478,0.09841639921069145,3.0,4.79275800101459,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.8459923993796,1087.8459923993796,0.00714229978621006,0.09782359935343266,2.0,2.058373101055622,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.9458561986685,1089.9458561986685,0.007885199040174484,0.097665099427104,3.0,2.057473300024867,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.045657299459,1092.045657299459,0.007181499153375626,0.09788179956376553,2.0,2.1248359996825457,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.22927749902,1094.22927749902,0.008213900029659271,0.11441100016236305,2.0,2.173762099817395,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.4291733000427,1096.4291733000427,0.006848400458693504,0.09830870106816292,1.0,1.4590884000062943,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.9291941002011,1097.9291941002011,0.0013443995267152786,0.09795119985938072,7.0,2.364504599943757,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1100.329454800114,0.0002663005143404007,0.09783930145204067,1106.329188099131,6.031298300251365,1106.5288976002485,1106.5288976002485,0.08669640123844147,0.19784120097756386,6.031047400087118,1112.6293920986354,1112.6293920986354,1112.6293920986354,0.08535810187458992,0.19801230169832706,1118.3291458990425,1118.5291218999773,6.03121430054307,6.131139801815152,1124.5289690997452,12.031073400750756,1124.612237200141,1124.612237200141,1124.6456495989114,1124.6456495989114,0.014471601694822311,0.11435610242187977,up,0.681027002632618,1125.3790070991963,4.359893500804901e-05,0.09773479960858822,1131.3955900985748,1131.3955900985748,0.011118698865175247,0.11447810009121895,3.0,4.871051101014018,,,,,,,1131.3955900985748,1112.5290779992938,1112.5290779992938,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.29573540017,1136.29573540017,0.007064599543809891,0.09764249995350838,2.0,2.1582590993493795,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.4955936986953,1138.4955936986953,0.006811199709773064,0.09920349903404713,7.0,2.226816801354289,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.7621786985546,1140.7621786985546,0.005977001041173935,0.09905000030994415,1.0,2.227532498538494,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.0458546001464,1143.0458546001464,0.008010700345039368,0.11471740156412125,1.0,2.7740468997508287,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.8625069987029,1145.8625069987029,0.0074300989508628845,0.11410100013017654,2.0,2.474041499197483,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.3792655989528,1148.3792655989528,0.008672500029206276,0.11425499990582466,2.0,1.7400116007775068,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.145844699815,1150.145844699815,0.001440100371837616,0.09749360010027885,7.0,5.297664800658822,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1155.4790675994009,0.0003258008509874344,0.09740700013935566,1161.4788450989872,6.030694400891662,1161.6789887994528,1161.6789887994528,0.08615639992058277,0.19738890044391155,6.030612701550126,1167.7454010993242,1167.7454010993242,1167.7454010993242,0.06363210082054138,0.1641439013183117,1173.4454453997314,1173.678887899965,6.030753200873733,6.130584701895714,1179.6787573993206,12.030610401183367,1179.7453559990972,1179.7453559990972,1179.7954309992492,1179.7954309992492,0.013899700716137886,0.1139977015554905,up,0.6828742008656263,1180.5287563987076,4.3898820877075195e-05,0.0979520995169878,1186.5456296987832,1186.5456296987832,0.009396098554134369,0.11467589996755123,2.0,3.639536401256919,,,,,,,1186.5456296987832,1167.6620271988213,1167.6620271988213,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.2120264992118,1190.2120264992118,0.006387099623680115,0.09918909892439842,2.0,4.093765199184418,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.3623347003013,1194.3623347003013,0.008297700434923172,0.11458029970526695,2.0,2.7071991991251707,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.0952191986144,1197.0952191986144,0.006641101092100143,0.09909040108323097,1.0,3.4269347991794348,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.5789510998875,1200.5789510998875,0.007733099162578583,0.11423689872026443,1.0,0.8742113001644611,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.4786919988692,1201.4786919988692,0.006972799077630043,0.09908099845051765,7.0,1.8932968005537987,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.4120818991214,1203.4120818991214,0.007451999932527542,0.09763339906930923,2.0,3.5246571004390717,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.9786082990468,1206.9786082990468,0.0015261005610227585,0.09815469942986965,7.0,5.59815870039165,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1212.6119885984808,0.00013590045273303986,0.09943570010364056,1218.6119381003082,5.999281400814652,1218.7787036001682,1218.7787036001682,0.05770130082964897,0.16601950116455555,5.999109601601958,1224.878604799509,1224.878604799509,1224.878604799509,0.05777300149202347,0.16601860150694847,1230.5785390995443,1230.7785422001034,5.999207301065326,6.099119801074266,1236.7785046994686,11.999170800670981,1236.8784942999482,1236.8784942999482,1236.9118459001184,1236.9118459001184,-5.3297728300094604e-05,0.0990660022944212,up,0.927309200167656,1237.8785180989653,5.579926073551178e-05,0.09817159920930862,1243.895298499614,1243.895298499614,0.008788099512457848,0.11493420042097569,2.0,5.740219801664352,,,,,,,1243.895298499614,1224.7785374000669,1224.7785374000669,6.099122300744057,6.09915710054338,12.099095100536942,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.678709698841,1249.678709698841,0.008281098678708076,0.1145922988653183,2.0,2.607269799336791,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.328722499311,1252.328722499311,0.008811000734567642,0.11454910039901733,3.0,2.6401690002530813,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.9952655993402,1254.9952655993402,0.007338499650359154,0.09814709983766079,7.0,2.291627399623394,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.3285038992763,1257.3285038992763,0.007198899984359741,0.09764030016958714,3.0,4.058430200442672,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.4284840989858,1261.4284840989858,0.007327999919652939,0.09820069931447506,1.0,2.791907699778676,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.2617380991578,1264.2617380991578,0.007578101009130478,0.09774560108780861,1.0,0.6915993001312017,,,,,,,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.9952782001346,1264.9952782001346,0.000501999631524086,0.09908309951424599,7.0,2.8330272994935513,,,,,,,9647,Moral,2024-06-11_18h00.59.795,MoralCondition_v2,2022.2.5,30.000398928016324,
